fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
006_300_SRH 006_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.192725080E-15 1.000000000E+20 1.263000422E+00 2.617217669E-15 1.696414855E-03 
007_300 007_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.603166994E-15 1.000000000E+20 1.262319664E+00 3.846601476E-15 1.550084435E-03 
007_300_SRH 007_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.133405721E-15 1.000000000E+20 1.263149619E+00 3.840464171E-15 1.732858285E-03 
008_300 008_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.890190355E-15 1.000000000E+20 1.262797124E+00 5.640869906E-15 1.650834886E-03 
008_300_SRH 008_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.429011676E-15 1.000000000E+20 1.263353805E+00 5.634852931E-15 1.785169563E-03 
009_300 009_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.620178491E-15 1.000000000E+20 1.263254466E+00 8.272451448E-15 1.760168995E-03 
009_300_SRH 009_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.170328580E-15 1.000000000E+20 1.263625496E+00 8.266591316E-15 1.859550975E-03 
010_300 010_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.874631145E-15 1.000000000E+20 1.263728370E+00 1.213140500E-14 1.889387837E-03 
010_300_SRH 010_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.439146778E-15 1.000000000E+20 1.263973841E+00 1.212574282E-14 1.963960827E-03 
011_300 011_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.172890025E-14 1.000000000E+20 1.267737430E+00 1.796224724E-14 2.047344904E-03 
011_300_SRH 011_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.132972238E-14 1.000000000E+20 1.270872379E+00 1.810567940E-14 2.125594419E-03 
012_300 012_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.518161588E-14 1.000000000E+20 1.271276893E+00 2.655779272E-14 2.270805951E-03 
012_300_SRH 012_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.478303949E-14 1.000000000E+20 1.271386308E+00 2.655294115E-14 2.314428100E-03 
013_300 013_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.916766437E-14 1.000000000E+20 1.271873321E+00 3.894331007E-14 2.526733654E-03 
013_300_SRH 013_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.878985772E-14 1.000000000E+20 1.271944174E+00 3.893873164E-14 2.562022982E-03 
014_300 014_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.364922712E-14 1.000000000E+20 1.272465173E+00 5.710590364E-14 2.847824290E-03 
014_300_SRH 014_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.329182030E-14 1.000000000E+20 1.272510929E+00 5.710159450E-14 2.877294424E-03 
015_300 015_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.902509089E-14 1.000000000E+20 1.285033780E+00 8.467282170E-14 3.260728441E-03 
015_300_SRH 015_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.868623070E-14 1.000000000E+20 1.285066402E+00 8.466911942E-14 3.284134166E-03 
016_300 016_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.516046604E-14 1.000000000E+20 1.291019950E+00 1.243406745E-13 3.659119717E-03 
016_300_SRH 016_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.483747289E-14 1.000000000E+20 1.291043002E+00 1.243375072E-13 3.678317081E-03 
017_300 017_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.154916239E-14 1.000000000E+20 1.291523379E+00 1.824125465E-13 4.127956542E-03 
017_300_SRH 017_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.123871188E-14 1.000000000E+20 1.291537799E+00 1.824097533E-13 4.144782384E-03 
018_300 018_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.859667194E-14 1.000000000E+20 1.291930896E+00 2.676373720E-13 4.658539853E-03 
018_300_SRH 018_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.829328410E-14 1.000000000E+20 1.291945567E+00 2.676421127E-13 4.673818286E-03 
019_300 019_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.797167912E-14 1.000000000E+20 1.304605998E+00 3.975915203E-13 5.261373261E-03 
019_300_SRH 019_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.767503765E-14 1.000000000E+20 1.304623099E+00 3.976020476E-13 5.273701059E-03 
