fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L13 42400 319.89 36.244 1.139937515E+00 4.687010810E-01 1.438840195E-08 5.708941407E+02 1.639497470E-04 9.491139851E-02 1.431772277E-04 -4.395606313E-01 -5.973255757E-06 4.854708419E-02 7.551250746E-05 1.308656171E-01 
0L14 42488 319.89 36.244 1.140146403E+00 4.631469985E-01 1.442864619E-08 5.707423582E+02 1.639076958E-04 9.480226707E-02 1.429173267E-04 -4.454409923E-01 -6.035229483E-06 4.844227648E-02 7.569392204E-05 1.207035703E-01 
0L15 42574 319.9 36.243 1.152459189E+00 4.346724351E-01 1.649736513E-08 5.829858690E+02 1.582187875E-04 9.500746574E-02 1.431173267E-04 -4.417679888E-01 -6.006814111E-06 4.848197474E-02 7.579054563E-05 2.141055306E-01 
0L16 42664 319.92 36.241 1.141669691E+00 4.666853918E-01 1.476232127E-08 5.719348807E+02 1.639452678E-04 9.499333782E-02 1.432039604E-04 -4.394021572E-01 -5.977373054E-06 4.850645971E-02 7.587359675E-05 1.241890450E-01 
0L17 42748 319.92 36.241 1.141877053E+00 4.650087154E-01 1.479940563E-08 5.720043960E+02 1.640293588E-04 9.507204876E-02 1.433173267E-04 -4.357205351E-01 -5.936897897E-06 4.855480852E-02 7.591159679E-05 1.276687040E-01 
0L18 42846 319.92 36.241 1.144110059E+00 4.606636005E-01 1.518542795E-08 5.722953559E+02 1.638731724E-04 9.510202656E-02 1.446081347E-04 -4.325304392E-01 -5.948386400E-06 4.838616133E-02 7.590100480E-05 1.299797693E-01 
0L19 42926 319.95 36.238 1.138802631E+00 4.728447490E-01 1.435196324E-08 5.710159759E+02 1.640599663E-04 9.502385902E-02 1.430173267E-04 -4.400864212E-01 -5.980800118E-06 4.850791078E-02 7.578330561E-05 1.344211688E-01 
0L20 43016 319.93 36.24 1.141891925E+00 4.662131355E-01 1.484856377E-08 5.724618376E+02 1.635795863E-04 9.486696987E-02 1.443898437E-04 -4.402398985E-01 -6.030329949E-06 4.831529360E-02 7.578408223E-05 1.206786996E-01 
0L21 43100 319.93 36.24 1.141055634E+00 4.689879552E-01 1.474796685E-08 5.838582014E+02 1.575965951E-04 9.475840874E-02 1.428039604E-04 -4.495998156E-01 -6.083928976E-06 4.824557600E-02 7.579928466E-05 2.020872174E-01 
0L22 43184 319.95 36.238 1.134589430E+00 4.759936700E-01 1.372643416E-08 5.701309045E+02 1.640058826E-04 9.474446106E-02 1.427827586E-04 -4.475459018E-01 -6.054345246E-06 4.841906290E-02 7.568963395E-05 1.231226095E-01 
0L23 43272 319.96 36.236 1.143291669E+00 4.638813483E-01 1.514114136E-08 5.789289993E+02 1.587313600E-04 9.487388783E-02 1.431039604E-04 -4.432298716E-01 -6.017656213E-06 4.832520933E-02 7.595252903E-05 2.355675062E-01 
0L24 43362 319.95 36.238 1.142125424E+00 4.601320654E-01 1.491042983E-08 5.720493121E+02 1.638488727E-04 9.501235771E-02 1.454358824E-04 -4.303638195E-01 -5.946855947E-06 4.852398233E-02 7.569549293E-05 1.283504347E-01 
0L25 43444 319.95 36.238 1.143851827E+00 4.550794292E-01 1.517635906E-08 5.720465317E+02 1.640746765E-04 9.520133762E-02 1.433019608E-04 -4.324095586E-01 -5.899163987E-06 4.857286921E-02 7.594794027E-05 1.354663011E-01 
0L26 43534 319.97 36.235 1.140596892E+00 4.695268689E-01 1.470654847E-08 5.714545419E+02 1.640890203E-04 9.497781086E-02 1.431827586E-04 -4.414251428E-01 -6.003022166E-06 4.844488993E-02 7.610772154E-05 1.270638593E-01 
0L27 43618 319.98 36.234 1.141906563E+00 4.655798135E-01 1.491186693E-08 5.724367221E+02 1.636874349E-04 9.487158165E-02 1.431039604E-04 -4.415257008E-01 -5.994373263E-06 4.849170141E-02 7.576604806E-05 1.212050916E-01 
0L28 43706 319.98 36.234 1.138351997E+00 4.738462867E-01 1.435960772E-08 5.707735991E+02 1.639178572E-04 9.481454716E-02 1.429173267E-04 -4.455464546E-01 -6.037440330E-06 4.843843317E-02 7.571463152E-05 1.223167394E-01 
0L29 43796 319.96 36.236 1.138266185E+00 4.734072593E-01 1.434332290E-08 5.707088664E+02 1.638632425E-04 9.476837654E-02 1.429359606E-04 -4.436911042E-01 -6.010154923E-06 4.834182343E-02 7.558559169E-05 1.199025640E-01 
0L30 43880 319.97 36.235 1.141547175E+00 4.660620007E-01 1.486049049E-08 5.713353315E+02 1.639994808E-04 9.494737186E-02 1.430827586E-04 -4.418675085E-01 -6.002916755E-06 4.834181242E-02 7.598213113E-05 1.252975300E-01 
0L31 43968 319.96 36.236 1.142875039E+00 4.611311490E-01 1.505555010E-08 5.724159140E+02 1.639145176E-04 9.501879845E-02 1.433039604E-04 -4.361726871E-01 -5.939175982E-06 4.855419359E-02 7.588963393E-05 1.255079153E-01 
0L32 44096 320.05 36.226 1.131120893E+00 5.290174256E-01 1.455901303E-08 5.714660228E+02 1.440263487E-04 8.268233852E-02 1.239577778E-04 -6.233222493E-01 -6.388503874E-06 4.213210077E-02 6.528332408E-05 6.380986853E-02 
0L33 44210 319.71 36.265 1.133808747E+00 5.277054738E-01 1.432372086E-08 5.712325283E+02 1.445014062E-04 8.293695755E-02 1.235412808E-04 -5.998801595E-01 -6.146454874E-06 4.195138845E-02 6.568807381E-05 6.507996018E-02 
0L34 44296 319.77 36.258 1.142625416E+00 5.063563182E-01 1.582262173E-08 5.842442253E+02 1.389427189E-04 8.320887165E-02 1.241439409E-04 -6.433704075E-01 -6.645937331E-06 4.241934958E-02 6.579077221E-05 9.664916219E-02 
0L35 44384 319.84 36.25 1.141519211E+00 5.098431248E-01 1.580901381E-08 5.844544212E+02 1.393756599E-04 8.348897190E-02 1.257634197E-04 -6.487809466E-01 -6.812108210E-06 4.259441867E-02 6.599863259E-05 9.268178546E-02 
0L36 44470 319.91 36.242 1.138852298E+00 5.117462942E-01 1.540426264E-08 5.805069930E+02 1.406479832E-04 8.389755535E-02 1.249827586E-04 -6.965250103E-01 -7.303585670E-06 4.295698438E-02 6.603145535E-05 9.872957314E-02 
0L37 44562 319.93 36.24 1.133622503E+00 5.202402706E-01 1.461114418E-08 5.720212218E+02 1.462124448E-04 8.415874653E-02 1.252827586E-04 -6.838236726E-01 -7.209990577E-06 4.299554210E-02 6.644701850E-05 6.512577484E-02 
0L38 44644 319.96 36.236 1.143215084E+00 5.053512944E-01 1.625304517E-08 5.846102887E+02 1.410029686E-04 8.450126209E-02 1.262039604E-04 -6.701725207E-01 -7.146983764E-06 4.309508276E-02 6.707257814E-05 8.652367913E-02 
0L39 44734 319.98 36.234 1.129400081E+00 5.327107447E-01 1.396498000E-08 5.709713450E+02 1.473277340E-04 8.470434246E-02 1.262306931E-04 -6.734553498E-01 -7.200778457E-06 4.318686843E-02 6.720651297E-05 6.588487968E-02 
0L40 44818 319.98 36.234 1.143785836E+00 5.037362353E-01 1.632487846E-08 5.845028230E+02 1.415817107E-04 8.485347862E-02 1.267173267E-04 -6.745356745E-01 -7.252881417E-06 4.328378916E-02 6.737245990E-05 8.501880997E-02 
0L41 44910 319.97 36.235 1.142419477E+00 5.010364163E-01 1.604199737E-08 5.843411051E+02 1.418382611E-04 8.511846371E-02 1.269173267E-04 -7.011564266E-01 -7.574598394E-06 4.351149211E-02 6.709609334E-05 8.828108948E-02 
0L42 44994 319.97 36.235 1.140097655E+00 5.030351872E-01 1.554630339E-08 5.782130380E+02 1.439275985E-04 8.541230431E-02 1.275039604E-04 -6.735132147E-01 -7.334833072E-06 4.345992789E-02 6.789277781E-05 8.914424698E-02 
0L43 45078 319.99 36.233 1.133405578E+00 5.227933282E-01 1.450862953E-08 5.716209852E+02 1.488889641E-04 8.575925350E-02 1.281173267E-04 -6.770914185E-01 -7.439370183E-06 4.370905232E-02 6.821742749E-05 6.498428924E-02 
0L44 45168 319.98 36.234 1.139119420E+00 5.047979548E-01 1.535990646E-08 5.795347175E+02 1.442759263E-04 8.604562798E-02 1.283960396E-04 -6.772976906E-01 -7.482729251E-06 4.388956842E-02 6.839517775E-05 9.207495196E-02 
0L45 45252 319.98 36.234 1.139663835E+00 4.972558871E-01 1.540348007E-08 5.729006319E+02 1.494370089E-04 8.622872887E-02 1.289359606E-04 -6.753664453E-01 -7.508713324E-06 4.398707757E-02 6.864066627E-05 6.308475712E-02 
0L46 45342 319.98 36.234 1.144921135E+00 4.969707753E-01 1.638657996E-08 5.846988179E+02 1.440085593E-04 8.645200768E-02 1.304512953E-04 -6.705482274E-01 -7.562292964E-06 4.408547111E-02 6.870668676E-05 8.290130294E-02 
0L47 45426 319.99 36.233 1.130812164E+00 5.280870931E-01 1.402909566E-08 5.709672045E+02 1.503796264E-04 8.654095116E-02 1.295039604E-04 -6.762008155E-01 -7.578450255E-06 4.416136999E-02 6.891561123E-05 6.549583227E-02 
0L48 45520 319.99 36.233 1.144992925E+00 4.950038672E-01 1.636468856E-08 5.847597382E+02 1.444394149E-04 8.666627407E-02 1.297019608E-04 -6.723119697E-01 -7.557314762E-06 4.419059691E-02 6.903578321E-05 8.286157111E-02 
0L49 45602 319.98 36.234 1.139535489E+00 5.003216582E-01 1.534930270E-08 5.728917003E+02 1.505579097E-04 8.697527599E-02 1.301226601E-04 -6.708456885E-01 -7.592265405E-06 4.435460863E-02 6.923289823E-05 6.465872757E-02 
0L50 45690 319.97 36.235 1.127553276E+00 5.319897340E-01 1.347632298E-08 5.697200851E+02 1.518715997E-04 8.726183300E-02 1.318634197E-04 -6.641666567E-01 -7.642329081E-06 4.454362535E-02 6.950443920E-05 7.186558513E-02 
0L51 45778 319.98 36.234 1.140684057E+00 4.958170134E-01 1.543710330E-08 5.729995710E+02 1.516218738E-04 8.754977360E-02 1.333287097E-04 -6.458994263E-01 -7.539518345E-06 4.445407629E-02 7.001469542E-05 6.179842799E-02 
0L52 45864 319.98 36.234 1.136545889E+00 5.117070508E-01 1.482889723E-08 5.721226264E+02 1.521639995E-04 8.788075924E-02 1.315039604E-04 -6.543739593E-01 -7.562382518E-06 4.462266250E-02 7.021913106E-05 6.727491912E-02 
0L53 45950 319.98 36.234 1.132661634E+00 5.173055611E-01 1.417280140E-08 5.707602452E+02 1.527123847E-04 8.795208549E-02 1.316156863E-04 -6.594929636E-01 -7.634207510E-06 4.487738833E-02 7.013579104E-05 6.738525433E-02 
0L54 46036 319.98 36.234 1.130605226E+00 5.199853202E-01 1.383674868E-08 5.699389468E+02 1.531161207E-04 8.807921333E-02 1.313108911E-04 -6.620434050E-01 -7.657035125E-06 4.493764124E-02 7.025990964E-05 6.897948416E-02 
0L55 46124 319.97 36.235 1.139299129E+00 4.960448400E-01 1.515049862E-08 5.726548433E+02 1.525930725E-04 8.813564739E-02 1.320019608E-04 -6.560485326E-01 -7.632519977E-06 4.500006804E-02 7.034593103E-05 6.548566816E-02 
0L56 46208 320 36.232 1.142332476E+00 4.903947055E-01 1.567230279E-08 5.792379787E+02 1.481802958E-04 8.836117268E-02 1.322492611E-04 -6.526628188E-01 -7.626821767E-06 4.510132871E-02 7.053039628E-05 9.619778407E-02 
0L57 46298 319.98 36.234 1.136299206E+00 5.066277024E-01 1.468280466E-08 5.718137380E+02 1.536471186E-04 8.874276237E-02 1.329039604E-04 -6.413103894E-01 -7.563784408E-06 4.506703830E-02 7.096525839E-05 6.833092062E-02 
0L58 46384 319.99 36.233 1.140410330E+00 4.932588559E-01 1.529950495E-08 5.727755150E+02 1.538661720E-04 8.943130322E-02 1.332440594E-04 -6.435114704E-01 -7.668204870E-06 4.550883360E-02 7.077223638E-05 7.758292006E-02 
0L59 46470 320.02 36.23 1.152791235E+00 4.627149230E-01 1.748640201E-08 5.867394981E+02 1.481751930E-04 8.916672993E-02 1.331705882E-04 -6.382317509E-01 -7.578610089E-06 4.550460563E-02 7.118244624E-05 8.571280545E-02 
0L60 46558 319.98 36.234 1.137593223E+00 4.986061303E-01 1.480635368E-08 5.721956338E+02 1.544685638E-04 8.930847111E-02 1.338905941E-04 -6.352059205E-01 -7.595515607E-06 4.554797082E-02 7.127327188E-05 6.950988037E-02 
0L61 46646 319.99 36.233 1.145427230E+00 4.866924976E-01 1.618078402E-08 5.833197385E+02 1.490038391E-04 8.939686718E-02 1.340226601E-04 -6.312104781E-01 -7.562662733E-06 4.559907160E-02 7.129863309E-05 9.476315200E-02 
0L62 46734 320 36.232 1.145217029E+00 4.846756335E-01 1.612854139E-08 5.808172557E+02 1.495312486E-04 8.938760262E-02 1.341226601E-04 -6.303935866E-01 -7.557727588E-06 4.559097276E-02 7.143332028E-05 9.837032506E-02 
0L63 46822 319.98 36.234 1.134131737E+00 5.059083324E-01 1.423814560E-08 5.709686367E+02 1.552847911E-04 8.954352779E-02 1.345039604E-04 -6.278700876E-01 -7.562041665E-06 4.571383562E-02 7.148772383E-05 7.013771412E-02 
0L64 46908 320 36.232 1.137922644E+00 5.005092019E-01 1.486868789E-08 5.721812124E+02 1.555215009E-04 8.988231239E-02 1.356678571E-04 -6.191599103E-01 -7.550123073E-06 4.596195955E-02 7.157052245E-05 6.863374947E-02 
0L65 46994 319.99 36.233 1.142018635E+00 4.870470726E-01 1.549764282E-08 5.836027276E+02 1.501926928E-04 9.016662483E-02 1.352039604E-04 -6.117077353E-01 -7.457258516E-06 4.586174293E-02 7.226023851E-05 9.937833771E-02 
0L66 47078 319.99 36.233 1.145014424E+00 4.846965012E-01 1.604779264E-08 5.841527873E+02 1.504120197E-04 9.025035439E-02 1.356039604E-04 -6.093162693E-01 -7.456998638E-06 4.607902670E-02 7.212197095E-05 9.602178258E-02 
0L67 47166 319.99 36.233 1.139168184E+00 4.914808201E-01 1.498055901E-08 5.835969316E+02 1.504291923E-04 9.032218189E-02 1.354965517E-04 -6.024166592E-01 -7.372582421E-06 4.582621393E-02 7.260812182E-05 1.022966632E-01 
0L68 47256 320 36.232 1.142305547E+00 4.830898081E-01 1.548072696E-08 5.733385341E+02 1.560357607E-04 9.043163929E-02 1.355965517E-04 -6.038067618E-01 -7.404010418E-06 4.592500529E-02 7.242422686E-05 7.170551885E-02 
0L69 47340 320 36.232 1.136504491E+00 4.940422460E-01 1.454635658E-08 5.714883977E+02 1.565657013E-04 9.044117069E-02 1.357019608E-04 -6.031871293E-01 -7.402942298E-06 4.616683040E-02 7.225516559E-05 7.283600695E-02 
0L70 47432 320 36.232 1.131970191E+00 5.106904841E-01 1.386986670E-08 5.703279789E+02 1.570925432E-04 9.066915550E-02 1.376234555E-04 -5.929530699E-01 -7.398988472E-06 4.625162997E-02 7.228812538E-05 7.465306834E-02 
0L71 47516 320 36.232 1.141109287E+00 4.853392357E-01 1.525398079E-08 5.791277357E+02 1.522577833E-04 9.094449024E-02 1.366039604E-04 -5.908473722E-01 -7.340319975E-06 4.639562497E-02 7.261883481E-05 1.161082141E-01 
0L72 47602 320 36.232 1.133011213E+00 5.080008046E-01 1.400008820E-08 5.706313229E+02 1.578435325E-04 9.116846581E-02 1.361793103E-04 -5.878633160E-01 -7.298475207E-06 4.648797879E-02 7.282057334E-05 7.841726510E-02 
0L73 47688 319.99 36.233 1.140891723E+00 4.848358859E-01 1.519174160E-08 5.795004870E+02 1.525204389E-04 9.118323650E-02 1.371039604E-04 -5.798958685E-01 -7.249616242E-06 4.636612177E-02 7.306499490E-05 1.203077736E-01 
0L74 47778 320 36.232 1.140753693E+00 4.845896572E-01 1.515807566E-08 5.725763458E+02 1.575623847E-04 9.119836922E-02 1.382942708E-04 -4.400496925E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.111532231E-01 
0L75 47864 319.99 36.233 1.140815310E+00 4.829068406E-01 1.513440218E-08 5.724955538E+02 1.576727560E-04 9.123366070E-02 1.371039604E-04 -5.805404371E-01 -7.261687854E-06 4.658073206E-02 7.288137769E-05 7.430502790E-02 
0L76 47952 319.99 36.233 1.141097366E+00 4.820879675E-01 1.517862950E-08 5.724772502E+02 1.577165129E-04 9.135387936E-02 1.384854167E-04 -5.726763130E-01 -7.245031144E-06 4.662158399E-02 7.286150799E-05 7.595790180E-02 
0L77 48040 319.98 36.234 1.141693286E+00 4.794795520E-01 1.526323222E-08 5.719226344E+02 1.582108247E-04 9.148270702E-02 1.376039604E-04 -5.729055272E-01 -7.211954082E-06 4.666766768E-02 7.322234119E-05 7.613971444E-02 
0L78 48128 320 36.232 1.142894394E+00 4.771182021E-01 1.546208578E-08 5.727693316E+02 1.583014047E-04 9.157479267E-02 1.380039604E-04 -5.627486018E-01 -7.111839036E-06 4.668007541E-02 7.347473402E-05 7.456106475E-02 
0L79 48210 319.98 36.234 1.137279813E+00 4.921752520E-01 1.455846737E-08 5.715224055E+02 1.589278946E-04 9.186826763E-02 1.379965517E-04 -5.601097701E-01 -7.100793933E-06 4.690095644E-02 7.344965301E-05 7.906997817E-02 
0L80 48298 319.99 36.233 1.143688499E+00 4.746536160E-01 1.558034030E-08 5.744246323E+02 1.574099635E-04 9.195896969E-02 1.383039604E-04 -5.568194482E-01 -7.081791054E-06 4.693170290E-02 7.355625827E-05 9.114608096E-02 
0L81 48384 320.02 36.23 1.148046367E+00 4.707543584E-01 1.641432305E-08 5.845720447E+02 1.531144517E-04 9.198185387E-02 1.383173267E-04 -5.570125554E-01 -7.086694801E-06 4.693769846E-02 7.350952617E-05 1.147769249E-01 
0L82 48472 320 36.232 1.141236746E+00 4.826250985E-01 1.519483104E-08 5.795981441E+02 1.537847872E-04 9.195789356E-02 1.373509901E-04 -5.586954022E-01 -7.056606595E-06 4.678850126E-02 7.365255151E-05 1.313524708E-01 
0L83 48562 320 36.232 1.141363550E+00 4.796227816E-01 1.518163673E-08 5.723305492E+02 1.588715299E-04 9.205636711E-02 1.399650000E-04 -5.485587430E-01 -7.067998063E-06 4.676165395E-02 7.362689777E-05 7.979484284E-02 
0L84 48652 319.98 36.234 1.143420481E+00 4.730237813E-01 1.549337406E-08 5.728982662E+02 1.589809021E-04 9.219187412E-02 1.397596891E-04 -5.441146562E-01 -7.010758282E-06 4.688225265E-02 7.370680522E-05 8.029812813E-02 
0L85 48734 319.99 36.233 1.142599068E+00 4.750486299E-01 1.535721226E-08 5.725331357E+02 1.595370942E-04 9.238419323E-02 1.390226601E-04 -5.390335486E-01 -6.923075384E-06 4.717605910E-02 7.385964577E-05 8.100827900E-02 
0L86 48822 320 36.232 1.139623207E+00 4.861565018E-01 1.491469794E-08 5.787635441E+02 1.549389663E-04 9.248027592E-02 1.392226601E-04 -5.371835615E-01 -6.916426379E-06 4.717475400E-02 7.402023099E-05 1.387556595E-01 
0L87 48910 319.99 36.233 1.149682489E+00 4.614431179E-01 1.659029598E-08 5.843573981E+02 1.539215757E-04 9.255184364E-02 1.389965517E-04 -5.353612410E-01 -6.887094254E-06 4.710426741E-02 7.408365257E-05 1.281814066E-01 
0L88 48996 319.99 36.233 1.144649388E+00 4.697632939E-01 1.568231664E-08 5.730510174E+02 1.596868323E-04 9.258220043E-02 1.405134197E-04 -5.267271054E-01 -6.852214817E-06 4.713139830E-02 7.398055455E-05 8.484575109E-02 
0L89 49080 319.99 36.233 1.147659053E+00 4.708010094E-01 1.627848619E-08 5.853307538E+02 1.537643979E-04 9.252148018E-02 1.392173267E-04 -5.350761114E-01 -6.892097688E-06 4.709127703E-02 7.411928982E-05 1.272691561E-01 
0L90 49176 320 36.232 1.134964359E+00 4.969829629E-01 1.417255211E-08 5.708365564E+02 1.601760519E-04 9.249149837E-02 1.405978125E-04 -5.286951906E-01 -6.875206369E-06 4.719581499E-02 7.376616019E-05 8.599058812E-02 
0L91 49258 319.99 36.233 1.140987875E+00 4.818454384E-01 1.512172624E-08 5.722939053E+02 1.601594100E-04 9.274777012E-02 1.411160000E-04 -5.236171347E-01 -6.853202813E-06 4.719761395E-02 7.421028218E-05 8.394559740E-02 
0L92 49344 320.02 36.23 1.139934647E+00 4.836522736E-01 1.494014521E-08 5.776877614E+02 1.561181159E-04 9.291011143E-02 1.399173267E-04 -5.240412507E-01 -6.812397083E-06 4.720042696E-02 7.460858382E-05 1.441801937E-01 
0L93 49428 320 36.232 1.138986681E+00 4.832119681E-01 1.475508837E-08 5.786032900E+02 1.557633740E-04 9.314424572E-02 1.399965517E-04 -5.161048472E-01 -6.729941773E-06 4.735318017E-02 7.456957446E-05 1.592515905E-01 
0L94 49518 319.99 36.233 1.138362957E+00 4.860454702E-01 1.462843703E-08 5.714924807E+02 1.609753735E-04 9.318733349E-02 1.414984456E-04 -5.065566518E-01 -6.679386531E-06 4.756766686E-02 7.431780800E-05 9.068852315E-02 
0L95 49604 320 36.232 1.137080582E+00 4.901816109E-01 1.445446659E-08 5.709114815E+02 1.610231110E-04 9.303925915E-02 1.399827586E-04 -5.158300448E-01 -6.718114874E-06 4.754770823E-02 7.430550636E-05 9.202970039E-02 
0L96 49692 319.99 36.233 1.140721698E+00 4.829757148E-01 1.500111908E-08 5.714911878E+02 1.607894853E-04 9.299650898E-02 1.412986979E-04 -5.130910214E-01 -6.742162576E-06 4.734178381E-02 7.439318512E-05 8.748941303E-02 
0L97 49776 319.99 36.233 1.431890350E+00 5.222026217E-02 2.171447460E-07 7.800862535E+19 1.401173267E-04 9.309574890E-02 1.401173267E-04 -5.163005043E-01 -6.734792849E-06 4.750658484E-02 7.445302409E-05 3.968162675E+00 
0L98 49864 319.98 36.234 1.134722436E+00 4.970285642E-01 1.409228072E-08 5.700058982E+02 1.615154754E-04 9.319331017E-02 1.403359606E-04 -5.084600879E-01 -6.649830534E-06 4.744621549E-02 7.463293306E-05 9.416975982E-02 
0L99 49952 319.99 36.233 1.135342260E+00 4.945788472E-01 1.417492416E-08 5.707368327E+02 1.615915805E-04 9.334578876E-02 1.405173267E-04 -5.040998346E-01 -6.612126652E-06 4.753871489E-02 7.476396176E-05 9.422245280E-02 
L100 50040 319.99 36.233 1.141264633E+00 4.754043966E-01 1.507405028E-08 5.722290491E+02 1.613668800E-04 9.346892834E-02 1.407039604E-04 -5.008471856E-01 -6.586865913E-06 4.772972727E-02 7.469818368E-05 9.266267071E-02 
L101 50130 319.99 36.233 1.140465293E+00 4.746870047E-01 1.495124442E-08 5.720985234E+02 1.612754504E-04 9.349644642E-02 1.425361702E-04 -4.960132163E-01 -6.610182327E-06 4.769704423E-02 7.459109799E-05 9.537665414E-02 
L102 50214 319.99 36.233 1.142625725E+00 4.739669953E-01 1.531832339E-08 5.793534116E+02 1.563406475E-04 9.337213249E-02 1.407093596E-04 -5.026097951E-01 -6.603454841E-06 4.768144116E-02 7.464239130E-05 1.591900651E-01 
L103 50300 319.99 36.233 1.141724725E+00 4.760946038E-01 1.515126327E-08 5.723899970E+02 1.610077961E-04 9.339575176E-02 1.419458333E-04 -5.003714842E-01 -6.633493724E-06 4.762764616E-02 7.451151763E-05 9.421435002E-02 
