fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L20 32224 308.05 37.637 1.019749446E+00 1.143346332E+01 2.533237915E-10 6.869046634E+04 1.609603481E-04 3.597446648E-01 1.601284081E-04 7.220565204E-01 4.159431170E-05 2.876035217E-01 1.446149790E-04 2.678344794E-01 
0L21 32394 308.07 37.635 1.151812945E+00 6.964853667E+00 1.180999169E-09 1.150450995E+05 1.607932029E-04 3.599870697E-01 1.601674417E-04 7.212249817E-01 4.158454002E-05 2.875690411E-01 1.446072847E-04 2.478982254E-01 
0L22 32544 308.05 37.637 1.143724599E+00 6.625812574E+00 1.190943621E-09 1.233208677E+06 1.595072019E-04 3.597937111E-01 1.595072019E-04 7.217189918E-01 4.141922785E-05 2.871841702E-01 1.442192807E-04 1.974018110E-01 
0L23 33444 312.08 37.151 1.098479024E+00 7.303241530E+00 1.298396461E-09 3.309170435E+05 1.618715962E-04 3.477170738E-01 1.618715962E-04 7.142501779E-01 4.020194108E-05 2.768232075E-01 1.452291894E-04 4.885035241E-02 
0L24 33606 312.06 37.154 1.004000183E+00 8.529169623E+00 3.314319768E-10 2.513821357E+04 1.643643689E-04 3.475694160E-01 1.614812759E-04 7.135485600E-01 4.004859276E-05 2.760862431E-01 1.450630555E-04 1.080977551E-01 
0L25 33756 312.09 37.15 1.166680534E+00 7.538693015E+00 2.770113910E-09 7.185397825E+19 1.616998877E-04 3.475608818E-01 1.616532210E-04 7.158241154E-01 4.021810265E-05 2.765991590E-01 1.453997920E-04 9.447049447E-02 
0L26 34616 316.06 36.684 1.117698914E+00 5.799869726E+00 2.678095863E-09 1.970158340E+05 1.636365980E-04 3.362287331E-01 1.634674525E-04 7.066198074E-01 3.883755898E-05 2.653276375E-01 1.463709639E-04 2.599959879E-02 
0L27 34756 316.05 36.685 1.121087880E+00 5.848283812E+00 2.789300094E-09 3.330507637E+05 1.638959820E-04 3.402825790E-01 1.638159751E-04 6.963521584E-01 3.881726147E-05 2.648970131E-01 1.465627565E-04 1.877086251E+00 
0L28 34902 316.08 36.681 1.118332185E+00 5.942740458E+00 2.720457944E-09 2.262928466E+05 1.633849339E-04 3.359864510E-01 1.631307832E-04 7.059141004E-01 3.869096328E-05 2.650034386E-01 1.460007114E-04 2.700862499E-02 
0L29 35756 320.06 36.225 1.128753394E+00 7.195004863E+00 5.301226104E-09 3.295309747E+05 1.656612265E-04 3.233777969E-01 1.656612265E-04 6.943169916E-01 3.719536835E-05 2.530162725E-01 1.470113527E-04 7.745206259E-02 
0L30 35916 320.1 36.221 1.124299607E+00 6.023463543E+00 5.022849088E-09 3.122687166E+05 1.653367792E-04 3.234238022E-01 1.653225398E-04 6.965394605E-01 3.724343865E-05 2.534529390E-01 1.469421206E-04 5.608146487E-02 
0L31 36052 320.07 36.224 1.109912330E+00 5.898132236E+00 4.250234775E-09 9.951043010E+04 1.661491908E-04 3.235977196E-01 1.654030036E-04 6.972509935E-01 3.731968642E-05 2.536365767E-01 1.471406477E-04 2.513946823E-02 
0L32 36856 324.08 35.776 1.118734347E+00 4.203203964E+00 7.819811591E-09 1.615601351E+05 1.673951888E-04 3.114313225E-01 1.673199355E-04 6.873533820E-01 3.581706972E-05 2.427545269E-01 1.475416570E-04 1.508430250E-02 
0L33 37006 324.07 35.777 1.121971451E+00 4.185746875E+00 8.110108546E-09 2.042944818E+05 1.670714254E-04 3.112589722E-01 1.669226091E-04 6.888727903E-01 3.579118474E-05 2.425618925E-01 1.475520543E-04 1.592967879E-02 
0L34 37146 324.07 35.777 1.121578523E+00 4.201887484E+00 8.120920987E-09 3.020288087E+05 1.673415554E-04 3.113364815E-01 1.671444433E-04 6.890907882E-01 3.585901867E-05 2.423547205E-01 1.479590842E-04 1.852147704E-02 
0L35 37934 328.06 35.342 1.112396726E+00 4.284889682E+00 1.204419510E-08 9.632164522E+04 1.696815354E-04 3.000856960E-01 1.694549893E-04 6.772484998E-01 3.443877593E-05 2.317777836E-01 1.485543212E-04 2.718617544E-02 
0L36 38072 328.08 35.34 1.123751836E+00 4.250338408E+00 1.369315894E-08 3.268961322E+05 1.688689335E-04 3.005400398E-01 1.688141354E-04 6.768858636E-01 3.434207977E-05 2.313996653E-01 1.484142298E-04 3.478347753E+00 
0L37 38206 328.07 35.341 1.116921409E+00 4.290889617E+00 1.279180134E-08 1.216773362E+05 1.695961962E-04 2.999373577E-01 1.688459019E-04 6.792788684E-01 3.440085129E-05 2.315010937E-01 1.485896597E-04 1.104419289E-01 
0L38 38990 332.06 34.916 1.123635543E+00 3.971183933E+00 2.236474960E-08 2.181998120E+05 1.713039049E-04 2.877819324E-01 1.712890965E-04 6.677107753E-01 3.291407299E-05 2.209986414E-01 1.489340409E-04 1.951520977E-02 
0L39 39128 332.08 34.914 1.122122061E+00 3.994582479E+00 2.215012463E-08 2.734508233E+05 1.706294269E-04 2.876378353E-01 1.705916832E-04 6.688312276E-01 3.281862700E-05 2.209936771E-01 1.485049927E-04 1.850318299E-02 
0L40 39286 332.07 34.915 1.121333664E+00 3.998648134E+00 2.193794450E-08 2.502886269E+05 1.706531715E-04 2.877198269E-01 1.705540875E-04 6.684893234E-01 3.280396938E-05 2.206056568E-01 1.486989825E-04 2.024927388E-02 
0L41 40044 336.08 34.498 1.122891711E+00 4.061701092E+00 3.610155943E-08 3.668526196E+05 1.725898476E-04 2.762833355E-01 1.725898476E-04 6.576294960E-01 3.135820679E-05 2.103783451E-01 1.490313669E-04 3.507057610E-02 
0L42 40174 336.09 34.497 1.123135615E+00 4.079023622E+00 3.626741928E-08 3.412965114E+05 1.725981560E-04 2.764049473E-01 1.725925805E-04 6.563957531E-01 3.131365025E-05 2.097901243E-01 1.492463525E-04 3.274239821E-02 
0L43 40308 336.08 34.498 1.121180864E+00 4.100136120E+00 3.550773602E-08 1.586008918E+05 1.731282750E-04 2.765065189E-01 1.730287147E-04 6.556863627E-01 3.137037480E-05 2.100942478E-01 1.493056008E-04 3.211749562E-02 
0L44 41026 340.07 34.094 1.121372830E+00 4.283202763E+00 5.723450421E-08 2.105646389E+05 1.746909671E-04 2.640803799E-01 1.746671914E-04 6.454783252E-01 2.977344829E-05 1.987879499E-01 1.497750672E-04 3.192418201E-02 
0L45 41160 340.09 34.092 1.120742846E+00 4.295808642E+00 5.696038305E-08 1.474239002E+05 1.745221459E-04 2.640999599E-01 1.745221459E-04 6.450117885E-01 2.972942651E-05 1.989403545E-01 1.494378843E-04 3.884538919E-02 
0L46 41288 340.09 34.092 1.125522038E+00 4.299023337E+00 5.957608166E-08 6.699805071E+05 1.746231496E-04 2.641948181E-01 1.746231496E-04 6.460914057E-01 2.980712414E-05 1.991940128E-01 1.496397434E-04 4.958493302E-02 
0L47 41984 344.07 33.697 1.113402827E+00 4.972367828E+00 8.306976318E-08 6.956948849E+04 1.774691293E-04 2.531964420E-01 1.767588940E-04 6.334186674E-01 2.834847704E-05 1.885544950E-01 1.503195371E-04 2.990406101E-02 
0L48 42120 344.08 33.696 1.108109643E+00 5.036716053E+00 7.886254232E-08 3.690085960E+04 1.781066654E-04 2.534457848E-01 1.766690594E-04 6.319774564E-01 2.829744054E-05 1.888321722E-01 1.498448025E-04 1.712049373E-02 
0L49 42260 344.08 33.696 1.117168310E+00 5.074105307E+00 8.634198543E-08 1.597332691E+05 1.762012401E-04 2.602834965E-01 1.762012401E-04 6.129467396E-01 2.811113184E-05 1.885877424E-01 1.491744300E-04 1.901059151E+00 
