fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L11 35408 300 38.647 1.084371591E+00 6.056344938E-01 1.620575404E-10 1.000000000E+19 4.279709408E+01 0.000000000E+00 2.638000000E-04 3.900812808E-01 1.638000000E-04 -8.686083017E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.249005834E-01 
0L12 35524 300.01 38.646 1.106542323E+00 5.922671638E-01 2.297991035E-10 1.000000000E+19 8.759194127E+00 0.000000000E+00 2.639610526E-04 3.893354196E-01 1.639610526E-04 7.608133321E-01 4.856716210E-05 3.209658714E-01 1.513156275E-04 6.027293402E-01 
0L13 35646 300.01 38.646 1.123309215E+00 5.597760275E-01 2.925535178E-10 1.000000000E+19 2.008425635E+01 0.000000000E+00 2.640518176E-04 3.899469769E-01 1.640518176E-04 7.584378096E-01 4.851841218E-05 3.207257038E-01 1.512772522E-04 5.764626155E-01 
0L14 35764 300.02 38.645 1.091948522E+00 5.972933766E-01 1.821446411E-10 1.000000000E+19 3.531960081E+01 0.000000000E+00 2.636966566E-04 3.892839855E-01 1.636966566E-04 -8.709367889E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.278069804E-01 
0L15 35882 300.02 38.645 1.053733410E+00 6.898675325E-01 9.997519605E-11 1.000000000E+19 1.289416849E+00 0.000000000E+00 2.635800607E-04 3.900070588E-01 1.635800607E-04 -8.699417033E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.697657502E-01 
0L16 36006 300.02 38.645 9.772735021E-01 8.890261290E-01 2.680888379E-11 1.000000000E+19 4.839251890E+01 0.000000000E+00 2.631323704E-04 3.900877573E-01 1.631323704E-04 -8.721486562E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.612795825E-01 
0L17 36126 300.02 38.645 1.108390691E+00 5.534535876E-01 2.320613714E-10 1.000000000E+19 5.745492359E+00 0.000000000E+00 2.632547711E-04 3.899295751E-01 1.632547711E-04 -8.718482982E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.005173916E-01 
0L18 36244 300.02 38.645 1.097760186E+00 6.059611398E-01 1.996591234E-10 1.000000000E+19 3.705071924E+00 0.000000000E+00 2.632974634E-04 3.901290214E-01 1.632974634E-04 7.596483248E-01 4.839497630E-05 3.214775345E-01 1.505385266E-04 6.066074498E-01 
0L19 36362 300.02 38.645 1.092592828E+00 6.093854482E-01 1.846699296E-10 1.000000000E+19 2.485091369E+01 0.000000000E+00 2.664339094E-04 3.901082805E-01 1.664339094E-04 -8.548029255E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.326972181E-01 
0L20 36482 300.02 38.645 1.083716057E+00 6.413546759E-01 1.615272618E-10 1.000000000E+19 4.007951743E+01 0.000000000E+00 2.634561531E-04 3.896881217E-01 1.634561531E-04 -8.713136974E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.293481805E-01 
0L21 36604 300.02 38.645 1.062418151E+00 6.951282384E-01 1.155367521E-10 1.000000000E+19 4.929531095E+01 0.000000000E+00 2.635453724E-04 3.899303903E-01 1.635453724E-04 -8.702973048E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.539442279E-01 
0L22 36722 300.02 38.645 1.103655792E+00 5.841611483E-01 2.180211099E-10 1.000000000E+19 2.697668727E+01 0.000000000E+00 2.636036418E-04 3.898887680E-01 1.636036418E-04 7.591643083E-01 4.842498252E-05 3.212953640E-01 1.507177939E-04 6.035672735E-01 
0L23 36846 300.02 38.645 1.065489629E+00 6.810008163E-01 1.214457604E-10 1.000000000E+19 4.486635032E+01 0.000000000E+00 2.633000000E-04 3.898447825E-01 1.633000000E-04 -8.717964017E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.536112949E-01 
0L24 36962 300.02 38.645 1.093519605E+00 6.181934870E-01 1.882791163E-10 1.000000000E+19 4.147299335E+01 0.000000000E+00 2.632288078E-04 4.008484825E-01 1.632288078E-04 -8.482344968E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.034074906E-01 
0L25 37086 300.02 38.645 1.086390702E+00 6.314425413E-01 1.688441039E-10 1.000000000E+19 7.406661363E+00 0.000000000E+00 2.630676907E-04 4.007256508E-01 1.630676907E-04 -8.493328451E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 5.962147258E-01 
0L26 37208 300.02 38.645 1.076265978E+00 6.562370784E-01 1.439866774E-10 1.000000000E+19 2.217041657E+01 0.000000000E+00 2.628911564E-04 3.899816342E-01 1.628911564E-04 -8.736778430E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.351157762E-01 
0L27 37324 300.01 38.646 1.092791242E+00 6.326054252E-01 1.888740630E-10 1.000000000E+19 4.695298280E+01 0.000000000E+00 2.629807424E-04 3.897955150E-01 1.629807424E-04 -8.736145403E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.108695945E-01 
0L28 37442 300.02 38.645 1.071525866E+00 6.559982716E-01 1.333662030E-10 1.000000000E+19 2.981845376E+01 0.000000000E+00 2.631433719E-04 3.897203094E-01 1.631433719E-04 -8.729120935E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.479540559E-01 
0L29 37564 300.02 38.645 1.089400013E+00 6.208925176E-01 1.767038410E-10 1.000000000E+19 2.534237277E+01 0.000000000E+00 2.631497160E-04 3.898076942E-01 1.631497160E-04 -8.726824733E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.218270828E-01 
0L30 37688 300.02 38.645 1.077395027E+00 6.478701772E-01 1.468108348E-10 1.000000000E+19 3.263794331E+01 0.000000000E+00 2.630025553E-04 3.897100418E-01 1.630025553E-04 -8.736892133E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.379629701E-01 
0L31 37806 300.01 38.646 1.104187307E+00 5.940790437E-01 2.221588693E-10 1.000000000E+19 4.890441606E+00 0.000000000E+00 2.629261481E-04 3.897702725E-01 1.629261481E-04 -8.739638724E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.007951387E-01 
0L44 39380 299.87 38.664 1.123223876E+00 5.578440439E-01 2.873057758E-10 1.000000000E+19 2.301404408E+01 0.000000000E+00 2.629689484E-04 3.904654061E-01 1.629689484E-04 -8.721788619E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 5.730848818E-01 
0L45 39552 299.89 38.662 1.097682708E+00 5.945797000E-01 1.983000151E-10 1.000000000E+19 1.887707960E+00 0.000000000E+00 2.629625472E-04 3.898346673E-01 1.629625472E-04 -8.736243318E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.129151379E-01 
0L46 39672 300.09 38.636 1.085150516E+00 6.227786866E-01 1.673129454E-10 1.000000000E+19 3.471533872E+01 0.000000000E+00 2.634160974E-04 3.895553226E-01 1.634160974E-04 -8.718243723E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.317171034E-01 
0L47 39790 300.13 38.631 1.107561710E+00 5.777663750E-01 2.374663062E-10 1.000000000E+19 2.466948856E+01 0.000000000E+00 2.660973995E-04 3.893095490E-01 1.660973995E-04 -8.582920579E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.215432072E-01 
0L48 39908 300.09 38.636 1.078751679E+00 6.443408886E-01 1.516282737E-10 1.000000000E+19 4.958160747E+01 0.000000000E+00 2.628688729E-04 3.895388566E-01 1.628688729E-04 -8.747905987E+06 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.382377024E-01 
0L49 40154 299.95 38.654 1.134116128E+00 1.167658487E+00 4.442577514E-10 1.000000000E+19 2.120209676E+00 0.000000000E+00 2.188056356E-04 3.756551605E-01 1.188056356E-04 -1.243559535E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.161661242E-01 
0L50 40324 299.81 38.672 1.145508164E+00 1.105095902E+00 5.159566148E-10 1.000000000E+19 1.593939243E+01 0.000000000E+00 2.191220552E-04 3.751283058E-01 1.191220552E-04 -1.241998210E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.940748055E-01 
0L51 40452 299.99 38.649 1.149991011E+00 1.089080391E+00 5.641402779E-10 1.000000000E+19 4.179022940E+01 0.000000000E+00 2.195806890E-04 3.748057014E-01 1.195806890E-04 -1.238299630E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.780168991E-01 
0L52 40562 300.07 38.638 1.168666514E+00 1.035306653E+00 7.216397499E-10 1.000000000E+19 4.207329179E+01 0.000000000E+00 2.198690733E-04 3.806451309E-01 1.198690733E-04 -1.216369597E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.693064985E-01 
0L53 40686 300.05 38.641 1.161645046E+00 1.053654322E+00 6.560288784E-10 1.000000000E+19 7.440501423E+00 0.000000000E+00 2.197652048E-04 3.746417999E-01 1.197652048E-04 -1.236932756E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.636125236E-01 
0L54 40810 300.02 38.645 1.144599792E+00 6.663877282E-01 5.201680203E-10 1.000000000E+19 3.181150144E+00 0.000000000E+00 2.199844612E-04 3.752154716E-01 1.199844612E-04 -1.232784711E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.923885508E-01 
0L55 40922 300.02 38.645 1.124961555E+00 7.062729662E-01 3.939759047E-10 1.000000000E+19 2.148814314E+01 0.000000000E+00 2.205743176E-04 3.748373932E-01 1.205743176E-04 -1.227991219E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.261657230E-01 
0L56 41240 299.77 38.677 1.134022884E+00 6.766565135E-01 4.252464840E-10 1.000000000E+19 3.438439287E+01 0.000000000E+00 2.207511104E-04 3.763378738E-01 1.207511104E-04 -1.221304403E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.434292557E-01 
0L57 41386 299.86 38.665 1.127660759E+00 6.985309482E-01 3.958430059E-10 1.000000000E+19 2.343397552E+01 0.000000000E+00 2.211007159E-04 3.796818565E-01 1.211007159E-04 -1.207053246E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.079162704E+00 
0L58 41508 300.06 38.64 1.142318983E+00 6.654741295E-01 5.005847520E-10 1.000000000E+19 4.276077584E+01 0.000000000E+00 2.212365093E-04 3.754594650E-01 1.212365093E-04 -1.219260495E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.959386593E-01 
0L59 41524 300.09 38.636 1.141835366E+00 6.600777300E-01 4.978294653E-10 1.000000000E+19 2.364406126E+00 0.000000000E+00 2.211392757E-04 3.749901619E-01 1.211392757E-04 -1.221766285E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.959521197E-01 
0L60 41630 300.13 38.631 1.134971540E+00 6.843572376E-01 4.569444083E-10 1.000000000E+19 5.961704621E+00 0.000000000E+00 2.214628473E-04 3.752904877E-01 1.214628473E-04 -1.217536442E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.042648212E-01 
0L61 41748 300.1 38.634 1.244002513E+00 4.596436731E-01 1.797811733E-09 1.000000000E+19 3.387235039E+01 0.000000000E+00 2.213975450E-04 3.753476021E-01 1.213975450E-04 -1.218006016E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 6.704490508E-01 
0L62 41762 300.1 38.634 1.144404253E+00 6.635520418E-01 5.166378985E-10 1.000000000E+19 2.733664755E+01 0.000000000E+00 2.213598084E-04 3.752799423E-01 1.213598084E-04 -1.218604416E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.887506709E-01 
0L63 41870 300.06 38.64 1.156395086E+00 6.347546596E-01 6.022892792E-10 1.000000000E+19 1.990975309E+01 0.000000000E+00 2.216351076E-04 3.758979637E-01 1.216351076E-04 -1.213847327E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.704067657E-01 
0L64 41886 300.06 38.64 1.143221598E+00 6.680508639E-01 5.053674297E-10 1.000000000E+19 2.366441550E+01 0.000000000E+00 2.215857069E-04 3.757762337E-01 1.215857069E-04 -1.214733895E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.945146933E-01 
0L65 41990 300.03 38.643 1.146569605E+00 6.597315708E-01 5.283470424E-10 1.000000000E+19 2.378910075E+01 0.000000000E+00 2.220158162E-04 3.759814560E-01 1.220158162E-04 -1.209791220E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.846839741E-01 
0L66 42108 300.03 38.643 1.142378800E+00 6.678127508E-01 4.950897309E-10 1.000000000E+19 5.226093847E+00 0.000000000E+00 2.220966479E-04 3.757199974E-01 1.220966479E-04 -1.209831622E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.025914284E-01 
0L67 42230 300.02 38.645 1.152972925E+00 6.426957078E-01 5.718474905E-10 1.000000000E+19 3.777082865E+00 0.000000000E+00 2.222809424E-04 3.761965424E-01 1.222809424E-04 -1.206477998E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.801221183E-01 
0L68 42350 300.03 38.643 1.131977725E+00 6.992870163E-01 4.306315364E-10 1.000000000E+19 1.020302509E+01 0.000000000E+00 2.224234590E-04 3.760397293E-01 1.224234590E-04 -1.205576033E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.166941017E-01 
0L69 42470 300.02 38.645 1.117376014E+00 7.188955510E-01 3.469642595E-10 1.000000000E+19 3.838897005E+01 0.000000000E+00 2.225964173E-04 3.762848297E-01 1.225964173E-04 -1.203091046E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.614474662E-01 
0L70 42592 300.01 38.646 1.141855054E+00 6.559335506E-01 4.852914651E-10 1.000000000E+19 9.530258244E+00 0.000000000E+00 2.226610105E-04 3.764813446E-01 1.226610105E-04 -1.201829844E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.105371537E-01 
0L71 42604 300.01 38.646 1.136699907E+00 6.776118623E-01 4.533045569E-10 1.000000000E+19 4.079726453E+01 0.000000000E+00 2.227106959E-04 3.762071884E-01 1.227106959E-04 -1.202218687E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.215525911E-01 
0L72 42722 300.01 38.646 1.136226424E+00 6.657796354E-01 4.377263370E-10 1.000000000E+19 2.784231728E+00 0.000000000E+00 2.234567715E-04 3.772360497E-01 1.234567715E-04 -1.191694347E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.717365831E-01 
0L73 42728 300.01 38.646 1.147845594E+00 6.423286466E-01 5.033182616E-10 1.000000000E+19 3.884363831E+01 0.000000000E+00 2.238649169E-04 3.780824257E-01 1.238649169E-04 -1.185108674E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.206952571E-01 
0L74 43492 300.33 38.605 1.134554299E+00 6.790957228E-01 4.558124485E-10 1.000000000E+19 4.882875807E+01 0.000000000E+00 2.249092699E-04 3.761748322E-01 1.249092699E-04 7.490147696E-01 3.519449900E-05 3.073320915E-01 1.145128456E-04 8.039788278E-01 
0L75 43616 300.32 38.606 1.118141360E+00 7.189318802E-01 3.589305847E-10 1.000000000E+19 4.603969756E+00 0.000000000E+00 2.248195704E-04 3.807678917E-01 1.248195704E-04 -1.167750281E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 3.035112579E+00 
0L76 43738 300.18 38.624 1.150965866E+00 6.381314594E-01 5.526135458E-10 1.000000000E+19 1.188734929E+01 0.000000000E+00 2.248964329E-04 3.766920708E-01 1.248964329E-04 -1.179658957E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.056362186E-01 
0L77 43852 300.12 38.632 1.131501759E+00 6.636815671E-01 4.145358889E-10 1.000000000E+19 3.647222175E+01 0.000000000E+00 2.250613032E-04 3.771619110E-01 1.250613032E-04 -1.176636200E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.779884488E-01 
0L78 43972 300.09 38.636 1.129536765E+00 6.774337279E-01 4.029033379E-10 1.000000000E+19 8.662515053E+00 0.000000000E+00 2.252000794E-04 3.769577301E-01 1.252000794E-04 -1.175968599E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.962857301E-01 
0L79 44096 300.08 38.637 1.127359091E+00 6.875330103E-01 3.927144381E-10 1.000000000E+19 8.510331812E+00 0.000000000E+00 2.252169171E-04 3.773434792E-01 1.252169171E-04 -1.174608466E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.975631514E-01 
0L80 44216 300.07 38.638 1.150301156E+00 6.401337711E-01 5.370659466E-10 1.000000000E+19 4.320807882E+01 0.000000000E+00 2.255278876E-04 3.772570137E-01 1.255278876E-04 -1.171967154E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.349678903E-01 
0L81 44342 300.05 38.641 1.148845899E+00 6.471241839E-01 5.284041626E-10 1.000000000E+19 6.905734694E+00 0.000000000E+00 2.255233435E-04 3.773331505E-01 1.255233435E-04 7.505141308E-01 3.554744036E-05 3.090892105E-01 1.149885609E-04 8.361979125E-01 
0L82 44452 300.05 38.641 1.145528208E+00 6.445032398E-01 5.003284983E-10 1.000000000E+19 1.924312094E+01 0.000000000E+00 2.258006007E-04 3.778830551E-01 1.258006007E-04 -1.167489143E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.629425156E-01 
0L83 44574 300.05 38.641 1.155210199E+00 6.156647604E-01 5.673961437E-10 1.000000000E+19 7.043823624E+00 0.000000000E+00 2.260172197E-04 3.776701553E-01 1.260172197E-04 -1.166139275E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.476384053E-01 
0L84 44692 300.03 38.643 1.095615517E+00 7.097987409E-01 2.343290377E-10 1.000000000E+19 3.215060975E+01 0.000000000E+00 2.263092523E-04 3.763820084E-01 1.263092523E-04 -1.167424931E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.124984169E+00 
0L85 44816 300.02 38.645 1.136956894E+00 6.713670050E-01 4.432184143E-10 1.000000000E+19 2.886350280E+00 0.000000000E+00 2.263821908E-04 3.778706841E-01 1.263821908E-04 -1.162154596E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.207903004E-01 
0L86 44936 300.02 38.645 1.144620520E+00 6.463324014E-01 4.911318773E-10 1.000000000E+19 1.382669391E+01 0.000000000E+00 2.266278390E-04 3.779736481E-01 1.266278390E-04 -1.159584136E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.044549028E-01 
0L87 45054 300.02 38.645 1.155533689E+00 6.227094108E-01 5.671779218E-10 1.000000000E+19 9.610910096E+00 0.000000000E+00 2.267689727E-04 3.779272827E-01 1.267689727E-04 -1.158435258E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 8.762817613E-01 
0L88 45180 300.01 38.646 1.025896679E+00 9.111799999E-01 8.099375077E-11 1.000000000E+19 3.931198929E+01 0.000000000E+00 2.268459247E-04 3.783066460E-01 1.268459247E-04 -1.156571519E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.384798995E+00 
0L89 45294 300.02 38.645 1.076606353E+00 7.578874769E-01 1.758084672E-10 1.000000000E+19 3.835961188E+01 0.000000000E+00 2.269234923E-04 3.780847534E-01 1.269234923E-04 -1.156543056E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.258489401E+00 
0L90 45412 300.01 38.646 1.141878159E+00 6.512606408E-01 4.689950669E-10 1.000000000E+19 4.644100842E+01 0.000000000E+00 2.271819852E-04 3.781890259E-01 1.271819852E-04 -1.153874195E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.451821979E-01 
0L91 45532 300.01 38.646 1.135155737E+00 6.708653487E-01 4.283978880E-10 1.000000000E+19 1.349145251E+01 0.000000000E+00 2.273523712E-04 3.783378532E-01 1.273523712E-04 -1.151877121E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.754330721E-01 
0L92 45660 300 38.647 1.134368055E+00 6.646464939E-01 4.210265683E-10 1.000000000E+19 4.490343072E+00 0.000000000E+00 2.274678073E-04 3.779881081E-01 1.274678073E-04 -1.151898815E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.983714661E-01 
0L93 45772 300.01 38.646 1.153535658E+00 6.429905396E-01 5.526413208E-10 1.000000000E+19 4.579409644E+01 0.000000000E+00 2.275649584E-04 3.781963226E-01 1.275649584E-04 -1.150387859E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.042778501E-01 
0L94 45894 300.01 38.646 1.128439352E+00 6.724211251E-01 3.863639978E-10 1.000000000E+19 4.064399110E+01 0.000000000E+00 2.278002603E-04 3.783849709E-01 1.278002603E-04 -1.147697318E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.047833668E+00 
0L95 46016 300.01 38.646 1.148176124E+00 6.354976456E-01 5.073558943E-10 1.000000000E+19 2.971135500E+00 0.000000000E+00 2.279819969E-04 3.785633003E-01 1.279819969E-04 -1.145527691E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.658044959E-01 
0L96 46134 300 38.647 1.137333027E+00 6.571912959E-01 4.346516946E-10 1.000000000E+19 1.588770972E+01 0.000000000E+00 2.279669943E-04 3.786739876E-01 1.279669943E-04 7.509556007E-01 3.638963530E-05 3.099247601E-01 1.174157843E-04 1.045164729E+00 
0L97 46252 300 38.647 1.153093322E+00 6.254960331E-01 5.419589061E-10 1.000000000E+19 4.265343753E+01 0.000000000E+00 2.281248842E-04 3.788012711E-01 1.281248842E-04 -1.143531335E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.520824204E-01 
0L98 46372 300 38.647 1.124994516E+00 6.850581569E-01 3.654670297E-10 1.000000000E+19 1.037571055E+00 0.000000000E+00 2.284239204E-04 3.786736984E-01 1.284239204E-04 -1.141252963E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.126285523E+00 
0L99 46496 299.99 38.649 1.163998928E+00 5.711926688E-01 6.108893575E-10 1.000000000E+19 2.880769111E+01 0.000000000E+00 2.285134265E-04 3.788443230E-01 1.285134265E-04 -1.139944470E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.857161871E-01 
L100 46616 299.99 38.649 1.153140963E+00 6.149593042E-01 5.381157473E-10 1.000000000E+19 1.269656007E+01 0.000000000E+00 2.287286595E-04 3.787571213E-01 1.287286595E-04 -1.138300507E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.014205739E+00 
L101 46736 299.98 38.65 1.124252402E+00 6.789499530E-01 3.591793892E-10 1.000000000E+19 2.267255609E+01 0.000000000E+00 2.289731822E-04 3.790466347E-01 1.289731822E-04 -1.135274603E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.193214354E+00 
L102 46852 299.99 38.649 1.160420739E+00 6.002762752E-01 5.892896311E-10 1.000000000E+19 1.058359833E+01 0.000000000E+00 2.291499588E-04 3.793122261E-01 1.291499588E-04 -1.132926851E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.050427073E+00 
L103 46974 299.99 38.649 1.140440779E+00 6.432964168E-01 4.494234856E-10 1.000000000E+19 1.179284115E+01 0.000000000E+00 2.292921903E-04 3.791947456E-01 1.292921903E-04 7.502764616E-01 3.678374347E-05 3.104865280E-01 1.184684827E-04 1.187270325E+00 
L104 47106 299.98 38.65 1.142004186E+00 6.421608005E-01 4.592560150E-10 1.000000000E+19 2.179065835E+01 0.000000000E+00 2.292196750E-04 3.783179092E-01 1.292196750E-04 -1.135291634E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 2.637442624E+00 
L105 47214 299.99 38.649 1.152186690E+00 6.155464305E-01 5.271539104E-10 1.000000000E+19 2.957022530E+01 0.000000000E+00 2.295003915E-04 3.813217499E-01 1.295003915E-04 -1.123906866E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.745547831E+01 
L106 47334 299.99 38.649 1.593865313E+00 1.481232662E-17 4.229995768E-08 1.000000000E+19 6.916220410E+00 0.000000000E+00 2.295806694E-04 3.796036896E-01 1.295806694E-04 -1.128294157E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 3.669156370E+00 
L107 47454 299.99 38.649 1.136598233E+00 6.547354866E-01 4.255085447E-10 1.000000000E+19 1.802614964E+01 0.000000000E+00 2.344252364E-04 3.792754623E-01 1.344252364E-04 -1.088572673E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.386705838E+00 
L108 47578 299.98 38.65 9.565477375E-01 1.034257477E+00 2.157365276E-11 1.000000000E+19 2.678589675E+01 0.000000000E+00 2.299510520E-04 3.809712898E-01 1.299510520E-04 -1.121039552E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.851443403E+01 
