fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
0D47 39810 300.12 38.632 1.000000000E+00 6.488249502E-01 2.868564020E-13 9.912910375E+19 1.050461098E+00 9.108388452E-11 4.040765093E-02 
0D48 39940 300.09 38.636 1.000000000E+00 6.461513566E-01 2.867906928E-12 9.947670846E+19 1.056351205E+00 9.268952229E-11 2.831466156E-02 
0D49 40188 299.77 38.677 1.000000000E+00 1.429890105E+00 5.386343644E-27 9.968857075E+19 1.033686484E+00 9.404613210E-11 6.818591678E-02 
0D50 40358 299.81 38.672 1.000000000E+00 1.388153125E+00 5.381840024E-27 9.979709677E+19 1.035844703E+00 9.860605793E-11 7.084334429E-02 
0D51 40496 300.02 38.645 1.000000000E+00 1.598952922E+00 2.221310704E-25 9.960216955E+19 1.013377640E+00 7.498876538E-11 1.322995440E-01 
0D52 40580 300.07 38.638 1.000000000E+00 1.340445587E+00 2.382495145E-11 9.975936855E+19 1.070292795E+00 9.583093794E-11 4.628863922E-02 
0D53 40724 300.03 38.643 1.000000000E+00 1.355769602E+00 4.929877262E-27 9.969594771E+19 1.042099654E+00 1.095319409E-10 3.455724766E-02 
0D54 40848 300.02 38.645 1.000000000E+00 8.420835983E-01 2.466726844E-12 9.922097775E+19 1.051252164E+00 1.184461135E-10 3.086000005E-02 
0D55 40942 300.02 38.645 1.000000000E+00 8.731808624E-01 1.851581417E-11 9.953212790E+19 1.066587890E+00 1.039527310E-10 3.206662476E-02 
0D56 41254 299.77 38.677 1.000000000E+00 1.048413501E+00 5.282240820E-27 9.995245265E+19 1.019534903E+00 7.514753811E-11 1.201647377E-01 
0D57 41404 299.89 38.662 1.000000000E+00 8.666123004E-01 9.717819135E-12 3.125935985E+07 1.052206007E+00 1.001875936E-10 4.720888104E-02 
0D58 41542 300.09 38.636 1.000000000E+00 9.690821730E-01 5.468706276E-26 9.986603891E+19 1.028726504E+00 9.094420719E-11 8.060862954E-02 
0D59 41648 300.13 38.631 1.000000000E+00 9.877216813E-01 1.871263145E-30 9.998407708E+19 1.026268847E+00 8.794334027E-11 8.793398312E-02 
0D60 41780 300.09 38.636 1.000000000E+00 8.727867381E-01 3.805450386E-26 9.994366864E+19 1.043112491E+00 1.102838626E-10 3.110309005E-02 
0D61 41904 300.05 38.641 1.000000000E+00 8.545271560E-01 3.810132653E-26 9.886599926E+19 1.044480245E+00 1.106749237E-10 4.287036416E-02 
0D62 42008 300.03 38.643 1.000000000E+00 9.978322782E-01 5.366349291E-27 9.965151207E+19 1.024873997E+00 8.407848861E-11 8.700504149E-02 
0D63 42128 300.03 38.643 1.000000000E+00 8.358410770E-01 5.012506041E-27 9.905280417E+19 1.047252653E+00 1.146372382E-10 3.824576852E-02 
0D64 42246 300.03 38.643 1.000000000E+00 1.040531826E+00 6.061592372E-27 9.993659587E+19 1.018648805E+00 7.702265910E-11 1.301224009E-01 
0D65 42370 300.03 38.643 1.000000000E+00 1.043710319E+00 6.241185817E-27 9.971025459E+19 1.020948430E+00 8.050689640E-11 1.051431146E-01 
0D66 42488 300.02 38.645 1.000000000E+00 8.955196555E-01 5.033769574E-27 9.904760409E+19 1.041446978E+00 1.064509389E-10 3.071276236E-02 
0D67 42630 300.01 38.646 1.000000000E+00 1.049430077E+00 5.394673758E-27 9.996627003E+19 1.019593117E+00 7.793229692E-11 9.233212100E-02 
0D68 42734 300.01 38.646 1.000000000E+00 9.046732516E-01 5.084672636E-27 9.910018091E+19 1.040852811E+00 1.021457549E-10 2.811571391E-02 
0D69 43522 300.35 38.602 1.000000000E+00 8.616406450E-01 5.890376684E-26 9.815102641E+19 1.046495441E+00 1.189311370E-10 9.838991574E-03 
0D70 43644 300.29 38.61 1.000000000E+00 9.352441335E-01 6.451528704E-26 9.947364747E+19 1.037806564E+00 1.042268919E-10 3.575763970E-02 
0D71 43758 300.17 38.625 1.000000000E+00 9.147301620E-01 1.396027549E-30 9.984947590E+19 1.037689438E+00 1.001843865E-10 5.890453862E-02 
0D72 43878 300.11 38.633 1.000000000E+00 9.767418981E-01 5.436836210E-27 9.999947506E+19 1.030019565E+00 8.992781784E-11 7.250939192E-02 
0D73 44004 300.09 38.636 1.000000000E+00 8.957889359E-01 1.720787656E-26 9.975887468E+19 1.041041391E+00 1.037557692E-10 3.609596279E-02 
0D74 44124 300.08 38.637 1.000000000E+00 9.004239272E-01 5.739953316E-27 9.936027862E+19 1.040958376E+00 1.039478195E-10 2.933339640E-02 
0D75 44238 300.06 38.64 1.000000000E+00 9.202712957E-01 5.045716807E-27 9.946644474E+19 1.039998376E+00 1.030984978E-10 3.204588064E-02 
0D76 44368 300.05 38.641 1.000000000E+00 9.031830800E-01 1.734657451E-26 9.967826658E+19 1.040773254E+00 1.030559813E-10 3.342759913E-02 
0D77 44482 300.05 38.641 1.000000000E+00 9.161044820E-01 4.209874650E-27 9.997543608E+19 1.037829682E+00 9.847280876E-11 3.439742637E-02 
0D78 44602 300.03 38.643 1.000000000E+00 8.673816096E-01 4.403946392E-27 9.818002167E+19 1.046268030E+00 1.108175669E-10 9.374509652E-03 
0D79 44720 300.03 38.643 1.000000000E+00 8.769120614E-01 2.931651829E-26 9.809312751E+19 1.046077531E+00 1.107857814E-10 1.532795399E-02 
0D80 44848 300.02 38.645 1.000000000E+00 8.973258919E-01 8.733071586E-26 9.950144834E+19 1.039823263E+00 1.003199124E-10 3.628202473E-02 
0D81 44962 300.02 38.645 1.000000000E+00 8.533119807E-01 2.773211228E-11 9.826846388E+19 1.096424085E+00 1.029606209E-10 4.235049479E-02 
0D82 45082 300.02 38.645 1.000000000E+00 1.051226607E+00 3.209610245E-30 9.946652591E+19 1.020242292E+00 7.658302828E-11 1.057950441E-01 
0D83 45218 300.01 38.646 1.000000000E+00 8.288224776E-01 5.382562407E-27 9.959138884E+19 1.046891243E+00 1.085330024E-10 4.650700899E-02 
0D84 45320 300.01 38.646 1.000000000E+00 8.725404045E-01 2.906551412E-26 9.963627382E+19 1.044356748E+00 1.067248824E-10 2.020123822E-02 
0D85 45446 300.01 38.646 1.000000000E+00 8.665827643E-01 1.718534211E-26 9.958621048E+19 1.044728951E+00 1.066689995E-10 2.637265834E-02 
0D86 45558 300 38.647 1.000000000E+00 8.417665106E-01 1.193099747E-12 1.178613793E+08 1.050467900E+00 1.130573494E-10 8.482681082E-03 
0D87 45686 300.01 38.646 1.000000000E+00 9.763061423E-01 5.388789826E-27 9.978046864E+19 1.030209511E+00 8.749521790E-11 7.683882147E-02 
0D88 45798 300 38.647 1.000000000E+00 1.007792985E+00 5.414363000E-27 9.968516747E+19 1.025203343E+00 8.108339586E-11 8.610858878E-02 
0D89 45920 300 38.647 1.000000000E+00 8.688598289E-01 2.878993497E-26 9.946275400E+19 1.045979133E+00 1.087410732E-10 2.058326467E-02 
0D90 46048 300 38.647 1.000000000E+00 8.207880486E-01 9.291597218E-12 9.942349715E+19 1.059303909E+00 1.050753163E-10 4.921994047E-02 
0D91 46160 300 38.647 1.000000000E+00 1.008779657E+00 5.354714628E-27 9.992809718E+19 1.025710499E+00 8.162060685E-11 8.720349330E-02 
0D92 46274 300 38.647 1.000000000E+00 8.476674022E-01 2.886209232E-26 9.574863558E+19 1.049351608E+00 1.135657772E-10 1.314603291E-02 
0D93 46398 299.99 38.649 1.000000000E+00 8.129174108E-01 3.374277486E-12 9.920940918E+19 1.052693237E+00 1.087636654E-10 4.191882115E-02 
0D94 46518 299.99 38.649 1.000000000E+00 8.636404284E-01 2.350041269E-11 9.978294038E+19 1.079392516E+00 9.253530113E-11 4.578899910E-02 
0D95 46642 299.99 38.649 1.000000000E+00 8.399688279E-01 3.485283317E-25 3.185104544E+08 1.049508257E+00 1.126923540E-10 9.221835228E-03 
0D96 46764 299.99 38.649 1.000000000E+00 8.806226277E-01 2.902654298E-26 9.932407992E+19 1.043723398E+00 1.041795675E-10 2.384249422E-02 
0D97 46878 299.98 38.65 1.000000000E+00 8.766388612E-01 3.294460604E-30 9.924766372E+19 1.043931772E+00 1.037535524E-10 2.867967475E-02 
0D98 47002 299.98 38.65 1.000000000E+00 9.921232374E-01 6.310794237E-27 9.971534965E+19 1.025725152E+00 7.991422237E-11 9.760097652E-02 
0D99 47142 299.98 38.65 1.000000000E+00 8.637051336E-01 2.903444773E-26 9.949605734E+19 1.046034332E+00 1.067804364E-10 2.090990778E-02 
D100 47246 299.98 38.65 1.000000000E+00 9.631827683E-01 5.819350949E-27 9.977412791E+19 1.031703559E+00 8.739220815E-11 7.024542495E-02 
D101 47360 299.98 38.65 1.000000000E+00 8.521327866E-01 2.522105340E-11 9.829029094E+19 1.094155442E+00 1.042779360E-10 3.797188659E-02 
D102 47478 299.99 38.649 1.000000000E+00 8.842794021E-01 2.873865814E-26 9.923654996E+19 1.043063522E+00 1.021905469E-10 3.014775545E-02 
D103 47604 299.98 38.65 1.000000000E+00 1.049634639E+00 5.402011373E-27 9.975122961E+19 1.020041662E+00 7.385745549E-11 9.737367347E-02 
D104 47730 299.98 38.65 1.000000000E+00 9.295233370E-01 3.748898483E-26 9.968714988E+19 1.036858318E+00 9.322190732E-11 5.077174339E-02 
D105 47848 299.98 38.65 1.000000000E+00 8.691628874E-01 4.905298684E-27 9.905219147E+19 1.044547688E+00 1.032567999E-10 2.583800181E-02 
D106 47958 299.97 38.651 1.000000000E+00 8.853364058E-01 5.766803737E-27 9.967182148E+19 1.042812251E+00 1.009518424E-10 3.429457356E-02 
D107 48082 299.98 38.65 1.000000000E+00 9.651123524E-01 6.140572357E-27 9.962614453E+19 1.029999204E+00 8.428559445E-11 9.103813038E-02 
