Fe B nFsrh nFBsrh dnsrh nF nFB dn
1.033324570E+01 1.600000000E+01 1.182544456E+00 1.158080539E+00 2.446391700E-02 1.177947853E+00 1.153847016E+00 2.410083700E-02
1.033324570E+01 1.624993176E+01 1.192417336E+00 1.157285663E+00 3.513167300E-02 1.174500071E+00 1.151568017E+00 2.293205400E-02
1.033324570E+01 1.649996187E+01 1.201318477E+00 1.153670154E+00 4.764832300E-02 1.187620133E+00 1.146166680E+00 4.145345300E-02
1.033324570E+01 1.674996808E+01 1.208800160E+00 1.152374917E+00 5.642524300E-02 1.190661000E+00 1.142521918E+00 4.813908200E-02
1.033324570E+01 1.700000000E+01 1.218420958E+00 1.155281419E+00 6.313953900E-02 1.193878545E+00 1.143892551E+00 4.998599400E-02
1.049996187E+01 1.500000000E+01 1.035711264E+00 1.111968432E+00 -7.625716800E-02 1.035601127E+00 1.111284341E+00 -7.568321400E-02
1.049996187E+01 1.524993176E+01 1.105737802E+00 1.145582900E+00 -3.984509800E-02 1.105255688E+00 1.144559955E+00 -3.930426700E-02
1.049996187E+01 1.549996187E+01 1.143934465E+00 1.150403780E+00 -6.469315000E-03 1.142712265E+00 1.149267341E+00 -6.555076000E-03
1.049996187E+01 1.574996808E+01 1.176241112E+00 1.155083147E+00 2.115796500E-02 1.174044258E+00 1.152996810E+00 2.104744800E-02
1.049996187E+01 1.600000000E+01 1.182687122E+00 1.158197982E+00 2.448914000E-02 1.179401069E+00 1.155284033E+00 2.411703600E-02
1.049996187E+01 1.624993176E+01 1.192593734E+00 1.157487944E+00 3.510579000E-02 1.185300501E+00 1.153536806E+00 3.176369500E-02
1.049996187E+01 1.649996187E+01 1.201354191E+00 1.154025765E+00 4.732842600E-02 1.190595318E+00 1.148811198E+00 4.178412000E-02
1.049996187E+01 1.674996808E+01 1.208829503E+00 1.153010528E+00 5.581897500E-02 1.194877498E+00 1.146110357E+00 4.876714100E-02
1.049996187E+01 1.700000000E+01 1.218445165E+00 1.155641152E+00 6.280401300E-02 1.199845836E+00 1.148700680E+00 5.114515600E-02
1.066670514E+01 1.500000000E+01 1.036994023E+00 1.112242041E+00 -7.524801800E-02 1.036914102E+00 1.111759569E+00 -7.484546700E-02
1.066670514E+01 1.524993176E+01 1.105831545E+00 1.145579963E+00 -3.974841800E-02 1.105502045E+00 1.144881496E+00 -3.937945100E-02
1.066670514E+01 1.549996187E+01 1.144473040E+00 1.150464495E+00 -5.991455000E-03 1.143631282E+00 1.149686834E+00 -6.055552000E-03
1.066670514E+01 1.574996808E+01 1.176336825E+00 1.155184985E+00 2.115184000E-02 1.174763732E+00 1.153755232E+00 2.100850000E-02
1.066670514E+01 1.600000000E+01 1.182895856E+00 1.158367457E+00 2.452839900E-02 1.180444828E+00 1.156366303E+00 2.407852500E-02
1.066670514E+01 1.624993176E+01 1.192851773E+00 1.157777327E+00 3.507444600E-02 1.187280123E+00 1.155054638E+00 3.222548500E-02
1.066670514E+01 1.649996187E+01 1.201406074E+00 1.154529277E+00 4.687679700E-02 1.192704709E+00 1.150917874E+00 4.178683500E-02
1.066670514E+01 1.674996808E+01 1.208872029E+00 1.153890901E+00 5.498112800E-02 1.197883888E+00 1.149078776E+00 4.880511200E-02
1.066670514E+01 1.700000000E+01 1.218480396E+00 1.156157430E+00 6.232296600E-02 1.204152835E+00 1.152835042E+00 5.131779300E-02
1.083333839E+01 1.500000000E+01 1.038834224E+00 1.112637433E+00 -7.380320900E-02 1.038775019E+00 1.112292782E+00 -7.351776300E-02
1.083333839E+01 1.524993176E+01 1.105965832E+00 1.145592846E+00 -3.962701400E-02 1.105740540E+00 1.145115662E+00 -3.937512200E-02
1.083333839E+01 1.549996187E+01 1.145242500E+00 1.150552973E+00 -5.310473000E-03 1.144661195E+00 1.150021002E+00 -5.359807000E-03
1.083333839E+01 1.574996808E+01 1.176477097E+00 1.155331478E+00 2.114561900E-02 1.175358040E+00 1.154352478E+00 2.100556200E-02
1.083333839E+01 1.600000000E+01 1.183200817E+00 1.158610383E+00 2.459043400E-02 1.181220187E+00 1.157237494E+00 2.398269300E-02
1.083333839E+01 1.624993176E+01 1.193228646E+00 1.158186452E+00 3.504219400E-02 1.188363228E+00 1.156312724E+00 3.205050400E-02
1.083333839E+01 1.649996187E+01 1.201480765E+00 1.155228999E+00 4.625176600E-02 1.194206686E+00 1.152731623E+00 4.147506300E-02
1.083333839E+01 1.674996808E+01 1.208933375E+00 1.155082833E+00 5.385054200E-02 1.200018035E+00 1.151732546E+00 4.828548900E-02
1.083333839E+01 1.700000000E+01 1.218531212E+00 1.156891321E+00 6.163989100E-02 1.207224307E+00 1.155329384E+00 5.189492300E-02
1.100000000E+01 1.500000000E+01 1.041446585E+00 1.113204663E+00 -7.175807800E-02 1.041401475E+00 1.112954154E+00 -7.155267900E-02
1.100000000E+01 1.524993176E+01 1.106157093E+00 1.145672476E+00 -3.951538300E-02 1.106002978E+00 1.145345950E+00 -3.934297200E-02
1.100000000E+01 1.549996187E+01 1.146326581E+00 1.150680570E+00 -4.353989000E-03 1.145923511E+00 1.150316533E+00 -4.393022000E-03
1.100000000E+01 1.574996808E+01 1.176682439E+00 1.155541790E+00 2.114064900E-02 1.175887362E+00 1.154871536E+00 2.101582600E-02
1.100000000E+01 1.600000000E+01 1.183645402E+00 1.158953810E+00 2.469159200E-02 1.181833920E+00 1.158012104E+00 2.382181600E-02
1.100000000E+01 1.624993176E+01 1.193777797E+00 1.158757021E+00 3.502077600E-02 1.189173678E+00 1.157467660E+00 3.170601800E-02
1.100000000E+01 1.649996187E+01 1.201587709E+00 1.156179479E+00 4.540823000E-02 1.195296935E+00 1.154452155E+00 4.084478000E-02
1.100000000E+01 1.674996808E+01 1.209021220E+00 1.156646480E+00 5.237474000E-02 1.201542780E+00 1.154313216E+00 4.722956400E-02
1.100000000E+01 1.700000000E+01 1.218603669E+00 1.158706769E+00 5.989690000E-02 1.209407559E+00 1.156644568E+00 5.276299100E-02
1.116672606E+01 1.500000000E+01 1.045098720E+00 1.114010977E+00 -6.891225700E-02 1.045063253E+00 1.113824804E+00 -6.876155100E-02
1.116672606E+01 1.524993176E+01 1.106424569E+00 1.145813611E+00 -3.938904200E-02 1.106319052E+00 1.145589687E+00 -3.927063500E-02
1.116672606E+01 1.549996187E+01 1.147828844E+00 1.150862727E+00 -3.033883000E-03 1.147547641E+00 1.150613408E+00 -3.065767000E-03
1.116672606E+01 1.574996808E+01 1.176982593E+00 1.155838856E+00 2.114373700E-02 1.176415354E+00 1.155379711E+00 2.103564300E-02
1.116672606E+01 1.600000000E+01 1.184291538E+00 1.159392048E+00 2.489949000E-02 1.182368816E+00 1.158746014E+00 2.362280200E-02
1.116672606E+01 1.624993176E+01 1.194575399E+00 1.159534208E+00 3.504119100E-02 1.190481361E+00 1.158646105E+00 3.183525600E-02
1.116672606E+01 1.649996187E+01 1.201739109E+00 1.157432456E+00 4.430665300E-02 1.198795134E+00 1.156236143E+00 4.255899100E-02
1.116672606E+01 1.674996808E+01 1.209145404E+00 1.158615739E+00 5.052966500E-02 1.206185042E+00 1.156988352E+00 4.919669000E-02
1.116672606E+01 1.700000000E+01 1.218706520E+00 1.161503366E+00 5.720315400E-02 1.210972487E+00 1.159439663E+00 5.153282400E-02
1.133324570E+01 1.500000000E+01 1.050093286E+00 1.115136520E+00 -6.504323400E-02 1.050064416E+00 1.114994363E+00 -6.492994700E-02
1.133324570E+01 1.524993176E+01 1.106792261E+00 1.145998263E+00 -3.920600200E-02 1.106719861E+00 1.145844536E+00 -3.912467500E-02
1.133324570E+01 1.549996187E+01 1.149857716E+00 1.150783208E+00 -9.254920000E-04 1.149659988E+00 1.150613071E+00 -9.530830000E-04
1.133324570E+01 1.574996808E+01 1.177420307E+00 1.156253358E+00 2.116694900E-02 1.177011606E+00 1.155938505E+00 2.107310100E-02
1.133324570E+01 1.600000000E+01 1.185226383E+00 1.159988099E+00 2.523828400E-02 1.183831893E+00 1.159544539E+00 2.428735400E-02
1.133324570E+01 1.624993176E+01 1.195079884E+00 1.160562346E+00 3.451753800E-02 1.192734968E+00 1.159949535E+00 3.278543300E-02
1.133324570E+01 1.649996187E+01 1.201950213E+00 1.159019748E+00 4.293046500E-02 1.200912638E+00 1.158189340E+00 4.272329800E-02
1.133324570E+01 1.674996808E+01 1.209318407E+00 1.160975197E+00 4.834321000E-02 1.207796046E+00 1.159837966E+00 4.795808000E-02
1.133324570E+01 1.700000000E+01 1.218849584E+00 1.166046839E+00 5.280274500E-02 1.216597761E+00 1.164600848E+00 5.199691300E-02
1.149996187E+01 1.500000000E+01 1.056713615E+00 1.116676587E+00 -5.996297200E-02 1.057720889E+00 1.116564565E+00 -5.884367600E-02
1.149996187E+01 1.524993176E+01 1.109023589E+00 1.146228935E+00 -3.720534600E-02 1.108961389E+00 1.146123052E+00 -3.716166300E-02
1.149996187E+01 1.549996187E+01 1.154371711E+00 1.151081405E+00 3.290306000E-03 1.154178067E+00 1.150964730E+00 3.213337000E-03
1.149996187E+01 1.574996808E+01 1.178056282E+00 1.156818981E+00 2.123730100E-02 1.177756975E+00 1.156602649E+00 2.115432600E-02
1.149996187E+01 1.600000000E+01 1.186570347E+00 1.160857969E+00 2.571237800E-02 1.185546723E+00 1.160552569E+00 2.499415400E-02
1.149996187E+01 1.624993176E+01 1.195431606E+00 1.161872309E+00 3.355929700E-02 1.194941583E+00 1.161448491E+00 3.349309200E-02
1.149996187E+01 1.649996187E+01 1.202237999E+00 1.160935496E+00 4.130250300E-02 1.201529554E+00 1.160357722E+00 4.117183200E-02
1.149996187E+01 1.674996808E+01 1.209554272E+00 1.163651446E+00 4.590282600E-02 1.208516024E+00 1.162971163E+00 4.554486100E-02
1.149996187E+01 1.700000000E+01 1.220138398E+00 1.169388046E+00 5.075035200E-02 1.217511361E+00 1.168881813E+00 4.862954800E-02
1.166670514E+01 1.500000000E+01 1.063002933E+00 1.118718130E+00 -5.571519700E-02 1.062980921E+00 1.118626980E+00 -5.564605900E-02
1.166670514E+01 1.524993176E+01 1.114199968E+00 1.146548067E+00 -3.234809900E-02 1.114142440E+00 1.146474811E+00 -3.233237100E-02
1.166670514E+01 1.549996187E+01 1.155488467E+00 1.151532470E+00 3.955997000E-03 1.155343236E+00 1.151452020E+00 3.891216000E-03
1.166670514E+01 1.574996808E+01 1.179159597E+00 1.157568306E+00 2.159129100E-02 1.179009978E+00 1.157419354E+00 2.159062400E-02
1.166670514E+01 1.600000000E+01 1.188172210E+00 1.162004296E+00 2.616791400E-02 1.187718107E+00 1.161793520E+00 2.592458700E-02
1.166670514E+01 1.624993176E+01 1.195897452E+00 1.163461730E+00 3.243572200E-02 1.195562436E+00 1.163167849E+00 3.239458700E-02
1.166670514E+01 1.649996187E+01 1.202619077E+00 1.163663846E+00 3.895523100E-02 1.202135555E+00 1.163260452E+00 3.887510300E-02
1.166670514E+01 1.674996808E+01 1.209866381E+00 1.166560180E+00 4.330620100E-02 1.209159181E+00 1.165948586E+00 4.321059500E-02
1.166670514E+01 1.700000000E+01 1.223046344E+00 1.171357304E+00 5.168904000E-02 1.218261023E+00 1.170884195E+00 4.737682800E-02
1.183333839E+01 1.500000000E+01 1.070651384E+00 1.120443013E+00 -4.979162900E-02 1.070638210E+00 1.120398161E+00 -4.975995100E-02
1.183333839E+01 1.524993176E+01 1.119096645E+00 1.146979480E+00 -2.788283500E-02 1.119068096E+00 1.146928545E+00 -2.786044900E-02
1.183333839E+01 1.549996187E+01 1.157072660E+00 1.152103778E+00 4.968882000E-03 1.156960272E+00 1.152048174E+00 4.912098000E-03
1.183333839E+01 1.574996808E+01 1.180341159E+00 1.158523617E+00 2.181754200E-02 1.180164139E+00 1.158420791E+00 2.174334800E-02
1.183333839E+01 1.600000000E+01 1.188905634E+00 1.163363498E+00 2.554213600E-02 1.188752227E+00 1.163217637E+00 2.553459000E-02
1.183333839E+01 1.624993176E+01 1.196491525E+00 1.165325882E+00 3.116564300E-02 1.196262344E+00 1.165121388E+00 3.114095600E-02
1.183333839E+01 1.649996187E+01 1.203104811E+00 1.166547824E+00 3.655698700E-02 1.202774874E+00 1.166266473E+00 3.650840100E-02
1.183333839E+01 1.674996808E+01 1.213183821E+00 1.170279582E+00 4.290423900E-02 1.209782579E+00 1.169714076E+00 4.006850300E-02
1.183333839E+01 1.700000000E+01 1.225166924E+00 1.173863194E+00 5.130373000E-02 1.218924909E+00 1.173410817E+00 4.551409200E-02
1.200000000E+01 1.500000000E+01 1.077601948E+00 1.121810409E+00 -4.420846100E-02 1.077594687E+00 1.121774711E+00 -4.418002400E-02
1.200000000E+01 1.524993176E+01 1.122958090E+00 1.147544180E+00 -2.458609000E-02 1.122938257E+00 1.147508570E+00 -2.457031300E-02
1.200000000E+01 1.549996187E+01 1.164458684E+00 1.152876627E+00 1.158205700E-02 1.164400961E+00 1.152837961E+00 1.156300000E-02
1.200000000E+01 1.574996808E+01 1.182241065E+00 1.159684712E+00 2.255635300E-02 1.182099059E+00 1.159613546E+00 2.248551300E-02
1.200000000E+01 1.600000000E+01 1.189795091E+00 1.165110002E+00 2.468508900E-02 1.189689780E+00 1.165008878E+00 2.468090200E-02
1.200000000E+01 1.624993176E+01 1.197213868E+00 1.168173780E+00 2.904008800E-02 1.197057036E+00 1.168031649E+00 2.902538700E-02
1.200000000E+01 1.649996187E+01 1.205480569E+00 1.168479902E+00 3.700066700E-02 1.204012597E+00 1.168283678E+00 3.572891900E-02
1.200000000E+01 1.674996808E+01 1.216234794E+00 1.172592043E+00 4.364275100E-02 1.214622054E+00 1.172319350E+00 4.230270400E-02
1.200000000E+01 1.700000000E+01 1.225589823E+00 1.176955565E+00 4.863425800E-02 1.225082722E+00 1.176517311E+00 4.856541100E-02
1.216672606E+01 1.500000000E+01 1.078462118E+00 1.123349778E+00 -4.488766000E-02 1.078457064E+00 1.123320545E+00 -4.486348100E-02
1.216672606E+01 1.524993176E+01 1.125447616E+00 1.148254743E+00 -2.280712700E-02 1.125428054E+00 1.148229618E+00 -2.280156400E-02
1.216672606E+01 1.549996187E+01 1.173129340E+00 1.154007621E+00 1.912171900E-02 1.173084244E+00 1.153980581E+00 1.910366300E-02
1.216672606E+01 1.574996808E+01 1.184873552E+00 1.161118721E+00 2.375483100E-02 1.184754805E+00 1.161069273E+00 2.368553200E-02
1.216672606E+01 1.600000000E+01 1.191306441E+00 1.167254529E+00 2.405191200E-02 1.191049076E+00 1.167184212E+00 2.386486400E-02
1.216672606E+01 1.624993176E+01 1.199824221E+00 1.169943752E+00 2.988046900E-02 1.199309120E+00 1.169844875E+00 2.946424500E-02
1.216672606E+01 1.649996187E+01 1.209790211E+00 1.170688281E+00 3.910193000E-02 1.209371213E+00 1.170550984E+00 3.882022900E-02
1.216672606E+01 1.674996808E+01 1.216822351E+00 1.175110259E+00 4.171209200E-02 1.216586117E+00 1.174920401E+00 4.166571600E-02
1.216672606E+01 1.700000000E+01 1.232302470E+00 1.181210541E+00 5.109192900E-02 1.225731809E+00 1.180974959E+00 4.475685000E-02
1.233324570E+01 1.500000000E+01 1.084877804E+00 1.124941546E+00 -4.006374200E-02 1.084863631E+00 1.124917402E+00 -4.005377100E-02
1.233324570E+01 1.524993176E+01 1.135645994E+00 1.151066376E+00 -1.542038200E-02 1.135619087E+00 1.151020216E+00 -1.540112900E-02
1.233324570E+01 1.549996187E+01 1.176883440E+00 1.155392935E+00 2.149050500E-02 1.176859044E+00 1.155373897E+00 2.148514700E-02
1.233324570E+01 1.574996808E+01 1.188474447E+00 1.162543332E+00 2.593111500E-02 1.188370746E+00 1.162508945E+00 2.586180100E-02
1.233324570E+01 1.600000000E+01 1.195784784E+00 1.168786373E+00 2.699841100E-02 1.195559798E+00 1.168737410E+00 2.682238800E-02
1.233324570E+01 1.624993176E+01 1.204318521E+00 1.171491457E+00 3.282706400E-02 1.204343999E+00 1.171422864E+00 3.292113500E-02
1.233324570E+01 1.649996187E+01 1.210384149E+00 1.172575413E+00 3.780873600E-02 1.210229218E+00 1.172480524E+00 3.774869400E-02
1.233324570E+01 1.674996808E+01 1.221197682E+00 1.177409786E+00 4.378789600E-02 1.218223163E+00 1.176708915E+00 4.151424800E-02
1.233324570E+01 1.700000000E+01 1.236937982E+00 1.185421146E+00 5.151683600E-02 1.236689543E+00 1.184994587E+00 5.169495600E-02
1.249996187E+01 1.500000000E+01 1.093791292E+00 1.126464833E+00 -3.267354100E-02 1.093776265E+00 1.126444742E+00 -3.266847700E-02
1.249996187E+01 1.524993176E+01 1.140685885E+00 1.154987301E+00 -1.430141600E-02 1.140665011E+00 1.154947594E+00 -1.428258300E-02
1.249996187E+01 1.549996187E+01 1.179226770E+00 1.156889771E+00 2.233699900E-02 1.179209489E+00 1.156876202E+00 2.233328700E-02
1.249996187E+01 1.574996808E+01 1.189660582E+00 1.163469377E+00 2.619120500E-02 1.189635632E+00 1.163445559E+00 2.619007300E-02
1.249996187E+01 1.600000000E+01 1.198143438E+00 1.169876265E+00 2.826717300E-02 1.198107128E+00 1.169842253E+00 2.826487500E-02
1.249996187E+01 1.624993176E+01 1.205258075E+00 1.172872763E+00 3.238531200E-02 1.205141259E+00 1.172825201E+00 3.231605800E-02
1.249996187E+01 1.649996187E+01 1.212533228E+00 1.174272054E+00 3.826117400E-02 1.211290428E+00 1.174059753E+00 3.723067500E-02
1.249996187E+01 1.674996808E+01 1.228247550E+00 1.179013356E+00 4.923419400E-02 1.228118602E+00 1.178571521E+00 4.954708100E-02
1.249996187E+01 1.700000000E+01 1.237581464E+00 1.190617527E+00 4.696393700E-02 1.237413058E+00 1.190496709E+00 4.691634900E-02
1.266670514E+01 1.500000000E+01 1.101014124E+00 1.130073955E+00 -2.905983100E-02 1.101007224E+00 1.130049674E+00 -2.904245000E-02
1.266670514E+01 1.524993176E+01 1.143893760E+00 1.159804001E+00 -1.591024100E-02 1.143887619E+00 1.159793919E+00 -1.590630000E-02
1.266670514E+01 1.549996187E+01 1.180229860E+00 1.162330634E+00 1.789922600E-02 1.180217703E+00 1.162275220E+00 1.794248300E-02
1.266670514E+01 1.574996808E+01 1.190956328E+00 1.165229040E+00 2.572728800E-02 1.190939031E+00 1.165141569E+00 2.579746200E-02
1.266670514E+01 1.600000000E+01 1.199036048E+00 1.171250510E+00 2.778553800E-02 1.199011034E+00 1.171226905E+00 2.778412900E-02
1.266670514E+01 1.624993176E+01 1.206092423E+00 1.174371675E+00 3.172074800E-02 1.206027553E+00 1.174338788E+00 3.168876500E-02
1.266670514E+01 1.649996187E+01 1.21832117E+00 1.175780752E+00 4.254041800E-02 1.21786075E+00 1.175702958E+00 4.215779200E-02
1.266670514E+01 1.674996808E+01 1.228996609E+00 1.180632760E+00 4.836384900E-02 1.228903179E+00 1.180560088E+00 4.834309100E-02
1.266670514E+01 1.700000000E+01 1.238185078E+00 1.191848765E+00 4.633631300E-02 1.238071249E+00 1.191840611E+00 4.623063800E-02
1.283333839E+01 1.500000000E+01 1.102720421E+00 1.132286127E+00 -2.956570600E-02 1.102718450E+00 1.132271470E+00 -2.955302000E-02
1.283333839E+01 1.524993176E+01 1.145118207E+00 1.160729542E+00 -1.561133500E-02 1.145107007E+00 1.160722199E+00 -1.561519200E-02
1.283333839E+01 1.549996187E+01 1.181465379E+00 1.167629312E+00 1.383606700E-02 1.181456806E+00 1.167621996E+00 1.383481000E-02
1.283333839E+01 1.574996808E+01 1.191765905E+00 1.173507678E+00 1.825822700E-02 1.191753883E+00 1.173424468E+00 1.832941500E-02
1.283333839E+01 1.600000000E+01 1.200665375E+00 1.176992589E+00 2.367278600E-02 1.200437391E+00 1.176862688E+00 2.357470300E-02
1.283333839E+01 1.624993176E+01 1.216522996E+00 1.179265824E+00 3.725717200E-02 1.216493682E+00 1.179071744E+00 3.742193800E-02
1.283333839E+01 1.649996187E+01 1.222597842E+00 1.180739235E+00 4.185860700E-02 1.222444436E+00 1.180459599E+00 4.198483700E-02
1.283333839E+01 1.674996808E+01 1.229553459E+00 1.182403600E+00 4.714985900E-02 1.229448507E+00 1.182011577E+00 4.743693000E-02
1.283333839E+01 1.700000000E+01 1.238655620E+00 1.195210E+00 4.344562000E-02 1.238578498E+00 1.195210E+00 4.336849800E-02
1.300000000E+01 1.500000000E+01 1.103184737E+00 1.132861114E+00 -2.967637700E-02 1.103183312E+00 1.132857779E+00 -2.967446700E-02
1.300000000E+01 1.524993176E+01 1.152137421E+00 1.161468379E+00 -9.330958000E-03 1.152112990E+00 1.161462993E+00 -9.350003000E-03
1.300000000E+01 1.549996187E+01 1.182636126E+00 1.168888926E+00 1.374720000E-02 1.182630055E+00 1.168883720E+00 1.374633500E-02
1.300000000E+01 1.574996808E+01 1.196412330E+00 1.176584644E+00 1.982768600E-02 1.196312191E+00 1.176575884E+00 1.973630700E-02
1.300000000E+01 1.600000000E+01 1.210157967E+00 1.183877847E+00 2.628012000E-02 1.210145147E+00 1.183865528E+00 2.627961900E-02
1.300000000E+01 1.624993176E+01 1.217112234E+00 1.186665133E+00 3.044710100E-02 1.217093805E+00 1.186648002E+00 3.044580300E-02
1.300000000E+01 1.649996187E+01 1.223141919E+00 1.18328467E+00 3.985724900E-02 1.223064807E+00 1.1823863E+00 4.067850700E-02
1.300000000E+01 1.674996808E+01 1.230022061E+00 1.18375632E+00 4.626574100E-02 1.229881072E+00 1.18270915E+00 4.717192200E-02
1.300000000E+01 1.700000000E+01 1.247699400E+00 1.19830432E+00 4.939508000E-02 1.244292148E+00 1.19830432E+00 4.598782800E-02
