fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
L105 33864 300.02 38.645 1.716243362E-10 2.681913072E+00 6.344545354E+03 9.076850089E-05 4.522060675E+00 2.445164140E+03 0.000000000E+00 2.520369538E-04 4.964940006E-01 2.257163241E-04 4.333558467E-05 3.866942250E-01 2.904559195E-01 1.491984902E-04 1.993501768E-03 
L106 33882 300.03 38.643 1.584276023E-10 2.674260683E+00 6.266708052E+03 9.103479580E-05 4.495929546E+00 2.445521684E+03 0.000000000E+00 2.521483826E-04 4.963660993E-01 2.256201352E-04 4.331880482E-05 3.868089356E-01 2.909073372E-01 1.489092892E-04 1.662302920E-03 
L107 33904 300.02 38.645 1.193206592E-10 2.629041954E+00 6.250716902E+03 9.161088768E-05 4.612671957E+00 2.458187377E+03 0.000000000E+00 2.524467127E-04 4.964878049E-01 2.255196909E-04 4.330748437E-05 3.867852502E-01 2.905206654E-01 1.490685157E-04 1.337161711E-03 
L108 33922 300.01 38.646 9.328391181E-11 2.592558964E+00 6.220712052E+03 9.220768636E-05 4.683341491E+00 2.471659145E+03 0.000000000E+00 2.527770786E-04 4.964321837E-01 2.255072171E-04 4.332186223E-05 3.869784158E-01 2.901941692E-01 1.492857777E-04 1.889011963E-03 
L109 33942 300.01 38.646 1.317957454E-10 2.645399790E+00 6.198121467E+03 9.062256559E-05 4.517381640E+00 2.443756084E+03 0.000000000E+00 2.524936111E-04 4.963235001E-01 2.256651295E-04 4.331789256E-05 3.867568598E-01 2.908432096E-01 1.489389854E-04 2.030597063E-03 
L110 33962 300.01 38.646 1.244943818E-10 2.634598886E+00 6.217825743E+03 9.026270196E-05 4.555300119E+00 2.440947577E+03 0.000000000E+00 2.525265421E-04 4.967492478E-01 2.256909490E-04 4.335674084E-05 3.867276888E-01 2.906303911E-01 1.491817173E-04 2.448440713E-03 
L111 33982 300.01 38.646 2.158336357E-10 2.713655588E+00 6.315217265E+03 8.787882268E-05 4.351826758E+00 2.402708643E+03 0.000000000E+00 2.514399785E-04 4.963309855E-01 2.256509646E-04 4.332768313E-05 3.868627223E-01 2.909272064E-01 1.489296366E-04 7.618949168E-04 
L112 34002 300.02 38.645 1.476135713E-10 2.656382004E+00 6.238604044E+03 8.874672780E-05 4.442347887E+00 2.420855331E+03 0.000000000E+00 2.518388937E-04 4.963822547E-01 2.254921142E-04 4.333791751E-05 3.871867017E-01 2.907603752E-01 1.490502875E-04 1.714044952E-03 
L113 34022 300.02 38.645 1.415784373E-10 2.645387395E+00 6.269357732E+03 8.860199958E-05 4.495100824E+00 2.419149115E+03 0.000000000E+00 2.517734015E-04 4.963876019E-01 2.254161857E-04 4.330411325E-05 3.870108380E-01 2.906314399E-01 1.490000988E-04 1.412802743E-03 
L114 34042 300.03 38.643 2.249190851E-10 2.717976792E+00 6.338720769E+03 8.716762394E-05 4.289322793E+00 2.402894999E+03 0.000000000E+00 2.508986413E-04 4.960024586E-01 2.253881546E-04 4.331330718E-05 3.874417597E-01 2.907292971E-01 1.489815702E-04 1.106455070E-03 
L115 34062 300.02 38.645 1.141723885E-10 2.627971366E+00 6.255547115E+03 9.296829940E-05 4.625210829E+00 2.476761022E+03 0.000000000E+00 2.524037132E-04 4.964560815E-01 2.253931777E-04 4.332320748E-05 3.871675953E-01 2.907892697E-01 1.489848904E-04 1.583551572E-03 
L116 34084 300.03 38.643 2.067003407E-10 2.712686507E+00 6.334214255E+03 9.008805349E-05 4.439353395E+00 2.429942818E+03 0.000000000E+00 2.516549069E-04 4.963996065E-01 2.255728924E-04 4.328246491E-05 3.865392937E-01 2.907241717E-01 1.488781090E-04 1.043792568E-03 
L117 34104 300.03 38.643 1.864676296E-10 2.690603786E+00 6.315906055E+03 8.867543880E-05 4.415818991E+00 2.420135274E+03 0.000000000E+00 2.515101499E-04 4.962443489E-01 2.254951876E-04 4.329651940E-05 3.869190679E-01 2.904786701E-01 1.490523190E-04 1.397599649E-03 
L118 34122 300.02 38.645 1.585002006E-10 2.672272907E+00 6.317542818E+03 9.114191074E-05 4.552814209E+00 2.447203509E+03 0.000000000E+00 2.517957990E-04 4.966286245E-01 2.253176137E-04 4.325966620E-05 3.865950361E-01 2.904601528E-01 1.489349426E-04 8.412493373E-04 
L119 34142 300.01 38.646 1.583055165E-10 2.670673026E+00 6.356243664E+03 9.151560824E-05 4.562756559E+00 2.456571207E+03 0.000000000E+00 2.516396566E-04 4.963753068E-01 2.252467657E-04 4.325354067E-05 3.868592022E-01 2.905103709E-01 1.488881121E-04 9.493299210E-04 
L120 34162 300 38.647 3.064525908E-10 2.768361953E+00 6.437182895E+03 8.705575102E-05 4.237700409E+00 2.398927245E+03 0.000000000E+00 2.503177383E-04 4.960167507E-01 2.252785879E-04 4.327252455E-05 3.872540556E-01 2.905968205E-01 1.489091466E-04 1.848266167E-03 
L121 34182 300.02 38.645 1.449440363E-10 2.651982435E+00 6.227250261E+03 8.819474348E-05 4.436331321E+00 2.418855387E+03 0.000000000E+00 2.517877377E-04 4.963179114E-01 2.254244587E-04 4.330584475E-05 3.870664510E-01 2.906323942E-01 1.490055672E-04 9.984578667E-04 
L122 34202 300.01 38.646 1.619825743E-10 2.673608816E+00 6.266470679E+03 8.963484230E-05 4.482045753E+00 2.429577669E+03 0.000000000E+00 2.518661409E-04 4.965382734E-01 2.254545397E-04 4.327642544E-05 3.865802542E-01 2.908362000E-01 1.487999962E-04 1.883898512E-03 
L123 34222 300.02 38.645 1.164188622E-10 2.623557160E+00 6.276350895E+03 9.186722891E-05 4.636511070E+00 2.458465397E+03 0.000000000E+00 2.522584972E-04 4.964010341E-01 2.253857125E-04 4.329518876E-05 3.869729229E-01 2.901718415E-01 1.492053417E-04 1.037961551E-03 
L124 34242 300.02 38.645 1.501780031E-10 2.666284487E+00 6.240235646E+03 9.079943647E-05 4.504625894E+00 2.446289774E+03 0.000000000E+00 2.520287154E-04 4.963235257E-01 2.253873533E-04 4.324953790E-05 3.866224483E-01 2.907421465E-01 1.487556532E-04 1.797439425E-03 
L125 34262 300.02 38.645 9.445155255E-11 2.607603774E+00 6.186774964E+03 9.447600057E-05 4.690450724E+00 2.503882155E+03 0.000000000E+00 2.528713926E-04 4.964582178E-01 2.252899102E-04 4.326373200E-05 3.868116395E-01 2.905231727E-01 1.489166306E-04 8.826451369E-04 
L126 34284 300.02 38.645 1.734518493E-10 2.682719101E+00 6.277337129E+03 8.853997601E-05 4.404305062E+00 2.421333254E+03 0.000000000E+00 2.513535257E-04 4.964539024E-01 2.252483329E-04 4.328289601E-05 3.870577762E-01 2.911459749E-01 1.486638997E-04 1.206133052E-03 
L127 34302 300.01 38.646 1.798739304E-10 2.693267556E+00 6.368088604E+03 9.173149244E-05 4.535152706E+00 2.453310120E+03 0.000000000E+00 2.514874671E-04 4.964637095E-01 2.252119895E-04 4.323833608E-05 3.867140560E-01 2.904530934E-01 1.488651251E-04 9.860948852E-04 
L128 34324 300.01 38.646 2.263748865E-10 2.723290859E+00 6.405673251E+03 8.926619879E-05 4.391239720E+00 2.425225331E+03 0.000000000E+00 2.509053597E-04 4.963184754E-01 2.252609098E-04 4.328448181E-05 3.871559576E-01 2.906999313E-01 1.488974614E-04 8.023285487E-04 
L129 34342 300.03 38.643 1.633717419E-10 2.673856089E+00 6.251153522E+03 8.885805563E-05 4.420826319E+00 2.421135623E+03 0.000000000E+00 2.515973790E-04 4.963803908E-01 2.253500082E-04 4.329318591E-05 3.870324253E-01 2.910837978E-01 1.487310054E-04 2.409010558E-03 
L130 34362 300.02 38.645 1.584682153E-10 2.667756947E+00 6.242839500E+03 8.836575411E-05 4.415566854E+00 2.417587857E+03 0.000000000E+00 2.514877147E-04 4.963759534E-01 2.252501056E-04 4.327754785E-05 3.870676786E-01 2.911077091E-01 1.486650697E-04 1.596884548E-03 
L131 34384 300.02 38.645 9.669240151E-11 2.601636922E+00 6.168752625E+03 9.200379341E-05 4.603337450E+00 2.466884963E+03 0.000000000E+00 2.523911064E-04 4.961353949E-01 2.251761224E-04 4.326488492E-05 3.872692420E-01 2.906777282E-01 1.488414169E-04 1.242169421E-03 
L132 34402 300.01 38.646 1.632266506E-10 2.674820169E+00 6.281196041E+03 8.961481422E-05 4.458835543E+00 2.431880720E+03 0.000000000E+00 2.514361418E-04 4.963610165E-01 2.251602718E-04 4.324726416E-05 3.869627935E-01 2.905797965E-01 1.488309396E-04 1.143158053E-03 
00L2 31778 300.06 38.64 1.960210048E-10 2.667572634E+00 6.292111577E+03 9.025501605E-05 4.515655381E+00 2.445933327E+03 0.000000000E+00 2.575448379E-04 4.921282101E-01 2.306197829E-04 4.366824466E-05 3.847608853E-01 2.860297368E-01 1.526702963E-04 1.588323347E-03 
0L14 32022 300.02 38.645 2.338047950E-10 2.714901826E+00 6.386164511E+03 9.039911878E-05 4.405764051E+00 2.434464142E+03 0.000000000E+00 2.548936221E-04 4.945878396E-01 2.288395966E-04 4.376890916E-05 3.867150866E-01 2.889193040E-01 1.514918130E-04 2.320413268E-03 
0L15 32042 300.03 38.643 1.666508056E-10 2.665489029E+00 6.319017149E+03 9.163169587E-05 4.510867223E+00 2.455336219E+03 0.000000000E+00 2.554364930E-04 4.947992024E-01 2.287947047E-04 4.378890720E-05 3.868023886E-01 2.891080262E-01 1.514620945E-04 1.383896875E-03 
0L16 32062 300.02 38.645 9.697924587E-11 2.590415812E+00 6.167622914E+03 9.332777157E-05 4.672620618E+00 2.480225885E+03 0.000000000E+00 2.566348613E-04 4.949759011E-01 2.288783312E-04 4.378238316E-05 3.864654411E-01 2.889593352E-01 1.515174553E-04 1.055874423E-03 
0L17 32082 300.03 38.643 1.907771393E-10 2.689623241E+00 6.370390286E+03 9.216275753E-05 4.514939873E+00 2.457244186E+03 0.000000000E+00 2.552024415E-04 4.952175485E-01 2.287206272E-04 4.379361265E-05 3.866423426E-01 2.892327388E-01 1.514130552E-04 5.685149998E-04 
0L18 32102 300.02 38.645 3.978884085E-10 2.789463207E+00 6.426478908E+03 8.303255524E-05 4.071501639E+00 2.369358010E+03 0.000000000E+00 2.535085055E-04 4.948703882E-01 2.287313864E-04 4.377217741E-05 3.867060093E-01 2.895149061E-01 1.511914464E-04 1.410101230E-03 
0L19 32124 300.02 38.645 2.039060078E-10 2.704265617E+00 6.376541882E+03 9.245306329E-05 4.501222574E+00 2.457486088E+03 0.000000000E+00 2.549131285E-04 4.954919387E-01 2.284973151E-04 4.377261991E-05 3.866204719E-01 2.893766271E-01 1.512652226E-04 2.612710834E-03 
0L20 32142 300.02 38.645 3.357496139E-10 2.776429253E+00 6.455346818E+03 8.916711243E-05 4.292628713E+00 2.411845676E+03 0.000000000E+00 2.538226029E-04 4.951266462E-01 2.284064779E-04 4.372481927E-05 3.866369061E-01 2.896130630E-01 1.509766819E-04 9.946739419E-04 
0L21 32162 300.03 38.643 2.550123612E-10 2.729842349E+00 6.419183270E+03 8.955785069E-05 4.397574464E+00 2.424000551E+03 0.000000000E+00 2.541890549E-04 4.953237961E-01 2.283415865E-04 4.371403828E-05 3.864975288E-01 2.891864398E-01 1.511621303E-04 2.542190701E-03 
0L22 32182 300.03 38.643 1.531478684E-10 2.655350039E+00 6.292186161E+03 9.136089877E-05 4.510968658E+00 2.453028876E+03 0.000000000E+00 2.550595748E-04 4.952134978E-01 2.283707472E-04 4.376773133E-05 3.870090220E-01 2.895046699E-01 1.511814346E-04 1.124391760E-03 
L133 34422 300.02 38.645 2.731885492E-10 2.754048435E+00 6.444695270E+03 8.897536591E-05 4.367592717E+00 2.414535513E+03 0.000000000E+00 2.504725442E-04 4.965028795E-01 2.250588882E-04 4.321588175E-05 3.867456502E-01 2.909398923E-01 1.485388662E-04 1.112693761E-03 
L134 34442 300.03 38.643 2.041684040E-10 2.703679903E+00 6.362957515E+03 8.855168403E-05 4.403369591E+00 2.417581070E+03 0.000000000E+00 2.509673676E-04 4.962172157E-01 2.251842244E-04 4.324517494E-05 3.870150631E-01 2.905348518E-01 1.488467723E-04 1.690410435E-03 
L135 34462 300.02 38.645 1.888122038E-10 2.692545053E+00 6.286763357E+03 8.798524209E-05 4.355291749E+00 2.414598191E+03 0.000000000E+00 2.511626575E-04 4.959194872E-01 2.252499872E-04 4.324994341E-05 3.871770391E-01 2.909221798E-01 1.486649916E-04 1.181768325E-03 
L136 34482 300.02 38.645 1.108681285E-10 2.615357698E+00 6.189950616E+03 8.985513671E-05 4.550392822E+00 2.445390024E+03 0.000000000E+00 2.520718796E-04 4.962747007E-01 2.251663287E-04 4.323655765E-05 3.869238733E-01 2.905000445E-01 1.488349433E-04 1.955074152E-03 
L137 34502 300.01 38.646 8.768590226E-11 2.584245971E+00 6.107875485E+03 9.063198381E-05 4.589470099E+00 2.454768865E+03 0.000000000E+00 2.525171635E-04 4.960800312E-01 2.251549323E-04 4.322645759E-05 3.870048749E-01 2.904468841E-01 1.488274103E-04 1.767870541E-03 
L138 34522 300.02 38.645 1.518813610E-10 2.659380644E+00 6.255499543E+03 8.852936982E-05 4.421471961E+00 2.421819167E+03 0.000000000E+00 2.512409838E-04 4.960395909E-01 2.250410961E-04 4.324122956E-05 3.873645377E-01 2.906931116E-01 1.487521645E-04 6.207479123E-04 
L139 34542 300.02 38.645 1.090576380E-10 2.615313428E+00 6.192195518E+03 9.042876966E-05 4.560049075E+00 2.450968070E+03 0.000000000E+00 2.520998305E-04 4.963638040E-01 2.251566755E-04 4.325743079E-05 3.870577697E-01 2.906527488E-01 1.488285625E-04 1.528908212E-03 
L140 34562 300.02 38.645 1.388510993E-10 2.652716529E+00 6.266349516E+03 9.114035919E-05 4.543804844E+00 2.451452219E+03 0.000000000E+00 2.517664948E-04 4.962970733E-01 2.251298015E-04 4.322840526E-05 3.868962423E-01 2.904923944E-01 1.488107988E-04 5.573988757E-04 
L141 34582 300.01 38.646 1.396408592E-10 2.647210088E+00 6.209479470E+03 8.801914480E-05 4.430058110E+00 2.417766891E+03 0.000000000E+00 2.515889605E-04 4.963422514E-01 2.252006670E-04 4.327262976E-05 3.871349406E-01 2.906980757E-01 1.488576409E-04 1.305731246E-03 
L142 34602 300.02 38.645 2.377541820E-10 2.729517854E+00 6.418064352E+03 8.877869536E-05 4.402412507E+00 2.413952304E+03 0.000000000E+00 2.505117802E-04 4.965065343E-01 2.249414819E-04 4.320009787E-05 3.868033354E-01 2.905452096E-01 1.486863195E-04 7.185127200E-04 
L143 34622 300.01 38.646 7.808223094E-11 2.564645335E+00 6.118393775E+03 9.038808977E-05 4.626003773E+00 2.453632024E+03 0.000000000E+00 2.523897977E-04 4.961960888E-01 2.250045409E-04 4.323347772E-05 3.872358456E-01 2.906882179E-01 1.487280016E-04 9.255159738E-04 
L144 34642 300.02 38.645 1.289350251E-10 2.636558310E+00 6.226107277E+03 8.964631313E-05 4.493102290E+00 2.440368812E+03 0.000000000E+00 2.515838552E-04 4.958841673E-01 2.250019945E-04 4.319944934E-05 3.871788279E-01 2.904627091E-01 1.487263184E-04 7.932616215E-04 
L145 34664 300.01 38.646 2.674091746E-10 2.756132041E+00 6.404243225E+03 8.859167731E-05 4.311321900E+00 2.429013002E+03 0.000000000E+00 2.504196114E-04 4.966054730E-01 2.249547261E-04 4.322218025E-05 3.869011734E-01 2.911170306E-01 1.484701192E-04 9.824573066E-04 
L146 34688 300.02 38.645 1.798517499E-10 2.694142595E+00 6.325943504E+03 9.014972641E-05 4.443005021E+00 2.457200486E+03 0.000000000E+00 2.511592928E-04 4.963689315E-01 2.249662473E-04 4.320140924E-05 3.868797153E-01 2.905220437E-01 1.487026894E-04 8.790408202E-04 
L147 34704 300.02 38.645 1.387415462E-10 2.646136791E+00 6.301567038E+03 8.952842970E-05 4.531456987E+00 2.443965259E+03 0.000000000E+00 2.513827038E-04 4.964347930E-01 2.249589864E-04 4.321349698E-05 3.869491118E-01 2.906127113E-01 1.486978900E-04 1.146900158E-03 
L148 34722 300.01 38.646 1.453107308E-10 2.660016644E+00 6.214519454E+03 8.961883413E-05 4.470691662E+00 2.438076404E+03 0.000000000E+00 2.515912210E-04 4.963682948E-01 2.250112214E-04 4.318817839E-05 3.866844217E-01 2.908149803E-01 1.485074061E-04 1.099205555E-03 
L149 34742 300.03 38.643 1.343501350E-10 2.637425177E+00 6.225216164E+03 8.792958351E-05 4.449256994E+00 2.418323581E+03 0.000000000E+00 2.512544931E-04 4.959628183E-01 2.248967281E-04 4.318888295E-05 3.872038930E-01 2.905275855E-01 1.486567372E-04 1.636574723E-03 
L150 34784 300.02 38.645 1.138148611E-10 2.618353738E+00 6.265025673E+03 9.058346532E-05 4.598317293E+00 2.453761730E+03 0.000000000E+00 2.515620820E-04 4.963641735E-01 2.248100278E-04 4.319415954E-05 3.870872987E-01 2.902360530E-01 1.488242384E-04 2.429245031E-03 
L151 34802 300.02 38.645 7.433282057E-11 2.559207470E+00 6.111648400E+03 9.060255849E-05 4.656722042E+00 2.457729504E+03 0.000000000E+00 2.524799802E-04 4.964937375E-01 2.249662319E-04 4.323277022E-05 3.870632649E-01 2.907329607E-01 1.487026793E-04 6.284774146E-04 
L152 34822 300.03 38.643 1.272997942E-10 2.645628361E+00 6.232866683E+03 9.226255291E-05 4.581475614E+00 2.463333958E+03 0.000000000E+00 2.518752030E-04 4.965074614E-01 2.249678252E-04 4.320472850E-05 3.867987759E-01 2.909825429E-01 1.484787646E-04 1.117707500E-03 
L153 34842 300.02 38.645 1.355790795E-10 2.645994253E+00 6.241389376E+03 8.986957262E-05 4.514012837E+00 2.440044105E+03 0.000000000E+00 2.515171869E-04 4.962427613E-01 2.249327757E-04 4.318203105E-05 3.868620583E-01 2.904349411E-01 1.486805647E-04 1.422005541E-03 
L154 34862 300.01 38.646 1.042545620E-10 2.618381011E+00 6.173874262E+03 9.293825359E-05 4.675594456E+00 2.467305599E+03 0.000000000E+00 2.522186452E-04 4.968105532E-01 2.248262219E-04 4.314672255E-05 3.862869504E-01 2.907748993E-01 1.483853065E-04 1.646322054E-03 
L155 34882 300.02 38.645 6.897375396E-11 2.553085411E+00 6.098139046E+03 9.228796707E-05 4.744698137E+00 2.474367530E+03 0.000000000E+00 2.527179755E-04 4.965123205E-01 2.248338877E-04 4.315146174E-05 3.865482507E-01 2.903569878E-01 1.486151998E-04 7.930217597E-04 
L156 34902 300.02 38.645 1.365618813E-10 2.643800841E+00 6.291772101E+03 8.990747941E-05 4.542258977E+00 2.439230070E+03 0.000000000E+00 2.511870121E-04 4.962368464E-01 2.247419432E-04 4.316050985E-05 3.870021934E-01 2.905366838E-01 1.485544245E-04 1.051772225E-03 
L157 34922 300.03 38.643 1.674306284E-10 2.686832897E+00 6.338387986E+03 9.263496494E-05 4.567640280E+00 2.462897515E+03 0.000000000E+00 2.512840018E-04 4.964968016E-01 2.247982871E-04 4.314806685E-05 3.865911343E-01 2.903801236E-01 1.485916678E-04 1.737651404E-03 
L158 34942 300.03 38.643 1.194225384E-10 2.628903821E+00 6.184325723E+03 8.942950946E-05 4.491487963E+00 2.438639846E+03 0.000000000E+00 2.516551051E-04 4.964250847E-01 2.249351580E-04 4.323328624E-05 3.871748935E-01 2.907765950E-01 1.486821394E-04 2.146745264E-03 
L159 34962 300.02 38.645 1.410616554E-10 2.648002513E+00 6.260341555E+03 8.858668539E-05 4.463906558E+00 2.432342516E+03 0.000000000E+00 2.511409521E-04 4.961602553E-01 2.248087499E-04 4.318198485E-05 3.871394402E-01 2.905948616E-01 1.485985837E-04 1.700165223E-03 
L160 34982 300.03 38.643 1.888609487E-10 2.700183072E+00 6.315394587E+03 8.951546423E-05 4.441350589E+00 2.430767346E+03 0.000000000E+00 2.507994542E-04 4.966554055E-01 2.247087538E-04 4.315163623E-05 3.866536464E-01 2.909600357E-01 1.483077775E-04 1.737777201E-03 
L161 35002 300.02 38.645 9.681655888E-11 2.597338669E+00 6.167738858E+03 9.016139111E-05 4.581620786E+00 2.449944410E+03 0.000000000E+00 2.516999655E-04 4.963708663E-01 2.246540820E-04 4.316725313E-05 3.871094885E-01 2.906957218E-01 1.484963482E-04 7.981470782E-04 
L162 35022 300.01 38.646 7.800748486E-11 2.577473563E+00 6.151639374E+03 9.370664319E-05 4.731834894E+00 2.488032530E+03 0.000000000E+00 2.523565802E-04 4.967789564E-01 2.246716885E-04 4.318989073E-05 3.869640015E-01 2.908253749E-01 1.485079861E-04 8.443411689E-04 
L163 35042 300.02 38.645 1.209682501E-10 2.630321149E+00 6.231506448E+03 9.039758189E-05 4.535074318E+00 2.447742702E+03 0.000000000E+00 2.513853930E-04 4.962086511E-01 2.247060700E-04 4.317775750E-05 3.872406557E-01 2.906991883E-01 1.485307123E-04 7.088369188E-04 
L164 35062 300.01 38.646 1.498081406E-10 2.660079566E+00 6.216416890E+03 8.828745832E-05 4.401825535E+00 2.419975839E+03 0.000000000E+00 2.511248886E-04 4.961197500E-01 2.248492142E-04 4.319604867E-05 3.872274458E-01 2.910775509E-01 1.484004814E-04 1.027333078E-03 
L165 35082 300.02 38.645 1.114092555E-10 2.622618578E+00 6.236639106E+03 9.197756590E-05 4.652160144E+00 2.466078698E+03 0.000000000E+00 2.518253888E-04 4.967200537E-01 2.247532997E-04 4.315308476E-05 3.865396740E-01 2.904720236E-01 1.485619311E-04 8.925286245E-04 
L166 35102 300.02 38.645 9.903360613E-11 2.602951899E+00 6.208061616E+03 9.143671426E-05 4.637849122E+00 2.461863320E+03 0.000000000E+00 2.517202468E-04 4.965048461E-01 2.246246523E-04 4.315781029E-05 3.869710643E-01 2.906702099E-01 1.484768952E-04 1.327091495E-03 
L167 35122 300.02 38.645 1.460939698E-10 2.654358778E+00 6.269588417E+03 8.883102459E-05 4.464362390E+00 2.423083232E+03 0.000000000E+00 2.507634399E-04 4.962795202E-01 2.245337155E-04 4.315367467E-05 3.872664429E-01 2.907600673E-01 1.484167860E-04 2.890549324E-03 
L168 35142 300.02 38.645 1.778956019E-10 2.683244303E+00 6.288503830E+03 8.742614235E-05 4.349284574E+00 2.408429847E+03 0.000000000E+00 2.503915530E-04 4.961688039E-01 2.245916302E-04 4.318557320E-05 3.875392245E-01 2.908999598E-01 1.484550676E-04 1.535856654E-03 
L169 35162 300.02 38.645 1.706089024E-10 2.680883941E+00 6.295046385E+03 8.901939600E-05 4.430102497E+00 2.426134072E+03 0.000000000E+00 2.507263978E-04 4.963325813E-01 2.246399499E-04 4.315903623E-05 3.870900067E-01 2.906586720E-01 1.484870069E-04 1.145269017E-03 
L170 35182 300.03 38.643 1.509813614E-10 2.668563252E+00 6.309693096E+03 9.169594248E-05 4.514236236E+00 2.454991121E+03 0.000000000E+00 2.509897957E-04 4.962997759E-01 2.246210219E-04 4.318943827E-05 3.874209285E-01 2.908879274E-01 1.484744955E-04 1.489494148E-03 
L171 35202 300.02 38.645 1.861059156E-10 2.691348121E+00 6.277547470E+03 8.764877650E-05 4.374718605E+00 2.408899342E+03 0.000000000E+00 2.506768075E-04 4.962495771E-01 2.247325028E-04 4.314381665E-05 3.868588383E-01 2.908765681E-01 1.483234519E-04 2.309227320E-03 
L172 35222 300.03 38.643 7.305280469E-11 2.560444333E+00 6.150916237E+03 9.237088507E-05 4.738594950E+00 2.478401295E+03 0.000000000E+00 2.522736930E-04 4.965364285E-01 2.246214720E-04 4.314744352E-05 3.868589813E-01 2.906045036E-01 1.484747930E-04 2.539369344E-03 
L173 35242 300.02 38.645 2.730792118E-10 2.761981642E+00 6.406691341E+03 8.954046468E-05 4.328425718E+00 2.420103954E+03 0.000000000E+00 2.498321682E-04 4.965086864E-01 2.244143916E-04 4.312404516E-05 3.870275998E-01 2.911554018E-01 1.481134985E-04 1.239160999E-03 
L174 35264 300.02 38.645 1.867354359E-10 2.702869433E+00 6.319471641E+03 9.074232076E-05 4.489789058E+00 2.437552599E+03 0.000000000E+00 2.506623427E-04 4.968308692E-01 2.244436712E-04 4.309568969E-05 3.864718803E-01 2.909260003E-01 1.481328230E-04 8.976736668E-04 
L175 35282 300.01 38.646 2.073566612E-10 2.721424940E+00 6.375751040E+03 9.099142522E-05 4.415626361E+00 2.460909466E+03 0.000000000E+00 2.503797305E-04 4.964145120E-01 2.244556661E-04 4.314010631E-05 3.871739853E-01 2.912102803E-01 1.481407396E-04 7.086334450E-04 
L176 35304 300.02 38.645 1.887130240E-10 2.694154250E+00 6.371070769E+03 8.925456118E-05 4.523193564E+00 2.427569622E+03 0.000000000E+00 2.505800986E-04 4.968313745E-01 2.244950118E-04 4.306092537E-05 3.860714169E-01 2.906248374E-01 1.481667078E-04 1.681588208E-03 
