fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
L423 41354 300 38.647 1.197770818E-09 2.985232517E+00 7.016631764E+03 8.420946647E-05 4.154787164E+00 2.417013834E+03 0.000000000E+00 2.477629921E-04 4.944232299E-01 2.243413396E-04 4.248633557E-05 3.830373277E-01 2.873786840E-01 1.478409428E-04 5.703027395E-03 
L424 41650 300.02 38.645 1.488274675E-09 3.017788363E+00 7.101861000E+03 8.224412635E-05 4.085323625E+00 2.394899292E+03 0.000000000E+00 2.472880725E-04 4.942332689E-01 2.243082211E-04 4.243083284E-05 3.827404727E-01 2.870456373E-01 1.478191177E-04 2.097174141E-03 
L425 41950 300.01 38.646 3.434625834E-09 3.190461839E+00 7.529272464E+03 8.299388227E-05 3.946804891E+00 2.383745247E+03 0.000000000E+00 2.461699246E-04 4.943986377E-01 2.244178043E-04 4.242900386E-05 3.824091377E-01 2.868931058E-01 1.478913330E-04 3.917339492E-03 
L426 42254 300.02 38.645 8.887348428E-10 2.928871729E+00 6.818359637E+03 8.413880755E-05 4.242845722E+00 2.421479490E+03 0.000000000E+00 2.489978684E-04 4.941410020E-01 2.247421046E-04 4.241689892E-05 3.819474186E-01 2.868326446E-01 1.478803048E-04 5.535124243E-03 
L427 42550 300.02 38.645 1.307965156E-09 3.006618167E+00 7.003053869E+03 8.522174364E-05 4.125047056E+00 2.417905683E+03 0.000000000E+00 2.480619816E-04 4.941031795E-01 2.246376144E-04 4.252081424E-05 3.830905556E-01 2.872325668E-01 1.480361879E-04 4.189947649E-03 
L428 42850 300.01 38.646 5.817511521E-10 2.863831679E+00 6.702046055E+03 8.690262152E-05 4.387144299E+00 2.469610001E+03 0.000000000E+00 2.500040476E-04 4.944495488E-01 2.248770644E-04 4.248632046E-05 3.821043417E-01 2.866939596E-01 1.481939854E-04 3.437189898E-03 
L429 43152 300.01 38.646 1.984783957E-09 3.076786613E+00 7.187547471E+03 8.327425289E-05 4.055256254E+00 2.403951272E+03 0.000000000E+00 2.475934819E-04 4.936559524E-01 2.247536056E-04 4.238247497E-05 3.819928804E-01 2.865851963E-01 1.478878725E-04 3.256538686E-03 
0L43 32622 300.02 38.645 1.578152700E-10 2.663335717E+00 6.299948880E+03 9.095969312E-05 4.526461430E+00 2.445264453E+03 0.000000000E+00 2.538368870E-04 4.958170601E-01 2.272408973E-04 4.356938528E-05 3.866993759E-01 2.896256008E-01 1.504334740E-04 9.869554314E-04 
L430 43450 300.01 38.646 2.003908577E-09 3.072448946E+00 7.272219619E+03 8.251626988E-05 4.043481667E+00 2.399379084E+03 0.000000000E+00 2.472973412E-04 4.938902141E-01 2.247503403E-04 4.246794293E-05 3.825872088E-01 2.867315303E-01 1.481104742E-04 5.650917064E-03 
L431 43750 300.01 38.646 4.449507039E-09 3.239214753E+00 7.800812846E+03 8.416370404E-05 3.936143116E+00 2.385455075E+03 0.000000000E+00 2.454900622E-04 4.939337648E-01 2.243205665E-04 4.243004655E-05 3.829443798E-01 2.865896352E-01 1.480515739E-04 9.034650107E-03 
L432 44050 300.02 38.645 4.652389819E-10 2.821850327E+00 6.454906889E+03 8.400705364E-05 4.254667716E+00 2.427779034E+03 0.000000000E+00 2.502795897E-04 4.937584801E-01 2.249067545E-04 4.248353078E-05 3.825635048E-01 2.870729098E-01 1.479886444E-04 8.375869082E-03 
L433 44350 300 38.647 2.329769624E-09 3.098445813E+00 7.350809569E+03 8.121838238E-05 3.946539703E+00 2.387223435E+03 0.000000000E+00 2.465780641E-04 4.936084438E-01 2.245175700E-04 4.247098547E-05 3.832299343E-01 2.866144416E-01 1.481815962E-04 6.654285331E-03 
L434 44652 300.01 38.646 1.620786333E-09 3.039472929E+00 7.080788191E+03 8.345931753E-05 4.060564602E+00 2.417076522E+03 0.000000000E+00 2.479814861E-04 4.935144332E-01 2.248466205E-04 4.243402565E-05 3.824089181E-01 2.868150767E-01 1.479490763E-04 4.608702266E-03 
L435 44950 300.01 38.646 1.195359422E-09 2.977521832E+00 7.053696400E+03 8.426126685E-05 4.238305222E+00 2.419637023E+03 0.000000000E+00 2.484748823E-04 4.943950274E-01 2.248702945E-04 4.247589970E-05 3.820642514E-01 2.866322702E-01 1.481895241E-04 7.317213751E-03 
L436 45250 300.01 38.646 1.209040694E-09 2.976582629E+00 7.033922451E+03 8.343967906E-05 4.162532353E+00 2.424270780E+03 0.000000000E+00 2.482281371E-04 4.935518893E-01 2.247520972E-04 4.242814790E-05 3.824877252E-01 2.864606061E-01 1.481116321E-04 6.639342509E-03 
L437 45554 300 38.647 8.243723504E-10 2.913928730E+00 6.890330652E+03 8.550823553E-05 4.297787219E+00 2.461583111E+03 0.000000000E+00 2.492739322E-04 4.937261626E-01 2.249354104E-04 4.244788045E-05 3.822187949E-01 2.863602714E-01 1.482324354E-04 6.336799469E-03 
L438 45850 300.01 38.646 1.176887951E-09 2.980366886E+00 6.998912405E+03 8.509187529E-05 4.191117952E+00 2.430334195E+03 0.000000000E+00 2.486340515E-04 4.938829371E-01 2.249598063E-04 4.250384145E-05 3.825597115E-01 2.867066979E-01 1.482485124E-04 2.635939897E-03 
L439 46150 300 38.647 1.309790451E-09 2.993680972E+00 6.969799809E+03 8.153308368E-05 4.040414705E+00 2.404644899E+03 0.000000000E+00 2.481886944E-04 4.936754908E-01 2.249019506E-04 4.249502539E-05 3.827395168E-01 2.867209694E-01 1.482103855E-04 3.368021644E-03 
0L44 32642 300.02 38.645 1.514131533E-10 2.655960821E+00 6.267496927E+03 9.005260121E-05 4.507532116E+00 2.439270200E+03 0.000000000E+00 2.539555737E-04 4.959513407E-01 2.273108199E-04 4.358588033E-05 3.866220730E-01 2.900843199E-01 1.502524519E-04 7.742075875E-04 
L440 46450 299.99 38.649 1.489720886E-09 3.016927181E+00 7.058815869E+03 8.213557185E-05 4.040560407E+00 2.411772573E+03 0.000000000E+00 2.481190658E-04 4.934319170E-01 2.250153772E-04 4.249022797E-05 3.826922130E-01 2.865440854E-01 1.482851336E-04 3.266021288E-03 
L441 46750 300 38.647 6.875001391E-10 2.895348172E+00 6.588173659E+03 8.560782764E-05 4.224814252E+00 2.435664469E+03 0.000000000E+00 2.499971183E-04 4.935832668E-01 2.250353384E-04 4.245068808E-05 3.821849519E-01 2.871234354E-01 1.478482173E-04 7.449603769E-03 
L442 47052 300 38.647 9.808029738E-10 2.936432621E+00 6.861718976E+03 8.214949138E-05 4.145753827E+00 2.414841048E+03 0.000000000E+00 2.490813369E-04 4.934174712E-01 2.251927593E-04 4.248149048E-05 3.823233300E-01 2.862595003E-01 1.484020284E-04 3.817130726E-03 
L443 47350 300.02 38.645 1.029645948E-09 2.950619784E+00 6.803804897E+03 8.203356195E-05 4.072925150E+00 2.415211684E+03 0.000000000E+00 2.491745658E-04 4.931743515E-01 2.252891661E-04 4.249707287E-05 3.824883643E-01 2.866769772E-01 1.482402713E-04 3.606152208E-03 
L444 47652 300 38.647 1.610454381E-09 3.028815359E+00 7.114974911E+03 8.191678015E-05 4.067515426E+00 2.405365983E+03 0.000000000E+00 2.480585308E-04 4.936476626E-01 2.250276639E-04 4.245483784E-05 3.821854856E-01 2.862897901E-01 1.482932305E-04 4.520598125E-03 
L445 47954 300.01 38.646 1.961937346E-09 3.064786925E+00 7.235185446E+03 8.214246378E-05 4.047746306E+00 2.409500710E+03 0.000000000E+00 2.478166192E-04 4.933539986E-01 2.250802356E-04 4.242028786E-05 3.820125210E-01 2.859899920E-01 1.483278753E-04 6.950315731E-03 
L446 48250 300 38.647 1.886985871E-09 3.050126724E+00 7.250878893E+03 8.036542155E-05 4.017036537E+00 2.389411984E+03 0.000000000E+00 2.473192227E-04 4.936232639E-01 2.248254185E-04 4.245058709E-05 3.825098923E-01 2.860845174E-01 1.483847762E-04 5.235156709E-03 
L447 48550 299.99 38.649 1.382585820E-09 3.006905649E+00 7.202761200E+03 8.629537725E-05 4.255607018E+00 2.455834812E+03 0.000000000E+00 2.484427799E-04 4.938606567E-01 2.250239175E-04 4.247645587E-05 3.822215439E-01 2.860063374E-01 1.485157856E-04 5.747883964E-03 
L448 48852 300 38.647 9.263768277E-10 2.931781512E+00 6.927261808E+03 8.550947327E-05 4.314067116E+00 2.447494419E+03 0.000000000E+00 2.495224611E-04 4.937081380E-01 2.252536690E-04 4.244619861E-05 3.816775733E-01 2.859443460E-01 1.484421679E-04 2.702127575E-03 
L449 49154 299.99 38.649 8.484541556E-10 2.908759252E+00 6.732900602E+03 8.063704662E-05 4.093061903E+00 2.414760611E+03 0.000000000E+00 2.495138917E-04 4.930523839E-01 2.253808536E-04 4.248416168E-05 3.823111556E-01 2.860385837E-01 1.485259825E-04 4.476625766E-03 
0L45 32662 300.01 38.646 1.630119949E-10 2.665249746E+00 6.242132686E+03 8.867375308E-05 4.428432033E+00 2.421736085E+03 0.000000000E+00 2.538410152E-04 4.958429520E-01 2.273871791E-04 4.360458753E-05 3.867426460E-01 2.901113696E-01 1.503029254E-04 1.489314939E-03 
L450 49450 300 38.647 4.383713143E-09 3.232355776E+00 7.774821666E+03 8.324985447E-05 3.919130827E+00 2.403675718E+03 0.000000000E+00 2.462041485E-04 4.936164295E-01 2.248993478E-04 4.245985138E-05 3.824728988E-01 2.860528889E-01 1.484335695E-04 8.417807230E-03 
L451 49750 300 38.647 1.410934725E-09 3.004997824E+00 7.150889952E+03 8.392039971E-05 4.151367065E+00 2.435551555E+03 0.000000000E+00 2.483205220E-04 4.935626208E-01 2.250988485E-04 4.250089929E-05 3.825450481E-01 2.860756614E-01 1.485652400E-04 5.275095395E-03 
L452 50050 300 38.647 1.365860028E-09 3.005381434E+00 7.109707988E+03 8.547339722E-05 4.208729925E+00 2.450033699E+03 0.000000000E+00 2.488715867E-04 4.936133163E-01 2.253057372E-04 4.248075212E-05 3.819733639E-01 2.861109847E-01 1.484764808E-04 5.852267846E-03 
L453 50350 300 38.647 1.702792358E-09 3.026229649E+00 7.213329832E+03 7.983884225E-05 3.970860969E+00 2.391580690E+03 0.000000000E+00 2.474110180E-04 4.930958272E-01 2.249763465E-04 4.253450886E-05 3.834186514E-01 2.864577835E-01 1.484843887E-04 4.847402168E-03 
L454 50650 299.98 38.65 3.499924597E-09 3.188479668E+00 7.468405898E+03 8.237099903E-05 3.907937720E+00 2.380233676E+03 0.000000000E+00 2.471199375E-04 4.934563793E-01 2.252614832E-04 4.247494167E-05 3.821176375E-01 2.865628965E-01 1.482220559E-04 7.442257054E-03 
L455 50952 300 38.647 9.582600539E-10 2.936020775E+00 6.951715920E+03 8.455051803E-05 4.260986592E+00 2.452588401E+03 0.000000000E+00 2.493595815E-04 4.936467407E-01 2.252742858E-04 4.247720720E-05 3.819689489E-01 2.861270511E-01 1.484557543E-04 3.948699572E-03 
L456 51254 299.99 38.649 1.352742830E-09 3.002919322E+00 6.885877595E+03 8.181839976E-05 4.005442812E+00 2.394987911E+03 0.000000000E+00 2.487768661E-04 4.932108405E-01 2.253395608E-04 4.251291235E-05 3.825170521E-01 2.867196912E-01 1.482734310E-04 5.544640702E-03 
L457 51550 300 38.647 1.694795758E-09 3.033668028E+00 7.206843306E+03 8.236094738E-05 4.051920639E+00 2.420715568E+03 0.000000000E+00 2.481010400E-04 4.930393012E-01 2.252876911E-04 4.251151900E-05 3.827256946E-01 2.859072864E-01 1.486898761E-04 6.572187846E-03 
L458 51854 299.98 38.65 1.421113166E-09 2.999531352E+00 7.158584609E+03 8.302103966E-05 4.144115897E+00 2.431686188E+03 0.000000000E+00 2.483297963E-04 4.931149976E-01 2.251472790E-04 4.244551336E-05 3.823110727E-01 2.856413996E-01 1.485972042E-04 4.131049583E-03 
L459 52154 300 38.647 2.550446152E-09 3.134573249E+00 7.168978399E+03 8.287596139E-05 3.883904484E+00 2.385437503E+03 0.000000000E+00 2.477419153E-04 4.932237832E-01 2.252909422E-04 4.252130770E-05 3.826651139E-01 2.868381994E-01 1.482414399E-04 7.795449410E-03 
0L46 32682 300.02 38.645 2.077304561E-10 2.711927737E+00 6.462440513E+03 9.363156366E-05 4.616380903E+00 2.464039804E+03 0.000000000E+00 2.534257588E-04 4.963996606E-01 2.270780365E-04 4.353042732E-05 3.861769287E-01 2.895741637E-01 1.503256602E-04 1.491600390E-03 
L460 52452 300 38.647 2.030684015E-09 3.091776715E+00 7.104419843E+03 8.462182780E-05 4.019528468E+00 2.412882333E+03 0.000000000E+00 2.482794095E-04 4.933897311E-01 2.252377432E-04 4.245831611E-05 3.820599308E-01 2.864809218E-01 1.482064350E-04 5.687440984E-03 
L461 52754 299.99 38.649 1.775886614E-09 3.039867184E+00 7.170147139E+03 8.107694141E-05 4.025674096E+00 2.402337511E+03 0.000000000E+00 2.482248722E-04 4.930425972E-01 2.254117363E-04 4.247797479E-05 3.822106957E-01 2.859577452E-01 1.485463342E-04 6.086732983E-03 
