fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
L118 34122 300.02 38.645 2.086169781E-10 2.708364670E+00 6.353188344E+03 8.872333076E-05 4.429139261E+00 2.418130874E+03 0.000000000E+00 2.512376225E-04 4.964016360E-01 2.253215308E-04 4.322775906E-05 3.864798224E-01 2.906806305E-01 1.487122103E-04 8.918311190E-04 
L119 34142 300.01 38.646 1.889114005E-10 2.691789534E+00 6.383281232E+03 8.941840276E-05 4.467143447E+00 2.429056627E+03 0.000000000E+00 2.511585574E-04 4.963110950E-01 2.252328968E-04 4.325991964E-05 3.869901419E-01 2.905711060E-01 1.488789448E-04 9.738279310E-04 
L120 34162 300 38.647 1.241976494E-10 2.637589739E+00 6.212440823E+03 9.106263153E-05 4.532060002E+00 2.457350455E+03 0.000000000E+00 2.522337597E-04 4.962176510E-01 2.253857408E-04 4.328534483E-05 3.870278671E-01 2.905447187E-01 1.489799747E-04 2.038437346E-03 
00L2 31778 300.06 38.64 2.283725650E-10 2.688827217E+00 6.348624516E+03 8.960005363E-05 4.471150590E+00 2.436428472E+03 0.000000000E+00 2.571082831E-04 4.921534202E-01 2.305535093E-04 4.367576835E-05 3.849180786E-01 2.861612521E-01 1.526264231E-04 1.819969740E-03 
00L3 31800 300.07 38.638 2.329659129E-10 2.700259009E+00 6.400986284E+03 9.090254077E-05 4.448674229E+00 2.445686220E+03 0.000000000E+00 2.563428733E-04 4.927376087E-01 2.300688387E-04 4.377011160E-05 3.861038589E-01 2.869500636E-01 1.525356400E-04 1.460820889E-03 
0L13 32004 300.02 38.645 2.278484948E-10 2.709382379E+00 6.403578190E+03 9.030442574E-05 4.428811878E+00 2.437337951E+03 0.000000000E+00 2.550626092E-04 4.947710859E-01 2.289871754E-04 4.380592754E-05 3.866494605E-01 2.889773013E-01 1.515895101E-04 2.212352771E-03 
0L14 32022 300.02 38.645 2.914757254E-10 2.756490984E+00 6.464698684E+03 9.184925000E-05 4.423224561E+00 2.442067276E+03 0.000000000E+00 2.547030507E-04 4.950021500E-01 2.288132751E-04 4.375535363E-05 3.863161778E-01 2.888630493E-01 1.514743881E-04 2.468478944E-03 
0L15 32042 300.03 38.643 1.702886877E-10 2.663862286E+00 6.335772708E+03 9.063669095E-05 4.489361927E+00 2.444350481E+03 0.000000000E+00 2.552251760E-04 4.946928140E-01 2.287602314E-04 4.378647725E-05 3.869224040E-01 2.886994462E-01 1.516680334E-04 1.178663145E-03 
0L16 32062 300.02 38.645 1.387086977E-10 2.643270225E+00 6.220849711E+03 9.236262196E-05 4.546856849E+00 2.464111236E+03 0.000000000E+00 2.560462369E-04 4.948788871E-01 2.288903321E-04 4.378403852E-05 3.865355495E-01 2.889551096E-01 1.515253999E-04 1.133720987E-03 
0L17 32082 300.03 38.643 1.805825112E-10 2.675300457E+00 6.346392619E+03 9.055492126E-05 4.475897901E+00 2.441449308E+03 0.000000000E+00 2.550912928E-04 4.950810078E-01 2.287132131E-04 4.380982840E-05 3.869047224E-01 2.893492143E-01 1.514081471E-04 5.165793439E-04 
0L18 32102 300.02 38.645 3.004736408E-10 2.745685043E+00 6.350020359E+03 8.385937867E-05 4.151115115E+00 2.380730823E+03 0.000000000E+00 2.540372125E-04 4.950940433E-01 2.287585262E-04 4.380002768E-05 3.867313632E-01 2.896647417E-01 1.512093858E-04 1.443566180E-03 
0L19 32124 300.02 38.645 9.099177446E-11 2.599235474E+00 6.150922882E+03 9.702381934E-05 4.781137951E+00 2.517298736E+03 0.000000000E+00 2.569613057E-04 4.958604467E-01 2.286663659E-04 4.377621218E-05 3.860792168E-01 2.896239227E-01 1.511484679E-04 2.856899911E-03 
0L20 32142 300.02 38.645 1.660155122E-10 2.671584280E+00 6.260425636E+03 9.150972676E-05 4.472738433E+00 2.448940438E+03 0.000000000E+00 2.551700429E-04 4.951968416E-01 2.284645458E-04 4.376539138E-05 3.868424603E-01 2.898081158E-01 1.510150648E-04 1.279490071E-03 
0L21 32162 300.03 38.643 1.790891242E-10 2.676033983E+00 6.307719083E+03 9.009802016E-05 4.468332387E+00 2.437087532E+03 0.000000000E+00 2.548869338E-04 4.952565415E-01 2.284150097E-04 4.372942237E-05 3.865617521E-01 2.891952212E-01 1.512107364E-04 2.652837824E-03 
0L22 32182 300.03 38.643 9.657275767E-11 2.595813522E+00 6.210530389E+03 9.466234009E-05 4.709002209E+00 2.494801902E+03 0.000000000E+00 2.561064443E-04 4.954405491E-01 2.283975401E-04 4.376706193E-05 3.867803686E-01 2.894662813E-01 1.511991716E-04 1.280100720E-03 
0L23 32202 300.02 38.645 1.620866777E-10 2.667936827E+00 6.265807344E+03 9.145132697E-05 4.547401404E+00 2.449308194E+03 0.000000000E+00 2.553537510E-04 4.958021576E-01 2.284449232E-04 4.371851269E-05 3.859894686E-01 2.895225588E-01 1.510020942E-04 1.147083302E-03 
0L24 32222 300.02 38.645 1.524478125E-10 2.655262626E+00 6.244653519E+03 9.043013996E-05 4.447675282E+00 2.441592433E+03 0.000000000E+00 2.549114913E-04 4.951686656E-01 2.282807017E-04 4.377407661E-05 3.872528656E-01 2.896608530E-01 1.511218246E-04 1.326476801E-03 
0L25 32242 300.02 38.645 1.183656884E-10 2.620270757E+00 6.231416967E+03 9.235180068E-05 4.603231750E+00 2.466075034E+03 0.000000000E+00 2.553691676E-04 4.954321991E-01 2.281684167E-04 4.372748420E-05 3.868251780E-01 2.894949375E-01 1.510474918E-04 1.843234531E-03 
0L26 32262 300.02 38.645 2.611880913E-10 2.743710360E+00 6.346065346E+03 9.031775348E-05 4.342460040E+00 2.426825028E+03 0.000000000E+00 2.540814548E-04 4.953022164E-01 2.281228030E-04 4.368661294E-05 3.866423342E-01 2.897198262E-01 1.507891728E-04 2.181119275E-03 
0L27 32284 300.02 38.645 2.448086085E-10 2.727464114E+00 6.404277423E+03 9.027567479E-05 4.395832400E+00 2.431075635E+03 0.000000000E+00 2.539389335E-04 4.952749477E-01 2.280447307E-04 4.368813061E-05 3.868094356E-01 2.893912734E-01 1.509656117E-04 1.135791160E-03 
0L28 32304 300.01 38.646 1.986411022E-10 2.686679408E+00 6.322229568E+03 8.729149304E-05 4.350899773E+00 2.410565561E+03 0.000000000E+00 2.540207056E-04 4.954117425E-01 2.280694717E-04 4.373576984E-05 3.870823086E-01 2.896754094E-01 1.509819903E-04 1.981740296E-03 
0L29 32322 300.03 38.643 2.291205141E-10 2.713333442E+00 6.353675709E+03 8.832697281E-05 4.354652794E+00 2.409076132E+03 0.000000000E+00 2.539240910E-04 4.956134270E-01 2.280682102E-04 4.373259171E-05 3.868988132E-01 2.896559618E-01 1.509811552E-04 1.095115890E-03 
0L30 32342 300.02 38.645 1.031089989E-10 2.604706621E+00 6.213297707E+03 9.379360312E-05 4.676595157E+00 2.480674283E+03 0.000000000E+00 2.554926719E-04 4.956250879E-01 2.279776060E-04 4.370291350E-05 3.867808114E-01 2.895744315E-01 1.509211752E-04 2.308785876E-03 
0L31 32362 300.02 38.645 1.203822187E-10 2.623641340E+00 6.240572074E+03 9.216707474E-05 4.579510637E+00 2.459566104E+03 0.000000000E+00 2.548703662E-04 4.955806501E-01 2.278350405E-04 4.371953685E-05 3.872047649E-01 2.898658446E-01 1.508267968E-04 1.142201499E-03 
0L32 32384 300.03 38.643 1.804994713E-10 2.681804616E+00 6.350770271E+03 9.111931363E-05 4.509789864E+00 2.442510889E+03 0.000000000E+00 2.540770364E-04 4.957014934E-01 2.276868032E-04 4.364790939E-05 3.867277713E-01 2.895793562E-01 1.507286637E-04 1.740628355E-03 
0L33 32402 300.01 38.646 8.255845507E-11 2.570382595E+00 6.163727490E+03 9.294285549E-05 4.705067290E+00 2.478706582E+03 0.000000000E+00 2.555665656E-04 4.957969224E-01 2.278171192E-04 4.369796989E-05 3.868753674E-01 2.897456442E-01 1.508149329E-04 2.513303156E-03 
0L34 32422 300.02 38.645 1.644177191E-10 2.671968473E+00 6.317484554E+03 9.207602736E-05 4.552807739E+00 2.452728027E+03 0.000000000E+00 2.545016724E-04 4.959269925E-01 2.278204956E-04 4.367684220E-05 3.865811668E-01 2.896012620E-01 1.508171681E-04 1.754215702E-03 
0L35 32442 300.03 38.643 2.509604736E-10 2.741423022E+00 6.357829881E+03 9.085517449E-05 4.367559034E+00 2.432994280E+03 0.000000000E+00 2.537596671E-04 4.958043829E-01 2.277799245E-04 4.368359471E-05 3.868054307E-01 2.901358970E-01 1.505625301E-04 1.163859931E-03 
L121 34182 300.02 38.645 1.407531862E-10 2.653119103E+00 6.222284543E+03 8.968631220E-05 4.475123316E+00 2.434741541E+03 0.000000000E+00 2.519944958E-04 4.963940451E-01 2.254326923E-04 4.330537774E-05 3.869887773E-01 2.906186453E-01 1.490110096E-04 1.006499779E-03 
L122 34202 300.01 38.646 2.494675370E-10 2.741232202E+00 6.380131587E+03 8.901151519E-05 4.382352947E+00 2.415099122E+03 0.000000000E+00 2.511169718E-04 4.966045887E-01 2.254113787E-04 4.326042639E-05 3.864597175E-01 2.907843471E-01 1.487715100E-04 1.529875656E-03 
L123 34222 300.02 38.645 1.378656601E-10 2.650042074E+00 6.275739917E+03 9.115609105E-05 4.561329877E+00 2.446966512E+03 0.000000000E+00 2.520655332E-04 4.964346583E-01 2.254224427E-04 4.329533364E-05 3.868849584E-01 2.905644510E-01 1.490042346E-04 8.263916915E-04 
L124 34242 300.02 38.645 1.316571651E-10 2.644157345E+00 6.202048965E+03 9.015836751E-05 4.491824074E+00 2.443010279E+03 0.000000000E+00 2.521000327E-04 4.961892051E-01 2.253830926E-04 4.327722371E-05 3.869819842E-01 2.909337623E-01 1.487528411E-04 1.702972755E-03 
L125 34262 300.02 38.645 1.190125085E-10 2.635238208E+00 6.263915464E+03 9.298636413E-05 4.595823598E+00 2.486675393E+03 0.000000000E+00 2.521517069E-04 4.961818598E-01 2.252102218E-04 4.327345285E-05 3.872510186E-01 2.906912717E-01 1.488639566E-04 1.603496615E-03 
L126 34284 300.02 38.645 2.011674871E-10 2.703753462E+00 6.330445486E+03 8.816900554E-05 4.381208544E+00 2.415333533E+03 0.000000000E+00 2.510404860E-04 4.964512895E-01 2.252067370E-04 4.326553919E-05 3.869760605E-01 2.906426085E-01 1.488616532E-04 9.211906169E-04 
L127 34302 300.01 38.646 1.501573980E-10 2.667910901E+00 6.314191272E+03 9.236644898E-05 4.584100206E+00 2.462547038E+03 0.000000000E+00 2.518628097E-04 4.965268640E-01 2.252293774E-04 4.324441732E-05 3.866893962E-01 2.904715178E-01 1.488766184E-04 1.062146338E-03 
L128 34324 300.01 38.646 2.122128948E-10 2.716789925E+00 6.400901345E+03 9.043415355E-05 4.434904936E+00 2.440274231E+03 0.000000000E+00 2.511039555E-04 4.963777046E-01 2.252627172E-04 4.328636518E-05 3.871234986E-01 2.907102476E-01 1.488986561E-04 7.966951786E-04 
L129 34342 300.03 38.643 1.656655936E-10 2.679381138E+00 6.254174945E+03 8.974505667E-05 4.449841061E+00 2.430517236E+03 0.000000000E+00 2.517407044E-04 4.964738800E-01 2.253720266E-04 4.327689736E-05 3.867761647E-01 2.909458533E-01 1.487455376E-04 2.435388982E-03 
L130 34362 300.02 38.645 1.905864304E-10 2.703511769E+00 6.337488505E+03 9.095227764E-05 4.463889770E+00 2.444210654E+03 0.000000000E+00 2.513656089E-04 4.964322096E-01 2.252054637E-04 4.325061476E-05 3.868596286E-01 2.905439943E-01 1.488608115E-04 1.587286218E-03 
L131 34384 300.02 38.645 9.728437492E-11 2.606783193E+00 6.191044884E+03 9.345989901E-05 4.658517363E+00 2.481341056E+03 0.000000000E+00 2.525245428E-04 4.963175905E-01 2.251747575E-04 4.325839504E-05 3.870713534E-01 2.906358872E-01 1.488405147E-04 1.262668205E-03 
L132 34402 300.01 38.646 1.597415025E-10 2.670513976E+00 6.305164337E+03 8.987542650E-05 4.479858752E+00 2.435381857E+03 0.000000000E+00 2.513541553E-04 4.963613927E-01 2.251060299E-04 4.325339697E-05 3.871106308E-01 2.906910315E-01 1.487950858E-04 6.838163388E-04 
L133 34422 300.02 38.645 1.193521442E-10 2.630927626E+00 6.283247551E+03 9.263052020E-05 4.641633273E+00 2.469783633E+03 0.000000000E+00 2.519940818E-04 4.963131571E-01 2.250944317E-04 4.322783022E-05 3.869393494E-01 2.905341756E-01 1.487874193E-04 1.334125365E-03 
L134 34442 300.03 38.643 1.833819322E-10 2.687881063E+00 6.337733363E+03 8.890236574E-05 4.432572788E+00 2.423713617E+03 0.000000000E+00 2.511534273E-04 4.962474705E-01 2.251842248E-04 4.325219265E-05 3.870542671E-01 2.905819985E-01 1.488467726E-04 1.666049359E-03 
L135 34462 300.02 38.645 3.428122429E-10 2.788680446E+00 6.491209401E+03 8.804477832E-05 4.254418903E+00 2.403424857E+03 0.000000000E+00 2.500480367E-04 4.959950353E-01 2.251229039E-04 4.322852264E-05 3.871447568E-01 2.909422384E-01 1.485811166E-04 1.277567264E-03 
L136 34482 300.02 38.645 8.660010407E-11 2.581304357E+00 6.149876999E+03 9.099407673E-05 4.657538989E+00 2.458417147E+03 0.000000000E+00 2.525714180E-04 4.964876271E-01 2.251731991E-04 4.323463118E-05 3.867289025E-01 2.904782377E-01 1.488394846E-04 1.906074277E-03 
L137 34502 300.01 38.646 8.834958055E-11 2.587042393E+00 6.097192945E+03 9.092367929E-05 4.592902190E+00 2.455832300E+03 0.000000000E+00 2.526140136E-04 4.961137240E-01 2.251882875E-04 4.322298401E-05 3.868901803E-01 2.908204972E-01 1.486242697E-04 1.899568821E-03 
L138 34522 300.02 38.645 1.336858121E-10 2.635205921E+00 6.198639592E+03 8.690398540E-05 4.386158511E+00 2.409190743E+03 0.000000000E+00 2.513329872E-04 4.958616251E-01 2.250834770E-04 4.325585222E-05 3.875616160E-01 2.907366607E-01 1.487801783E-04 1.109462401E-03 
L139 34542 300.02 38.645 1.253643310E-10 2.635903924E+00 6.199567347E+03 8.971318950E-05 4.495215755E+00 2.440589577E+03 0.000000000E+00 2.518728297E-04 4.963395128E-01 2.251701196E-04 4.326016867E-05 3.870780993E-01 2.906537900E-01 1.488374491E-04 1.611827805E-03 
L140 34562 300.02 38.645 1.305159874E-10 2.641713261E+00 6.255796833E+03 9.081768587E-05 4.546673818E+00 2.449000847E+03 0.000000000E+00 2.517896288E-04 4.962789841E-01 2.251264755E-04 4.324146543E-05 3.870329559E-01 2.905844511E-01 1.488086003E-04 5.391611870E-04 
L141 34582 300.01 38.646 8.175459019E-11 2.572121719E+00 6.075846116E+03 8.938248587E-05 4.550992672E+00 2.442146970E+03 0.000000000E+00 2.526252107E-04 4.963001165E-01 2.253013836E-04 4.330724179E-05 3.873042734E-01 2.908005386E-01 1.489242145E-04 1.105993931E-03 
L142 34602 300.02 38.645 2.330568961E-10 2.725952073E+00 6.408975649E+03 8.865159349E-05 4.408837574E+00 2.412542290E+03 0.000000000E+00 2.505621685E-04 4.965457630E-01 2.249487332E-04 4.319551533E-05 3.867192826E-01 2.905050246E-01 1.486911126E-04 7.598487498E-04 
L143 34622 300.01 38.646 1.371149313E-10 2.639033039E+00 6.261988632E+03 8.792759761E-05 4.454167572E+00 2.421161847E+03 0.000000000E+00 2.511519533E-04 4.959721093E-01 2.249093746E-04 4.321127013E-05 3.873755617E-01 2.906618373E-01 1.486650966E-04 1.205422854E-03 
L144 34642 300.02 38.645 2.608058773E-10 2.745097802E+00 6.351945837E+03 8.713944766E-05 4.270137222E+00 2.396345463E+03 0.000000000E+00 2.503714627E-04 4.961916897E-01 2.249893136E-04 4.320348574E-05 3.869968330E-01 2.909463825E-01 1.484929469E-04 8.531977885E-04 
L145 34664 300.01 38.646 2.525469277E-10 2.747997229E+00 6.404882660E+03 8.928929501E-05 4.343471975E+00 2.437168348E+03 0.000000000E+00 2.505137931E-04 4.965816807E-01 2.249375555E-04 4.322382700E-05 3.869639888E-01 2.911503453E-01 1.484587867E-04 1.141245128E-03 
L146 34688 300.02 38.645 1.336821035E-10 2.653392369E+00 6.222657139E+03 9.121766466E-05 4.509642022E+00 2.472967708E+03 0.000000000E+00 2.518756941E-04 4.963564633E-01 2.250564200E-04 4.321169018E-05 3.868264535E-01 2.909148642E-01 1.485372372E-04 1.134812846E-03 
L147 34704 300.02 38.645 1.543453399E-10 2.660192418E+00 6.318755161E+03 8.868130289E-05 4.491081607E+00 2.431435416E+03 0.000000000E+00 2.511525692E-04 4.964776870E-01 2.249489676E-04 4.321080532E-05 3.869088121E-01 2.906075523E-01 1.486912676E-04 1.130161459E-03 
L148 34722 300.01 38.646 1.245090502E-10 2.639491151E+00 6.194954462E+03 9.083444003E-05 4.542668034E+00 2.451915938E+03 0.000000000E+00 2.519153460E-04 4.964788754E-01 2.250135298E-04 4.319747242E-05 3.866775239E-01 2.908745791E-01 1.485089297E-04 1.114498966E-03 
L149 34742 300.03 38.643 1.541003794E-10 2.666190642E+00 6.237812341E+03 8.945264894E-05 4.467828514E+00 2.429443694E+03 0.000000000E+00 2.513859739E-04 4.962409914E-01 2.249446515E-04 4.316355210E-05 3.866774716E-01 2.907351694E-01 1.484634700E-04 1.766052953E-03 
L150 34784 300.02 38.645 1.604090222E-10 2.670964291E+00 6.342375741E+03 9.040245936E-05 4.538761824E+00 2.444460012E+03 0.000000000E+00 2.511019864E-04 4.964728032E-01 2.248030851E-04 4.316199553E-05 3.867263691E-01 2.904676620E-01 1.485948392E-04 2.526848157E-03 
L151 34802 300.02 38.645 6.557055561E-11 2.543751574E+00 6.087059193E+03 9.142319680E-05 4.704706836E+00 2.468893691E+03 0.000000000E+00 2.527716399E-04 4.964971239E-01 2.249785378E-04 4.322867862E-05 3.870028236E-01 2.906895444E-01 1.487108135E-04 5.749303767E-04 
L152 34822 300.03 38.643 1.793786548E-10 2.692583615E+00 6.302947246E+03 9.035467750E-05 4.474666620E+00 2.434759807E+03 0.000000000E+00 2.512088485E-04 4.964856708E-01 2.249543356E-04 4.318152692E-05 3.866312099E-01 2.908437206E-01 1.484698615E-04 1.135185597E-03 
L153 34842 300.02 38.645 1.615098547E-10 2.672487933E+00 6.279248545E+03 8.943486729E-05 4.459322117E+00 2.430794836E+03 0.000000000E+00 2.511899336E-04 4.962898022E-01 2.249261385E-04 4.319337271E-05 3.869384058E-01 2.905197956E-01 1.486761776E-04 1.447054827E-03 
L154 34862 300.01 38.646 9.091633410E-11 2.602689257E+00 6.156216067E+03 9.434576457E-05 4.723093071E+00 2.486565610E+03 0.000000000E+00 2.524859791E-04 4.967679799E-01 2.248162679E-04 4.316453996E-05 3.864966979E-01 2.909078544E-01 1.483787368E-04 1.564204290E-03 
L155 34882 300.02 38.645 1.293668332E-10 2.639620402E+00 6.207215997E+03 8.957045452E-05 4.517055513E+00 2.434358199E+03 0.000000000E+00 2.514885417E-04 4.963737953E-01 2.248016294E-04 4.315106672E-05 3.867080702E-01 2.908359886E-01 1.483690754E-04 8.029087142E-04 
L156 34902 300.02 38.645 1.695805331E-10 2.678676386E+00 6.303041070E+03 8.940525582E-05 4.466817393E+00 2.428618891E+03 0.000000000E+00 2.509748092E-04 4.962434391E-01 2.247916686E-04 4.314880500E-05 3.868065179E-01 2.903936410E-01 1.485872930E-04 1.331185746E-03 
L157 34922 300.03 38.643 1.517190865E-10 2.670924146E+00 6.308279343E+03 9.247219953E-05 4.583262161E+00 2.461944942E+03 0.000000000E+00 2.514344422E-04 4.965011008E-01 2.248091410E-04 4.315347767E-05 3.866175984E-01 2.904025162E-01 1.485988422E-04 1.720699415E-03 
L158 34942 300.03 38.643 1.283209464E-10 2.640041060E+00 6.188708350E+03 8.933268463E-05 4.472940229E+00 2.434705714E+03 0.000000000E+00 2.515811021E-04 4.964055125E-01 2.249383511E-04 4.322013586E-05 3.870668916E-01 2.911244526E-01 1.484593117E-04 2.160901735E-03 
L159 34962 300.02 38.645 1.217028794E-10 2.630455231E+00 6.222656313E+03 8.983662369E-05 4.519870958E+00 2.447650513E+03 0.000000000E+00 2.515292747E-04 4.962609858E-01 2.248404387E-04 4.319269228E-05 3.871022694E-01 2.906259513E-01 1.486195300E-04 1.773538629E-03 
L160 34982 300.03 38.643 1.907659289E-10 2.702007403E+00 6.334830338E+03 8.985033439E-05 4.438553298E+00 2.436751841E+03 0.000000000E+00 2.507336000E-04 4.965349491E-01 2.246990088E-04 4.316347987E-05 3.868703727E-01 2.910525163E-01 1.483013458E-04 1.780405279E-03 
L161 35002 300.02 38.645 1.231821857E-10 2.631038637E+00 6.224793052E+03 8.942586188E-05 4.504775466E+00 2.437845391E+03 0.000000000E+00 2.511909710E-04 4.962777356E-01 2.246187610E-04 4.316866363E-05 3.872556700E-01 2.907509335E-01 1.484730010E-04 9.960393150E-04 
L162 35022 300.01 38.646 1.251637949E-10 2.640754119E+00 6.250099733E+03 9.135073887E-05 4.571978459E+00 2.454058553E+03 0.000000000E+00 2.513711695E-04 4.967682889E-01 2.246343834E-04 4.318991089E-05 3.870367564E-01 2.908738082E-01 1.484833274E-04 1.005896195E-03 
