fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
0L81 33382 300.03 38.643 8.529706790E-10 2.937857207E+00 6.691334932E+03 8.370551719E-05 3.945338714E+00 2.335507282E+03 0.000000000E+00 2.494815276E-04 4.959458230E-01 2.261098839E-04 4.337589036E-05 3.868072617E-01 2.906597663E-01 1.492325234E-04 1.303047965E-03 
0L82 33402 300.02 38.645 2.208034719E-10 2.715122073E+00 6.327303173E+03 8.761689969E-05 4.314881894E+00 2.400845802E+03 0.000000000E+00 2.517132344E-04 4.961625669E-01 2.260584694E-04 4.344014534E-05 3.872991031E-01 2.907160623E-01 1.494246482E-04 1.743928552E-03 
0L83 33424 300.03 38.643 3.666032649E-10 2.790780990E+00 6.448589322E+03 8.516704859E-05 4.166612497E+00 2.369970893E+03 0.000000000E+00 2.507779035E-04 4.959966273E-01 2.260175029E-04 4.337624478E-05 3.869288880E-01 2.907809446E-01 1.491715519E-04 1.303503010E-03 
0L84 33442 300.01 38.646 1.110585548E-09 2.995531599E+00 6.735124769E+03 8.400202564E-05 3.822623685E+00 2.336682598E+03 0.000000000E+00 2.488752701E-04 4.957567253E-01 2.259449215E-04 4.338118067E-05 3.872845472E-01 2.913488906E-01 1.488977033E-04 1.028111158E-03 
0L85 33462 300.01 38.646 5.410475332E-10 2.863737755E+00 6.645437538E+03 8.737961257E-05 4.166084389E+00 2.386902165E+03 0.000000000E+00 2.500820478E-04 4.962722909E-01 2.258558980E-04 4.337021768E-05 3.869368915E-01 2.905084079E-01 1.492907486E-04 2.964555489E-03 
0L86 33482 300.02 38.645 7.243941266E-10 2.907614593E+00 6.645905595E+03 8.364688954E-05 3.983200121E+00 2.336472701E+03 0.000000000E+00 2.496486995E-04 4.961246555E-01 2.260671188E-04 4.339615178E-05 3.869216310E-01 2.908505468E-01 1.492042984E-04 1.677939640E-03 
0L87 33502 300.02 38.645 7.181661243E-10 2.898917988E+00 6.632600106E+03 8.185585840E-05 3.879934182E+00 2.327793197E+03 0.000000000E+00 2.493039430E-04 4.953420364E-01 2.260266814E-04 4.341937396E-05 3.878096963E-01 2.910582495E-01 1.491776097E-04 2.191290815E-03 
0L88 33522 300.01 38.646 7.390845448E-10 2.905006573E+00 6.595714647E+03 8.062727042E-05 3.839549734E+00 2.309238060E+03 0.000000000E+00 2.490123051E-04 4.956570835E-01 2.258140433E-04 4.338702572E-05 3.876391344E-01 2.911152770E-01 1.490372686E-04 2.215039730E-03 
0L89 33542 300.02 38.645 4.157566316E-10 2.817527793E+00 6.458273833E+03 8.551303304E-05 4.119032016E+00 2.369802529E+03 0.000000000E+00 2.504899288E-04 4.960977815E-01 2.258893485E-04 4.337162399E-05 3.870282322E-01 2.909149203E-01 1.490869700E-04 1.607917225E-03 
0L90 33562 300.01 38.646 1.560208399E-09 3.052213252E+00 6.977819685E+03 8.338356829E-05 3.837347740E+00 2.317656114E+03 0.000000000E+00 2.478908602E-04 4.962603636E-01 2.256169335E-04 4.331928937E-05 3.869011692E-01 2.909147195E-01 1.489071761E-04 1.515615955E-03 
0L91 33582 300.03 38.643 6.742004160E-10 2.894369203E+00 6.642387165E+03 8.392920100E-05 3.989408904E+00 2.343589580E+03 0.000000000E+00 2.494163425E-04 4.958992341E-01 2.258153220E-04 4.336903849E-05 3.872870273E-01 2.909929397E-01 1.490381125E-04 2.322918827E-03 
0L92 33602 300.03 38.643 4.968541317E-10 2.840205282E+00 6.597007783E+03 8.526285160E-05 4.166029277E+00 2.372409766E+03 0.000000000E+00 2.502480247E-04 4.961559468E-01 2.259165392E-04 4.331305737E-05 3.864137868E-01 2.904871186E-01 1.491049159E-04 2.600662928E-03 
