fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L11 36600 320.18 36.212 1.000000000E+00 8.616775513E-01 1.925352933E-10 4.259814263E+17 5.041807629E+00 1.394098311E-04 2.497641465E-03 3.972177086E-01 2.093968681E-03 5.458734919E-01 4.540365224E-04 2.645805902E-01 1.704986287E-03 2.751566636E+00 
0L12 36620 320.19 36.21 1.000000000E+00 9.375812488E-01 2.118816123E-10 6.054035956E+17 4.555164878E+00 8.772524657E-05 2.439787412E-03 3.970467218E-01 1.980020486E-03 5.947177979E-01 4.675437265E-04 2.584862692E-01 1.808781178E-03 2.688446345E+00 
0L13 36806 320.15 36.215 1.000000000E+00 9.041527904E-01 2.064558838E-10 9.618757748E+19 6.474239681E+00 3.217033260E-04 2.867747878E-03 3.970827271E-01 2.866747878E-03 4.110365723E-01 4.678977544E-04 2.586969208E-01 1.808672834E-03 1.664100514E+00 
0L14 37000 320.09 36.222 1.000000000E+00 8.436926671E-01 1.810126831E-10 3.724804395E+02 3.568188447E+00 2.873072034E-05 2.884871456E-03 3.969445473E-01 2.866115079E-03 4.113531336E-01 4.679918333E-04 2.584421938E-01 1.810825695E-03 7.027320923E-01 
0L15 37210 320.05 36.226 1.000000000E+00 7.398768220E-01 1.438056775E-10 4.883559743E+17 3.552737805E+00 3.903550927E-05 2.383677908E-03 3.964900925E-01 1.570312563E-03 7.512545357E-01 4.677411206E-04 2.589629978E-01 1.806208036E-03 1.377439079E+00 
0L16 37226 320.05 36.226 1.000000000E+00 8.019597262E-01 1.536621479E-10 2.663570840E+02 2.427122758E+00 3.066844375E-06 2.929095175E-03 3.962559026E-01 2.860692796E-03 4.124658924E-01 4.675574793E-04 2.588538910E-01 1.806262685E-03 1.702893880E+00 
0L17 37406 320.02 36.23 1.000000000E+00 1.002097437E+00 2.332212780E-10 5.926406951E+16 1.142324825E+01 9.327039779E-04 2.916702028E-03 3.849237595E-01 2.862330082E-03 4.242239508E-01 4.674009792E-04 2.591098631E-01 1.803961814E-03 3.925175299E+00 
0L18 37420 320.02 36.23 1.000000000E+00 8.838259956E-01 1.804113324E-10 2.990631129E+02 3.014541084E+00 1.061735386E-05 2.908532099E-03 3.961340125E-01 2.860338982E-03 4.128051036E-01 4.677401986E-04 2.591477840E-01 1.804926342E-03 1.667814287E+00 
0L19 37606 319.98 36.234 1.000000000E+00 1.383041463E+00 2.593935973E-10 7.020732059E+02 5.485018397E+00 1.532387044E-04 2.865834857E-03 3.974405312E-01 2.864834857E-03 4.106501501E-01 4.675668717E-04 2.586072224E-01 1.808010539E-03 1.576078312E+00 
0L20 38184 318.3 36.425 1.000000000E+00 1.133534267E+00 1.553796787E-10 3.426769577E+17 8.961517290E+00 5.703011564E-04 2.845333029E-03 4.066859467E-01 2.839438734E-03 4.038262962E-01 4.663223850E-04 2.605760792E-01 1.789590978E-03 1.827551865E+00 
0L21 38694 317.75 36.488 1.000000000E+00 9.734308534E-01 1.342208981E-10 5.531254908E+02 4.528299803E+00 8.104788819E-05 2.827596430E-03 3.975964043E-01 2.826596430E-03 4.109383289E-01 4.618308124E-04 2.591808817E-01 1.781878221E-03 6.854381696E-01 
0L22 38892 319.01 36.344 1.000000000E+00 7.945360446E-01 1.243943481E-10 3.561086307E+02 3.198028619E+00 1.812601803E-05 2.839841446E-03 3.954185585E-01 2.819299373E-03 4.111801987E-01 4.583850400E-04 2.578643913E-01 1.777620972E-03 1.956239085E-01 
0L23 39100 319.45 36.294 1.000000000E+00 8.379892084E-01 1.436608961E-10 3.835704887E+02 3.447522870E+00 2.631317042E-05 2.828802841E-03 3.945763550E-01 2.814571815E-03 4.112031052E-01 4.566671547E-04 2.572658300E-01 1.775078599E-03 1.556031565E-01 
0L24 39292 319.61 36.276 1.000000000E+00 7.466751700E-01 1.308995837E-10 5.431375791E+17 4.364259145E+00 9.701216905E-05 2.509430398E-03 3.900750694E-01 2.042092487E-03 5.729855061E-01 4.564227029E-04 2.571967010E-01 1.774571888E-03 7.379538860E-01 
0L25 39310 319.62 36.275 1.000000000E+00 1.034831588E+00 2.084299400E-10 2.509130089E+19 9.500311227E+00 6.448516118E-04 2.824744898E-03 3.936915591E-01 2.810261001E-03 4.122148050E-01 4.560645815E-04 2.576096235E-01 1.770375474E-03 1.402437269E+00 
0L26 39496 319.74 36.261 1.000000000E+00 8.398919960E-01 1.569513201E-10 6.167547586E+02 4.578348249E+00 9.691884347E-05 2.817374908E-03 3.791567741E-01 2.816374908E-03 4.271919102E-01 4.561758666E-04 2.571864115E-01 1.773676519E-03 8.158330083E-01 
0L27 39514 319.77 36.258 1.000000000E+00 8.025472435E-01 1.493538673E-10 5.596730247E+02 4.305141771E+00 7.749730221E-05 2.810977248E-03 3.599576874E-01 2.809977248E-03 4.512694678E-01 4.564468426E-04 2.577031492E-01 1.771170671E-03 2.021405847E+01 
0L28 39696 319.83 36.251 1.000000000E+00 7.074384116E-01 1.086019785E-10 2.477309399E+02 2.204195384E+00 1.709213458E-06 2.860487319E-03 3.946176605E-01 2.815194643E-03 3.965667078E-01 4.405560777E-04 2.179710255E-01 2.021586005E-03 1.351018756E-01 
0L29 39716 319.85 36.249 1.000000000E+00 8.366079995E-01 1.493543120E-10 3.853865970E+02 3.460933178E+00 2.676731875E-05 2.824967796E-03 3.946093742E-01 2.810323803E-03 4.114016877E-01 4.562362918E-04 2.574460512E-01 1.772161693E-03 1.433886562E-01 
0L30 39892 319.91 36.242 1.000000000E+00 9.509177677E-01 1.773278779E-10 5.530947758E+02 4.571232884E+00 8.550371516E-05 2.816491825E-03 3.956171234E-01 2.815491825E-03 4.103202508E-01 4.570379920E-04 2.579552517E-01 1.771772284E-03 1.336982880E-01 
0L31 40100 319.95 36.238 1.000000000E+00 9.111657612E-01 1.656537579E-10 5.128229106E+02 4.347146051E+00 7.021946559E-05 2.815406731E-03 3.958473076E-01 2.814406731E-03 4.102369457E-01 4.570348594E-04 2.582825588E-01 1.769522040E-03 1.234323881E-01 
0L32 40296 319.97 36.235 1.000000000E+00 2.730616238E-15 1.000000000E-17 3.204564259E+02 1.862474411E+00 7.102439822E-07 2.815920516E-03 3.970180618E-01 2.814920516E-03 4.102179403E-01 4.584490224E-04 2.593230595E-01 1.767870709E-03 1.487719481E-01 
0L33 40500 319.99 36.233 1.000000000E+00 7.671097296E-01 1.182146303E-10 3.130304410E+02 2.794467105E+00 8.438975675E-06 2.850211585E-03 3.973265335E-01 2.814032318E-03 4.105017442E-01 4.589777746E-04 2.587985516E-01 1.773488065E-03 1.526164162E-01 
0L34 40694 319.98 36.234 1.000000000E+00 7.122140945E-01 1.070872913E-10 3.011015150E+02 2.633567255E+00 6.004084055E-06 2.855915963E-03 3.977924141E-01 2.813680020E-03 4.103353984E-01 4.592722310E-04 2.589613445E-01 1.773516663E-03 1.593370876E-01 
0L35 40894 319.99 36.233 1.000000000E+00 7.421629221E-01 1.162244387E-10 3.198607922E+02 2.868693207E+00 9.706029095E-06 2.846148711E-03 3.979372536E-01 2.812417948E-03 4.102262989E-01 4.591112743E-04 2.589043282E-01 1.773291589E-03 1.542120781E-01 
0L36 41094 320 36.232 1.000000000E+00 7.621643846E-01 1.292090641E-10 3.282296599E+02 2.979321381E+00 1.209778040E-05 2.843950458E-03 3.966535469E-01 2.813544929E-03 4.097698534E-01 4.573042117E-04 2.584368149E-01 1.769504020E-03 1.602976670E-01 
0L37 41294 320 36.232 1.000000000E+00 9.462778192E-01 1.800691701E-10 6.076117248E+02 5.343283078E+00 1.321903798E-04 2.820698018E-03 3.968513603E-01 2.815994608E-03 4.099507408E-01 4.581327805E-04 2.579393642E-01 1.776108521E-03 2.324471644E-01 
0L38 41494 320.02 36.23 1.000000000E+00 5.414986644E-01 1.000000006E-17 1.740776726E+02 1.348642258E+00 1.843600807E-08 3.155224964E-03 3.997148143E-01 3.154224964E-03 3.630635669E-01 4.577470763E-04 2.588593693E-01 1.768324152E-03 1.637747814E+00 
0L39 41514 320.02 36.23 1.000000000E+00 5.760352704E-01 6.424497578E-11 2.107887521E+02 1.729794843E+00 2.309720956E-07 2.912582986E-03 3.968048737E-01 2.810422176E-03 4.000455126E-01 4.461264417E-04 2.664193029E-01 1.665582815E-03 3.712260014E-01 
0L40 41694 320 36.232 1.000000000E+00 7.844469138E-01 1.348963674E-10 3.349936620E+02 3.059910418E+00 1.384585918E-05 2.842527083E-03 3.968719543E-01 2.815113018E-03 4.104454996E-01 4.585658859E-04 2.584425718E-01 1.774337732E-03 1.797540719E-01 
0L41 41896 320 36.232 1.000000000E+00 8.531777942E-01 1.504498610E-10 3.786748345E+02 3.504070130E+00 2.695060496E-05 2.831174608E-03 3.967892235E-01 2.814875583E-03 4.100263079E-01 4.579634253E-04 2.580357576E-01 1.774816505E-03 1.791388037E-01 
0L42 42094 320 36.232 1.000000000E+00 8.570426697E-01 1.583125984E-10 5.124277870E+02 4.443569851E+00 7.901102648E-05 2.822806790E-03 3.969757408E-01 2.814713518E-03 4.095337870E-01 4.576019896E-04 2.579833607E-01 1.773921626E-03 3.990862571E-01 
0L43 42112 320.03 36.228 1.000000000E+00 7.158402570E-01 1.178420467E-10 2.985957594E+02 2.633950031E+00 5.905596829E-06 2.855123722E-03 3.990863663E-01 2.810853056E-03 4.080564189E-01 4.577467271E-04 2.588576855E-01 1.768332636E-03 8.236510985E-01 
0L44 42296 320 36.232 1.000000000E+00 7.612552401E-01 1.190514759E-10 2.234428439E+02 2.194456289E+00 1.441107503E-06 2.923307195E-03 3.970371468E-01 2.814611521E-03 1.645718920E-01 1.839099661E-04 2.579340811E-01 7.181872543E-04 3.054383181E-01 
0L45 42316 320.02 36.23 1.000000000E+00 8.048529938E-01 1.429940232E-10 3.541332768E+02 3.257574693E+00 1.899573546E-05 2.833780215E-03 3.967104218E-01 2.810482712E-03 4.103939613E-01 4.575678369E-04 2.588107670E-01 1.767962218E-03 1.765066426E-01 
0L46 42496 320 36.232 1.000000000E+00 7.769242738E-01 1.367897331E-10 3.427534395E+02 3.139095536E+00 1.583598699E-05 2.839194342E-03 3.968989395E-01 2.813971903E-03 4.096969610E-01 4.575751574E-04 2.583895361E-01 1.770879507E-03 1.904982935E-01 
0L47 42696 319.99 36.233 1.000000000E+00 6.930696216E-01 1.038087390E-10 2.368378254E+02 2.069926350E+00 9.848514501E-07 2.815526983E-03 4.000049057E-01 2.814526983E-03 4.062963685E-01 4.574184467E-04 2.581566587E-01 1.771820399E-03 1.052550648E+01 
0L48 42714 319.99 36.233 1.000000000E+00 4.025352072E-01 1.000000230E-17 1.817281055E+02 1.437197163E+00 4.035252162E-08 3.097167178E-03 3.968301567E-01 3.096167178E-03 3.724190383E-01 4.575735848E-04 2.585464828E-01 1.769795665E-03 3.837048786E-01 
0L49 42896 320.02 36.23 1.000000000E+00 7.687994601E-01 1.315952947E-10 2.779343092E+02 2.715640298E+00 6.507118379E-06 2.869691592E-03 3.967695267E-01 2.813500705E-03 3.552336330E-01 3.965513340E-04 1.778585075E-01 2.229305212E-03 1.718509811E-01 
0L50 42914 320.03 36.228 1.000000000E+00 7.820809599E-01 1.358025516E-10 1.648343300E+19 3.950796020E+00 6.100405962E-05 2.427863761E-03 3.968615486E-01 1.872576028E-03 6.151344504E-01 4.571392720E-04 2.583506363E-01 1.769455521E-03 3.344568782E-01 
0L51 43302 319.64 36.273 1.000000000E+00 8.076087266E-01 1.159134831E-10 3.536994368E+02 3.121321227E+00 1.651609223E-05 2.715105250E-03 3.904673126E-01 2.695470714E-03 4.058053031E-01 4.271073245E-04 2.531239838E-01 1.687291771E-03 8.357081617E-02 
0L52 43534 319.35 36.306 1.000000000E+00 7.828171781E-01 1.133137488E-10 3.523405644E+02 3.147839468E+00 1.694800642E-05 2.685718507E-03 3.947154152E-01 2.663410463E-03 3.993211903E-01 4.198020414E-04 2.521922022E-01 1.664611478E-03 2.697893106E+00 
0L53 43734 319.98 36.234 1.000000000E+00 7.128546288E-01 1.027005585E-10 2.808506080E+02 2.390426262E+00 3.256459608E-06 2.708518407E-03 4.027226845E-01 2.654358603E-03 3.901670236E-01 4.170770079E-04 2.505337706E-01 1.664814883E-03 7.588376737E-01 
0L54 43934 320.08 36.223 1.000000000E+00 7.803810575E-01 1.211865692E-10 2.928882050E+02 2.586234128E+00 5.239131416E-06 2.696994592E-03 4.026385391E-01 2.650792315E-03 3.898033924E-01 4.160415052E-04 2.512239731E-01 1.656047603E-03 7.646418700E-01 
0L55 44140 320.02 36.23 1.000000000E+00 7.601453522E-01 1.200927709E-10 3.079432041E+02 2.739004495E+00 7.613069478E-06 2.686834974E-03 3.961970131E-01 2.648740399E-03 3.961811671E-01 4.157616426E-04 2.518058197E-01 1.651094829E-03 4.503341351E-01 
0L56 44334 320 36.232 1.000000000E+00 7.544995901E-01 1.233752807E-10 3.341558860E+02 2.977972355E+00 1.258111681E-05 2.676856186E-03 3.893350182E-01 2.649630806E-03 4.032398651E-01 4.159798488E-04 2.503779129E-01 1.661396553E-03 7.988830427E-02 
0L57 44536 319.98 36.234 1.000000000E+00 9.998602765E-01 1.838095006E-10 5.991154491E+02 4.878480811E+00 1.051260047E-04 2.649981475E-03 3.960509621E-01 2.648981475E-03 3.963784522E-01 4.158531843E-04 2.507654617E-01 1.658367540E-03 3.953597112E-01 
0L58 44738 320 36.232 1.000000000E+00 7.976950718E-01 1.331306905E-10 3.006802079E+02 2.986168803E+00 1.171294458E-05 2.697926014E-03 3.898496246E-01 2.649803532E-03 -5.372571304E+05 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.244792308E-01 
0L59 44758 320 36.232 1.000000000E+00 8.729871609E-01 1.572890868E-10 3.946081745E+02 4.342221863E+00 6.673100597E-05 2.685185052E-03 3.897676361E-01 2.645346205E-03 3.911744173E-01 4.033283382E-04 2.505480440E-01 1.617611831E-03 9.676096124E-01 
0L60 44934 320 36.232 1.000000000E+00 7.712622955E-01 1.280489480E-10 3.340020000E+02 3.006691802E+00 1.296764107E-05 2.676453286E-03 3.898718170E-01 2.648805868E-03 4.026195521E-01 4.157831005E-04 2.512852615E-01 1.654631538E-03 8.109824511E-02 
0L61 45138 320 36.232 1.000000000E+00 7.804785050E-01 1.291568450E-10 3.093102070E+02 2.802626456E+00 8.315962804E-06 2.686185655E-03 3.994647469E-01 2.648370626E-03 3.930211772E-01 4.157891697E-04 2.505502604E-01 1.659541601E-03 5.553026992E+00 
0L62 45338 320.02 36.23 1.000000000E+00 1.006558137E+00 1.885063915E-10 6.405417403E+02 5.088920641E+00 1.211360036E-04 2.650261501E-03 3.960515800E-01 2.649261501E-03 3.963528490E-01 4.158709294E-04 2.515741898E-01 1.653088977E-03 3.727671875E-01 
0L63 45538 320.02 36.23 1.000000000E+00 7.702374762E-01 1.301307696E-10 3.370785463E+02 3.051004157E+00 1.392719389E-05 2.674911225E-03 3.899914093E-01 2.648750062E-03 4.021740915E-01 4.154417221E-04 2.507712711E-01 1.656664039E-03 8.211249920E-02 
0L64 45736 320 36.232 1.000000000E+00 7.836209329E-01 1.302526018E-10 3.076575199E+02 2.794083861E+00 8.122464289E-06 2.686837717E-03 3.994721634E-01 2.648640923E-03 3.926396459E-01 4.154356439E-04 2.505250223E-01 1.658264698E-03 5.503790910E+00 
0L65 45936 320 36.232 1.000000000E+00 7.891878749E-01 1.344699843E-10 3.383377296E+02 3.084442720E+00 1.458640364E-05 2.675675631E-03 3.903680092E-01 2.649621622E-03 4.019079828E-01 4.157044862E-04 2.511687090E-01 1.655081464E-03 8.605460155E-02 
0L66 46134 320.02 36.23 1.000000000E+00 7.953184274E-01 1.364281090E-10 3.233712061E+02 2.976882102E+00 1.162149149E-05 2.682013679E-03 3.961553436E-01 2.649743293E-03 3.963055334E-01 4.160058675E-04 2.510101547E-01 1.657303127E-03 3.979107001E-01 
0L67 46334 320.02 36.23 1.000000000E+00 8.246593021E-01 1.466330672E-10 3.386738416E+02 3.423728609E+00 2.343032292E-05 2.686113567E-03 3.961824539E-01 2.649105384E-03 3.976052712E-01 4.172982911E-04 2.502644167E-01 1.666136695E-03 5.173284026E-01 
0L68 46354 320.03 36.228 1.000000000E+00 7.935128081E-01 1.368777767E-10 3.434911275E+02 3.129525585E+00 1.563754076E-05 2.671064764E-03 3.906633453E-01 2.645446431E-03 4.018517874E-01 4.153053644E-04 2.502942591E-01 1.659295257E-03 8.827267904E-02 
0L69 46534 320 36.232 1.000000000E+00 7.987888784E-01 1.382962749E-10 3.410643482E+02 3.130593816E+00 1.553732858E-05 2.675451586E-03 3.906799896E-01 2.649485845E-03 4.019524539E-01 4.160614281E-04 2.512391554E-01 1.656038668E-03 8.486866451E-02 
0L70 46730 320 36.232 1.000000000E+00 8.039788443E-01 1.379778292E-10 3.220001872E+02 2.973210323E+00 1.144052987E-05 2.682255673E-03 3.961582916E-01 2.648671381E-03 3.963040210E-01 4.158390865E-04 2.513460861E-01 1.654458535E-03 3.874474941E-01 
0L71 46936 320.02 36.23 1.000000000E+00 8.170274861E-01 1.455159694E-10 3.611213466E+02 3.346146206E+00 2.154603060E-05 2.669373111E-03 3.909353157E-01 2.649469305E-03 4.014747796E-01 4.158359818E-04 2.512244308E-01 1.655228836E-03 8.863027525E-02 
0L72 47132 320.02 36.23 1.000000000E+00 9.866976485E-01 1.909420414E-10 5.391305551E+02 5.031668765E+00 1.090965934E-04 2.649824775E-03 3.908108482E-01 2.648824775E-03 3.278935120E-01 3.394319067E-04 1.537695451E-01 2.202167879E-03 7.340943972E-02 
0L73 47148 320.02 36.23 1.000000000E+00 8.011245152E-01 1.409688464E-10 3.493089683E+02 3.210176488E+00 1.755804394E-05 2.668875197E-03 3.909592438E-01 2.643961913E-03 4.020595345E-01 4.156014424E-04 2.512759901E-01 1.653963173E-03 8.710529843E-02 
0L74 47334 320.02 36.23 1.000000000E+00 7.939837142E-01 1.390660079E-10 3.372611747E+02 3.111820786E+00 1.491469167E-05 2.676455817E-03 3.913321991E-01 2.649510638E-03 4.007116067E-01 4.154733512E-04 2.504186621E-01 1.659158008E-03 9.642226184E-02 
0L75 47538 320.03 36.228 1.000000000E+00 8.161580416E-01 1.424871452E-10 3.207590414E+02 3.000333608E+00 1.169096509E-05 2.683492469E-03 3.994572731E-01 2.649297671E-03 3.930100954E-01 4.159152044E-04 2.505037155E-01 1.660317293E-03 5.148383203E+00 
0L76 47734 320 36.232 1.000000000E+00 7.870145965E-01 1.344352624E-10 3.147632319E+02 2.890061309E+00 9.791618838E-06 2.686020373E-03 3.960481339E-01 2.650512883E-03 3.963272077E-01 4.160368297E-04 2.512151472E-01 1.656101637E-03 3.759335598E-01 
0L77 47936 320.02 36.23 1.000000000E+00 7.983036467E-01 1.384146663E-10 3.392953948E+02 3.114333624E+00 1.510729171E-05 2.676449172E-03 3.908156097E-01 2.649818060E-03 4.017845159E-01 4.160841315E-04 2.512603354E-01 1.655973566E-03 8.772338619E-02 
0L78 48134 320.03 36.228 1.000000000E+00 7.914994387E-01 1.394270396E-10 3.459964750E+02 3.183993134E+00 1.691587639E-05 2.674261040E-03 3.916347115E-01 2.649777538E-03 4.008805405E-01 4.160117210E-04 2.512654465E-01 1.655655821E-03 1.059918054E-01 
0L79 48338 320.02 36.23 1.000000000E+00 9.904954722E-01 1.924476023E-10 9.113060760E+02 5.767634957E+00 1.885640088E-04 2.650743293E-03 3.910215057E-01 2.649743293E-03 4.015992508E-01 4.160996393E-04 2.512598749E-01 1.656037545E-03 7.355360187E-02 
0L80 48536 320.02 36.23 1.000000000E+00 8.401927565E-01 1.512053983E-10 8.436276632E+19 4.465609682E+00 9.636831185E-05 2.351884640E-03 3.959173920E-01 2.149209138E-03 4.886673580E-01 4.158115882E-04 2.513740625E-01 1.654161890E-03 4.211463867E-01 
0L81 48552 320.04 36.227 1.000000000E+00 8.023350866E-01 1.409264514E-10 3.411840467E+02 3.143325923E+00 1.568832950E-05 2.673034958E-03 3.910031807E-01 2.645898353E-03 4.018083228E-01 4.156926776E-04 2.513419418E-01 1.653861022E-03 8.672840684E-02 
0L82 48736 320.02 36.23 1.000000000E+00 8.206681220E-01 1.437005074E-10 3.139806407E+02 2.971254569E+00 1.081332072E-05 2.686972556E-03 3.954988190E-01 2.649098165E-03 3.968489663E-01 4.157846924E-04 2.510227514E-01 1.656348688E-03 3.197743751E-01 
0L83 48936 320.03 36.228 1.000000000E+00 7.831964849E-01 1.375085105E-10 3.352618935E+02 3.089368510E+00 1.433034823E-05 2.677765801E-03 3.917043404E-01 2.650136121E-03 4.008284070E-01 4.160878727E-04 2.506699432E-01 1.659916016E-03 1.010080040E-01 
0L84 49140 320.02 36.23 1.000000000E+00 8.096131260E-01 1.419601994E-10 3.168547433E+02 2.961121765E+00 1.081535893E-05 2.684182823E-03 3.995581757E-01 2.649243402E-03 3.928616524E-01 4.158546116E-04 2.507534805E-01 1.658430628E-03 5.107860289E+00 
0L85 49336 320.03 36.228 1.000000000E+00 8.183807239E-01 1.469353653E-10 3.547907476E+02 3.321052532E+00 2.049031267E-05 2.672288050E-03 3.911201385E-01 2.648559497E-03 4.012356873E-01 4.156420375E-04 2.521087387E-01 1.648608062E-03 8.974527401E-02 
0L86 49538 320.03 36.228 1.000000000E+00 9.954001110E-01 1.955182135E-10 1.031622101E+03 5.986725605E+00 2.119652202E-04 2.649430453E-03 3.913747345E-01 2.648430453E-03 4.012686264E-01 4.159264739E-04 2.510651114E-01 1.656640924E-03 7.414180549E-02 
0L87 49734 320 36.232 1.000000000E+00 7.341397960E-01 1.176600500E-10 2.441859066E+02 2.277414779E+00 1.983348918E-06 2.724776690E-03 3.919418732E-01 2.650669166E-03 3.250976377E-01 3.377466140E-04 1.557448068E-01 2.166931520E-03 1.262932066E-01 
0L88 49752 320.04 36.227 1.000000000E+00 6.675891423E-01 1.166741724E-10 2.713254528E+18 3.567976101E+00 3.885314913E-05 2.169907870E-03 3.984291279E-01 1.363231767E-03 7.651026854E-01 4.155664754E-04 2.512755297E-01 1.653840803E-03 3.659002523E+00 
0L89 49930 320.02 36.23 1.000000000E+00 1.003767313E+00 1.972330065E-10 8.498823190E+02 5.789926907E+00 1.845312090E-04 2.651937127E-03 3.961423981E-01 2.650937127E-03 3.962420476E-01 4.161130278E-04 2.511577152E-01 1.656739271E-03 3.122125665E-01 
0L90 50138 320.02 36.23 1.000000000E+00 7.847877775E-01 1.378255997E-10 3.331987037E+02 3.069250623E+00 1.380731514E-05 2.679138092E-03 3.914758331E-01 2.650544513E-03 4.011537801E-01 4.162468388E-04 2.514129074E-01 1.655626276E-03 9.286801616E-02 
0L91 50336 320.03 36.228 1.000000000E+00 8.292538949E-01 1.475267947E-10 3.566451206E+02 3.318146327E+00 2.050819474E-05 2.671219791E-03 3.911071930E-01 2.649555478E-03 4.013533287E-01 4.159064829E-04 2.507805632E-01 1.658445443E-03 9.038628963E-02 
0L92 50534 320.03 36.228 1.000000000E+00 7.698475420E-01 1.348066831E-10 3.283585452E+02 3.014640627E+00 1.257512529E-05 2.680390238E-03 3.913778168E-01 2.649825001E-03 4.013517382E-01 4.162349538E-04 2.518019745E-01 1.652992866E-03 8.883011060E-02 
0L93 50738 320.03 36.228 1.000000000E+00 8.386385882E-01 1.568944553E-10 4.457859337E+02 4.211864918E+00 6.105592080E-05 2.665586775E-03 3.975454498E-01 2.648930769E-03 3.944296828E-01 4.153622137E-04 2.509923628E-01 1.655468771E-03 2.552494030E+00 
0L94 50752 320.04 36.227 1.000000000E+00 7.912636310E-01 1.406276182E-10 3.453262083E+02 3.186589326E+00 1.678208114E-05 2.671831863E-03 3.912368904E-01 2.645788047E-03 4.018144979E-01 4.159301964E-04 2.511074713E-01 1.656385948E-03 8.788069282E-02 
0L95 50940 320.03 36.228 1.000000000E+00 8.157240311E-01 1.417974262E-10 2.852500671E+02 2.704534812E+00 5.903530420E-06 2.703997908E-03 3.902421994E-01 2.650650672E-03 4.019920374E-01 4.158188542E-04 2.515260057E-01 1.653161281E-03 3.050148790E-01 
0L96 51130 320.02 36.23 1.000000000E+00 8.195896423E-01 1.468136367E-10 3.578075293E+02 3.339417208E+00 2.106040957E-05 2.672490538E-03 3.912877998E-01 2.650724602E-03 4.011717731E-01 4.160938377E-04 2.513192709E-01 1.655620863E-03 8.911065428E-02 
0L97 51334 320.04 36.227 1.000000000E+00 8.003143338E-01 1.420540567E-10 3.413259457E+02 3.167428388E+00 1.616378536E-05 2.676570295E-03 3.914598053E-01 2.650164798E-03 4.011339813E-01 4.161496279E-04 2.508312109E-01 1.659059380E-03 9.004373131E-02 
0L98 51534 320.03 36.228 1.000000000E+00 8.015942498E-01 1.408755264E-10 3.224384691E+02 3.006002712E+00 1.194745131E-05 2.684237390E-03 3.961399323E-01 2.651235618E-03 3.963413015E-01 4.162615334E-04 2.505194971E-01 1.661605453E-03 3.620225138E-01 
