T	n2_mA50.dat	T	n2_mA100.dat	T	n2_mA150.dat	T	n2_mA200.dat	T	n2_mA250.dat	
319.01	5.333082876E+00	319.02	5.720830935E+00	319.04	5.539228366E+00	323.02	5.187405836E+00	319.03	3.989848064E+00
320	5.508297218E+00	320.02	5.382806955E+00	319.97	6.143353005E+00	324.03	4.842006791E+00	320.05	4.033780465E+00
321.02	5.683170997E+00	321.01	5.860239414E+00	321.03	5.576640084E+00	325.02	4.863278688E+00	321.01	6.006611817E+00
322.02	6.202066821E+00	322.03	5.266902265E+00	322.02	5.608809512E+00	326.02	5.285828335E+00	322.01	3.726502239E+00
323.02	6.526158552E+00	323.01	5.576628229E+00	323.06	6.288444468E+00	327.02	5.206140418E+00	323.02	4.093322761E+00
324.02	7.098522236E+00	324.04	5.575469607E+00	323.99	5.890948876E+00	328.01	4.667555931E+00	324.03	3.970500932E+00
325.01	6.226892485E+00	325.01	6.008067040E+00	325.01	6.010961314E+00	329.01	4.720002898E+00	325.01	3.931939225E+00
326.02	7.037393246E+00	326.03	6.093326027E+00	326.02	5.056665493E+00	330.01	4.939215273E+00	326.01	4.137279853E+00
327.03	1.074502200E+01	327.03	7.486658503E+00	327.02	5.384682412E+00	331.03	4.452335082E+00	327.01	3.602094122E+00
328.05	1.130038797E+01	328.04	8.772752288E+00	328.02	6.741398569E+00	332.03	4.477596926E+00	328.03	4.113672457E+00
329.05	1.512851497E+01	329.02	6.893141234E+00	329.03	6.013094003E+00	333.02	5.110757599E+00	329.01	4.005359222E+00
330.02	1.249791962E+01	330	5.233838396E+00	330.02	6.869290940E+00	334.03	4.533164244E+00	330.02	4.029013311E+00
331.01	1.650000000E+01	331.01	8.784293023E+00	331.03	5.974411897E+00	335.02	4.567033226E+00	331.02	3.966442831E+00
332.06	1.573125608E+01	332.04	1.022439294E+01	332.04	5.867775635E+00	336.02	4.650408517E+00	332.01	4.085472643E+00
333.04	1.650000000E+01	333.02	9.750317392E+00	333.01	6.099713463E+00	337.03	4.933018881E+00	333.04	3.645341837E+00
334.03	1.650000000E+01	334.05	9.662222740E+00	334	6.647183295E+00	338.03	5.346835013E+00	334.01	4.264504980E+00
335.04	1.650000000E+01	335	9.379672109E+00	335.03	5.471398647E+00	339.03	5.416833226E+00	335	4.156886334E+00
336	1.650000000E+01	336.03	1.088897019E+01	336.05	6.324519450E+00	340.02	5.665683402E+00	336.02	4.367608928E+00
338	1.650000000E+01	337.04	9.927656847E+00	336.99	5.370397602E+00	337.01	3.926659821E+00
339.05	1.650000000E+01	338.03	1.212379114E+01	338	4.194698673E+00
340.03	1.650000000E+01	339.02	1.650000000E+01	339.01	4.169512982E+00
340.04	1.650000000E+01	340.02	4.089693485E+00


