row_name	T	Rsh2_mA50.dat	row_name	T	Rsh2_mA100.dat	row_name	T	Rsh2_mA150.dat	row_name	T	Rsh2_mA200.dat	row_name	T	Rsh2_mA250.dat	
0L32	325.01	1.065350286E+03	0L33	325.01	1.070603607E+03	0L32	325.01	1.073716099E+03	0L32	329.01	8.399124333E+02	0L32	325.01	9.034894304E+02
0L33	326.02	1.081399016E+03	0L34	326.03	1.030286765E+03	0L33	326.02	9.625631516E+02	0L33	330.01	8.344108029E+02	0L33	326.01	8.960312596E+02
0L34	327.03	1.351655707E+03	0L35	327.03	1.095363470E+03	0L34	327.02	9.414627086E+02	0L34	331.03	7.779355632E+02	0L34	327.01	8.121114021E+02
0L35	328.05	1.395669591E+03	0L36	328.04	1.178696642E+03	0L35	328.02	1.010368885E+03	0L35	332.03	7.570582479E+02	0L35	328.03	8.452657513E+02
0L36	329.05	2.790711106E+03	0L37	329.02	9.892948551E+02	0L36	329.03	9.351792501E+02	0L36	333.02	7.635924984E+02	0L36	329.01	8.040379920E+02
0L37	330.02	1.432327857E+03	0L38	330	8.537310667E+02	0L37	330.02	9.742742928E+02	0L37	334.03	7.093704795E+02	0L37	330.02	7.799480935E+02
0L38	331.01	2.309112969E+03	0L39	331.01	1.056609113E+03	0L38	331.03	8.787859191E+02	0L38	335.02	6.952744181E+02	0L38	331.02	7.527070196E+02
0L39	332.06	1.964444817E+03	0L40	332.04	1.186730566E+03	0L39	332.04	8.481492547E+02	0L39	336.02	6.857104217E+02	0L39	332.01	7.416911944E+02
0L40	333.04	1.872292853E+03	0L41	333.02	1.100476733E+03	0L40	333.01	8.416177475E+02	0L40	337.03	6.837110152E+02	0L40	333.04	6.837141078E+02
0L41	334.03	2.110560740E+03	0L42	334.05	1.069839364E+03	0L41	334	8.538798160E+02	0L41	338.03	6.892402903E+02	0L41	334.01	7.227511816E+02
0L42	335.04	1.554457024E+03	0L43	335	1.002333839E+03	0L42	335.03	7.502734359E+02	0L42	339.03	6.793247629E+02	0L42	335	6.926895699E+02
0L43	336	1.378462005E+03	0L44	336.03	1.134014903E+03	0L43	336.05	7.980784954E+02	0L43	340.02	6.778243164E+02	0L43	336.02	6.874098057E+02
0L44	338	1.216346403E+03	0L45	337.04	9.940047503E+02	0L44	336.99	7.117691880E+02	0L44	337.01	6.343802253E+02
0L45	339.05	1.179355470E+03	0L46	338.03	1.322378507E+03	0L45	338	6.460303068E+02
0L46	340.03	1.057311524E+03	0L47	339.02	2.827189317E+03	0L46	339.01	6.425302323E+02
0L48	340.04	2.389543836E+03	0L47	340.02	6.103212468E+02


