T	Rsh1_mA50.dat	T	Rsh1_mA100.dat	T	Rsh1_mA150.dat	T	Rsh1_mA200.dat	T	Rsh1_mA250.dat	
329.05	6.206414674E+04	329.02	3.109624749E+04	329.03	2.202904545E+04	333.02	3.066008303E+04	329.01	7.441417255E+04
330.02	6.208074417E+04	330	3.578880520E+04	330.02	2.080723214E+04	334.03	1.000000000E+05	330.02	7.179675540E+04
331.01	6.436866047E+04	331.01	2.589711525E+04	331.03	2.736933178E+04	335.02	1.000000000E+05	331.02	7.858481954E+04
332.06	6.835841864E+04	332.04	2.766871101E+04	332.04	3.525937288E+04	336.02	1.000000000E+05	332.01	8.516478341E+04
333.04	6.259100350E+04	333.02	2.916777097E+04	333.01	3.185481568E+04	337.03	1.000000000E+05	333.04	7.378200792E+04
334.03	6.917534901E+04	334.05	3.655458451E+04	334	3.440278016E+04	338.03	1.000000000E+05	334.01	5.065507793E+04
335.04	6.656003434E+04	335	4.029770987E+04	335.03	4.536496518E+04	339.03	8.582579847E+04	335	7.605899474E+04
336	7.083202528E+04	336.03	3.570691181E+04	336.05	4.662564761E+04	340.02	1.000000000E+05	336.02	8.296286295E+04
338	7.514550495E+04	337.04	4.997436826E+04	336.99	1.000000000E+05	337.01	7.181473274E+04
339.05	8.553747277E+04	338.03	5.143304247E+04	338	7.545303713E+04
340.03	8.041120744E+04	339.02	3.952961781E+04	339.01	7.437274688E+04
340.04	3.932803750E+04	340.02	7.001956302E+04


