row_name	T	n1_mA50.dat	row_name	T	n1_mA100.dat	row_name	T	n1_mA150.dat	row_name	T	n1_mA200.dat	row_name	T	n1_mA250.dat	
0L20	313.02	2.272735701E+00	0L21	313.02	2.574450429E+00	0L20	313.02	3.016261629E+00	0L20	317.03	3.201259140E+00	0L20	313.01	5.286316739E+00
0L21	314.03	2.271995485E+00	0L22	314.04	2.608027941E+00	0L21	314.03	3.047837952E+00	0L21	318.02	3.536293870E+00	0L21	314.03	5.091536256E+00
0L22	315.02	2.247589844E+00	0L23	315.02	2.608972533E+00	0L22	315.02	2.943962045E+00	0L22	319.03	3.695883738E+00	0L22	315.05	5.700500551E+00
0L23	316.01	2.247335030E+00	0L24	316.04	2.638283339E+00	0L23	316.01	2.219560957E+00	0L23	320.03	3.605531125E+00	0L23	316.01	5.681149093E+00
0L24	317.02	2.342262069E+00	0L25	317.03	2.296046794E+00	0L24	317.04	3.041697729E+00	0L24	321.02	3.753800992E+00	0L24	317.02	5.679311760E+00
0L25	318.01	2.261173740E+00	0L26	318.03	2.518985126E+00	0L25	318.03	3.065823618E+00	0L25	322.01	3.717703022E+00	0L25	318.05	5.734728721E+00
0L26	319.01	2.225007149E+00	0L27	319.02	2.525552153E+00	0L26	319.04	3.051976785E+00	0L26	323.02	3.923923422E+00	0L26	319.03	5.663183972E+00
0L27	320	2.210054756E+00	0L28	320.02	2.638184644E+00	0L27	319.97	3.007654855E+00	0L27	324.03	3.946848677E+00	0L27	320.05	5.620835341E+00
0L28	321.02	2.204634536E+00	0L29	321.01	2.536385429E+00	0L28	321.03	3.128090864E+00	0L28	325.02	3.963002024E+00	0L28	321.01	4.067453119E+00
0L29	322.02	2.195056299E+00	0L30	322.03	2.705780408E+00	0L29	322.02	3.201485770E+00	0L29	326.02	3.943410602E+00	0L29	322.01	5.758970227E+00
0L30	323.02	2.182888470E+00	0L31	323.01	2.648862451E+00	0L30	323.06	3.118432832E+00	0L30	327.02	4.061713323E+00	0L30	323.02	5.649557036E+00
0L31	324.02	2.168570590E+00	0L32	324.04	2.734806249E+00	0L31	323.99	3.204793509E+00	0L31	328.01	4.246831623E+00	0L31	324.03	5.738494258E+00
0L32	325.01	2.239374101E+00	0L33	325.01	2.684773582E+00	0L32	325.01	3.212342172E+00	0L32	329.01	4.249349228E+00	0L32	325.01	5.727148285E+00
0L33	326.02	2.185187616E+00	0L34	326.03	2.717904011E+00	0L33	326.02	3.454983246E+00	0L33	330.01	4.244071502E+00	0L33	326.01	5.666166636E+00
0L34	327.03	2.079310381E+00	0L35	327.03	2.572187447E+00	0L34	327.02	3.368976789E+00	0L34	331.03	4.410021320E+00	0L34	327.01	5.788288945E+00
0L35	328.05	2.110609204E+00	0L36	328.04	2.553524100E+00	0L35	328.02	3.208862203E+00	0L35	332.03	4.436952559E+00	0L35	328.03	5.715866402E+00
0L36	329.05	2.133449399E+00	0L37	329.02	2.743290143E+00	0L36	329.03	3.376739000E+00	0L36	333.02	4.295015748E+00	0L36	329.01	5.739293116E+00
0L37	330.02	2.125529454E+00	0L38	330	2.939857147E+00	0L37	330.02	3.311334565E+00	0L37	334.03	4.591809904E+00	0L37	330.02	5.686416160E+00
0L38	331.01	2.115069008E+00	0L39	331.01	2.615166501E+00	0L38	331.03	3.498862066E+00	0L38	335.02	4.569496338E+00	0L38	331.02	5.784741427E+00
0L39	332.06	2.147240374E+00	0L40	332.04	2.611256131E+00	0L39	332.04	3.606068215E+00	0L39	336.02	4.555953528E+00	0L39	332.01	5.728602602E+00
0L40	333.04	2.102862356E+00	0L41	333.02	2.673057878E+00	0L40	333.01	3.556978605E+00	0L40	337.03	4.544767950E+00	0L40	333.04	5.801592859E+00
0L41	334.03	2.137452731E+00	0L42	334.05	2.750209033E+00	0L41	334	3.544976900E+00	0L41	338.03	4.491257486E+00	0L41	334.01	5.677919897E+00
0L42	335.04	2.104677687E+00	0L43	335	2.785853042E+00	0L42	335.03	3.712923671E+00	0L42	339.03	4.480195916E+00	0L42	335	5.766191440E+00
0L43	336	2.123268037E+00	0L44	336.03	2.739605454E+00	0L43	336.05	3.661729235E+00	0L43	340.02	4.467522784E+00	0L43	336.02	5.705648009E+00
0L44	338	2.122697794E+00	0L45	337.04	2.844810869E+00	0L44	336.99	3.872690258E+00	0L44	337.01	5.780254863E+00
0L45	339.05	2.172526572E+00	0L46	338.03	2.833973814E+00	0L45	338	5.760161868E+00
0L46	340.03	2.161357355E+00	0L47	339.02	2.758917428E+00	0L46	339.01	5.791345821E+00
0L48	340.04	2.747326272E+00	0L47	340.02	5.802151652E+00


