row_name	T	I02_mA50.dat	row_name	T	I02_mA100.dat	row_name	T	I02_mA150.dat	row_name	T	I02_mA200.dat	row_name	T	I02_mA250.dat	
0L38	331.01	1.162241983E-03	0L39	331.01	5.915923886E-04	0L38	331.03	4.788419127E-04	0L38	335.02	5.179569101E-04	0L38	331.02	4.623993563E-04
0L39	332.06	1.130704491E-03	0L40	332.04	7.396281522E-04	0L39	332.04	4.999722742E-04	0L39	336.02	5.481662090E-04	0L39	332.01	4.874560622E-04
0L40	333.04	1.184244695E-03	0L41	333.02	7.286631561E-04	0L40	333.01	5.325606444E-04	0L40	337.03	5.939962658E-04	0L40	333.04	4.725767716E-04
0L41	334.03	1.272405579E-03	0L42	334.05	7.603507615E-04	0L41	334	5.901275866E-04	0L41	338.03	6.446389303E-04	0L41	334.01	5.490546506E-04
0L42	335.04	1.196713074E-03	0L43	335	7.533552260E-04	0L42	335.03	5.294549281E-04	0L42	339.03	6.776681408E-04	0L42	335	5.648835782E-04
0L43	336	1.185405378E-03	0L44	336.03	9.307046399E-04	0L43	336.05	6.254600573E-04	0L43	340.02	7.262272134E-04	0L43	336.02	5.999964795E-04
0L44	338	1.210624635E-03	0L45	337.04	8.661636099E-04	0L44	336.99	5.809210360E-04	0L44	337.01	5.853610764E-04
0L45	339.05	1.256305318E-03	0L46	338.03	1.178352343E-03	0L45	338	6.403118260E-04
0L46	340.03	1.215159238E-03	0L47	339.02	1.724390518E-03	0L46	339.01	6.792883774E-04
0L48	340.04	1.745815260E-03	0L47	340.02	6.901895685E-04


