T	Rsh2_mA50.dat	T	Rsh2_mA100.dat	T	Rsh2_mA150.dat	T	Rsh2_mA200.dat	T	Rsh2_mA250.dat	
312.02	1.534843757E+03	312.02	1.583255706E+03	312.01	1.637028946E+03	316.04	1.353839313E+03	312.02	1.471821218E+03
313.02	1.510900206E+03	313.02	1.539391808E+03	313.02	1.568732573E+03	317.03	1.369734725E+03	313.01	1.386460857E+03
314.03	1.451343085E+03	314.04	1.467828258E+03	314.03	1.511108398E+03	318.02	1.264035066E+03	314.03	1.357520478E+03
315.02	1.410238000E+03	315.02	1.451381309E+03	315.02	1.528291747E+03	319.03	1.202118803E+03	315.05	1.265904974E+03
316.01	1.366873287E+03	316.04	1.371645554E+03	316.01	1.340287663E+03	320.03	1.199677840E+03	316.01	1.221147543E+03
317.02	1.298398081E+03	317.03	1.487107108E+03	317.04	1.328347017E+03	321.02	1.126749546E+03	317.02	1.194747884E+03
318.01	1.277618610E+03	318.03	1.361108929E+03	318.03	1.335460294E+03	322.01	1.110635963E+03	318.05	1.138424635E+03
319.01	1.283910761E+03	319.02	1.287322675E+03	319.04	1.271464723E+03	323.02	1.076553358E+03	319.03	1.127149664E+03
320	1.239196525E+03	320.02	1.225641653E+03	319.97	1.298696847E+03	324.03	9.996534965E+02	320.05	1.093342228E+03
321.02	1.199074381E+03	321.01	1.201640845E+03	321.03	1.187999964E+03	325.02	9.605311709E+02	321.01	1.146110251E+03
322.02	1.198969578E+03	322.03	1.118358403E+03	322.02	1.154015619E+03	326.02	9.704210603E+02	322.01	9.817184638E+02
323.02	1.170412143E+03	323.01	1.101203347E+03	323.06	1.172637181E+03	327.02	9.447783133E+02	323.02	9.819925650E+02
324.02	1.171929953E+03	324.04	1.081475776E+03	323.99	1.093334313E+03	328.01	8.605062293E+02	324.03	9.420302247E+02
325.01	1.065350286E+03	325.01	1.070603607E+03	325.01	1.073716099E+03	329.01	8.399124333E+02	325.01	9.034894304E+02
326.02	1.081399016E+03	326.03	1.030286765E+03	326.02	9.625631516E+02	330.01	8.344108029E+02	326.01	8.960312596E+02
327.03	1.351655707E+03	327.03	1.095363470E+03	327.02	9.414627086E+02	331.03	7.779355632E+02	327.01	8.121114021E+02
328.05	1.395669591E+03	328.04	1.178696642E+03	328.02	1.010368885E+03	332.03	7.570582479E+02	328.03	8.452657513E+02
329.05	2.790711106E+03	329.02	9.892948551E+02	329.03	9.351792501E+02	333.02	7.635924984E+02	329.01	8.040379920E+02
330.02	1.432327857E+03	330	8.537310667E+02	330.02	9.742742928E+02	334.03	7.093704795E+02	330.02	7.799480935E+02
331.01	2.309112969E+03	331.01	1.056609113E+03	331.03	8.787859191E+02	335.02	6.952744181E+02	331.02	7.527070196E+02
332.06	1.964444817E+03	332.04	1.186730566E+03	332.04	8.481492547E+02	336.02	6.857104217E+02	332.01	7.416911944E+02
333.04	1.872292853E+03	333.02	1.100476733E+03	333.01	8.416177475E+02	337.03	6.837110152E+02	333.04	6.837141078E+02
334.03	2.110560740E+03	334.05	1.069839364E+03	334	8.538798160E+02	338.03	6.892402903E+02	334.01	7.227511816E+02
335.04	1.554457024E+03	335	1.002333839E+03	335.03	7.502734359E+02	339.03	6.793247629E+02	335	6.926895699E+02
336	1.378462005E+03	336.03	1.134014903E+03	336.05	7.980784954E+02	340.02	6.778243164E+02	336.02	6.874098057E+02
338	1.216346403E+03	337.04	9.940047503E+02	336.99	7.117691880E+02	337.01	6.343802253E+02
339.05	1.179355470E+03	338.03	1.322378507E+03	338	6.460303068E+02
340.03	1.057311524E+03	339.02	2.827189317E+03	339.01	6.425302323E+02
340.04	2.389543836E+03	340.02	6.103212468E+02


