row_name	T	n2_mA50.dat	row_name	T	n2_mA100.dat	row_name	T	n2_mA150.dat	row_name	T	n2_mA200.dat	row_name	T	n2_mA250.dat	
0L37	330.02	1.249791962E+01	0L38	330	5.233838396E+00	0L37	330.02	6.869290940E+00	0L37	334.03	4.533164244E+00	0L37	330.02	4.029013311E+00
0L38	331.01	1.650000000E+01	0L39	331.01	8.784293023E+00	0L38	331.03	5.974411897E+00	0L38	335.02	4.567033226E+00	0L38	331.02	3.966442831E+00
0L39	332.06	1.573125608E+01	0L40	332.04	1.022439294E+01	0L39	332.04	5.867775635E+00	0L39	336.02	4.650408517E+00	0L39	332.01	4.085472643E+00
0L40	333.04	1.650000000E+01	0L41	333.02	9.750317392E+00	0L40	333.01	6.099713463E+00	0L40	337.03	4.933018881E+00	0L40	333.04	3.645341837E+00
0L41	334.03	1.650000000E+01	0L42	334.05	9.662222740E+00	0L41	334	6.647183295E+00	0L41	338.03	5.346835013E+00	0L41	334.01	4.264504980E+00
0L42	335.04	1.650000000E+01	0L43	335	9.379672109E+00	0L42	335.03	5.471398647E+00	0L42	339.03	5.416833226E+00	0L42	335	4.156886334E+00
0L43	336	1.650000000E+01	0L44	336.03	1.088897019E+01	0L43	336.05	6.324519450E+00	0L43	340.02	5.665683402E+00	0L43	336.02	4.367608928E+00
0L44	338	1.650000000E+01	0L45	337.04	9.927656847E+00	0L44	336.99	5.370397602E+00	0L44	337.01	3.926659821E+00
0L45	339.05	1.650000000E+01	0L46	338.03	1.212379114E+01	0L45	338	4.194698673E+00
0L46	340.03	1.650000000E+01	0L47	339.02	1.650000000E+01	0L46	339.01	4.169512982E+00
0L48	340.04	1.650000000E+01	0L47	340.02	4.089693485E+00


