X Y Xfit Y
3.2000000E-1 -3.9006000E-3 3.2031301E-1 -3.9006000E-3
3.3000000E-1 -3.8089000E-3 3.3033622E-1 -3.8089000E-3
3.4000000E-1 -3.7147000E-3 3.4034400E-1 -3.7147000E-3
3.5000000E-1 -3.6181000E-3 3.5033982E-1 -3.6181000E-3
3.6000000E-1 -3.5194000E-3 3.6030922E-1 -3.5194000E-3
3.7000000E-1 -3.4186000E-3 3.7027037E-1 -3.4186000E-3
3.8000000E-1 -3.3160000E-3 3.8021291E-1 -3.3160000E-3
3.9000000E-1 -3.2117000E-3 3.9014753E-1 -3.2117000E-3
4.0000000E-1 -3.1059000E-3 4.0007604E-1 -3.1059000E-3
4.1000000E-1 -2.9989000E-3 4.0999180E-1 -2.9989000E-3
4.2000000E-1 -2.8907000E-3 4.1991644E-1 -2.8907000E-3
4.3000000E-1 -2.7817000E-3 4.2983494E-1 -2.7817000E-3
4.4000000E-1 -2.6719000E-3 4.3976897E-1 -2.6719000E-3
4.5000000E-1 -2.5617000E-3 4.4970385E-1 -2.5617000E-3
4.6000000E-1 -2.4513000E-3 4.5964289E-1 -2.4513000E-3
4.7000000E-1 -2.3407000E-3 4.6960706E-1 -2.3407000E-3
4.8000000E-1 -2.2303000E-3 4.7958094E-1 -2.2303000E-3
4.9000000E-1 -2.1202000E-3 4.8957567E-1 -2.1202000E-3
5.0000000E-1 -2.0107000E-3 4.9958371E-1 -2.0107000E-3
5.1000000E-1 -1.9020000E-3 5.0960578E-1 -1.9020000E-3
5.2000000E-1 -1.7942000E-3 5.1965115E-1 -1.7942000E-3
5.3000000E-1 -1.6875000E-3 5.2971914E-1 -1.6875000E-3
5.4000000E-1 -1.5822000E-3 5.3979844E-1 -1.5822000E-3
5.5000000E-1 -1.4785000E-3 5.4988577E-1 -1.4785000E-3
5.6000000E-1 -1.3764000E-3 5.5999640E-1 -1.3764000E-3
5.7000000E-1 -1.2763000E-3 5.7010477E-1 -1.2763000E-3
5.8000000E-1 -1.1783000E-3 5.8021313E-1 -1.1783000E-3
5.9000000E-1 -1.0826000E-3 5.9031187E-1 -1.0826000E-3
6.0000000E-1 -9.8925000E-4 6.0040537E-1 -9.8925000E-4
6.1000000E-1 -8.9843000E-4 6.1048239E-1 -8.9843000E-4
6.2000000E-1 -8.1025000E-4 6.2053703E-1 -8.1025000E-4
6.3000000E-1 -7.2480000E-4 6.3056357E-1 -7.2480000E-4
6.4000000E-1 -6.4215000E-4 6.4055654E-1 -6.4215000E-4
6.5000000E-1 -5.6232000E-4 6.5051461E-1 -5.6232000E-4
6.6000000E-1 -4.8532000E-4 6.6043619E-1 -4.8532000E-4
6.7000000E-1 -4.1114000E-4 6.7032078E-1 -4.1114000E-4
6.8000000E-1 -3.3972000E-4 6.8017357E-1 -3.3972000E-4
6.9000000E-1 -2.7098000E-4 6.9000219E-1 -2.7098000E-4
7.0000000E-1 -2.0484000E-4 6.9981428E-1 -2.0484000E-4
7.1000000E-1 -1.4116000E-4 7.0962701E-1 -1.4116000E-4
7.2000000E-1 -7.9816000E-5 7.1945668E-1 -7.9816000E-5
7.3000000E-1 -2.0648000E-5 7.2932736E-1 -2.0648000E-5
7.4000000E-1 3.6499000E-5 7.3926531E-1 3.6499000E-5
7.5000000E-1 9.1786000E-5 7.4930144E-1 9.1786000E-5
7.6000000E-1 1.4538000E-4 7.5947231E-1 1.4538000E-4
7.7000000E-1 1.9743000E-4 7.6981642E-1 1.9743000E-4
7.8000000E-1 2.4810000E-4 7.8038157E-1 2.4810000E-4
7.9000000E-1 2.9753000E-4 7.9121831E-1 2.9753000E-4
