X Y Xfit Y
6.4000000E-1 -6.4215000E-4 6.4018297E-1 -6.4215000E-4
6.5000000E-1 -5.6232000E-4 6.5027154E-1 -5.6232000E-4
6.6000000E-1 -4.8532000E-4 6.6033669E-1 -4.8532000E-4
6.7000000E-1 -4.1114000E-4 6.7037227E-1 -4.1114000E-4
6.8000000E-1 -3.3972000E-4 6.8037687E-1 -3.3972000E-4
6.9000000E-1 -2.7098000E-4 6.9035060E-1 -2.7098000E-4
7.0000000E-1 -2.0484000E-4 7.0029255E-1 -2.0484000E-4
7.1000000E-1 -1.4116000E-4 7.1021040E-1 -1.4116000E-4
7.2000000E-1 -7.9816000E-5 7.2010970E-1 -7.9816000E-5
7.3000000E-1 -2.0648000E-5 7.3000247E-1 -2.0648000E-5
7.4000000E-1 3.6499000E-5 7.3990124E-1 3.6499000E-5
7.5000000E-1 9.1786000E-5 7.4982112E-1 9.1786000E-5
7.6000000E-1 1.4538000E-4 7.5978026E-1 1.4538000E-4
7.7000000E-1 1.9743000E-4 7.6979555E-1 1.9743000E-4
7.8000000E-1 2.4810000E-4 7.7988897E-1 2.4810000E-4
7.9000000E-1 2.9753000E-4 7.9008012E-1 2.9753000E-4
