X Y Xfit Y
5.8000000E-1 -1.1783000E-3 5.7820082E-1 -1.1783000E-3
5.9000000E-1 -1.0826000E-3 5.8827537E-1 -1.0826000E-3
6.0000000E-1 -9.8925000E-4 5.9843739E-1 -9.8925000E-4
6.1000000E-1 -8.9843000E-4 6.0867889E-1 -8.9843000E-4
6.2000000E-1 -8.1025000E-4 6.1899268E-1 -8.1025000E-4
6.3000000E-1 -7.2480000E-4 6.2936648E-1 -7.2480000E-4
6.4000000E-1 -6.4215000E-4 6.3978263E-1 -6.4215000E-4
6.5000000E-1 -5.6232000E-4 6.5022210E-1 -5.6232000E-4
6.6000000E-1 -4.8532000E-4 6.6066016E-1 -4.8532000E-4
6.7000000E-1 -4.1114000E-4 6.7106859E-1 -4.1114000E-4
6.8000000E-1 -3.3972000E-4 6.8142149E-1 -3.3972000E-4
6.9000000E-1 -2.7098000E-4 6.9169306E-1 -2.7098000E-4
7.0000000E-1 -2.0484000E-4 7.0185627E-1 -2.0484000E-4
7.1000000E-1 -1.4116000E-4 7.1189369E-1 -1.4116000E-4
7.2000000E-1 -7.9816000E-5 7.2178735E-1 -7.9816000E-5
7.3000000E-1 -2.0648000E-5 7.3152789E-1 -2.0648000E-5
7.4000000E-1 3.6499000E-5 7.4110872E-1 3.6499000E-5
7.5000000E-1 9.1786000E-5 7.5052807E-1 9.1786000E-5
7.6000000E-1 1.4538000E-4 7.5978903E-1 1.4538000E-4
7.7000000E-1 1.9743000E-4 7.6889528E-1 1.9743000E-4
7.8000000E-1 2.4810000E-4 7.7785649E-1 2.4810000E-4
7.9000000E-1 2.9753000E-4 7.8668117E-1 2.9753000E-4
