X Y Xfit Y
3.0000000E-1 -4.0760000E-3 3.0000391E-1 -4.0760000E-3
3.1000000E-1 -3.9897000E-3 3.0999369E-1 -3.9897000E-3
3.2000000E-1 -3.9006000E-3 3.1999497E-1 -3.9006000E-3
3.3000000E-1 -3.8089000E-3 3.2999555E-1 -3.8089000E-3
3.4000000E-1 -3.7147000E-3 3.3999730E-1 -3.7147000E-3
3.5000000E-1 -3.6181000E-3 3.5000388E-1 -3.6181000E-3
3.6000000E-1 -3.5194000E-3 3.6000017E-1 -3.5194000E-3
3.7000000E-1 -3.4186000E-3 3.7000308E-1 -3.4186000E-3
3.8000000E-1 -3.3160000E-3 3.8000030E-1 -3.3160000E-3
3.9000000E-1 -3.2117000E-3 3.9000016E-1 -3.2117000E-3
4.0000000E-1 -3.1059000E-3 4.0000172E-1 -3.1059000E-3
4.1000000E-1 -2.9989000E-3 4.0999523E-1 -2.9989000E-3
4.2000000E-1 -2.8907000E-3 4.1999927E-1 -2.8907000E-3
4.3000000E-1 -2.7817000E-3 4.2999546E-1 -2.7817000E-3
4.4000000E-1 -2.6719000E-3 4.4000241E-1 -2.6719000E-3
4.5000000E-1 -2.5617000E-3 4.5000227E-1 -2.5617000E-3
4.6000000E-1 -2.4513000E-3 4.5999555E-1 -2.4513000E-3
4.7000000E-1 -2.3407000E-3 4.7000081E-1 -2.3407000E-3
4.8000000E-1 -2.2303000E-3 4.8000043E-1 -2.2303000E-3
4.9000000E-1 -2.1202000E-3 4.9000394E-1 -2.1202000E-3
5.0000000E-1 -2.0107000E-3 5.0000267E-1 -2.0107000E-3
5.1000000E-1 -1.9020000E-3 5.0999692E-1 -1.9020000E-3
5.2000000E-1 -1.7942000E-3 5.1999611E-1 -1.7942000E-3
5.3000000E-1 -1.6875000E-3 5.3000049E-1 -1.6875000E-3
5.4000000E-1 -1.5822000E-3 5.4000054E-1 -1.5822000E-3
5.5000000E-1 -1.4785000E-3 5.4999554E-1 -1.4785000E-3
5.6000000E-1 -1.3764000E-3 5.6000391E-1 -1.3764000E-3
5.7000000E-1 -1.2763000E-3 5.7000445E-1 -1.2763000E-3
5.8000000E-1 -1.1783000E-3 5.8000421E-1 -1.1783000E-3
5.9000000E-1 -1.0826000E-3 5.8999905E-1 -1.0826000E-3
6.0000000E-1 -9.8925000E-4 5.9999912E-1 -9.8925000E-4
6.1000000E-1 -8.9843000E-4 6.0999929E-1 -8.9843000E-4
6.2000000E-1 -8.1025000E-4 6.1999961E-1 -8.1025000E-4
6.3000000E-1 -7.2480000E-4 6.2999981E-1 -7.2480000E-4
6.4000000E-1 -6.4215000E-4 6.3999896E-1 -6.4215000E-4
6.5000000E-1 -5.6232000E-4 6.4999895E-1 -5.6232000E-4
6.6000000E-1 -4.8532000E-4 6.5999951E-1 -4.8532000E-4
6.7000000E-1 -4.1114000E-4 6.6999914E-1 -4.1114000E-4
6.8000000E-1 -3.3972000E-4 6.7999926E-1 -3.3972000E-4
6.9000000E-1 -2.7098000E-4 6.9000051E-1 -2.7098000E-4
7.0000000E-1 -2.0484000E-4 6.9999997E-1 -2.0484000E-4
7.1000000E-1 -1.4116000E-4 7.1000051E-1 -1.4116000E-4
7.2000000E-1 -7.9816000E-5 7.2000003E-1 -7.9816000E-5
7.3000000E-1 -2.0648000E-5 7.3000014E-1 -2.0648000E-5
7.4000000E-1 3.6499000E-5 7.4000031E-1 3.6499000E-5
7.5000000E-1 9.1786000E-5 7.5000030E-1 9.1786000E-5
7.6000000E-1 1.4538000E-4 7.6000093E-1 1.4538000E-4
7.7000000E-1 1.9743000E-4 7.7000018E-1 1.9743000E-4
7.8000000E-1 2.4810000E-4 7.7999996E-1 2.4810000E-4
7.9000000E-1 2.9753000E-4 7.8999903E-1 2.9753000E-4
