X Y Xfit Y
3.1000000E-1 -3.9897000E-3 3.0204496E-1 -3.9897000E-3
3.2000000E-1 -3.9006000E-3 3.1262149E-1 -3.9006000E-3
3.3000000E-1 -3.8089000E-3 3.2326435E-1 -3.8089000E-3
3.4000000E-1 -3.7147000E-3 3.3396239E-1 -3.7147000E-3
3.5000000E-1 -3.6181000E-3 3.4470680E-1 -3.6181000E-3
3.6000000E-1 -3.5194000E-3 3.5546927E-1 -3.5194000E-3
3.7000000E-1 -3.4186000E-3 3.6625687E-1 -3.4186000E-3
3.8000000E-1 -3.3160000E-3 3.7704627E-1 -3.3160000E-3
3.9000000E-1 -3.2117000E-3 3.8783752E-1 -3.2117000E-3
4.0000000E-1 -3.1059000E-3 3.9862182E-1 -3.1059000E-3
4.1000000E-1 -2.9989000E-3 4.0938196E-1 -2.9989000E-3
4.2000000E-1 -2.8907000E-3 4.2013224E-1 -2.8907000E-3
4.3000000E-1 -2.7817000E-3 4.3084806E-1 -2.7817000E-3
4.4000000E-1 -2.6719000E-3 4.4154530E-1 -2.6719000E-3
4.5000000E-1 -2.5617000E-3 4.5220133E-1 -2.5617000E-3
4.6000000E-1 -2.4513000E-3 4.6281373E-1 -2.4513000E-3
4.7000000E-1 -2.3407000E-3 4.7339938E-1 -2.3407000E-3
4.8000000E-1 -2.2303000E-3 4.8393693E-1 -2.2303000E-3
4.9000000E-1 -2.1202000E-3 4.9443370E-1 -2.1202000E-3
5.0000000E-1 -2.0107000E-3 5.0487771E-1 -2.0107000E-3
5.1000000E-1 -1.9020000E-3 5.1526607E-1 -1.9020000E-3
5.2000000E-1 -1.7942000E-3 5.2560490E-1 -1.7942000E-3
5.3000000E-1 -1.6875000E-3 5.3589011E-1 -1.6875000E-3
5.4000000E-1 -1.5822000E-3 5.4610701E-1 -1.5822000E-3
5.5000000E-1 -1.4785000E-3 5.5624939E-1 -1.4785000E-3
5.6000000E-1 -1.3764000E-3 5.6632956E-1 -1.3764000E-3
5.7000000E-1 -1.2763000E-3 5.7631910E-1 -1.2763000E-3
5.8000000E-1 -1.1783000E-3 5.8621755E-1 -1.1783000E-3
5.9000000E-1 -1.0826000E-3 5.9601280E-1 -1.0826000E-3
6.0000000E-1 -9.8925000E-4 6.0570638E-1 -9.8925000E-4
6.1000000E-1 -8.9843000E-4 6.1528473E-1 -8.9843000E-4
6.2000000E-1 -8.1025000E-4 6.2473962E-1 -8.1025000E-4
6.3000000E-1 -7.2480000E-4 6.3406311E-1 -7.2480000E-4
6.4000000E-1 -6.4215000E-4 6.4324761E-1 -6.4215000E-4
6.5000000E-1 -5.6232000E-4 6.5228942E-1 -5.6232000E-4
6.6000000E-1 -4.8532000E-4 6.6118460E-1 -4.8532000E-4
6.7000000E-1 -4.1114000E-4 6.6993019E-1 -4.1114000E-4
6.8000000E-1 -3.3972000E-4 6.7852816E-1 -3.3972000E-4
6.9000000E-1 -2.7098000E-4 6.8698229E-1 -2.7098000E-4
7.0000000E-1 -2.0484000E-4 6.9529599E-1 -2.0484000E-4
7.1000000E-1 -1.4116000E-4 7.0348015E-1 -1.4116000E-4
7.2000000E-1 -7.9816000E-5 7.1154403E-1 -7.9816000E-5
7.3000000E-1 -2.0648000E-5 7.1950220E-1 -2.0648000E-5
7.4000000E-1 3.6499000E-5 7.2736953E-1 3.6499000E-5
7.5000000E-1 9.1786000E-5 7.3516283E-1 9.1786000E-5
7.6000000E-1 1.4538000E-4 7.4290112E-1 1.4538000E-4
7.7000000E-1 1.9743000E-4 7.5060235E-1 1.9743000E-4
7.8000000E-1 2.4810000E-4 7.5828830E-1 2.4810000E-4
7.9000000E-1 2.9753000E-4 7.6597896E-1 2.9753000E-4
