X Y Xfit Y
3.4000000E-1 -3.7147000E-3 3.3754796E-1 -3.7147000E-3
3.5000000E-1 -3.6181000E-3 3.4809565E-1 -3.6181000E-3
3.6000000E-1 -3.5194000E-3 3.5866278E-1 -3.5194000E-3
3.7000000E-1 -3.4186000E-3 3.6925682E-1 -3.4186000E-3
3.8000000E-1 -3.3160000E-3 3.7985520E-1 -3.3160000E-3
3.9000000E-1 -3.2117000E-3 3.9045820E-1 -3.2117000E-3
4.0000000E-1 -3.1059000E-3 4.0105728E-1 -3.1059000E-3
4.1000000E-1 -2.9989000E-3 4.1163565E-1 -2.9989000E-3
4.2000000E-1 -2.8907000E-3 4.2220749E-1 -2.8907000E-3
4.3000000E-1 -2.7817000E-3 4.3274884E-1 -2.7817000E-3
4.4000000E-1 -2.6719000E-3 4.4327567E-1 -2.6719000E-3
4.5000000E-1 -2.5617000E-3 4.5376631E-1 -2.5617000E-3
4.6000000E-1 -2.4513000E-3 4.6421912E-1 -2.4513000E-3
4.7000000E-1 -2.3407000E-3 4.7465180E-1 -2.3407000E-3
4.8000000E-1 -2.2303000E-3 4.8504470E-1 -2.2303000E-3
4.9000000E-1 -2.1202000E-3 4.9540674E-1 -2.1202000E-3
5.0000000E-1 -2.0107000E-3 5.0572815E-1 -2.0107000E-3
5.1000000E-1 -1.9020000E-3 5.1600850E-1 -1.9020000E-3
5.2000000E-1 -1.7942000E-3 5.2625666E-1 -1.7942000E-3
5.3000000E-1 -1.6875000E-3 5.3647178E-1 -1.6875000E-3
5.4000000E-1 -1.5822000E-3 5.4664281E-1 -1.5822000E-3
5.5000000E-1 -1.4785000E-3 5.5676734E-1 -1.4785000E-3
5.6000000E-1 -1.3764000E-3 5.6686185E-1 -1.3764000E-3
5.7000000E-1 -1.2763000E-3 5.7690221E-1 -1.2763000E-3
5.8000000E-1 -1.1783000E-3 5.8689240E-1 -1.1783000E-3
5.9000000E-1 -1.0826000E-3 5.9682464E-1 -1.0826000E-3
6.0000000E-1 -9.8925000E-4 6.0670495E-1 -9.8925000E-4
6.1000000E-1 -8.9843000E-4 6.1652384E-1 -8.9843000E-4
6.2000000E-1 -8.1025000E-4 6.2627691E-1 -8.1025000E-4
6.3000000E-1 -7.2480000E-4 6.3595959E-1 -7.2480000E-4
6.4000000E-1 -6.4215000E-4 6.4556714E-1 -6.4215000E-4
6.5000000E-1 -5.6232000E-4 6.5509827E-1 -5.6232000E-4
6.6000000E-1 -4.8532000E-4 6.6455077E-1 -4.8532000E-4
6.7000000E-1 -4.1114000E-4 6.7392277E-1 -4.1114000E-4
6.8000000E-1 -3.3972000E-4 6.8321694E-1 -3.3972000E-4
6.9000000E-1 -2.7098000E-4 6.9243730E-1 -2.7098000E-4
7.0000000E-1 -2.0484000E-4 7.0158681E-1 -2.0484000E-4
7.1000000E-1 -1.4116000E-4 7.1067615E-1 -1.4116000E-4
7.2000000E-1 -7.9816000E-5 7.1971374E-1 -7.9816000E-5
7.3000000E-1 -2.0648000E-5 7.2871357E-1 -2.0648000E-5
7.4000000E-1 3.6499000E-5 7.3768971E-1 3.6499000E-5
7.5000000E-1 9.1786000E-5 7.4665817E-1 9.1786000E-5
7.6000000E-1 1.4538000E-4 7.5563728E-1 1.4538000E-4
7.7000000E-1 1.9743000E-4 7.6464381E-1 1.9743000E-4
7.8000000E-1 2.4810000E-4 7.7369867E-1 2.4810000E-4
7.9000000E-1 2.9753000E-4 7.8282018E-1 2.9753000E-4
