X Y Xfit Y
2.7000000E-1 -4.3184000E-3 2.3416103E-1 -4.3184000E-3
2.8000000E-1 -4.2404000E-3 2.4323682E-1 -4.2404000E-3
2.9000000E-1 -4.1596000E-3 2.5263793E-1 -4.1596000E-3
3.0000000E-1 -4.0760000E-3 2.6236433E-1 -4.0760000E-3
3.1000000E-1 -3.9897000E-3 2.7240433E-1 -3.9897000E-3
3.2000000E-1 -3.9006000E-3 2.8276951E-1 -3.9006000E-3
3.3000000E-1 -3.8089000E-3 2.9343656E-1 -3.8089000E-3
3.4000000E-1 -3.7147000E-3 3.0439381E-1 -3.7147000E-3
3.5000000E-1 -3.6181000E-3 3.1562956E-1 -3.6181000E-3
3.6000000E-1 -3.5194000E-3 3.2710890E-1 -3.5194000E-3
3.7000000E-1 -3.4186000E-3 3.3883176E-1 -3.4186000E-3
3.8000000E-1 -3.3160000E-3 3.5076324E-1 -3.3160000E-3
3.9000000E-1 -3.2117000E-3 3.6289167E-1 -3.2117000E-3
4.0000000E-1 -3.1059000E-3 3.7519375E-1 -3.1059000E-3
4.1000000E-1 -2.9989000E-3 3.8763459E-1 -2.9989000E-3
4.2000000E-1 -2.8907000E-3 4.0021415E-1 -2.8907000E-3
4.3000000E-1 -2.7817000E-3 4.1288592E-1 -2.7817000E-3
4.4000000E-1 -2.6719000E-3 4.2564989E-1 -2.6719000E-3
4.5000000E-1 -2.5617000E-3 4.3845954E-1 -2.5617000E-3
4.6000000E-1 -2.4513000E-3 4.5129163E-1 -2.4513000E-3
4.7000000E-1 -2.3407000E-3 4.6414616E-1 -2.3407000E-3
4.8000000E-1 -2.2303000E-3 4.7697663E-1 -2.2303000E-3
4.9000000E-1 -2.1202000E-3 4.8977145E-1 -2.1202000E-3
5.0000000E-1 -2.0107000E-3 5.0249575E-1 -2.0107000E-3
5.1000000E-1 -1.9020000E-3 5.1512633E-1 -1.9020000E-3
5.2000000E-1 -1.7942000E-3 5.2765157E-1 -1.7942000E-3
5.3000000E-1 -1.6875000E-3 5.4004828E-1 -1.6875000E-3
5.4000000E-1 -1.5822000E-3 5.5228162E-1 -1.5822000E-3
5.5000000E-1 -1.4785000E-3 5.6432838E-1 -1.4785000E-3
5.6000000E-1 -1.3764000E-3 5.7618862E-1 -1.3764000E-3
5.7000000E-1 -1.2763000E-3 5.8781590E-1 -1.2763000E-3
5.8000000E-1 -1.1783000E-3 5.9919864E-1 -1.1783000E-3
5.9000000E-1 -1.0826000E-3 6.1031365E-1 -1.0826000E-3
6.0000000E-1 -9.8925000E-4 6.2115519E-1 -9.8925000E-4
6.1000000E-1 -8.9843000E-4 6.3170238E-1 -8.9843000E-4
6.2000000E-1 -8.1025000E-4 6.4194249E-1 -8.1025000E-4
6.3000000E-1 -7.2480000E-4 6.5186513E-1 -7.2480000E-4
6.4000000E-1 -6.4215000E-4 6.6146220E-1 -6.4215000E-4
6.5000000E-1 -5.6232000E-4 6.7073143E-1 -5.6232000E-4
6.6000000E-1 -4.8532000E-4 6.7967170E-1 -4.8532000E-4
6.7000000E-1 -4.1114000E-4 6.8828421E-1 -4.1114000E-4
6.8000000E-1 -3.3972000E-4 6.9657596E-1 -3.3972000E-4
6.9000000E-1 -2.7098000E-4 7.0455629E-1 -2.7098000E-4
7.0000000E-1 -2.0484000E-4 7.1223450E-1 -2.0484000E-4
7.1000000E-1 -1.4116000E-4 7.1962689E-1 -1.4116000E-4
7.2000000E-1 -7.9816000E-5 7.2674787E-1 -7.9816000E-5
7.3000000E-1 -2.0648000E-5 7.3361605E-1 -2.0648000E-5
7.4000000E-1 3.6499000E-5 7.4024944E-1 3.6499000E-5
7.5000000E-1 9.1786000E-5 7.4666674E-1 9.1786000E-5
7.6000000E-1 1.4538000E-4 7.5288736E-1 1.4538000E-4
7.7000000E-1 1.9743000E-4 7.5892861E-1 1.9743000E-4
7.8000000E-1 2.4810000E-4 7.6480954E-1 2.4810000E-4
7.9000000E-1 2.9753000E-4 7.7054641E-1 2.9753000E-4
