fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
L301 37822 300.02 38.645 2.206048945E-10 2.724232767E+00 6.335817184E+03 8.755596159E-05 4.331330858E+00 2.414094888E+03 0.000000000E+00 2.487101227E-04 4.964687304E-01 2.231584033E-04 4.286454430E-05 3.868949541E-01 2.914738189E-01 1.470613878E-04 1.073564329E-03 
L302 37842 300.01 38.646 1.979329525E-10 2.717445289E+00 6.333221691E+03 9.057270270E-05 4.406600411E+00 2.464316898E+03 0.000000000E+00 2.491677792E-04 4.962543250E-01 2.231767229E-04 4.284926186E-05 3.868923514E-01 2.909045496E-01 1.472966371E-04 1.557948154E-03 
L303 37864 300.02 38.645 1.402237530E-10 2.650439295E+00 6.221515279E+03 8.762823591E-05 4.405154625E+00 2.426403927E+03 0.000000000E+00 2.494563072E-04 4.960113630E-01 2.232695756E-04 4.288582558E-05 3.872510485E-01 2.910316976E-01 1.473579199E-04 1.494754447E-03 
L304 37882 300.02 38.645 1.316435370E-10 2.641965242E+00 6.242417496E+03 8.825300026E-05 4.485077613E+00 2.429237916E+03 0.000000000E+00 2.496421591E-04 4.966502469E-01 2.233075940E-04 4.292095521E-05 3.870038011E-01 2.912205051E-01 1.473830120E-04 1.228893199E-03 
L305 37902 300.02 38.645 1.197987277E-10 2.639070020E+00 6.229296510E+03 9.124008563E-05 4.513895918E+00 2.486634423E+03 0.000000000E+00 2.500011372E-04 4.960240179E-01 2.232725047E-04 4.288987348E-05 3.872726388E-01 2.910553490E-01 1.473598531E-04 1.975017277E-03 
L306 37924 300.03 38.643 9.704446045E-11 2.608352449E+00 6.226308260E+03 9.286488275E-05 4.711166080E+00 2.484147070E+03 0.000000000E+00 2.503268097E-04 4.967922411E-01 2.230971181E-04 4.283897106E-05 3.865184831E-01 2.909384597E-01 1.472440980E-04 1.925107416E-03 
L307 37942 300.02 38.645 7.199574136E-11 2.554293196E+00 6.105623086E+03 8.922714001E-05 4.611695342E+00 2.453440106E+03 0.000000000E+00 2.504452125E-04 4.962877708E-01 2.231794737E-04 4.289778905E-05 3.872996339E-01 2.907898213E-01 1.475216321E-04 2.288631227E-03 
L308 37962 300.01 38.646 1.125188844E-10 2.622963110E+00 6.254931985E+03 9.119907607E-05 4.606631723E+00 2.461707389E+03 0.000000000E+00 2.498118609E-04 4.962130491E-01 2.230808321E-04 4.284357069E-05 3.870394396E-01 2.905507117E-01 1.474564300E-04 1.028924323E-03 
L309 37982 300.02 38.645 7.097623444E-11 2.549579541E+00 6.119998207E+03 8.913368431E-05 4.638729060E+00 2.448837894E+03 0.000000000E+00 2.504752603E-04 4.963028414E-01 2.232174772E-04 4.289759518E-05 3.872201862E-01 2.907389995E-01 1.475467524E-04 1.156853977E-03 
L310 38002 300.01 38.646 1.456882622E-10 2.657435616E+00 6.230418338E+03 8.772214923E-05 4.422815290E+00 2.422988783E+03 0.000000000E+00 2.494522953E-04 4.963308742E-01 2.232602753E-04 4.288153044E-05 3.869791174E-01 2.910146722E-01 1.473517817E-04 8.429542379E-04 
L311 38022 300.02 38.645 1.168582971E-10 2.625134723E+00 6.194688772E+03 8.923479913E-05 4.522067427E+00 2.436272290E+03 0.000000000E+00 2.499568071E-04 4.961505535E-01 2.233156312E-04 4.287091774E-05 3.869280168E-01 2.908705299E-01 1.473883166E-04 2.520839692E-03 
L312 38042 300.01 38.646 9.217761541E-11 2.592462843E+00 6.141221750E+03 8.953501658E-05 4.572618210E+00 2.448683835E+03 0.000000000E+00 2.502727844E-04 4.963463720E-01 2.232494597E-04 4.288180882E-05 3.869882938E-01 2.910306601E-01 1.473446434E-04 7.565269554E-04 
L313 38062 300.02 38.645 1.235544185E-10 2.641380140E+00 6.222515830E+03 9.062956270E-05 4.539687843E+00 2.452607338E+03 0.000000000E+00 2.497125268E-04 4.965776388E-01 2.230671426E-04 4.286453788E-05 3.869682938E-01 2.911512146E-01 1.472243141E-04 2.025232614E-03 
L314 38082 300.02 38.645 1.402762387E-10 2.656624727E+00 6.280620330E+03 9.041520933E-05 4.526670935E+00 2.444955190E+03 0.000000000E+00 2.493924373E-04 4.963780694E-01 2.230349824E-04 4.284900811E-05 3.870394210E-01 2.910876978E-01 1.472030884E-04 1.091283867E-03 
L315 38102 300.03 38.643 2.862597992E-10 2.771865196E+00 6.500118181E+03 9.065900939E-05 4.422265696E+00 2.436121769E+03 0.000000000E+00 2.482981886E-04 4.967153111E-01 2.229623612E-04 4.281019352E-05 3.865521462E-01 2.909187417E-01 1.471551584E-04 1.720141976E-03 
L316 38122 300.01 38.646 1.205264233E-10 2.629344989E+00 6.264159174E+03 8.975634778E-05 4.559142435E+00 2.444461483E+03 0.000000000E+00 2.495725895E-04 4.963544457E-01 2.230808976E-04 4.286188893E-05 3.870945057E-01 2.906748545E-01 1.474564733E-04 1.825342414E-03 
L317 38142 300.02 38.645 1.037661434E-10 2.614215907E+00 6.192604867E+03 9.166224068E-05 4.618509017E+00 2.466429314E+03 0.000000000E+00 2.503087445E-04 4.961499040E-01 2.232650657E-04 4.284381275E-05 3.867714660E-01 2.907524632E-01 1.473549434E-04 9.554059753E-04 
L318 38162 300.02 38.645 1.423506463E-10 2.662156015E+00 6.222564794E+03 8.999436009E-05 4.479438978E+00 2.445035576E+03 0.000000000E+00 2.497207694E-04 4.963795877E-01 2.232414504E-04 4.286109801E-05 3.867893817E-01 2.913419633E-01 1.471161158E-04 1.570036594E-03 
L319 38182 300.02 38.645 1.203542063E-10 2.628330487E+00 6.281205573E+03 9.002479815E-05 4.564375970E+00 2.453404576E+03 0.000000000E+00 2.494855366E-04 4.960731322E-01 2.230061783E-04 4.283063646E-05 3.871612889E-01 2.905602319E-01 1.474070838E-04 1.793040124E-03 
L320 38204 300 38.647 8.519853867E-11 2.580602903E+00 6.133976340E+03 8.986065859E-05 4.589211064E+00 2.448521297E+03 0.000000000E+00 2.500957664E-04 4.961528695E-01 2.230314507E-04 4.285380370E-05 3.872645638E-01 2.911248857E-01 1.472007575E-04 3.894914875E-04 
L321 38222 300.01 38.646 1.043238870E-10 2.611943996E+00 6.183621763E+03 8.963269976E-05 4.536949458E+00 2.456524947E+03 0.000000000E+00 2.497714550E-04 4.962151418E-01 2.229818648E-04 4.283399894E-05 3.871230814E-01 2.910550526E-01 1.471680308E-04 1.020415731E-03 
L322 38242 300.01 38.646 1.915378960E-10 2.707351129E+00 6.330420638E+03 8.908268920E-05 4.376903544E+00 2.449425383E+03 0.000000000E+00 2.488183850E-04 4.963257474E-01 2.229893018E-04 4.284690057E-05 3.871404751E-01 2.911330086E-01 1.471729392E-04 1.708022211E-03 
L323 38264 300.02 38.645 1.644159816E-10 2.677934917E+00 6.298468641E+03 8.856603476E-05 4.428955829E+00 2.430882061E+03 0.000000000E+00 2.490621515E-04 4.964191474E-01 2.230766503E-04 4.286817833E-05 3.871082168E-01 2.911635318E-01 1.472305892E-04 8.268185331E-04 
L324 38284 300.02 38.645 1.310697342E-10 2.637538879E+00 6.221967021E+03 8.726886369E-05 4.444823682E+00 2.420477352E+03 0.000000000E+00 2.494273753E-04 4.962230288E-01 2.231732705E-04 4.286684577E-05 3.870815178E-01 2.910284290E-01 1.472943585E-04 1.465914533E-03 
L325 38302 300.03 38.643 1.091574137E-10 2.617348412E+00 6.238984134E+03 9.038379184E-05 4.585667804E+00 2.458914066E+03 0.000000000E+00 2.497786018E-04 4.963340205E-01 2.230563724E-04 4.285193896E-05 3.870631248E-01 2.906393297E-01 1.474402621E-04 2.370841784E-03 
L326 38322 300.02 38.645 2.002649804E-10 2.714223735E+00 6.313013961E+03 8.891861645E-05 4.406435515E+00 2.428379936E+03 0.000000000E+00 2.489586093E-04 4.967657480E-01 2.230646356E-04 4.283191068E-05 3.865316685E-01 2.913743451E-01 1.469995948E-04 1.255467567E-03 
L327 38324 300.01 38.646 1.612657913E-10 2.676383201E+00 6.276144164E+03 8.868217480E-05 4.416466939E+00 2.434459958E+03 0.000000000E+00 2.491225151E-04 4.962564352E-01 2.230727459E-04 4.285658459E-05 3.871371892E-01 2.910898810E-01 1.472280123E-04 1.659011742E-03 
L328 38340 300.02 38.645 1.158665436E-10 2.624378478E+00 6.206634244E+03 8.913225766E-05 4.550141159E+00 2.442278151E+03 0.000000000E+00 2.498559126E-04 4.964365903E-01 2.231585333E-04 4.283020587E-05 3.866098186E-01 2.907988790E-01 1.472846320E-04 2.232827762E-03 
L329 38360 300.01 38.646 1.376773507E-10 2.655180581E+00 6.300755988E+03 9.100470160E-05 4.561842495E+00 2.460004717E+03 0.000000000E+00 2.495224858E-04 4.964460118E-01 2.230691892E-04 4.284502512E-05 3.868911423E-01 2.910160070E-01 1.472256649E-04 1.894038024E-03 
L330 38382 300 38.647 1.679770775E-10 2.687273716E+00 6.297947902E+03 8.993051422E-05 4.463526034E+00 2.440766990E+03 0.000000000E+00 2.490858864E-04 4.965732031E-01 2.229622695E-04 4.283350569E-05 3.868734838E-01 2.910772804E-01 1.471550979E-04 1.283672124E-03 
L331 38400 300 38.647 1.014925496E-10 2.612846898E+00 6.227368673E+03 9.183318463E-05 4.644345723E+00 2.474285399E+03 0.000000000E+00 2.498745151E-04 4.965793161E-01 2.228934788E-04 4.282539406E-05 3.869148329E-01 2.911119744E-01 1.471096960E-04 1.294010318E-03 
L332 38420 300.02 38.645 1.489666972E-10 2.660589188E+00 6.258581286E+03 8.803175395E-05 4.461733127E+00 2.423156736E+03 0.000000000E+00 2.491543391E-04 4.964910099E-01 2.229764959E-04 4.281432351E-05 3.867395709E-01 2.909283638E-01 1.471644873E-04 9.437376975E-04 
L333 38440 300.01 38.646 1.136638015E-10 2.623956788E+00 6.192515534E+03 8.894655929E-05 4.500444776E+00 2.437892258E+03 0.000000000E+00 2.495838479E-04 4.965417529E-01 2.230152701E-04 4.288290261E-05 3.872521165E-01 2.913437041E-01 1.471900782E-04 1.362138998E-03 
L334 38460 300.02 38.645 1.643477989E-10 2.677205693E+00 6.310359803E+03 8.871011220E-05 4.453645982E+00 2.428934195E+03 0.000000000E+00 2.489736424E-04 4.964966910E-01 2.229812297E-04 4.284320395E-05 3.869878025E-01 2.911184294E-01 1.471676116E-04 2.593137568E-03 
L335 38480 300.02 38.645 2.656583418E-10 2.747545344E+00 6.398342118E+03 8.623516115E-05 4.290776738E+00 2.396433567E+03 0.000000000E+00 2.481923005E-04 4.963212039E-01 2.230329640E-04 4.280555751E-05 3.866947468E-01 2.907951550E-01 1.472017562E-04 2.055666701E-03 
L336 38500 300.01 38.646 1.831919151E-10 2.701600926E+00 6.335060221E+03 8.966057060E-05 4.404979323E+00 2.456572253E+03 0.000000000E+00 2.488799166E-04 4.963812697E-01 2.229673070E-04 4.285366662E-05 3.871964908E-01 2.912077056E-01 1.471584226E-04 2.436331254E-03 
L337 38522 300.02 38.645 1.311474757E-10 2.645114090E+00 6.236573293E+03 8.892627407E-05 4.515444022E+00 2.442930043E+03 0.000000000E+00 2.493509709E-04 4.966168419E-01 2.228649685E-04 4.278644460E-05 3.865831740E-01 2.908844167E-01 1.470908792E-04 9.248284954E-04 
L338 38544 300.01 38.646 2.461184594E-10 2.743827150E+00 6.427618170E+03 8.927352623E-05 4.373001105E+00 2.431248301E+03 0.000000000E+00 2.481528643E-04 4.962377099E-01 2.227568452E-04 4.277700741E-05 3.869809411E-01 2.909614182E-01 1.470195179E-04 1.006294317E-03 
L339 38560 300.01 38.646 1.330344686E-10 2.640055586E+00 6.251831373E+03 8.738954099E-05 4.471774665E+00 2.419885837E+03 0.000000000E+00 2.490324732E-04 4.964942901E-01 2.228451094E-04 4.282075655E-05 3.870231740E-01 2.911436304E-01 1.470777722E-04 1.219162101E-03 
L340 38580 300.02 38.645 1.405236944E-10 2.651033792E+00 6.257416114E+03 8.818058403E-05 4.492138722E+00 2.427435525E+03 0.000000000E+00 2.492506982E-04 4.965138436E-01 2.229709771E-04 4.280637232E-05 3.866595362E-01 2.908815340E-01 1.471608449E-04 1.157347319E-03 
L341 38602 300.02 38.645 1.851867374E-10 2.700982745E+00 6.333352429E+03 8.981443402E-05 4.469447065E+00 2.437026980E+03 0.000000000E+00 2.489494094E-04 4.966573909E-01 2.229419577E-04 4.280442279E-05 3.865804896E-01 2.909061475E-01 1.471416921E-04 8.992546659E-04 
L342 38620 300.03 38.643 1.020396896E-10 2.604845038E+00 6.144477523E+03 8.836335064E-05 4.501754091E+00 2.437104549E+03 0.000000000E+00 2.498486825E-04 4.961545009E-01 2.230879799E-04 4.284578584E-05 3.870927223E-01 2.909966612E-01 1.472380668E-04 1.549417984E-03 
L343 38640 300.01 38.646 1.351777437E-10 2.654288681E+00 6.237372002E+03 9.015143892E-05 4.511874046E+00 2.446196468E+03 0.000000000E+00 2.494660838E-04 4.965945181E-01 2.229787980E-04 4.283949714E-05 3.868823109E-01 2.910964163E-01 1.471660067E-04 2.525657490E-03 
L344 38660 300.01 38.646 1.277725031E-10 2.641624319E+00 6.230973182E+03 8.909477546E-05 4.494049521E+00 2.445163063E+03 0.000000000E+00 2.492625961E-04 4.963717359E-01 2.228180724E-04 4.280158522E-05 3.869923651E-01 2.910485940E-01 1.470599278E-04 2.713776811E-03 
L345 38682 300.02 38.645 1.244233996E-10 2.631981477E+00 6.254683807E+03 8.849535248E-05 4.494917195E+00 2.435963412E+03 0.000000000E+00 2.490457863E-04 4.961816389E-01 2.227499062E-04 4.280655771E-05 3.873040928E-01 2.907309826E-01 1.472376880E-04 2.033378519E-03 
L346 38700 300.01 38.646 1.790052747E-10 2.693284847E+00 6.323009572E+03 8.925945881E-05 4.428355611E+00 2.438735691E+03 0.000000000E+00 2.487188678E-04 4.961643620E-01 2.227955113E-04 4.277827602E-05 3.869824542E-01 2.909195492E-01 1.470450375E-04 2.056087499E-03 
L347 38720 300 38.647 1.765183352E-10 2.689447883E+00 6.291041677E+03 8.795588334E-05 4.384078018E+00 2.423988065E+03 0.000000000E+00 2.487411635E-04 4.963569848E-01 2.228854625E-04 4.282202156E-05 3.870715799E-01 2.910995186E-01 1.471044053E-04 8.083450185E-04 
L348 38740 300.02 38.645 1.438893512E-10 2.656578542E+00 6.301592751E+03 8.959198310E-05 4.519788291E+00 2.443482103E+03 0.000000000E+00 2.491562287E-04 4.962579353E-01 2.229028633E-04 4.279806298E-05 3.869020242E-01 2.909139389E-01 1.471158898E-04 2.208607414E-03 
L349 38762 300.02 38.645 2.856752157E-10 2.763662998E+00 6.376394351E+03 8.644709587E-05 4.234833176E+00 2.398540860E+03 0.000000000E+00 2.481084671E-04 4.961069134E-01 2.230087376E-04 4.279554487E-05 3.868133032E-01 2.911999301E-01 1.469627581E-04 2.846153200E-03 
L350 38782 300.01 38.646 5.150676625E-11 2.517433980E+00 6.033192992E+03 9.229060053E-05 4.806521930E+00 2.487370196E+03 0.000000000E+00 2.512607764E-04 4.966782727E-01 2.230206088E-04 4.280807580E-05 3.864608883E-01 2.908283734E-01 1.471936018E-04 1.105512547E-03 
L351 38800 300.02 38.645 2.078221191E-10 2.714996603E+00 6.361545541E+03 8.803903738E-05 4.373715650E+00 2.419885188E+03 0.000000000E+00 2.482329594E-04 4.965770026E-01 2.226786544E-04 4.279989132E-05 3.870592718E-01 2.912192924E-01 1.469679119E-04 2.445681831E-03 
L352 38820 300.03 38.643 1.219957975E-10 2.632076849E+00 6.224573416E+03 8.903075460E-05 4.513433142E+00 2.439891651E+03 0.000000000E+00 2.492647879E-04 4.962291722E-01 2.227774803E-04 4.278020447E-05 3.869806739E-01 2.909562113E-01 1.470331370E-04 1.993079535E-03 
