fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
008_295 008_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.468757215E-15 1.000000000E+20 1.225804553E+00 2.171747870E-15 1.245221415E-03 
008_295_SRH 008_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.270321149E-15 1.000000000E+20 1.227871326E+00 2.166760402E-15 1.322343219E-03 
009_295 009_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.404196898E-15 1.000000000E+20 1.227519215E+00 3.176147363E-15 1.411960957E-03 
009_295_SRH 009_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.217161024E-15 1.000000000E+20 1.228920928E+00 3.171404726E-15 1.473943181E-03 
010_295 010_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.486218426E-15 1.000000000E+20 1.229066842E+00 4.645948297E-15 1.619709292E-03 
010_295_SRH 010_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.310720792E-15 1.000000000E+20 1.230016639E+00 4.641448409E-15 1.670775012E-03 
011_295 011_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.716067810E-15 1.000000000E+20 1.231004856E+00 6.803749736E-15 1.875635430E-03 
011_295_SRH 011_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.549926146E-15 1.000000000E+20 1.231346169E+00 6.798483884E-15 1.917090350E-03 
012_295 012_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.116699836E-15 1.000000000E+20 1.234356222E+00 1.001635840E-14 2.184282924E-03 
012_295_SRH 012_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.966289153E-15 1.000000000E+20 1.235849468E+00 1.004805004E-14 2.222781009E-03 
013_295 013_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.738384393E-15 1.000000000E+20 1.240791797E+00 1.488681455E-14 2.586044542E-03 
013_295_SRH 013_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.589328598E-15 1.000000000E+20 1.240942716E+00 1.488571753E-14 2.614918469E-03 
014_295 014_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.156061223E-14 1.000000000E+20 1.241704602E+00 2.181488449E-14 2.994269171E-03 
014_295_SRH 014_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.141710982E-14 1.000000000E+20 1.241747072E+00 2.181297514E-14 3.019408413E-03 
015_295 015_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.388749855E-14 1.000000000E+20 1.255327534E+00 3.229084940E-14 3.504027703E-03 
015_295_SRH 015_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.375120181E-14 1.000000000E+20 1.255483813E+00 3.229234824E-14 3.526664389E-03 
016_295 016_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.663357702E-14 1.000000000E+20 1.261853570E+00 4.734756104E-14 3.973061051E-03 
016_295_SRH 016_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.649887617E-14 1.000000000E+20 1.261872370E+00 4.734544937E-14 3.991898917E-03 
017_295 017_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.953736799E-14 1.000000000E+20 1.262298175E+00 6.941947391E-14 4.488449426E-03 
017_295_SRH 017_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.940694212E-14 1.000000000E+20 1.262344454E+00 6.941870222E-14 4.507885830E-03 
018_295 018_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.277644463E-14 1.000000000E+20 1.262696667E+00 1.018209213E-13 5.065785102E-03 
018_295_SRH 018_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.264944365E-14 1.000000000E+20 1.262743484E+00 1.018187882E-13 5.080367403E-03 
019_295 019_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.559329416E-14 1.000000000E+20 1.264335035E+00 1.509305630E-13 5.847993921E-03 
019_295_SRH 019_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.546664848E-14 1.000000000E+20 1.264344533E+00 1.509289995E-13 5.860777570E-03 
