fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
008_330_SRH 008_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.489233218E-13 1.000000000E+20 1.297357314E+00 8.596345616E-14 3.690037181E-04 
009_330 009_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.877097216E-13 1.000000000E+20 1.296224234E+00 1.264292198E-13 3.490745284E-04 
009_330_SRH 009_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.470916141E-13 1.000000000E+20 1.298456688E+00 1.259630850E-13 3.900758836E-04 
010_330 010_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.145457107E-13 1.000000000E+20 1.298377234E+00 1.849360282E-13 3.881466173E-04 
010_330_SRH 010_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.754825597E-13 1.000000000E+20 1.299856204E+00 1.844912796E-13 4.197169378E-04 
011_330 011_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.750111836E-13 1.000000000E+20 1.300584218E+00 2.705144030E-13 4.359812947E-04 
011_330_SRH 011_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.378129295E-13 1.000000000E+20 1.301555010E+00 2.700947983E-13 4.607651267E-04 
012_330 012_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.710355485E-13 1.000000000E+20 1.302872985E+00 3.956693087E-13 4.965582716E-04 
012_330_SRH 012_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.359406988E-13 1.000000000E+20 1.303504571E+00 3.952776805E-13 5.165129238E-04 
013_330 013_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.103170325E-12 1.000000000E+20 1.305198973E+00 5.787307610E-13 5.739435052E-04 
013_330_SRH 013_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.070289916E-12 1.000000000E+20 1.305606937E+00 5.783682987E-13 5.904713042E-04 
014_330 014_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.372195001E-12 1.000000000E+20 1.307622230E+00 8.470319171E-13 6.741868269E-04 
014_330_SRH 014_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.341484371E-12 1.000000000E+20 1.307882735E+00 8.466941332E-13 6.882927845E-04 
015_330 015_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.681551705E-12 1.000000000E+20 1.309941912E+00 1.240331604E-12 7.934438740E-04 
015_330_SRH 015_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.652823317E-12 1.000000000E+20 1.310108695E+00 1.240017713E-12 8.057555196E-04 
016_330 016_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.039317720E-12 1.000000000E+20 1.311677326E+00 1.815188628E-12 9.404053004E-04 
016_330_SRH 016_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.012289774E-12 1.000000000E+20 1.311786529E+00 1.814903245E-12 9.513759405E-04 
017_330 017_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.456968193E-12 1.000000000E+20 1.313270820E+00 2.658657558E-12 1.117453656E-03 
017_330_SRH 017_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.431317822E-12 1.000000000E+20 1.313343895E+00 2.658416447E-12 1.127455013E-03 
018_330 018_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.963958464E-12 1.000000000E+20 1.324898237E+00 3.925186045E-12 1.332134183E-03 
018_330_SRH 018_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.939362419E-12 1.000000000E+20 1.324970772E+00 3.925158852E-12 1.340888051E-03 
019_330 019_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.555847742E-12 1.000000000E+20 1.328583056E+00 5.788097772E-12 1.557858098E-03 
019_330_SRH 019_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.532887104E-12 1.000000000E+20 1.329404951E+00 5.799587509E-12 1.568118354E-03 
