N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
1.314000E+12 1.000E+15 290 2.800E-4 2.174960E-1 1.806220E+1 4.249960E-1 7.816200E+1 2.437371E-1 2.093400E+1 4.364880E-1 7.870800E+1 1.0766149E+01 1.3718353E+01 2.6328330E+00 6.9370331E-01
2.102000E+12 1.000E+15 290 2.800E-4 2.001384E-1 1.625140E+1 4.172990E-1 7.783480E+1 2.279731E-1 1.917590E+1 4.292770E-1 7.837840E+1 1.2209642E+01 1.5250914E+01 2.7902729E+00 6.9355843E-01
3.362000E+12 1.000E+15 290 2.800E-4 1.825473E-1 1.447590E+1 4.094960E-1 7.746070E+1 2.110890E-1 1.737310E+1 4.218470E-1 7.804000E+1 1.3521169E+01 1.6676356E+01 2.9278388E+00 7.4231164E-01
5.377000E+12 1.000E+15 290 2.800E-4 1.648672E-1 1.274660E+1 4.013270E-1 7.705880E+1 1.937269E-1 1.559590E+1 4.142500E-1 7.773550E+1 1.4897105E+01 1.8269545E+01 3.1196138E+00 8.7051604E-01
8.600000E+12 1.000E+15 290 2.800E-4 1.472307E-1 1.108180E+1 3.927210E-1 7.666350E+1 1.761804E-1 1.384100E+1 4.064250E-1 7.731950E+1 1.6431851E+01 1.9934976E+01 3.3718398E+00 8.4842763E-01
1.375000E+13 1.000E+15 290 2.800E-4 1.299165E-1 9.486300E+0 3.836390E-1 7.613280E+1 1.585635E-1 1.213000E+1 3.982390E-1 7.683790E+1 1.8066579E+01 2.1794724E+01 3.6661402E+00 9.1764611E-01
2.200000E+13 1.000E+15 290 2.800E-4 1.133052E-1 8.000100E+0 3.740300E-1 7.550930E+1 1.410582E-1 1.047960E+1 3.895840E-1 7.627890E+1 1.9674858E+01 2.3660254E+01 3.9924638E+00 1.0089291E+00
3.518000E+13 1.000E+15 290 2.800E-4 9.775873E-2 6.649000E+0 3.638280E-1 7.477600E+1 1.239904E-1 8.916700E+0 3.803630E-1 7.562710E+1 2.1156210E+01 2.5432054E+01 4.3471631E+00 1.1253902E+00
5.627000E+13 1.000E+15 290 2.800E-4 8.357713E-2 5.448800E+0 3.529330E-1 7.389010E+1 1.077463E-1 7.470600E+0 3.705530E-1 7.484570E+1 2.2431554E+01 2.7063422E+01 4.7550553E+00 1.2767601E+00
9.000000E+13 1.000E+15 290 2.800E-4 7.093044E-2 4.404700E+0 3.411640E-1 7.280920E+1 9.266873E-2 6.164500E+0 3.601160E-1 7.388920E+1 2.3458064E+01 2.8547327E+01 5.2627487E+00 1.4616480E+00
1.200000E+10 1.000E+15 295 2.800E-4 2.939070E-1 2.651720E+1 4.561100E-1 7.912420E+1 2.947510E-1 2.667030E+1 4.566200E-1 7.926470E+1 2.8634339E-01 5.7404679E-01 1.1169025E-01 1.7725419E-01
1.919000E+10 1.000E+15 295 2.800E-4 2.929405E-1 2.636240E+1 4.553160E-1 7.905940E+1 2.942946E-1 2.659480E+1 4.561230E-1 7.924910E+1 4.6011718E-01 8.7385504E-01 1.7692596E-01 2.3937180E-01
3.070000E+10 1.000E+15 295 2.800E-4 2.914254E-1 2.612500E+1 4.540860E-1 7.896830E+1 2.935718E-1 2.646000E+1 4.553540E-1 7.917490E+1 7.3113289E-01 1.2660620E+00 2.7846467E-01 2.6094128E-01
4.909000E+10 1.000E+15 295 2.800E-4 2.890769E-1 2.576800E+1 4.522120E-1 7.884710E+1 2.924335E-1 2.627660E+1 4.541870E-1 7.913490E+1 1.1478165E+00 1.9355624E+00 4.3484292E-01 3.6368277E-01
7.852000E+10 1.000E+15 295 2.800E-4 2.855006E-1 2.524460E+1 4.494050E-1 7.870190E+1 2.906568E-1 2.599800E+1 4.524570E-1 7.907560E+1 1.7739822E+00 2.8979152E+00 6.7453924E-01 4.7258573E-01
1.256000E+11 1.000E+15 295 2.800E-4 2.801967E-1 2.448660E+1 4.453250E-1 7.849630E+1 2.879216E-1 2.558430E+1 4.499760E-1 7.898970E+1 2.6829873E+00 4.2905219E+00 1.0336107E+00 6.2463840E-01
2.009000E+11 1.000E+15 295 2.800E-4 2.726272E-1 2.348960E+1 4.400230E-1 7.832360E+1 2.837985E-1 2.498700E+1 4.463900E-1 7.889520E+1 3.9363492E+00 5.9927162E+00 1.4263312E+00 7.2450542E-01
3.212000E+11 1.000E+15 295 2.800E-4 2.623794E-1 2.220610E+1 4.334130E-1 7.810920E+1 2.777725E-1 2.414270E+1 4.418330E-1 7.868610E+1 5.5416213E+00 8.0214723E+00 1.9056974E+00 7.3316634E-01
5.138000E+11 1.000E+15 295 2.800E-4 2.494018E-1 2.070100E+1 4.260400E-1 7.792980E+1 2.693419E-1 2.305770E+1 4.361420E-1 7.851360E+1 7.4032670E+00 1.0220881E+01 2.3162181E+00 7.4356545E-01
8.217000E+11 1.000E+15 295 2.800E-4 2.341540E-1 1.901610E+1 4.183430E-1 7.765140E+1 2.582093E-1 2.169720E+1 4.296880E-1 7.822390E+1 9.3162020E+00 1.2356894E+01 2.6402878E+00 7.3187351E-01
1.314000E+12 1.000E+15 295 2.800E-4 2.174614E-1 1.726120E+1 4.105730E-1 7.733220E+1 2.444967E-1 2.012580E+1 4.225380E-1 7.792480E+1 1.1057532E+01 1.4233471E+01 2.8316980E+00 7.6047677E-01
2.102000E+12 1.000E+15 295 2.800E-4 2.001051E-1 1.551160E+1 4.026940E-1 7.699860E+1 2.288009E-1 1.843840E+1 4.151030E-1 7.765510E+1 1.2541821E+01 1.5873395E+01 2.9893785E+00 8.4540487E-01
3.362000E+12 1.000E+15 295 2.800E-4 1.825152E-1 1.380900E+1 3.946840E-1 7.667860E+1 2.119470E-1 1.669100E+1 4.075660E-1 7.728890E+1 1.3886396E+01 1.7266790E+01 3.1607151E+00 7.8963473E-01
5.377000E+12 1.000E+15 295 2.800E-4 1.648360E-1 1.214030E+1 3.863870E-1 7.624610E+1 1.945933E-1 1.495780E+1 3.999300E-1 7.688080E+1 1.5292048E+01 1.8836326E+01 3.3863426E+00 8.2556373E-01
8.600000E+12 1.000E+15 295 2.800E-4 1.472000E-1 1.052820E+1 3.776730E-1 7.575140E+1 1.770488E-1 1.326320E+1 3.919290E-1 7.645550E+1 1.6859081E+01 2.0620966E+01 3.6373935E+00 9.2092786E-01
1.375000E+13 1.000E+15 295 2.800E-4 1.298862E-1 8.995400E+0 3.684600E-1 7.518420E+1 1.594291E-1 1.162190E+1 3.835530E-1 7.602320E+1 1.8530431E+01 2.2599575E+01 3.9350494E+00 1.1036105E+00
2.200000E+13 1.000E+15 295 2.800E-4 1.132751E-1 7.570300E+0 3.586910E-1 7.452770E+1 1.419089E-1 1.002940E+1 3.747040E-1 7.544650E+1 2.0177593E+01 2.4518914E+01 4.2735066E+00 1.2178166E+00
3.518000E+13 1.000E+15 295 2.800E-4 9.773622E-2 6.276800E+0 3.482950E-1 7.375600E+1 1.248080E-1 8.522000E+0 3.653190E-1 7.476330E+1 2.1690741E+01 2.6345928E+01 4.6600368E+00 1.3473188E+00
5.627000E+13 1.000E+15 295 2.800E-4 8.355472E-2 5.129800E+0 3.371700E-1 7.283530E+1 1.085126E-1 7.128200E+0 3.553430E-1 7.394560E+1 2.2999983E+01 2.8035128E+01 5.1142136E+00 1.5015092E+00
9.000000E+13 1.000E+15 295 2.800E-4 7.090781E-2 4.133800E+0 3.251400E-1 7.172140E+1 9.336967E-2 5.870400E+0 3.447110E-1 7.295740E+1 2.4056913E+01 2.9582311E+01 5.6775096E+00 1.6941393E+00
1.200000E+10 1.000E+15 300 2.800E-4 2.939436E-1 2.550910E+1 4.425540E-1 7.843770E+1 2.948372E-1 2.564900E+1 4.430950E-1 7.853290E+1 3.0308251E-01 5.4544037E-01 1.2209571E-01 1.2122308E-01
1.919000E+10 1.000E+15 300 2.800E-4 2.929759E-1 2.535730E+1 4.417480E-1 7.837120E+1 2.943892E-1 2.557590E+1 4.426060E-1 7.851500E+1 4.8007875E-01 8.5471088E-01 1.9385187E-01 1.8314972E-01
3.070000E+10 1.000E+15 300 2.800E-4 2.914589E-1 2.512390E+1 4.404950E-1 7.827630E+1 2.936795E-1 2.546150E+1 4.418470E-1 7.848720E+1 7.5613041E-01 1.3259235E+00 3.0598827E-01 2.6870623E-01
4.909000E+10 1.000E+15 300 2.800E-4 2.891079E-1 2.477190E+1 4.385060E-1 7.816000E+1 2.925614E-1 2.528430E+1 4.406890E-1 7.844450E+1 1.1804360E+00 2.0265540E+00 4.9536067E-01 3.6267680E-01
7.852000E+10 1.000E+15 300 2.800E-4 2.855281E-1 2.423880E+1 4.355650E-1 7.795980E+1 2.908156E-1 2.501430E+1 4.389010E-1 7.839100E+1 1.8181624E+00 3.1002267E+00 7.6008029E-01 5.5006315E-01
1.256000E+11 1.000E+15 300 2.800E-4 2.802203E-1 2.351120E+1 4.314710E-1 7.778300E+1 2.881261E-1 2.461160E+1 4.362960E-1 7.831350E+1 2.7438680E+00 4.4710624E+00 1.1059006E+00 6.7740556E-01
2.009000E+11 1.000E+15 300 2.800E-4 2.726474E-1 2.251980E+1 4.259540E-1 7.756410E+1 2.840678E-1 2.401380E+1 4.327650E-1 7.813560E+1 4.0203078E+00 6.2214227E+00 1.5738334E+00 7.3142076E-01
3.212000E+11 1.000E+15 300 2.800E-4 2.623985E-1 2.128240E+1 4.193170E-1 7.737120E+1 2.781278E-1 2.321310E+1 4.281090E-1 7.798220E+1 5.6554217E+00 8.3172864E+00 2.0536826E+00 7.8351213E-01
5.138000E+11 1.000E+15 300 2.800E-4 2.494238E-1 1.980170E+1 4.118210E-1 7.711130E+1 2.698007E-1 2.214340E+1 4.223670E-1 7.772700E+1 7.5525749E+00 1.0575160E+01 2.4968807E+00 7.9213143E-01
8.217000E+11 1.000E+15 300 2.800E-4 2.341833E-1 1.816930E+1 4.039470E-1 7.682790E+1 2.587766E-1 2.084250E+1 4.156990E-1 7.750100E+1 9.5036800E+00 1.2825717E+01 2.8270455E+00 8.6850492E-01
1.314000E+12 1.000E+15 300 2.800E-4 2.175003E-1 1.648430E+1 3.960100E-1 7.655350E+1 2.451583E-1 1.932000E+1 4.084940E-1 7.716750E+1 1.1281690E+01 1.4677536E+01 3.0561036E+00 7.9567175E-01
2.102000E+12 1.000E+15 300 2.800E-4 2.001534E-1 1.479230E+1 3.880640E-1 7.617790E+1 2.295268E-1 1.767170E+1 4.009660E-1 7.680640E+1 1.2797373E+01 1.6293848E+01 3.2177292E+00 8.1829118E-01
3.362000E+12 1.000E+15 300 2.800E-4 1.825703E-1 1.313940E+1 3.799960E-1 7.575800E+1 2.127058E-1 1.599490E+1 3.932280E-1 7.649260E+1 1.4167691E+01 1.7852566E+01 3.3649689E+00 9.6035433E-01
5.377000E+12 1.000E+15 300 2.800E-4 1.648951E-1 1.153470E+1 3.715250E-1 7.531300E+1 1.953656E-1 1.432000E+1 3.853730E-1 7.608090E+1 1.5596656E+01 1.9450419E+01 3.5934017E+00 1.0093203E+00
8.600000E+12 1.000E+15 300 2.800E-4 1.472603E-1 9.993900E+0 3.626280E-1 7.485970E+1 1.778270E-1 1.268270E+1 3.772900E-1 7.561340E+1 1.7189010E+01 2.1200533E+01 3.8861353E+00 9.9678099E-01
1.375000E+13 1.000E+15 300 2.800E-4 1.299448E-1 8.522200E+0 3.532330E-1 7.426620E+1 1.602073E-1 1.109110E+1 3.688310E-1 7.508060E+1 1.8889589E+01 2.3161814E+01 4.2290371E+00 1.0847010E+00
2.200000E+13 1.000E+15 300 2.800E-4 1.133296E-1 7.156000E+0 3.432880E-1 7.357460E+1 1.426752E-1 9.558900E+0 3.598780E-1 7.446740E+1 2.0568116E+01 2.5137830E+01 4.6098956E+00 1.1989139E+00
3.518000E+13 1.000E+15 300 2.800E-4 9.778469E-2 5.918300E+0 3.327280E-1 7.276080E+1 1.255458E-1 8.109900E+0 3.503330E-1 7.375540E+1 2.2112337E+01 2.7023761E+01 5.0252189E+00 1.3485114E+00
5.627000E+13 1.000E+15 300 2.800E-4 8.359561E-2 4.822900E+0 3.214500E-1 7.179100E+1 1.092055E-1 6.770800E+0 3.401860E-1 7.290200E+1 2.3451099E+01 2.8769126E+01 5.5075753E+00 1.5239637E+00
9.000000E+13 1.000E+15 300 2.800E-4 7.094003E-2 3.873400E+0 3.092270E-1 7.062940E+1 9.400503E-2 5.563500E+0 3.293480E-1 7.187900E+1 2.4535921E+01 3.0378359E+01 6.1093433E+00 1.7384772E+00
1.200000E+10 1.000E+15 305 2.800E-4 2.939877E-1 2.450660E+1 4.289640E-1 7.773090E+1 2.949184E-1 2.464780E+1 4.295640E-1 7.782340E+1 3.1557882E-01 5.7287060E-01 1.3967651E-01 1.1885885E-01
1.919000E+10 1.000E+15 305 2.800E-4 2.930197E-1 2.435650E+1 4.280970E-1 7.766700E+1 2.944730E-1 2.457600E+1 4.290420E-1 7.780840E+1 4.9352572E-01 8.9314779E-01 2.2025816E-01 1.8172845E-01
3.070000E+10 1.000E+15 305 2.800E-4 2.915021E-1 2.412530E+1 4.267610E-1 7.757240E+1 2.937674E-1 2.446340E+1 4.282360E-1 7.778420E+1 7.7112028E-01 1.3820646E+00 3.4443625E-01 2.7229180E-01
4.909000E+10 1.000E+15 305 2.800E-4 2.891504E-1 2.376150E+1 4.247430E-1 7.739000E+1 2.926558E-1 2.428870E+1 4.270110E-1 7.774450E+1 1.1977893E+00 2.1705567E+00 5.3113386E-01 4.5598081E-01
7.852000E+10 1.000E+15 305 2.800E-4 2.855702E-1 2.325400E+1 4.217840E-1 7.722460E+1 2.909197E-1 2.400660E+1 4.252000E-1 7.762930E+1 1.8388236E+00 3.1349712E+00 8.0338664E-01 5.2132378E-01
1.256000E+11 1.000E+15 305 2.800E-4 2.802627E-1 2.254090E+1 4.175320E-1 7.705090E+1 2.882446E-1 2.361020E+1 4.226120E-1 7.752790E+1 2.7691412E+00 4.5289748E+00 1.2020482E+00 6.1526238E-01
2.009000E+11 1.000E+15 305 2.800E-4 2.726919E-1 2.156910E+1 4.119560E-1 7.680180E+1 2.842068E-1 2.304260E+1 4.190120E-1 7.739840E+1 4.0515920E+00 6.3946777E+00 1.6839613E+00 7.7081697E-01
3.212000E+11 1.000E+15 305 2.800E-4 2.624485E-1 2.034990E+1 4.051280E-1 7.655730E+1 2.782942E-1 2.224290E+1 4.142160E-1 7.718310E+1 5.6938664E+00 8.5105809E+00 2.1940244E+00 8.1079926E-01
5.138000E+11 1.000E+15 305 2.800E-4 2.494840E-1 1.892540E+1 3.975340E-1 7.632920E+1 2.700004E-1 2.121600E+1 4.083780E-1 7.696560E+1 7.5986554E+00 1.0796569E+01 2.6553830E+00 8.2686291E-01
8.217000E+11 1.000E+15 305 2.800E-4 2.342577E-1 1.734120E+1 3.896090E-1 7.600070E+1 2.590119E-1 1.993370E+1 4.016130E-1 7.665160E+1 9.5571671E+00 1.3005614E+01 2.9889471E+00 8.4916688E-01
1.314000E+12 1.000E+15 305 2.800E-4 2.175904E-1 1.570050E+1 3.815360E-1 7.564840E+1 2.454260E-1 1.847160E+1 3.941910E-1 7.637290E+1 1.1341749E+01 1.5001949E+01 3.2103726E+00 9.4863492E-01
2.102000E+12 1.000E+15 305 2.800E-4 2.002572E-1 1.408130E+1 3.734130E-1 7.532280E+1 2.298187E-1 1.687550E+1 3.864910E-1 7.599660E+1 1.2862965E+01 1.6557732E+01 3.3837787E+00 8.8661861E-01
3.362000E+12 1.000E+15 305 2.800E-4 1.826842E-1 1.248920E+1 3.651470E-1 7.489040E+1 2.130129E-1 1.524140E+1 3.786830E-1 7.557950E+1 1.4237964E+01 1.8057396E+01 3.5744937E+00 9.1175517E-01
5.377000E+12 1.000E+15 305 2.800E-4 1.650144E-1 1.094430E+1 3.565740E-1 7.440090E+1 1.956814E-1 1.362610E+1 3.707240E-1 7.513350E+1 1.5671903E+01 1.9681347E+01 3.8168557E+00 9.7506439E-01
8.600000E+12 1.000E+15 305 2.800E-4 1.473807E-1 9.456800E+0 3.475620E-1 7.384670E+1 1.781475E-1 1.206060E+1 3.624510E-1 7.471410E+1 1.7270408E+01 2.1589307E+01 4.1078656E+00 1.1609589E+00
1.375000E+13 1.000E+15 305 2.800E-4 1.300622E-1 8.047200E+0 3.380290E-1 7.321470E+1 1.605285E-1 1.053010E+1 3.537950E-1 7.416330E+1 1.8978748E+01 2.3579073E+01 4.4562529E+00 1.2790693E+00
2.200000E+13 1.000E+15 305 2.800E-4 1.134403E-1 6.741000E+0 3.279160E-1 7.248580E+1 1.429911E-1 9.058200E+0 3.446480E-1 7.352210E+1 2.0666181E+01 2.5581241E+01 4.8548084E+00 1.4095082E+00
3.518000E+13 1.000E+15 305 2.800E-4 9.788545E-2 5.559700E+0 3.171600E-1 7.163360E+1 1.258497E-1 7.668400E+0 3.349380E-1 7.276960E+1 2.2220355E+01 2.7498566E+01 5.3078480E+00 1.5610914E+00
5.627000E+13 1.000E+15 305 2.800E-4 8.368431E-2 4.516200E+0 3.056600E-1 7.062410E+1 1.094909E-1 6.386600E+0 3.246120E-1 7.187720E+1 2.3569621E+01 2.9286318E+01 5.8383547E+00 1.7433901E+00
9.000000E+13 1.000E+15 305 2.800E-4 7.101533E-2 3.613900E+0 2.932430E-1 6.941590E+1 9.426747E-2 5.233100E+0 3.136000E-1 7.080790E+1 2.4666134E+01 3.0941507E+01 6.4913903E+00 1.9658823E+00
1.200000E+10 1.000E+15 310 2.800E-4 2.940283E-1 2.348910E+1 4.152810E-1 7.694790E+1 2.949956E-1 2.364760E+1 4.158970E-1 7.709860E+1 3.2790320E-01 6.7025829E-01 1.4811360E-01 1.9546399E-01
1.919000E+10 1.000E+15 310 2.800E-4 2.930603E-1 2.334030E+1 4.144110E-1 7.687400E+1 2.945538E-1 2.356150E+1 4.153840E-1 7.702840E+1 5.0703810E-01 9.3881968E-01 2.3424109E-01 2.0044555E-01
3.070000E+10 1.000E+15 310 2.800E-4 2.915430E-1 2.311270E+1 4.130670E-1 7.676940E+1 2.938537E-1 2.345010E+1 4.145880E-1 7.699420E+1 7.8634368E-01 1.4387998E+00 3.6687024E-01 2.9197004E-01
4.909000E+10 1.000E+15 310 2.800E-4 2.891918E-1 2.277140E+1 4.110260E-1 7.662950E+1 2.927506E-1 2.327820E+1 4.133760E-1 7.694260E+1 1.2156423E+00 2.1771443E+00 5.6848970E-01 4.0692672E-01
7.852000E+10 1.000E+15 310 2.800E-4 2.856127E-1 2.227330E+1 4.079290E-1 7.646860E+1 2.910276E-1 2.301750E+1 4.115740E-1 7.686660E+1 1.8606139E+00 3.2331921E+00 8.8562446E-01 5.1778015E-01
1.256000E+11 1.000E+15 310 2.800E-4 2.803076E-1 2.155730E+1 4.035930E-1 7.622140E+1 2.883719E-1 2.263130E+1 4.089190E-1 7.676790E+1 2.7964930E+00 4.7456399E+00 1.3024584E+00 7.1188609E-01
2.009000E+11 1.000E+15 310 2.800E-4 2.727415E-1 2.062450E+1 3.978960E-1 7.601910E+1 2.843616E-1 2.207500E+1 4.051910E-1 7.663570E+1 4.0863816E+00 6.5707814E+00 1.8003855E+00 8.0458585E-01
3.212000E+11 1.000E+15 310 2.800E-4 2.625064E-1 1.943420E+1 3.910070E-1 7.573610E+1 2.784856E-1 2.129380E+1 4.004120E-1 7.638440E+1 5.7378909E+00 8.7330584E+00 2.3488307E+00 8.4873351E-01
5.138000E+11 1.000E+15 310 2.800E-4 2.495543E-1 1.803840E+1 3.832510E-1 7.544150E+1 2.702363E-1 2.029400E+1 3.943740E-1 7.616880E+1 7.6533019E+00 1.1114615E+01 2.8204192E+00 9.5485291E-01
8.217000E+11 1.000E+15 310 2.800E-4 2.343437E-1 1.651910E+1 3.751460E-1 7.516120E+1 2.592951E-1 1.904890E+1 3.874730E-1 7.583950E+1 9.6227811E+00 1.3280557E+01 3.1813830E+00 8.9438881E-01
1.314000E+12 1.000E+15 310 2.800E-4 2.176925E-1 1.493400E+1 3.669720E-1 7.477570E+1 2.457515E-1 1.761630E+1 3.800020E-1 7.545590E+1 1.1417631E+01 1.5226239E+01 3.4289293E+00 9.0145370E-01
2.102000E+12 1.000E+15 310 2.800E-4 2.003730E-1 1.336160E+1 3.587790E-1 7.434520E+1 2.301750E-1 1.607360E+1 3.721110E-1 7.506600E+1 1.2947540E+01 1.6872387E+01 3.5828019E+00 9.6022167E-01
3.362000E+12 1.000E+15 310 2.800E-4 1.828097E-1 1.183140E+1 3.504200E-1 7.387710E+1 2.133872E-1 1.450880E+1 3.640960E-1 7.469800E+1 1.4329585E+01 1.8453628E+01 3.7561522E+00 1.0989585E+00
5.377000E+12 1.000E+15 310 2.800E-4 1.651454E-1 1.035840E+1 3.416810E-1 7.342840E+1 1.960653E-1 1.295110E+1 3.559650E-1 7.422650E+1 1.5770205E+01 2.0019149E+01 4.0127541E+00 1.0752225E+00
8.600000E+12 1.000E+15 310 2.800E-4 1.475127E-1 8.932300E+0 3.324990E-1 7.284580E+1 1.785365E-1 1.143440E+1 3.475980E-1 7.370010E+1 1.7376727E+01 2.1882215E+01 4.3438110E+00 1.1591572E+00
1.375000E+13 1.000E+15 310 2.800E-4 1.301909E-1 7.583000E+0 3.227980E-1 7.217610E+1 1.609182E-1 9.965400E+0 3.388380E-1 7.310680E+1 1.9094981E+01 2.3906717E+01 4.7338256E+00 1.2730690E+00
2.200000E+13 1.000E+15 310 2.800E-4 1.135617E-1 6.335300E+0 3.125260E-1 7.140170E+1 1.433751E-1 8.555700E+0 3.295610E-1 7.242800E+1 2.0793987E+01 2.5952289E+01 5.1689975E+00 1.4169934E+00
3.518000E+13 1.000E+15 310 2.800E-4 9.799645E-2 5.209400E+0 3.016210E-1 7.049780E+1 1.262196E-1 7.232800E+0 3.196900E-1 7.169920E+1 2.2360354E+01 2.7975335E+01 5.6520379E+00 1.6756114E+00
5.627000E+13 1.000E+15 310 2.800E-4 8.378255E-2 4.217100E+0 2.899760E-1 6.943190E+1 1.098391E-1 6.008000E+0 3.091660E-1 7.076860E+1 2.3722472E+01 2.9808589E+01 6.2070215E+00 1.8888321E+00
9.000000E+13 1.000E+15 310 2.800E-4 7.109960E-2 3.360800E+0 2.772810E-1 6.818840E+1 9.458851E-2 4.903200E+0 2.979250E-1 6.959730E+1 2.4832731E+01 3.1457008E+01 6.9292607E+00 2.0243601E+00
1.200000E+10 1.000E+15 315 2.800E-4 2.940468E-1 2.248850E+1 4.016490E-1 7.616540E+1 2.950438E-1 2.263090E+1 4.022850E-1 7.626820E+1 3.3791593E-01 6.2922818E-01 1.5809687E-01 1.3478750E-01
1.919000E+10 1.000E+15 315 2.800E-4 2.930791E-1 2.234280E+1 4.007660E-1 7.608900E+1 2.946020E-1 2.256110E+1 4.017710E-1 7.624420E+1 5.1693471E-01 9.6759467E-01 2.5014249E-01 2.0355647E-01
3.070000E+10 1.000E+15 315 2.800E-4 2.915621E-1 2.211930E+1 3.993660E-1 7.598560E+1 2.939021E-1 2.245190E+1 4.009740E-1 7.620710E+1 7.9618349E-01 1.4813891E+00 4.0102351E-01 2.9065533E-01
4.909000E+10 1.000E+15 315 2.800E-4 2.892117E-1 2.178330E+1 3.971980E-1 7.585110E+1 2.927993E-1 2.228310E+1 3.997400E-1 7.615340E+1 1.2252762E+00 2.2429554E+00 6.3591334E-01 3.9696192E-01
7.852000E+10 1.000E+15 315 2.800E-4 2.856338E-1 2.127770E+1 3.940530E-1 7.561730E+1 2.910765E-1 2.202650E+1 3.978270E-1 7.608590E+1 1.8698521E+00 3.3995415E+00 9.4865356E-01 6.1588284E-01
1.256000E+11 1.000E+15 315 2.800E-4 2.803310E-1 2.059290E+1 3.896760E-1 7.540580E+1 2.884213E-1 2.164460E+1 3.950990E-1 7.597630E+1 2.8050286E+00 4.8589487E+00 1.3725674E+00 7.5089205E-01
2.009000E+11 1.000E+15 315 2.800E-4 2.727688E-1 1.966600E+1 3.838230E-1 7.513650E+1 2.844113E-1 2.108230E+1 3.913780E-1 7.575920E+1 4.0935434E+00 6.7179577E+00 1.9303589E+00 8.2194638E-01
3.212000E+11 1.000E+15 315 2.800E-4 2.625398E-1 1.852290E+1 3.767890E-1 7.489930E+1 2.785352E-1 2.033310E+1 3.863870E-1 7.557210E+1 5.7426853E+00 8.9027251E+00 2.4840380E+00 8.9027564E-01
5.138000E+11 1.000E+15 315 2.800E-4 2.495959E-1 1.716690E+1 3.689750E-1 7.456210E+1 2.702851E-1 1.933990E+1 3.803410E-1 7.525240E+1 7.6545840E+00 1.1235839E+01 2.9883710E+00 9.1731294E-01
8.217000E+11 1.000E+15 315 2.800E-4 2.343942E-1 1.568400E+1 3.607750E-1 7.418820E+1 2.593418E-1 1.812860E+1 3.732300E-1 7.491610E+1 9.6195831E+00 1.3484770E+01 3.3370844E+00 9.7162025E-01
1.314000E+12 1.000E+15 315 2.800E-4 2.177509E-1 1.416780E+1 3.524410E-1 7.384410E+1 2.457946E-1 1.675210E+1 3.655280E-1 7.458240E+1 1.1409404E+01 1.5426723E+01 3.5803003E+00 9.8991183E-01
