fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T19 14:00:06 294.9 39.32 1.000E+000 7.024E-001 2.289E-006 1.340E+004 2.919E+000 3.089E-008 2.095E-007 1.853E-003 2.095E-007 9.713E-011 2.503E-001 9.000E-004 9.661E-008 1.564E-003 
0T20 14:04:54 295.1 39.29 1.000E+000 6.979E-001 2.325E-006 1.322E+004 2.896E+000 3.223E-008 2.532E-007 2.230E-003 2.531E-007 1.414E-010 2.505E-001 1.100E-003 1.172E-007 1.477E-003 
0T21 14:10:28 295.1 39.29 1.000E+000 6.986E-001 2.339E-006 1.333E+004 2.893E+000 3.242E-008 2.633E-007 2.336E-003 2.633E-007 1.540E-010 2.504E-001 1.200E-003 1.171E-007 1.571E-003 
0T22 14:16:32 295 39.3 1.000E+000 6.949E-001 2.322E-006 1.322E+004 2.895E+000 3.226E-008 2.339E-007 2.067E-003 2.338E-007 1.210E-010 2.503E-001 1.000E-003 1.096E-007 1.519E-003 
0T23 14:22:02 295.1 39.29 1.000E+000 7.057E-001 2.296E-006 1.392E+004 2.915E+000 3.138E-008 2.231E-007 2.020E-003 2.231E-007 1.129E-010 2.505E-001 1.000E-003 1.018E-007 1.547E-003 
0T24 14:26:58 295 39.3 1.000E+000 7.054E-001 2.270E-006 1.426E+004 2.928E+000 3.056E-008 2.043E-007 1.871E-003 2.043E-007 9.562E-011 2.501E-001 9.000E-004 9.532E-008 1.574E-003 
0T25 14:32:28 295 39.3 1.000E+000 7.055E-001 2.285E-006 1.418E+004 2.921E+000 3.101E-008 1.933E-007 1.771E-003 1.932E-007 8.572E-011 2.504E-001 9.000E-004 8.433E-008 1.539E-003 
0T26 14:38:58 295.2 39.28 1.000E+000 6.982E-001 2.303E-006 1.424E+004 2.910E+000 3.164E-008 2.326E-007 2.136E-003 2.326E-007 1.244E-010 2.504E-001 1.100E-003 1.022E-007 1.570E-003 
0T27 14:47:06 294.9 39.32 1.000E+000 7.004E-001 2.277E-006 1.442E+004 2.926E+000 3.065E-008 1.851E-007 1.714E-003 1.851E-007 7.926E-011 2.499E-001 9.000E-004 7.726E-008 1.508E-003 
0T28 14:56:52 295.1 39.29 1.000E+000 7.035E-001 2.338E-006 1.408E+004 2.908E+000 3.195E-008 2.491E-007 2.284E-003 2.491E-007 1.424E-010 2.503E-001 1.100E-003 1.185E-007 1.634E-003 
0T29 15:07:04 295 39.3 1.000E+000 7.043E-001 2.282E-006 1.453E+004 2.918E+000 3.119E-008 2.136E-007 1.991E-003 2.136E-007 1.065E-010 2.505E-001 1.000E-003 9.581E-008 1.596E-003 
0T30 15:17:58 295 39.3 1.000E+000 6.822E-001 2.368E-006 1.398E+004 2.888E+000 3.271E-008 2.698E-007 2.482E-003 2.698E-007 1.676E-010 2.503E-001 1.200E-003 1.288E-007 1.602E-003 
0T31 15:27:58 295 39.3 1.000E+000 7.060E-001 2.280E-006 1.464E+004 2.922E+000 3.118E-008 2.193E-007 2.054E-003 2.192E-007 1.128E-010 2.504E-001 1.000E-003 1.021E-007 1.568E-003 
0T32 15:37:06 295 39.3 1.000E+000 7.017E-001 2.310E-006 1.472E+004 2.914E+000 3.143E-008 2.128E-007 2.005E-003 2.128E-007 1.069E-010 2.505E-001 1.000E-003 9.626E-008 1.583E-003 
0T33 15:46:54 294.9 39.32 1.000E+000 6.933E-001 2.291E-006 1.470E+004 2.920E+000 3.110E-008 2.194E-007 2.064E-003 2.193E-007 1.133E-010 2.503E-001 1.000E-003 1.027E-007 1.658E-003 
0T34 15:57:28 295.3 39.26 1.000E+000 6.974E-001 2.288E-006 1.518E+004 2.916E+000 3.165E-008 2.143E-007 2.046E-003 2.143E-007 1.098E-010 2.504E-001 1.000E-003 9.936E-008 1.613E-003 
0T35 16:08:04 294.9 39.32 1.000E+000 6.896E-001 2.339E-006 1.415E+004 2.906E+000 3.205E-008 2.443E-007 2.262E-003 2.443E-007 1.384E-010 2.504E-001 1.100E-003 1.150E-007 1.624E-003 
0T36 16:17:00 295.1 39.29 1.000E+000 6.995E-001 2.335E-006 1.505E+004 2.926E+000 3.106E-008 2.025E-007 1.924E-003 2.025E-007 9.747E-011 2.502E-001 1.000E-003 8.694E-008 1.576E-003 
0T37 16:26:44 295 39.3 1.000E+000 6.931E-001 2.356E-006 1.445E+004 2.906E+000 3.211E-008 2.290E-007 2.146E-003 2.290E-007 1.231E-010 2.504E-001 1.100E-003 1.012E-007 1.574E-003 
0T38 16:37:40 295 39.3 1.000E+000 6.903E-001 2.382E-006 1.433E+004 2.904E+000 3.229E-008 2.472E-007 2.306E-003 2.472E-007 1.427E-010 2.502E-001 1.200E-003 1.082E-007 1.606E-003 
0T39 16:48:02 295.1 39.29 1.000E+000 6.821E-001 2.384E-006 1.430E+004 2.888E+000 3.309E-008 2.530E-007 2.365E-003 2.529E-007 1.499E-010 2.506E-001 1.200E-003 1.142E-007 1.596E-003 
0T40 16:57:16 295 39.3 1.000E+000 6.946E-001 2.356E-006 1.434E+004 2.899E+000 3.253E-008 2.468E-007 2.309E-003 2.468E-007 1.426E-010 2.502E-001 1.200E-003 1.081E-007 1.624E-003 
