fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T56 13:46:42 295 39.3 1.000E+000 5.759E-001 1.158E-006 1.563E+004 2.647E+000 1.359E-008 3.295E-004 
0T57 13:58:52 295.1 39.29 1.000E+000 5.674E-001 1.197E-006 1.559E+004 2.646E+000 1.373E-008 2.444E-004 
0T58 14:11:46 295.2 39.28 1.000E+000 5.752E-001 1.199E-006 1.534E+004 2.643E+000 1.382E-008 2.784E-004 
0T59 14:24:06 295.1 39.29 1.000E+000 5.777E-001 1.171E-006 1.532E+004 2.642E+000 1.380E-008 2.743E-004 
0T60 14:35:36 295.1 39.29 1.000E+000 5.629E-001 1.221E-006 1.566E+004 2.645E+000 1.379E-008 2.973E-004 
0T61 14:44:04 295 39.3 1.000E+000 5.671E-001 1.194E-006 1.539E+004 2.642E+000 1.380E-008 3.524E-004 
0T62 14:52:50 295 39.3 1.000E+000 5.739E-001 1.195E-006 1.547E+004 2.641E+000 1.381E-008 2.878E-004 
0T63 15:03:40 295 39.3 1.000E+000 5.840E-001 1.161E-006 1.570E+004 2.650E+000 1.358E-008 2.970E-004 
0T64 15:14:00 295 39.3 1.000E+000 5.675E-001 1.185E-006 1.529E+004 2.641E+000 1.384E-008 2.508E-004 
0T65 15:21:16 295 39.3 1.000E+000 5.739E-001 1.185E-006 1.542E+004 2.643E+000 1.380E-008 2.246E-004 
0T66 15:37:44 295.1 39.29 1.000E+000 5.742E-001 1.185E-006 1.568E+004 2.645E+000 1.381E-008 3.553E-004 
0T67 15:44:50 295.1 39.29 1.000E+000 5.612E-001 1.216E-006 1.550E+004 2.642E+000 1.391E-008 3.218E-004 
0T68 15:52:30 295.1 39.29 1.000E+000 5.690E-001 1.205E-006 1.533E+004 2.639E+000 1.397E-008 2.684E-004 
