fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
008_330_SRH 008_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.517967999E-13 1.000000000E+20 1.246275464E+00 6.016049105E-14 1.683329733E-04 
009_330 009_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.191850572E-13 1.000000000E+20 1.249203297E+00 8.763701865E-14 1.765534576E-04 
009_330_SRH 009_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.812045868E-13 1.000000000E+20 1.251465688E+00 8.713026754E-14 1.951219142E-04 
010_330 010_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.674175764E-13 1.000000000E+20 1.256799134E+00 1.270052680E-13 2.151776453E-04 
010_330_SRH 010_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.322670838E-13 1.000000000E+20 1.257745927E+00 1.264061840E-13 2.305396136E-04 
011_330 011_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.396399373E-13 1.000000000E+20 1.263225849E+00 1.840378458E-13 2.628725182E-04 
011_330_SRH 011_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.072673768E-13 1.000000000E+20 1.264720237E+00 1.838330933E-13 2.732619697E-04 
012_330 012_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.141200696E-12 1.000000000E+20 1.269178105E+00 2.671905411E-13 3.182085065E-04 
012_330_SRH 012_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.111108880E-12 1.000000000E+20 1.270034801E+00 2.669469311E-13 3.273869394E-04 
013_330 013_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.378934781E-12 1.000000000E+20 1.272612155E+00 3.871168527E-13 3.849413270E-04 
013_330_SRH 013_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.350765787E-12 1.000000000E+20 1.273077579E+00 3.867987019E-13 3.926644335E-04 
014_330 014_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.662826208E-12 1.000000000E+20 1.276835995E+00 5.635139418E-13 4.652975681E-04 
014_330_SRH 014_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.636179662E-12 1.000000000E+20 1.277104147E+00 5.631920647E-13 4.727896417E-04 
015_330 015_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.003260643E-12 1.000000000E+20 1.279857090E+00 8.205186668E-13 5.642110178E-04 
015_330_SRH 015_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.977831193E-12 1.000000000E+20 1.280031409E+00 8.202105489E-13 5.716815587E-04 
016_330 016_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.412163887E-12 1.000000000E+20 1.282837148E+00 1.197568821E-12 6.829034444E-04 
016_330_SRH 016_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.387705909E-12 1.000000000E+20 1.282947615E+00 1.197261701E-12 6.904912185E-04 
017_330 017_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.903133550E-12 1.000000000E+20 1.285075191E+00 1.748543456E-12 8.231503074E-04 
017_330_SRH 017_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.879350862E-12 1.000000000E+20 1.285060901E+00 1.747983200E-12 8.310233880E-04 
018_330 018_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.490778667E-12 1.000000000E+20 1.287025901E+00 2.556991265E-12 9.846879154E-04 
018_330_SRH 018_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.467210056E-12 1.000000000E+20 1.286939140E+00 2.556709859E-12 9.951145960E-04 
019_330 019_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.118743481E-12 1.000000000E+20 1.274546334E+00 3.785807617E-12 1.527963532E-03 
019_330_SRH 019_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.096216741E-12 1.000000000E+20 1.274541100E+00 3.785124022E-12 1.534909974E-03 
