Ytrue por Lambda Ypred RelError
3.497700e+00 0.000000e+00 1.360000e+03 3.487278e+00 2.979762e-03
3.495300e+00 0.000000e+00 1.380000e+03 3.484802e+00 3.003519e-03
3.492920e+00 0.000000e+00 1.400000e+03 3.482434e+00 3.002069e-03
3.490720e+00 0.000000e+00 1.420000e+03 3.480168e+00 3.022846e-03
3.488620e+00 0.000000e+00 1.440000e+03 3.477998e+00 3.044689e-03
3.483580e+00 0.000000e+00 1.460000e+03 3.475919e+00 2.199157e-03
3.481740e+00 0.000000e+00 1.480000e+03 3.473926e+00 2.244406e-03
3.479900e+00 0.000000e+00 1.500000e+03 3.472013e+00 2.266426e-03
3.478220e+00 0.000000e+00 1.520000e+03 3.470177e+00 2.312327e-03
3.476540e+00 0.000000e+00 1.540000e+03 3.468414e+00 2.337393e-03
3.474940e+00 0.000000e+00 1.560000e+03 3.466719e+00 2.365653e-03
3.473420e+00 0.000000e+00 1.580000e+03 3.465090e+00 2.398133e-03
3.471900e+00 0.000000e+00 1.600000e+03 3.463523e+00 2.412807e-03
3.470500e+00 0.000000e+00 1.620000e+03 3.462014e+00 2.445042e-03
3.469100e+00 0.000000e+00 1.640000e+03 3.460562e+00 2.461192e-03
3.467780e+00 0.000000e+00 1.660000e+03 3.459162e+00 2.485040e-03
3.466540e+00 0.000000e+00 1.680000e+03 3.457814e+00 2.517337e-03
3.465300e+00 0.000000e+00 1.700000e+03 3.456513e+00 2.535759e-03
3.464380e+00 0.000000e+00 1.720000e+03 3.455258e+00 2.633082e-03
3.463460e+00 0.000000e+00 1.740000e+03 3.454047e+00 2.717828e-03
3.462540e+00 0.000000e+00 1.760000e+03 3.452878e+00 2.790568e-03
3.461620e+00 0.000000e+00 1.780000e+03 3.451748e+00 2.851842e-03
3.460700e+00 0.000000e+00 1.800000e+03 3.450656e+00 2.902161e-03
3.459560e+00 0.000000e+00 1.820000e+03 3.449601e+00 2.878600e-03
3.458420e+00 0.000000e+00 1.840000e+03 3.448581e+00 2.844980e-03
3.457280e+00 0.000000e+00 1.860000e+03 3.447594e+00 2.801729e-03
3.456140e+00 0.000000e+00 1.880000e+03 3.446638e+00 2.749252e-03
3.455000e+00 0.000000e+00 1.900000e+03 3.445713e+00 2.687932e-03
3.454200e+00 0.000000e+00 1.920000e+03 3.444817e+00 2.716304e-03
3.453400e+00 0.000000e+00 1.940000e+03 3.443949e+00 2.736601e-03
3.452600e+00 0.000000e+00 1.960000e+03 3.443108e+00 2.749150e-03
3.451800e+00 0.000000e+00 1.980000e+03 3.442293e+00 2.754263e-03
3.451000e+00 0.000000e+00 2.000000e+03 3.441502e+00 2.752236e-03
3.450370e+00 0.000000e+00 2.020000e+03 3.440735e+00 2.792484e-03
3.449740e+00 0.000000e+00 2.040000e+03 3.439990e+00 2.826160e-03
3.449100e+00 0.000000e+00 2.060000e+03 3.439268e+00 2.850627e-03
3.448470e+00 0.000000e+00 2.080000e+03 3.438566e+00 2.871909e-03
3.447840e+00 0.000000e+00 2.100000e+03 3.437885e+00 2.887346e-03
3.447210e+00 0.000000e+00 2.120000e+03 3.437223e+00 2.897158e-03
3.446580e+00 0.000000e+00 2.140000e+03 3.436580e+00 2.901555e-03
3.445940e+00 0.000000e+00 2.160000e+03 3.435954e+00 2.897842e-03
3.445310e+00 0.000000e+00 2.180000e+03 3.435346e+00 2.891996e-03
3.444680e+00 0.000000e+00 2.200000e+03 3.434755e+00 2.881305e-03
3.444050e+00 0.000000e+00 2.220000e+03 3.434180e+00 2.865944e-03
3.443420e+00 0.000000e+00 2.240000e+03 3.433620e+00 2.846078e-03
3.442880e+00 0.000000e+00 2.260000e+03 3.433075e+00 2.847931e-03
3.442430e+00 0.000000e+00 2.280000e+03 3.432544e+00 2.871668e-03
3.441980e+00 0.000000e+00 2.300000e+03 3.432028e+00 2.891370e-03
3.441530e+00 0.000000e+00 2.320000e+03 3.431525e+00 2.907176e-03
3.441080e+00 0.000000e+00 2.340000e+03 3.431035e+00 2.919219e-03
3.440640e+00 0.000000e+00 2.360000e+03 3.430557e+00 2.930524e-03
3.440190e+00 0.000000e+00 2.380000e+03 3.430092e+00 2.935417e-03
3.439740e+00 0.000000e+00 2.400000e+03 3.429638e+00 2.936914e-03
3.439290e+00 0.000000e+00 2.420000e+03 3.429195e+00 2.935124e-03
3.438840e+00 0.000000e+00 2.440000e+03 3.428764e+00 2.930156e-03
3.438400e+00 0.000000e+00 2.460000e+03 3.428343e+00 2.925012e-03
3.437950e+00 0.000000e+00 2.480000e+03 3.427932e+00 2.913991e-03
3.437500e+00 0.000000e+00 2.500000e+03 3.427531e+00 2.900088e-03
3.437170e+00 0.000000e+00 2.520000e+03 3.427140e+00 2.918205e-03
3.436840e+00 0.000000e+00 2.540000e+03 3.426758e+00 2.933625e-03
3.436520e+00 0.000000e+00 2.560000e+03 3.426385e+00 2.949335e-03
3.436190e+00 0.000000e+00 2.580000e+03 3.426020e+00 2.959612e-03
3.435860e+00 0.000000e+00 2.600000e+03 3.425664e+00 2.967435e-03
3.435530e+00 0.000000e+00 2.620000e+03 3.425317e+00 2.972879e-03
3.435200e+00 0.000000e+00 2.640000e+03 3.424977e+00 2.976015e-03
3.434880e+00 0.000000e+00 2.660000e+03 3.424645e+00 2.979816e-03
3.434550e+00 0.000000e+00 2.680000e+03 3.424320e+00 2.978543e-03
3.434220e+00 0.000000e+00 2.700000e+03 3.424003e+00 2.975162e-03
3.433890e+00 0.000000e+00 2.720000e+03 3.423692e+00 2.969736e-03
3.433560e+00 0.000000e+00 2.740000e+03 3.423389e+00 2.962323e-03
3.433270e+00 0.000000e+00 2.760000e+03 3.423092e+00 2.964596e-03
3.433020e+00 0.000000e+00 2.780000e+03 3.422801e+00 2.976615e-03
3.432760e+00 0.000000e+00 2.800000e+03 3.422517e+00 2.983913e-03
3.432500e+00 0.000000e+00 2.820000e+03 3.422239e+00 2.989445e-03
3.432250e+00 0.000000e+00 2.840000e+03 3.421966e+00 2.996165e-03
3.431990e+00 0.000000e+00 2.860000e+03 3.421700e+00 2.998313e-03
3.431740e+00 0.000000e+00 2.880000e+03 3.421439e+00 3.001743e-03
3.431480e+00 0.000000e+00 2.900000e+03 3.421183e+00 3.000691e-03
3.431220e+00 0.000000e+00 2.920000e+03 3.420933e+00 2.998104e-03
3.430970e+00 0.000000e+00 2.940000e+03 3.420688e+00 2.996930e-03
3.430710e+00 0.000000e+00 2.960000e+03 3.420447e+00 2.991397e-03
3.430460e+00 0.000000e+00 2.980000e+03 3.420212e+00 2.987357e-03
3.430200e+00 0.000000e+00 3.000000e+03 3.419981e+00 2.979033e-03
3.430050e+00 0.000000e+00 3.020000e+03 3.419755e+00 3.001344e-03
3.429910e+00 0.000000e+00 3.040000e+03 3.419534e+00 3.025260e-03
3.429760e+00 0.000000e+00 3.060000e+03 3.419316e+00 3.045001e-03
3.429620e+00 0.000000e+00 3.080000e+03 3.419103e+00 3.066415e-03
3.429470e+00 0.000000e+00 3.100000e+03 3.418894e+00 3.083719e-03
3.429320e+00 0.000000e+00 3.120000e+03 3.418690e+00 3.099850e-03
3.429180e+00 0.000000e+00 3.140000e+03 3.418489e+00 3.117747e-03
3.429030e+00 0.000000e+00 3.160000e+03 3.418292e+00 3.131623e-03
3.428890e+00 0.000000e+00 3.180000e+03 3.418098e+00 3.147321e-03
3.428740e+00 0.000000e+00 3.200000e+03 3.417908e+00 3.159053e-03
3.428590e+00 0.000000e+00 3.220000e+03 3.417722e+00 3.169754e-03
3.428450e+00 0.000000e+00 3.240000e+03 3.417539e+00 3.182355e-03
3.428300e+00 0.000000e+00 3.260000e+03 3.417360e+00 3.191067e-03
3.428160e+00 0.000000e+00 3.280000e+03 3.417184e+00 3.201729e-03
3.428010e+00 0.000000e+00 3.300000e+03 3.417011e+00 3.208548e-03
3.427860e+00 0.000000e+00 3.320000e+03 3.416841e+00 3.214455e-03
3.427720e+00 0.000000e+00 3.340000e+03 3.416675e+00 3.222380e-03
3.427570e+00 0.000000e+00 3.360000e+03 3.416511e+00 3.226527e-03
3.427430e+00 0.000000e+00 3.380000e+03 3.416350e+00 3.232733e-03
3.427280e+00 0.000000e+00 3.400000e+03 3.416192e+00 3.235203e-03
3.427130e+00 0.000000e+00 3.420000e+03 3.416037e+00 3.236863e-03
3.426990e+00 0.000000e+00 3.440000e+03 3.415884e+00 3.240641e-03
3.426840e+00 0.000000e+00 3.460000e+03 3.415735e+00 3.240737e-03
3.426700e+00 0.000000e+00 3.480000e+03 3.415587e+00 3.242988e-03
3.426550e+00 0.000000e+00 3.500000e+03 3.415443e+00 3.241592e-03
3.426400e+00 0.000000e+00 3.520000e+03 3.415300e+00 3.239475e-03
3.426260e+00 0.000000e+00 3.540000e+03 3.415160e+00 3.239563e-03
3.426110e+00 0.000000e+00 3.560000e+03 3.415023e+00 3.236053e-03
3.425970e+00 0.000000e+00 3.580000e+03 3.414888e+00 3.234778e-03
3.425820e+00 0.000000e+00 3.600000e+03 3.414755e+00 3.229936e-03
3.425670e+00 0.000000e+00 3.620000e+03 3.414624e+00 3.224449e-03
3.425530e+00 0.000000e+00 3.640000e+03 3.414496e+00 3.221242e-03
3.425380e+00 0.000000e+00 3.660000e+03 3.414369e+00 3.214509e-03
3.425240e+00 0.000000e+00 3.680000e+03 3.414245e+00 3.210082e-03
3.425090e+00 0.000000e+00 3.700000e+03 3.414122e+00 3.202156e-03
3.424940e+00 0.000000e+00 3.720000e+03 3.414002e+00 3.193652e-03
3.424800e+00 0.000000e+00 3.740000e+03 3.413883e+00 3.187494e-03
3.424650e+00 0.000000e+00 3.760000e+03 3.413767e+00 3.177872e-03
3.424510e+00 0.000000e+00 3.780000e+03 3.413652e+00 3.170619e-03
3.424360e+00 0.000000e+00 3.800000e+03 3.413539e+00 3.159925e-03
3.424210e+00 0.000000e+00 3.820000e+03 3.413428e+00 3.148712e-03
3.424070e+00 0.000000e+00 3.840000e+03 3.413319e+00 3.139901e-03
3.423920e+00 0.000000e+00 3.860000e+03 3.413211e+00 3.127682e-03
3.423780e+00 0.000000e+00 3.880000e+03 3.413105e+00 3.117886e-03
3.423630e+00 0.000000e+00 3.900000e+03 3.413001e+00 3.104701e-03
3.423480e+00 0.000000e+00 3.920000e+03 3.412898e+00 3.091048e-03
3.423340e+00 0.000000e+00 3.940000e+03 3.412797e+00 3.079848e-03
3.423190e+00 0.000000e+00 3.960000e+03 3.412697e+00 3.065286e-03
3.423050e+00 0.000000e+00 3.980000e+03 3.412599e+00 3.053197e-03
3.422900e+00 0.000000e+00 4.000000e+03 3.412502e+00 3.037763e-03
3.422830e+00 0.000000e+00 4.020000e+03 3.412407e+00 3.045208e-03
3.422760e+00 0.000000e+00 4.040000e+03 3.412313e+00 3.052239e-03
3.422700e+00 0.000000e+00 4.060000e+03 3.412220e+00 3.061778e-03
3.422630e+00 0.000000e+00 4.080000e+03 3.412129e+00 3.068007e-03
3.422560e+00 0.000000e+00 4.100000e+03 3.412040e+00 3.073847e-03
3.422490e+00 0.000000e+00 4.120000e+03 3.411951e+00 3.079304e-03
3.422420e+00 0.000000e+00 4.140000e+03 3.411864e+00 3.084387e-03
3.422360e+00 0.000000e+00 4.160000e+03 3.411778e+00 3.092016e-03
3.422290e+00 0.000000e+00 4.180000e+03 3.411693e+00 3.096371e-03
3.422220e+00 0.000000e+00 4.200000e+03 3.411610e+00 3.100373e-03
3.422150e+00 0.000000e+00 4.220000e+03 3.411528e+00 3.104028e-03
3.422080e+00 0.000000e+00 4.240000e+03 3.411446e+00 3.107343e-03
3.422020e+00 0.000000e+00 4.260000e+03 3.411366e+00 3.113237e-03
3.421950e+00 0.000000e+00 4.280000e+03 3.411288e+00 3.115890e-03
3.421880e+00 0.000000e+00 4.300000e+03 3.411210e+00 3.118222e-03
3.421810e+00 0.000000e+00 4.320000e+03 3.411133e+00 3.120238e-03
3.421740e+00 0.000000e+00 4.340000e+03 3.411058e+00 3.121944e-03
3.421680e+00 0.000000e+00 4.360000e+03 3.410983e+00 3.126259e-03
3.421610e+00 0.000000e+00 4.380000e+03 3.410909e+00 3.127363e-03
3.421540e+00 0.000000e+00 4.400000e+03 3.410837e+00 3.128173e-03
3.421470e+00 0.000000e+00 4.420000e+03 3.410765e+00 3.128695e-03
3.421400e+00 0.000000e+00 4.440000e+03 3.410695e+00 3.128935e-03
3.421340e+00 0.000000e+00 4.460000e+03 3.410625e+00 3.131810e-03
3.421270e+00 0.000000e+00 4.480000e+03 3.410556e+00 3.131499e-03
3.421200e+00 0.000000e+00 4.500000e+03 3.410488e+00 3.130921e-03
3.421130e+00 0.000000e+00 4.520000e+03 3.410422e+00 3.130079e-03
3.421060e+00 0.000000e+00 4.540000e+03 3.410356e+00 3.128979e-03
3.421000e+00 0.000000e+00 4.560000e+03 3.410290e+00 3.130538e-03
3.420930e+00 0.000000e+00 4.580000e+03 3.410226e+00 3.128934e-03
3.420860e+00 0.000000e+00 4.600000e+03 3.410163e+00 3.127085e-03
3.420790e+00 0.000000e+00 4.620000e+03 3.410100e+00 3.124995e-03
3.420720e+00 0.000000e+00 4.640000e+03 3.410038e+00 3.122668e-03
3.420660e+00 0.000000e+00 4.660000e+03 3.409977e+00 3.123022e-03
3.420590e+00 0.000000e+00 4.680000e+03 3.409917e+00 3.120234e-03
3.420520e+00 0.000000e+00 4.700000e+03 3.409857e+00 3.117220e-03
3.420450e+00 0.000000e+00 4.720000e+03 3.409799e+00 3.113985e-03
3.420380e+00 0.000000e+00 4.740000e+03 3.409741e+00 3.110533e-03
3.420320e+00 0.000000e+00 4.760000e+03 3.409684e+00 3.109781e-03
3.420250e+00 0.000000e+00 4.780000e+03 3.409627e+00 3.105905e-03
3.420180e+00 0.000000e+00 4.800000e+03 3.409571e+00 3.101822e-03
3.420110e+00 0.000000e+00 4.820000e+03 3.409516e+00 3.097536e-03
3.420040e+00 0.000000e+00 4.840000e+03 3.409462e+00 3.093049e-03
3.419980e+00 0.000000e+00 4.860000e+03 3.409408e+00 3.091281e-03
3.419910e+00 0.000000e+00 4.880000e+03 3.409355e+00 3.086404e-03
3.419840e+00 0.000000e+00 4.900000e+03 3.409302e+00 3.081338e-03
3.419770e+00 0.000000e+00 4.920000e+03 3.409251e+00 3.076083e-03
3.419700e+00 0.000000e+00 4.940000e+03 3.409199e+00 3.070645e-03
3.419640e+00 0.000000e+00 4.960000e+03 3.409149e+00 3.067941e-03
3.419570e+00 0.000000e+00 4.980000e+03 3.409099e+00 3.062142e-03
3.419500e+00 0.000000e+00 5.000000e+03 3.409049e+00 3.056169e-03
3.419460e+00 0.000000e+00 5.020000e+03 3.409001e+00 3.058769e-03
3.419430e+00 0.000000e+00 5.040000e+03 3.408952e+00 3.064115e-03
3.419390e+00 0.000000e+00 5.060000e+03 3.408905e+00 3.066378e-03
3.419360e+00 0.000000e+00 5.080000e+03 3.408858e+00 3.071393e-03
3.419320e+00 0.000000e+00 5.100000e+03 3.408811e+00 3.073330e-03
3.419280e+00 0.000000e+00 5.120000e+03 3.408765e+00 3.075108e-03
3.419250e+00 0.000000e+00 5.140000e+03 3.408720e+00 3.079645e-03
3.419210e+00 0.000000e+00 5.160000e+03 3.408675e+00 3.081111e-03
3.419180e+00 0.000000e+00 5.180000e+03 3.408631e+00 3.085342e-03
3.419140e+00 0.000000e+00 5.200000e+03 3.408587e+00 3.086507e-03
3.419100e+00 0.000000e+00 5.220000e+03 3.408543e+00 3.087524e-03
3.419070e+00 0.000000e+00 5.240000e+03 3.408501e+00 3.091312e-03
3.419030e+00 0.000000e+00 5.260000e+03 3.408458e+00 3.092042e-03
3.419000e+00 0.000000e+00 5.280000e+03 3.408416e+00 3.095546e-03
3.418960e+00 0.000000e+00 5.300000e+03 3.408375e+00 3.095996e-03
3.418920e+00 0.000000e+00 5.320000e+03 3.408334e+00 3.096310e-03
3.418890e+00 0.000000e+00 5.340000e+03 3.408293e+00 3.099405e-03
3.418850e+00 0.000000e+00 5.360000e+03 3.408253e+00 3.099451e-03
3.418820e+00 0.000000e+00 5.380000e+03 3.408214e+00 3.102283e-03
3.418780e+00 0.000000e+00 5.400000e+03 3.408175e+00 3.102070e-03
3.418740e+00 0.000000e+00 5.420000e+03 3.408136e+00 3.101730e-03
3.418710e+00 0.000000e+00 5.440000e+03 3.408098e+00 3.104182e-03
3.418670e+00 0.000000e+00 5.460000e+03 3.408060e+00 3.103594e-03
3.418640e+00 0.000000e+00 5.480000e+03 3.408022e+00 3.105802e-03
3.418600e+00 0.000000e+00 5.500000e+03 3.407985e+00 3.104973e-03
3.418560e+00 0.000000e+00 5.520000e+03 3.407949e+00 3.104027e-03
3.418530e+00 0.000000e+00 5.540000e+03 3.407912e+00 3.105882e-03
3.418490e+00 0.000000e+00 5.560000e+03 3.407877e+00 3.104705e-03
3.418460e+00 0.000000e+00 5.580000e+03 3.407841e+00 3.106332e-03
3.418420e+00 0.000000e+00 5.600000e+03 3.407806e+00 3.104932e-03
3.418380e+00 0.000000e+00 5.620000e+03 3.407771e+00 3.103422e-03
3.418350e+00 0.000000e+00 5.640000e+03 3.407737e+00 3.104720e-03
3.418310e+00 0.000000e+00 5.660000e+03 3.407703e+00 3.102995e-03
3.418280e+00 0.000000e+00 5.680000e+03 3.407669e+00 3.104082e-03
3.418240e+00 0.000000e+00 5.700000e+03 3.407636e+00 3.102149e-03
3.418200e+00 0.000000e+00 5.720000e+03 3.407603e+00 3.100114e-03
3.418170e+00 0.000000e+00 5.740000e+03 3.407571e+00 3.100894e-03
3.418130e+00 0.000000e+00 5.760000e+03 3.407538e+00 3.098659e-03
3.418100e+00 0.000000e+00 5.780000e+03 3.407506e+00 3.099243e-03
3.418060e+00 0.000000e+00 5.800000e+03 3.407475e+00 3.096813e-03
3.418020e+00 0.000000e+00 5.820000e+03 3.407444e+00 3.094288e-03
3.417990e+00 0.000000e+00 5.840000e+03 3.407413e+00 3.094586e-03
3.417950e+00 0.000000e+00 5.860000e+03 3.407382e+00 3.091875e-03
3.417920e+00 0.000000e+00 5.880000e+03 3.407352e+00 3.091988e-03
3.417880e+00 0.000000e+00 5.900000e+03 3.407322e+00 3.089095e-03
3.417840e+00 0.000000e+00 5.920000e+03 3.407292e+00 3.086113e-03
3.417810e+00 0.000000e+00 5.940000e+03 3.407263e+00 3.085960e-03
3.417770e+00 0.000000e+00 5.960000e+03 3.407234e+00 3.082804e-03
3.417740e+00 0.000000e+00 5.980000e+03 3.407205e+00 3.082479e-03
3.417700e+00 0.000000e+00 6.000000e+03 3.407176e+00 3.079153e-03
3.417680e+00 0.000000e+00 6.020000e+03 3.407148e+00 3.081578e-03
3.417650e+00 0.000000e+00 6.040000e+03 3.407120e+00 3.081003e-03
3.417630e+00 0.000000e+00 6.060000e+03 3.407093e+00 3.083265e-03
3.884090e+00 2.000000e+00 6.000000e+02 3.828943e+00 1.419818e-02
3.842810e+00 2.000000e+00 6.200000e+02 3.796089e+00 1.215812e-02
3.806440e+00 2.000000e+00 6.400000e+02 3.766676e+00 1.044650e-02
3.775180e+00 2.000000e+00 6.600000e+02 3.740229e+00 9.257974e-03
3.746670e+00 2.000000e+00 6.800000e+02 3.716354e+00 8.091384e-03
3.721110e+00 2.000000e+00 7.000000e+02 3.694720e+00 7.091857e-03
3.698500e+00 2.000000e+00 7.200000e+02 3.675050e+00 6.340337e-03
3.679040e+00 2.000000e+00 7.400000e+02 3.657109e+00 5.961196e-03
3.660360e+00 2.000000e+00 7.600000e+02 3.640695e+00 5.372497e-03
3.643650e+00 2.000000e+00 7.800000e+02 3.625637e+00 4.943639e-03
3.627920e+00 2.000000e+00 8.000000e+02 3.611788e+00 4.446693e-03
3.614160e+00 2.000000e+00 8.200000e+02 3.599019e+00 4.189447e-03
3.601570e+00 2.000000e+00 8.400000e+02 3.587219e+00 3.984759e-03
3.588790e+00 2.000000e+00 8.600000e+02 3.576290e+00 3.482930e-03
3.577980e+00 2.000000e+00 8.800000e+02 3.566149e+00 3.306542e-03
3.568150e+00 2.000000e+00 9.000000e+02 3.556720e+00 3.203316e-03
3.558320e+00 2.000000e+00 9.200000e+02 3.547937e+00 2.917958e-03
3.549470e+00 2.000000e+00 9.400000e+02 3.539741e+00 2.740844e-03
3.541610e+00 2.000000e+00 9.600000e+02 3.532082e+00 2.690404e-03
3.533740e+00 2.000000e+00 9.800000e+02 3.524911e+00 2.498407e-03
3.525880e+00 2.000000e+00 1.000000e+03 3.518189e+00 2.181279e-03
3.519000e+00 2.000000e+00 1.020000e+03 3.511878e+00 2.023863e-03
3.513280e+00 2.000000e+00 1.040000e+03 3.505945e+00 2.087812e-03
3.507390e+00 2.000000e+00 1.060000e+03 3.500360e+00 2.004369e-03
3.501490e+00 2.000000e+00 1.080000e+03 3.495096e+00 1.826096e-03
3.496080e+00 2.000000e+00 1.100000e+03 3.490129e+00 1.702279e-03
3.491460e+00 2.000000e+00 1.120000e+03 3.485436e+00 1.725334e-03
3.486940e+00 2.000000e+00 1.140000e+03 3.480998e+00 1.704076e-03
3.482830e+00 2.000000e+00 1.160000e+03 3.476796e+00 1.732433e-03
3.478820e+00 2.000000e+00 1.180000e+03 3.472814e+00 1.726400e-03
3.475100e+00 2.000000e+00 1.200000e+03 3.469037e+00 1.744810e-03
3.471560e+00 2.000000e+00 1.220000e+03 3.465450e+00 1.760103e-03
3.468240e+00 2.000000e+00 1.240000e+03 3.462041e+00 1.787446e-03
3.464990e+00 2.000000e+00 1.260000e+03 3.458798e+00 1.787024e-03
3.461950e+00 2.000000e+00 1.280000e+03 3.455711e+00 1.802221e-03
3.459020e+00 2.000000e+00 1.300000e+03 3.452769e+00 1.807070e-03
3.456260e+00 2.000000e+00 1.320000e+03 3.449964e+00 1.821502e-03
3.453610e+00 2.000000e+00 1.340000e+03 3.447288e+00 1.830624e-03
3.451150e+00 2.000000e+00 1.360000e+03 3.444732e+00 1.859806e-03
3.448790e+00 2.000000e+00 1.380000e+03 3.442289e+00 1.885118e-03
3.446450e+00 2.000000e+00 1.400000e+03 3.439952e+00 1.885307e-03
3.444290e+00 2.000000e+00 1.420000e+03 3.437717e+00 1.908478e-03
3.442230e+00 2.000000e+00 1.440000e+03 3.435576e+00 1.933135e-03
3.437270e+00 2.000000e+00 1.460000e+03 3.433524e+00 1.089749e-03
3.435460e+00 2.000000e+00 1.480000e+03 3.431557e+00 1.136004e-03
3.433650e+00 2.000000e+00 1.500000e+03 3.429670e+00 1.159030e-03
3.432000e+00 2.000000e+00 1.520000e+03 3.427859e+00 1.206608e-03
3.430350e+00 2.000000e+00 1.540000e+03 3.426119e+00 1.233352e-03
3.428780e+00 2.000000e+00 1.560000e+03 3.424447e+00 1.263628e-03
3.427280e+00 2.000000e+00 1.580000e+03 3.422840e+00 1.295546e-03
3.425790e+00 2.000000e+00 1.600000e+03 3.421293e+00 1.312573e-03
3.424410e+00 2.000000e+00 1.620000e+03 3.419805e+00 1.344750e-03
3.423030e+00 2.000000e+00 1.640000e+03 3.418372e+00 1.360842e-03
3.421740e+00 2.000000e+00 1.660000e+03 3.416991e+00 1.387887e-03
3.420520e+00 2.000000e+00 1.680000e+03 3.415660e+00 1.420798e-03
3.419300e+00 2.000000e+00 1.700000e+03 3.414377e+00 1.439836e-03
3.418390e+00 2.000000e+00 1.720000e+03 3.413139e+00 1.536197e-03
3.417490e+00 2.000000e+00 1.740000e+03 3.411944e+00 1.622901e-03
3.416580e+00 2.000000e+00 1.760000e+03 3.410790e+00 1.694679e-03
3.415680e+00 2.000000e+00 1.780000e+03 3.409676e+00 1.757914e-03
3.414780e+00 2.000000e+00 1.800000e+03 3.408599e+00 1.810195e-03
3.413650e+00 2.000000e+00 1.820000e+03 3.407557e+00 1.784749e-03
3.412530e+00 2.000000e+00 1.840000e+03 3.406551e+00 1.752170e-03
3.411410e+00 2.000000e+00 1.860000e+03 3.405577e+00 1.709960e-03
3.410290e+00 2.000000e+00 1.880000e+03 3.404634e+00 1.658526e-03
3.409170e+00 2.000000e+00 1.900000e+03 3.403721e+00 1.598250e-03
3.408380e+00 2.000000e+00 1.920000e+03 3.402837e+00 1.626166e-03
3.407600e+00 2.000000e+00 1.940000e+03 3.401981e+00 1.648937e-03
3.406810e+00 2.000000e+00 1.960000e+03 3.401151e+00 1.661031e-03
3.406020e+00 2.000000e+00 1.980000e+03 3.400347e+00 1.665690e-03
3.405240e+00 2.000000e+00 2.000000e+03 3.399566e+00 1.666140e-03
3.404620e+00 2.000000e+00 2.020000e+03 3.398810e+00 1.706650e-03
3.404000e+00 2.000000e+00 2.040000e+03 3.398075e+00 1.740587e-03
3.403370e+00 2.000000e+00 2.060000e+03 3.397362e+00 1.765274e-03
3.402750e+00 2.000000e+00 2.080000e+03 3.396670e+00 1.786818e-03
