Ytrue por Lambda Ypred RelError
2.430140e+00 3.900000e+01 3.948000e+03 2.432382e+00 9.225048e-04
2.334540e+00 4.700000e+01 7.720000e+02 2.345177e+00 4.556459e-03
2.821400e+00 2.500000e+01 5.822000e+03 2.815910e+00 1.945931e-03
2.445190e+00 3.900000e+01 4.319000e+03 2.431391e+00 5.643373e-03
2.150880e+00 4.900000e+01 4.892000e+03 2.141549e+00 4.338440e-03
2.706270e+00 2.900000e+01 3.614000e+03 2.713829e+00 2.793038e-03
1.448950e+00 7.400000e+01 4.081000e+03 1.453637e+00 3.234805e-03
3.163150e+00 1.100000e+01 5.177000e+03 3.167133e+00 1.259105e-03
2.193810e+00 4.800000e+01 3.172000e+03 2.174698e+00 8.711842e-03
2.000130e+00 5.500000e+01 1.490000e+03 1.992290e+00 3.919962e-03
2.795000e+00 2.600000e+01 5.514000e+03 2.789720e+00 1.889159e-03
2.899480e+00 2.200000e+01 3.048000e+03 2.904381e+00 1.690462e-03
2.311160e+00 4.300000e+01 3.074000e+03 2.320856e+00 4.195437e-03
1.477050e+00 7.300000e+01 4.153000e+03 1.477924e+00 5.915009e-04
2.694470e+00 3.500000e+01 8.350000e+02 2.699879e+00 2.007387e-03
3.241680e+00 8.000000e+00 3.534000e+03 3.242351e+00 2.069680e-04
1.915700e+00 5.700000e+01 2.484000e+03 1.916015e+00 1.643727e-04
1.720890e+00 6.400000e+01 2.427000e+03 1.716457e+00 2.576084e-03
2.393240e+00 4.000000e+01 4.916000e+03 2.401651e+00 3.514352e-03
2.459840e+00 4.000000e+01 1.289000e+03 2.456424e+00 1.388813e-03
3.396580e+00 3.000000e+00 1.777000e+03 3.388384e+00 2.412899e-03
1.931720e+00 5.700000e+01 1.475000e+03 1.933080e+00 7.040466e-04
1.626340e+00 6.700000e+01 3.075000e+03 1.632646e+00 3.877679e-03
2.836890e+00 2.400000e+01 3.347000e+03 2.849652e+00 4.498748e-03
1.907530e+00 5.700000e+01 3.599000e+03 1.911893e+00 2.287153e-03
2.539290e+00 3.500000e+01 4.467000e+03 2.544526e+00 2.062169e-03
1.896300e+00 5.800000e+01 1.647000e+03 1.898050e+00 9.228734e-04
3.205400e+00 1.000000e+01 2.821000e+03 3.203003e+00 7.477607e-04
1.535860e+00 7.100000e+01 3.530000e+03 1.527567e+00 5.399631e-03
2.576430e+00 4.300000e+01 6.300000e+02 2.567511e+00 3.461916e-03
2.733900e+00 2.800000e+01 4.640000e+03 2.737542e+00 1.332172e-03
1.900780e+00 5.700000e+01 5.604000e+03 1.910080e+00 4.892710e-03
2.821420e+00 2.500000e+01 4.041000e+03 2.819745e+00 5.934986e-04
3.124470e+00 1.900000e+01 8.840000e+02 3.142976e+00 5.923084e-03
1.710470e+00 6.400000e+01 2.888000e+03 1.715078e+00 2.693705e-03
1.378590e+00 7.700000e+01 2.043000e+03 1.380408e+00 1.318468e-03
3.062050e+00 1.600000e+01 3.129000e+03 3.055870e+00 2.018351e-03
1.347940e+00 7.900000e+01 2.268000e+03 1.337060e+00 8.071366e-03
3.207030e+00 1.000000e+01 2.682000e+03 3.204918e+00 6.585413e-04
2.703060e+00 3.000000e+01 2.416000e+03 2.697249e+00 2.149968e-03
1.345440e+00 7.900000e+01 8.530000e+02 1.339841e+00 4.161510e-03
2.648760e+00 3.100000e+01 5.355000e+03 2.654299e+00 2.091119e-03
2.552340e+00 3.500000e+01 2.093000e+03 2.563213e+00 4.259968e-03
3.254760e+00 1.100000e+01 1.184000e+03 3.265044e+00 3.159591e-03
2.790530e+00 2.700000e+01 2.145000e+03 2.784896e+00 2.019131e-03
1.442690e+00 7.400000e+01 3.648000e+03 1.453282e+00 7.341990e-03
3.186250e+00 1.300000e+01 1.384000e+03 3.188327e+00 6.518508e-04
1.677180e+00 6.500000e+01 5.034000e+03 1.686242e+00 5.403383e-03
1.355820e+00 7.800000e+01 5.113000e+03 1.363459e+00 5.634563e-03
3.314590e+00 5.000000e+00 4.372000e+03 3.305074e+00 2.870884e-03
3.064220e+00 1.500000e+01 4.303000e+03 3.073877e+00 3.151636e-03
2.441900e+00 3.900000e+01 5.917000e+03 2.429072e+00 5.253488e-03
1.611220e+00 6.800000e+01 1.837000e+03 1.609240e+00 1.228797e-03
1.377110e+00 7.700000e+01 5.048000e+03 1.385134e+00 5.826567e-03
2.897500e+00 2.200000e+01 4.870000e+03 2.896114e+00 4.784129e-04
2.346920e+00 4.300000e+01 1.658000e+03 2.344140e+00 1.184626e-03
3.192490e+00 1.100000e+01 2.442000e+03 3.185611e+00 2.154813e-03
1.598290e+00 6.900000e+01 1.456000e+03 1.586396e+00 7.441501e-03
2.745880e+00 2.800000e+01 2.853000e+03 2.746458e+00 2.106115e-04
1.317420e+00 8.000000e+01 4.771000e+03 1.322127e+00 3.572605e-03
2.633320e+00 3.300000e+01 1.467000e+03 2.646336e+00 4.942675e-03
1.651710e+00 6.600000e+01 5.383000e+03 1.659140e+00 4.498452e-03
1.318980e+00 8.000000e+01 4.721000e+03 1.322079e+00 2.349840e-03
2.631400e+00 3.300000e+01 1.649000e+03 2.635418e+00 1.526779e-03
1.452890e+00 7.400000e+01 5.318000e+03 1.454359e+00 1.011398e-03
2.942860e+00 2.100000e+01 1.967000e+03 2.949796e+00 2.356833e-03
1.438270e+00 7.500000e+01 4.694000e+03 1.430390e+00 5.479033e-03
2.866510e+00 2.400000e+01 2.545000e+03 2.857724e+00 3.065221e-03
1.771670e+00 6.200000e+01 2.010000e+03 1.775799e+00 2.330603e-03
1.625250e+00 6.700000e+01 3.214000e+03 1.632544e+00 4.487840e-03
2.282850e+00 4.400000e+01 5.281000e+03 2.286047e+00 1.400393e-03
3.162120e+00 1.100000e+01 4.144000e+03 3.170084e+00 2.518430e-03
2.746340e+00 2.800000e+01 2.792000e+03 2.747096e+00 2.752635e-04
3.321860e+00 5.000000e+00 3.318000e+03 3.310789e+00 3.332673e-03
2.225520e+00 4.700000e+01 1.698000e+03 2.223868e+00 7.424115e-04
3.396960e+00 1.000000e+00 5.117000e+03 3.388162e+00 2.590043e-03
2.015990e+00 5.300000e+01 4.468000e+03 2.026017e+00 4.973835e-03
2.734890e+00 2.800000e+01 3.160000e+03 2.743795e+00 3.256175e-03
1.797550e+00 6.100000e+01 5.778000e+03 1.796758e+00 4.405154e-04
2.007910e+00 5.400000e+01 4.467000e+03 1.997094e+00 5.386660e-03
1.550860e+00 7.000000e+01 1.995000e+03 1.554511e+00 2.353949e-03
1.804640e+00 6.100000e+01 1.390000e+03 1.817533e+00 7.144516e-03
2.331120e+00 4.400000e+01 1.371000e+03 2.329937e+00 5.075581e-04
2.887020e+00 2.200000e+01 4.260000e+03 2.897741e+00 3.713686e-03
1.782390e+00 6.200000e+01 2.780000e+03 1.771365e+00 6.185475e-03
3.380600e+00 1.400000e+01 7.120000e+02 3.382856e+00 6.672111e-04
1.326110e+00 8.000000e+01 4.027000e+03 1.321244e+00 3.669293e-03
2.035360e+00 5.300000e+01 5.942000e+03 2.024905e+00 5.136520e-03
2.670980e+00 3.000000e+01 4.854000e+03 2.682609e+00 4.353881e-03
3.258570e+00 8.000000e+00 2.338000e+03 3.257336e+00 3.788069e-04
2.255910e+00 4.500000e+01 3.570000e+03 2.260478e+00 2.024864e-03
3.176860e+00 1.000000e+01 5.651000e+03 3.189544e+00 3.992597e-03
2.090840e+00 5.100000e+01 3.740000e+03 2.085324e+00 2.638046e-03
3.371630e+00 2.000000e+00 4.846000e+03 3.367940e+00 1.094514e-03
3.214400e+00 9.000000e+00 5.553000e+03 3.212706e+00 5.269265e-04
1.522770e+00 7.100000e+01 4.705000e+03 1.528021e+00 3.448023e-03
3.419120e+00 6.000000e+00 1.004000e+03 3.426393e+00 2.127169e-03
2.705510e+00 3.000000e+01 2.011000e+03 2.706009e+00 1.843341e-04
1.627040e+00 6.700000e+01 4.211000e+03 1.632275e+00 3.217232e-03
1.388130e+00 7.700000e+01 2.888000e+03 1.382469e+00 4.077861e-03
2.090200e+00 5.100000e+01 3.702000e+03 2.085417e+00 2.288143e-03
1.425300e+00 7.600000e+01 1.235000e+03 1.405190e+00 1.410906e-02
2.648140e+00 3.100000e+01 5.693000e+03 2.653859e+00 2.159576e-03
1.926050e+00 5.700000e+01 1.517000e+03 1.931551e+00 2.856036e-03
2.466420e+00 3.800000e+01 3.900000e+03 2.461095e+00 2.159116e-03
1.358840e+00 7.800000e+01 3.159000e+03 1.361040e+00 1.618802e-03
1.387450e+00 7.700000e+01 4.384000e+03 1.384615e+00 2.043106e-03
1.410540e+00 7.600000e+01 5.500000e+03 1.407793e+00 1.947141e-03
1.520670e+00 7.100000e+01 3.098000e+03 1.527428e+00 4.443799e-03
1.828040e+00 6.000000e+01 1.860000e+03 1.835308e+00 3.975942e-03
2.465430e+00 3.800000e+01 4.117000e+03 2.460444e+00 2.022302e-03
2.404220e+00 4.000000e+01 2.777000e+03 2.409846e+00 2.339850e-03
2.865240e+00 2.300000e+01 5.929000e+03 2.868388e+00 1.098776e-03
1.765650e+00 6.200000e+01 5.646000e+03 1.768843e+00 1.808635e-03
1.600310e+00 6.800000e+01 3.266000e+03 1.605746e+00 3.396923e-03
2.422220e+00 4.000000e+01 2.156000e+03 2.418015e+00 1.736004e-03
3.038080e+00 1.600000e+01 4.750000e+03 3.048070e+00 3.288330e-03
2.441500e+00 3.900000e+01 2.825000e+03 2.438223e+00 1.342017e-03
2.844950e+00 2.400000e+01 3.135000e+03 2.851194e+00 2.194870e-03
3.295480e+00 5.000000e+00 5.331000e+03 3.302538e+00 2.141771e-03
2.638930e+00 3.200000e+01 3.723000e+03 2.630725e+00 3.109275e-03
2.242760e+00 4.600000e+01 2.068000e+03 2.244034e+00 5.678853e-04
1.943580e+00 5.600000e+01 1.829000e+03 1.952979e+00 4.836070e-03
1.956300e+00 5.500000e+01 4.886000e+03 1.967857e+00 5.907502e-03
3.478500e+00 1.000000e+00 1.379000e+03 3.463807e+00 4.223964e-03
1.654980e+00 6.600000e+01 1.565000e+03 1.668144e+00 7.954413e-03
3.812710e+00 4.000000e+00 6.130000e+02 3.758455e+00 1.423013e-02
3.246180e+00 8.000000e+00 2.891000e+03 3.248102e+00 5.919513e-04
1.776010e+00 6.200000e+01 1.872000e+03 1.777379e+00 7.708576e-04
2.282540e+00 4.400000e+01 5.758000e+03 2.285599e+00 1.340262e-03
1.490900e+00 7.300000e+01 1.159000e+03 1.484385e+00 4.370176e-03
1.955580e+00 5.600000e+01 1.485000e+03 1.962562e+00 3.570254e-03
2.971340e+00 2.500000e+01 9.220000e+02 2.962465e+00 2.986924e-03
2.290060e+00 4.400000e+01 3.267000e+03 2.290784e+00 3.161298e-04
3.323150e+00 4.000000e+00 4.482000e+03 3.326412e+00 9.817070e-04
2.135080e+00 4.900000e+01 3.242000e+03 2.145200e+00 4.739960e-03
2.563760e+00 3.400000e+01 5.838000e+03 2.570440e+00 2.605592e-03
1.987250e+00 5.500000e+01 3.204000e+03 1.970614e+00 8.371339e-03
3.692220e+00 1.000000e+00 7.620000e+02 3.661865e+00 8.221409e-03
2.952420e+00 2.000000e+01 5.131000e+03 2.947006e+00 1.833883e-03
2.197790e+00 4.700000e+01 3.240000e+03 2.203567e+00 2.628613e-03
1.407960e+00 7.600000e+01 5.672000e+03 1.407873e+00 6.209581e-05
1.748790e+00 6.300000e+01 4.054000e+03 1.741519e+00 4.157455e-03
2.648200e+00 3.200000e+01 2.256000e+03 2.644471e+00 1.408279e-03
2.775570e+00 2.700000e+01 4.062000e+03 2.766194e+00 3.378048e-03
3.083020e+00 1.500000e+01 3.657000e+03 3.076704e+00 2.048586e-03
2.168140e+00 4.900000e+01 2.283000e+03 2.152294e+00 7.308674e-03
3.468640e+00 1.000000e+00 1.394000e+03 3.462029e+00 1.905880e-03
1.704760e+00 6.400000e+01 3.837000e+03 1.713965e+00 5.399662e-03
2.896550e+00 2.200000e+01 5.496000e+03 2.894977e+00 5.431473e-04
1.949470e+00 5.900000e+01 7.330000e+02 1.964024e+00 7.465377e-03
2.688990e+00 3.300000e+01 1.106000e+03 2.686936e+00 7.639633e-04
2.700270e+00 2.900000e+01 4.083000e+03 2.711929e+00 4.317655e-03
1.393320e+00 7.700000e+01 2.348000e+03 1.381204e+00 8.695675e-03
2.770630e+00 2.700000e+01 2.414000e+03 2.779400e+00 3.165170e-03
3.212050e+00 9.000000e+00 3.251000e+03 3.221641e+00 2.986069e-03
2.948220e+00 2.000000e+01 2.964000e+03 2.956811e+00 2.913849e-03
3.076940e+00 1.500000e+01 4.838000e+03 3.072344e+00 1.493748e-03
2.726720e+00 3.300000e+01 9.270000e+02 2.727995e+00 4.677032e-04
2.952440e+00 2.100000e+01 1.876000e+03 2.953142e+00 2.378795e-04
2.921860e+00 2.100000e+01 3.846000e+03 2.925177e+00 1.135084e-03
3.383000e+00 2.000000e+00 3.099000e+03 3.377272e+00 1.693242e-03
1.737350e+00 6.300000e+01 2.008000e+03 1.747311e+00 5.733356e-03
2.373090e+00 4.100000e+01 3.498000e+03 2.376568e+00 1.465676e-03
2.260220e+00 4.500000e+01 3.937000e+03 2.259362e+00 3.794305e-04
3.163430e+00 1.400000e+01 1.394000e+03 3.162635e+00 2.513134e-04
3.018910e+00 1.700000e+01 3.562000e+03 3.027947e+00 2.993476e-03
2.122240e+00 5.000000e+01 3.175000e+03 2.116292e+00 2.802745e-03
2.487370e+00 4.200000e+01 8.170000e+02 2.488137e+00 3.084201e-04
1.380660e+00 7.700000e+01 3.132000e+03 1.382947e+00 1.656139e-03
2.547250e+00 3.500000e+01 4.389000e+03 2.544710e+00 9.970157e-04
2.497780e+00 3.700000e+01 2.761000e+03 2.496094e+00 6.748336e-04
2.329870e+00 4.900000e+01 6.500000e+02 2.345727e+00 6.805908e-03
3.407360e+00 0.000000e+00 5.668000e+03 3.407690e+00 9.670497e-05
2.584230e+00 3.400000e+01 3.790000e+03 2.574640e+00 3.710968e-03
2.009690e+00 5.500000e+01 1.150000e+03 2.013226e+00 1.759474e-03
2.747530e+00 3.100000e+01 1.094000e+03 2.747255e+00 9.995888e-05
2.759960e+00 2.700000e+01 4.887000e+03 2.763990e+00 1.460123e-03
2.219970e+00 4.700000e+01 2.869000e+03 2.205587e+00 6.478815e-03
1.429110e+00 7.500000e+01 5.110000e+03 1.430635e+00 1.067296e-03
2.466870e+00 3.800000e+01 2.885000e+03 2.466407e+00 1.875805e-04
3.113320e+00 1.300000e+01 4.187000e+03 3.122591e+00 2.977875e-03
3.254580e+00 8.000000e+00 2.111000e+03 3.263409e+00 2.712804e-03
2.254700e+00 4.700000e+01 1.298000e+03 2.244942e+00 4.327878e-03
1.890860e+00 5.800000e+01 1.521000e+03 1.901694e+00 5.729498e-03
3.350280e+00 1.200000e+01 8.320000e+02 3.351610e+00 3.971052e-04
3.155770e+00 2.400000e+01 6.590000e+02 3.150365e+00 1.712707e-03
3.285140e+00 6.000000e+00 2.871000e+03 3.293264e+00 2.472928e-03
2.790470e+00 2.700000e+01 2.224000e+03 2.783070e+00 2.651844e-03
2.891170e+00 2.200000e+01 3.711000e+03 2.899949e+00 3.036628e-03
3.309780e+00 5.000000e+00 2.673000e+03 3.318103e+00 2.514816e-03
1.652640e+00 6.600000e+01 3.278000e+03 1.659560e+00 4.187194e-03
3.353230e+00 3.000000e+00 4.198000e+03 3.348903e+00 1.290271e-03
2.959750e+00 2.100000e+01 1.473000e+03 2.976371e+00 5.615627e-03
2.702390e+00 2.900000e+01 3.778000e+03 2.713083e+00 3.956743e-03
2.081710e+00 5.100000e+01 4.639000e+03 2.083787e+00 9.978930e-04
2.546180e+00 3.500000e+01 2.765000e+03 2.552899e+00 2.638889e-03
2.271240e+00 4.500000e+01 5.250000e+03 2.257159e+00 6.199746e-03
1.789660e+00 6.400000e+01 7.970000e+02 1.783307e+00 3.550071e-03
1.825470e+00 6.000000e+01 1.922000e+03 1.834423e+00 4.904440e-03
2.792440e+00 2.600000e+01 3.998000e+03 2.793258e+00 2.930100e-04
1.582400e+00 6.900000e+01 3.972000e+03 1.579322e+00 1.945247e-03
3.052600e+00 1.600000e+01 3.172000e+03 3.055498e+00 9.492397e-04
2.623640e+00 3.200000e+01 3.890000e+03 2.630064e+00 2.448371e-03
3.322140e+00 5.000000e+00 3.232000e+03 3.311517e+00 3.197527e-03
2.946740e+00 2.000000e+01 5.068000e+03 2.947128e+00 1.316118e-04
2.696240e+00 3.000000e+01 2.878000e+03 2.691462e+00 1.772230e-03
1.385740e+00 7.700000e+01 4.452000e+03 1.384677e+00 7.668693e-04
3.299070e+00 6.000000e+00 3.073000e+03 3.290985e+00 2.450754e-03
1.612160e+00 6.800000e+01 3.954000e+03 1.605648e+00 4.039245e-03
1.724610e+00 6.300000e+01 5.418000e+03 1.741117e+00 9.571474e-03
2.118580e+00 5.100000e+01 1.593000e+03 2.108146e+00 4.924801e-03
2.940450e+00 3.000000e+01 6.860000e+02 2.942263e+00 6.165617e-04
3.451340e+00 4.000000e+00 1.105000e+03 3.444641e+00 1.940846e-03
2.545150e+00 3.500000e+01 3.107000e+03 2.550054e+00 1.926749e-03
1.853440e+00 5.900000e+01 4.489000e+03 1.853678e+00 1.286745e-04
3.108280e+00 1.400000e+01 3.773000e+03 3.100376e+00 2.542971e-03
2.822430e+00 2.600000e+01 1.923000e+03 2.818479e+00 1.399845e-03
2.025490e+00 5.300000e+01 4.045000e+03 2.026618e+00 5.569418e-04
2.403950e+00 4.100000e+01 1.822000e+03 2.397137e+00 2.834085e-03
2.474740e+00 3.800000e+01 5.041000e+03 2.458566e+00 6.535703e-03
2.270600e+00 4.500000e+01 4.782000e+03 2.257731e+00 5.667577e-03
3.200850e+00 1.000000e+01 3.378000e+03 3.197566e+00 1.026093e-03
2.379500e+00 4.100000e+01 4.666000e+03 2.373365e+00 2.578094e-03
1.608190e+00 6.800000e+01 1.554000e+03 1.612389e+00 2.611154e-03
3.418640e+00 0.000000e+00 4.273000e+03 3.411315e+00 2.142649e-03
1.759320e+00 6.200000e+01 4.842000e+03 1.769018e+00 5.512483e-03
2.271700e+00 4.500000e+01 1.972000e+03 2.275498e+00 1.671691e-03
3.007340e+00 1.700000e+01 4.974000e+03 3.022828e+00 5.149954e-03
1.894660e+00 5.800000e+01 4.220000e+03 1.882384e+00 6.479281e-03
1.405430e+00 7.700000e+01 8.020000e+02 1.395096e+00 7.353010e-03
2.936480e+00 2.200000e+01 1.440000e+03 2.952732e+00 5.534641e-03
2.085990e+00 5.100000e+01 4.892000e+03 2.083511e+00 1.188608e-03
2.045090e+00 5.300000e+01 2.702000e+03 2.031115e+00 6.833256e-03
2.426570e+00 4.000000e+01 2.570000e+03 2.411906e+00 6.042901e-03
3.198940e+00 1.000000e+01 4.569000e+03 3.191902e+00 2.200029e-03
2.929980e+00 2.100000e+01 4.040000e+03 2.924368e+00 1.915445e-03
2.966020e+00 1.900000e+01 3.046000e+03 2.981515e+00 5.224169e-03
1.565130e+00 7.000000e+01 2.219000e+03 1.553860e+00 7.200958e-03
3.354230e+00 4.000000e+00 2.307000e+03 3.347132e+00 2.116141e-03
2.998750e+00 2.100000e+01 1.198000e+03 3.007897e+00 3.050323e-03
2.296990e+00 4.400000e+01 2.222000e+03 2.300140e+00 1.371184e-03
2.521870e+00 4.000000e+01 8.760000e+02 2.530176e+00 3.293745e-03
1.896140e+00 5.800000e+01 2.079000e+03 1.890560e+00 2.942975e-03
1.477460e+00 7.300000e+01 2.782000e+03 1.476932e+00 3.575563e-04
3.324300e+00 4.000000e+00 5.211000e+03 3.324480e+00 5.425236e-05
3.520890e+00 4.000000e+00 9.110000e+02 3.506651e+00 4.044235e-03
2.907720e+00 2.100000e+01 5.211000e+03 2.921256e+00 4.655030e-03
2.125260e+00 5.000000e+01 3.725000e+03 2.114467e+00 5.078503e-03
1.534830e+00 7.100000e+01 5.974000e+03 1.528397e+00 4.191642e-03
1.808930e+00 6.100000e+01 5.207000e+03 1.796884e+00 6.659196e-03
2.200730e+00 4.700000e+01 4.929000e+03 2.199556e+00 5.332516e-04
3.196500e+00 1.000000e+01 2.443000e+03 3.209014e+00 3.914787e-03
1.889140e+00 5.800000e+01 5.198000e+03 1.881720e+00 3.927502e-03
1.439730e+00 7.500000e+01 1.917000e+03 1.427385e+00 8.574446e-03
2.894350e+00 2.200000e+01 4.960000e+03 2.895923e+00 5.435819e-04
1.964180e+00 5.600000e+01 1.285000e+03 1.972441e+00 4.205659e-03
3.028010e+00 1.700000e+01 5.438000e+03 3.021950e+00 2.001406e-03
2.596340e+00 3.300000e+01 4.918000e+03 2.599601e+00 1.255941e-03
3.357730e+00 3.000000e+00 4.710000e+03 3.347150e+00 3.150985e-03
2.581090e+00 3.400000e+01 3.281000e+03 2.577097e+00 1.547016e-03
1.474190e+00 7.300000e+01 5.239000e+03 1.478476e+00 2.907153e-03
3.158660e+00 1.100000e+01 4.140000e+03 3.170099e+00 3.621622e-03
1.881530e+00 5.800000e+01 5.035000e+03 1.881799e+00 1.429434e-04
2.342280e+00 4.200000e+01 5.161000e+03 2.343877e+00 6.817207e-04
1.507000e+00 7.200000e+01 3.050000e+03 1.502050e+00 3.284841e-03
1.761010e+00 6.200000e+01 3.990000e+03 1.769437e+00 4.785271e-03
1.469690e+00 7.300000e+01 2.197000e+03 1.476719e+00 4.782395e-03
1.694720e+00 6.500000e+01 2.881000e+03 1.687424e+00 4.305054e-03
1.689060e+00 6.500000e+01 5.524000e+03 1.686226e+00 1.678108e-03
2.638970e+00 3.200000e+01 4.064000e+03 2.629461e+00 3.603436e-03
3.372560e+00 3.000000e+00 2.407000e+03 3.366404e+00 1.825228e-03
3.264210e+00 7.000000e+00 4.218000e+03 3.261409e+00 8.582176e-04
2.273150e+00 4.500000e+01 2.407000e+03 2.268267e+00 2.148300e-03
2.999000e+00 1.800000e+01 3.139000e+03 3.005948e+00 2.316756e-03
3.303050e+00 6.000000e+00 2.958000e+03 3.292225e+00 3.277377e-03
1.858570e+00 5.900000e+01 5.266000e+03 1.853275e+00 2.849041e-03
2.268030e+00 4.500000e+01 5.214000e+03 2.257197e+00 4.776278e-03
2.482220e+00 3.700000e+01 4.863000e+03 2.487252e+00 2.027049e-03
1.664850e+00 6.600000e+01 4.744000e+03 1.659138e+00 3.430980e-03
3.008160e+00 2.200000e+01 1.014000e+03 3.018326e+00 3.379598e-03
2.417410e+00 4.000000e+01 3.888000e+03 2.403911e+00 5.584176e-03
3.136250e+00 1.200000e+01 3.526000e+03 3.149654e+00 4.273797e-03
1.849150e+00 5.900000e+01 2.166000e+03 1.860612e+00 6.198517e-03
3.372470e+00 3.000000e+00 3.010000e+03 3.356985e+00 4.591519e-03
1.919210e+00 5.700000e+01 3.456000e+03 1.912184e+00 3.660683e-03
3.223180e+00 9.000000e+00 3.919000e+03 3.217396e+00 1.794525e-03
2.793260e+00 2.600000e+01 4.427000e+03 2.791879e+00 4.942764e-04
1.621210e+00 6.700000e+01 4.717000e+03 1.632276e+00 6.825879e-03
3.219510e+00 9.000000e+00 5.660000e+03 3.212532e+00 2.167340e-03
1.468090e+00 7.300000e+01 5.078000e+03 1.478408e+00 7.028039e-03
3.390240e+00 3.000000e+00 1.814000e+03 3.386424e+00 1.125600e-03
1.625860e+00 6.700000e+01 2.553000e+03 1.633375e+00 4.622184e-03
2.072360e+00 5.100000e+01 5.791000e+03 2.082825e+00 5.049899e-03
3.450680e+00 0.000000e+00 1.927000e+03 3.444510e+00 1.787922e-03
1.597350e+00 6.900000e+01 1.164000e+03 1.594610e+00 1.715341e-03
2.845290e+00 2.400000e+01 2.416000e+03 2.859831e+00 5.110588e-03
2.706320e+00 2.900000e+01 4.694000e+03 2.710262e+00 1.456740e-03
1.825300e+00 6.000000e+01 4.792000e+03 1.825181e+00 6.512930e-05
2.878070e+00 2.800000e+01 9.250000e+02 2.875626e+00 8.493220e-04
2.386450e+00 4.400000e+01 9.080000e+02 2.395516e+00 3.799114e-03
3.393680e+00 1.000000e+00 3.573000e+03 3.394283e+00 1.777122e-04
2.012550e+00 5.500000e+01 1.215000e+03 2.007711e+00 2.404501e-03
