fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
007_335 007_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.285699727E-13 1.000000000E+20 1.225411560E+00 6.741687820E-14 8.510157942E-05 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.443386797E-13 1.000000000E+20 1.239411542E+00 6.575682844E-14 1.102718835E-04 
008_335 008_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.311892465E-13 1.000000000E+20 1.236241142E+00 9.655817978E-14 1.032751884E-04 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.517888151E-13 1.000000000E+20 1.244519700E+00 9.515000770E-14 1.248929754E-04 
009_335 009_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.174653910E-12 1.000000000E+20 1.245656985E+00 1.386896469E-13 1.267644057E-04 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.100502966E-12 1.000000000E+20 1.250361201E+00 1.375113174E-13 1.449590231E-04 
010_335 010_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.460937379E-12 1.000000000E+20 1.254824544E+00 1.995794257E-13 1.571950061E-04 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.391899447E-12 1.000000000E+20 1.256639107E+00 1.986824531E-13 1.718244981E-04 
011_335 011_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.793000352E-12 1.000000000E+20 1.263200575E+00 2.896721815E-13 1.900123629E-04 
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.729316185E-12 1.000000000E+20 1.263924521E+00 2.883873920E-13 2.028529100E-04 
012_335 012_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.181123930E-12 1.000000000E+20 1.268283063E+00 4.168656782E-13 2.342027654E-04 
012_335_SRH 012_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.122312125E-12 1.000000000E+20 1.269969743E+00 4.169272917E-13 2.416838099E-04 
013_335 013_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.639253546E-12 1.000000000E+20 1.273891378E+00 6.044317474E-13 2.874133039E-04 
013_335_SRH 013_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.584353830E-12 1.000000000E+20 1.275014257E+00 6.043825549E-13 2.940424788E-04 
014_335 014_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.185561392E-12 1.000000000E+20 1.279701584E+00 8.793044761E-13 3.522111362E-04 
014_335_SRH 014_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.133697797E-12 1.000000000E+20 1.279803836E+00 8.782565789E-13 3.577435046E-04 
015_335 015_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.840967926E-12 1.000000000E+20 1.283593607E+00 1.278804996E-12 4.326028626E-04 
015_335_SRH 015_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.791687424E-12 1.000000000E+20 1.283827910E+00 1.278254898E-12 4.382505456E-04 
016_335 016_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.629101278E-12 1.000000000E+20 1.286952081E+00 1.864320123E-12 5.281201584E-04 
016_335_SRH 016_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.581774682E-12 1.000000000E+20 1.287099410E+00 1.863810940E-12 5.337996447E-04 
017_335 017_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.578468261E-12 1.000000000E+20 1.290444541E+00 2.720767216E-12 6.349988198E-04 
017_335_SRH 017_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.532279884E-12 1.000000000E+20 1.290533645E+00 2.720967825E-12 6.436564827E-04 
018_335 018_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.717074953E-12 1.000000000E+20 1.292860486E+00 3.976593783E-12 7.694067880E-04 
018_335_SRH 018_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.672521298E-12 1.000000000E+20 1.293073104E+00 3.976719418E-12 7.766998751E-04 
019_335 019_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.751564523E-12 1.000000000E+20 1.251572630E+00 6.017408430E-12 1.417519773E-03 
019_335_SRH 019_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.709295803E-12 1.000000000E+20 1.251834585E+00 6.017400839E-12 1.423261232E-03 
