fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L22 37232 300.02 38.645 1.000000000E+00 9.003300646E-01 1.048318276E-11 8.582035155E+16 1.500000000E+01 8.389873590E-05 1.475769966E-03 4.762746768E-01 1.459750391E-03 7.152558594E-01 4.972760185E-04 3.925407621E-01 1.267040330E-03 1.490025633E+00 
0L23 37410 300.01 38.646 1.000000000E+00 8.335694856E-01 8.918712573E-12 8.486569594E+03 2.150374757E+00 1.030479198E-07 1.462820553E-03 4.770146591E-01 1.461820553E-03 7.149024864E-01 4.985085333E-04 3.927474470E-01 1.269298812E-03 9.609186199E-02 
0L24 37846 299.14 38.758 1.000000000E+00 6.543335829E-01 2.439044696E-12 4.178767407E+03 1.311125465E+00 7.618819690E-10 1.414112934E-03 4.788283180E-01 1.401877667E-03 7.105566838E-01 4.769673740E-04 3.935822235E-01 1.211863302E-03 5.553386812E-01 
0L25 38082 299 38.777 1.000000000E+00 6.662999142E-01 3.161149118E-12 4.482834928E+03 1.371093846E+00 1.266424390E-09 1.391432921E-03 4.789575783E-01 1.380843511E-03 7.101223876E-01 4.696504223E-04 3.935673775E-01 1.193302690E-03 1.799899337E-01 
0L26 38282 299.69 38.687 1.000000000E+00 8.825317044E-01 8.024636138E-12 2.208608235E+17 4.425834309E+00 9.943784869E-06 1.384518676E-03 4.774658226E-01 1.373698973E-03 1.808298892E-01 1.186052954E-04 3.784191351E-01 3.174478451E-04 4.937804335E-01 
0L27 38300 299.69 38.687 1.000000000E+00 5.466827849E-01 1.000000002E-17 4.316925225E+03 1.239893558E+00 4.470944920E-10 1.383736931E-03 4.779105736E-01 1.372048954E-03 7.103690705E-01 4.658008645E-04 3.914318754E-01 1.189991252E-03 7.955046397E-02 
0L28 38482 299.98 38.65 1.000000000E+00 5.403995889E-01 1.000000001E-17 4.579624087E+03 1.248719095E+00 5.090835254E-10 1.379339977E-03 4.774590294E-01 1.369953840E-03 7.100783061E-01 4.644599697E-04 3.915134523E-01 1.186282523E-03 5.852153559E-02 
0L29 38684 300.02 38.645 1.000000000E+00 7.370936184E-01 4.645917535E-12 4.994702070E+03 1.471710313E+00 2.997667311E-09 1.376946615E-03 4.781784210E-01 1.368684935E-03 7.099719223E-01 4.646593007E-04 3.921011961E-01 1.185060252E-03 6.048772566E-02 
0L30 38892 300.01 38.646 1.000000000E+00 5.712441791E-01 1.000000000E-17 4.347150333E+03 1.240469523E+00 4.442031757E-10 1.378561066E-03 4.787424683E-01 1.367613346E-03 7.095413828E-01 4.645612854E-04 3.921389849E-01 1.184688040E-03 6.388550888E-02 
0L31 39084 300 38.647 1.000000000E+00 6.808032101E-01 2.386115064E-12 4.301291580E+03 1.302715580E+00 7.221885198E-10 1.378146210E-03 4.790962502E-01 1.366628453E-03 7.091283561E-01 4.642993568E-04 3.921981791E-01 1.183812334E-03 6.996021256E-02 
0L32 39290 300.02 38.645 1.000000000E+00 3.553125629E-15 1.030313965E-12 3.364093089E+17 1.912609079E+00 1.167074377E-07 1.412351607E-03 4.770279076E-01 1.366656376E-03 7.096771399E-01 4.626621110E-04 3.908359001E-01 1.183777503E-03 5.288459217E-01 
0L33 39484 300 38.647 1.000000000E+00 5.765814100E-01 1.000000003E-17 4.179575624E+03 1.228941719E+00 3.996310128E-10 1.379601159E-03 4.774405487E-01 1.367148102E-03 7.100706824E-01 4.634858142E-04 3.912656944E-01 1.184564751E-03 5.973101985E-02 
0L34 39682 300 38.647 1.000000000E+00 9.339026313E-01 8.612532062E-12 1.472968412E+04 2.687471482E+00 5.107989273E-07 1.367536490E-03 4.772678391E-01 1.366536490E-03 7.102737381E-01 4.632433146E-04 3.911065722E-01 1.184430662E-03 3.336942359E-02 
0L35 39882 300.01 38.646 1.000000000E+00 5.846525387E-01 1.000000002E-17 2.818287077E+03 1.214514751E+00 3.267655521E-10 1.385874409E-03 4.774258698E-01 1.384874409E-03 7.004238887E-01 4.631026729E-04 3.906166580E-01 1.185604239E-03 6.034604135E-01 
0L36 39904 300 38.647 1.000000000E+00 5.886658508E-01 1.000000004E-17 4.261700747E+03 1.226100397E+00 3.874613140E-10 1.378291390E-03 4.774560463E-01 1.365995361E-03 7.102777275E-01 4.632450832E-04 3.908762234E-01 1.185160813E-03 6.652266159E-02 
0L37 40084 300 38.647 1.000000000E+00 9.347885087E-01 8.681467658E-12 1.473758561E+04 2.699038658E+00 5.203911530E-07 1.367319397E-03 4.771246704E-01 1.366319397E-03 7.106890787E-01 4.633015451E-04 3.906758650E-01 1.185875365E-03 3.124113218E-02 
0L38 40288 300 38.647 1.000000000E+00 5.463511765E-01 1.000000005E-17 4.608692081E+03 1.241127765E+00 4.709902197E-10 1.375868356E-03 4.771364792E-01 1.366241417E-03 7.106276415E-01 4.632465191E-04 3.910475235E-01 1.184619441E-03 6.417195962E-02 
0L39 40486 300 38.647 1.000000000E+00 5.976510422E-01 1.350328787E-12 4.346057531E+03 1.271169677E+00 5.974201768E-10 1.377683313E-03 4.770603645E-01 1.366162589E-03 7.101625673E-01 4.628427880E-04 3.912883795E-01 1.182857276E-03 5.727334362E-02 
0L40 40688 300.01 38.646 1.000000000E+00 5.716226964E-01 1.000000003E-17 4.322178114E+03 1.230492506E+00 4.123725539E-10 1.377924728E-03 4.771683609E-01 1.366456920E-03 7.106183196E-01 4.633444692E-04 3.912215542E-01 1.184333093E-03 6.390192891E-02 
0L41 40704 300.01 38.646 1.000000000E+00 9.437655692E-01 8.828171074E-12 1.388247066E+04 2.727540693E+00 5.369184628E-07 1.366895534E-03 4.782413467E-01 1.365895534E-03 7.089227362E-01 4.630879825E-04 3.910770977E-01 1.184107348E-03 9.916082512E-02 
0L42 40882 300.02 38.645 1.000000000E+00 6.188462477E-01 1.213456764E-12 4.174182048E+03 1.254549360E+00 4.978794706E-10 1.380019464E-03 4.769689896E-01 1.367467459E-03 7.100056278E-01 4.630937670E-04 3.912599840E-01 1.183588020E-03 5.437598449E-02 
0L43 41082 300.01 38.646 1.000000000E+00 5.654423555E-01 1.000000018E-17 4.317136691E+03 1.230936569E+00 4.147127313E-10 1.378451490E-03 4.770925026E-01 1.367091878E-03 7.103774857E-01 4.633290000E-04 3.909229464E-01 1.185215003E-03 6.041284879E-02 
0L44 41284 300.01 38.646 1.000000000E+00 5.632338549E-01 1.000000010E-17 2.626866744E+19 1.236843043E+00 4.490834656E-10 1.279629655E-03 4.770217033E-01 1.025376636E-03 9.467088530E-01 4.630607755E-04 3.913852221E-01 1.183119243E-03 7.697687397E-01 
0L45 41300 300.02 38.645 1.000000000E+00 5.793163105E-01 1.000000004E-17 9.041132952E+03 1.226222940E+00 3.913239183E-10 1.322270480E-03 4.770939903E-01 1.321270480E-03 7.346220769E-01 4.630838695E-04 3.912296665E-01 1.183678228E-03 4.248148586E-01 
0L46 41488 300.02 38.645 1.000000000E+00 2.632439604E-14 1.000000000E-17 6.289382652E+17 1.662653870E+00 3.264422416E-08 1.449261405E-03 4.769728386E-01 1.366547502E-03 7.102078544E-01 4.629177699E-04 3.911190912E-01 1.183666739E-03 8.026729961E-01 
0L47 41684 300.02 38.645 1.000000000E+00 9.186084854E-01 8.711159301E-12 1.546098334E+04 2.738990463E+00 5.767595571E-07 1.367537580E-03 4.769898605E-01 1.366537580E-03 7.100368190E-01 4.628194440E-04 3.907364706E-01 1.184492855E-03 2.828535445E-02 
0L48 41886 300.01 38.646 1.000000000E+00 5.843024620E-01 1.000000013E-17 4.096847455E+03 1.221856556E+00 3.687231155E-10 1.380287791E-03 4.770131546E-01 1.367569330E-03 7.098756836E-01 4.630863802E-04 3.913235239E-01 1.183387131E-03 5.400411397E-02 
0L49 42092 300.03 38.643 1.000000000E+00 8.874958776E-01 7.562927372E-12 6.309149918E+17 1.607734700E+00 5.073125609E-09 1.243403348E-03 4.770641884E-01 1.152482810E-03 7.123346842E-01 3.916475049E-04 2.960753923E-01 1.321637181E-03 3.855724501E-01 
0L50 42110 300.03 38.643 1.000000000E+00 5.719340559E-01 1.000000001E-17 4.432536360E+03 1.231654498E+00 4.215699914E-10 1.376998380E-03 4.770100746E-01 1.366164530E-03 7.101938711E-01 4.628150542E-04 3.907364706E-01 1.184481588E-03 6.536388849E-02 
0L51 42286 300.01 38.646 1.000000000E+00 5.665784359E-01 1.000000006E-17 4.462316980E+03 1.233199290E+00 4.289391290E-10 1.377681665E-03 4.771359459E-01 1.367223588E-03 7.106840169E-01 4.636157986E-04 3.913751572E-01 1.184576648E-03 6.798955185E-02 
0L52 42480 300.02 38.645 1.000000000E+00 9.160250188E-01 8.642097059E-12 1.321283016E+04 2.603746251E+00 4.145396496E-07 1.368202164E-03 4.770478828E-01 1.367202164E-03 7.110024715E-01 4.637306704E-04 3.916938353E-01 1.183889620E-03 3.550634547E-02 
0L53 42678 300.01 38.646 1.000000000E+00 5.943261815E-02 1.000000001E-17 2.940744316E+04 1.424823910E+00 3.474598796E-09 1.367606540E-03 4.770683609E-01 1.366606540E-03 7.103422274E-01 4.631180871E-04 3.906821394E-01 1.185438617E-03 1.050374776E-01 
0L54 42696 300.02 38.645 1.000000000E+00 5.942984544E-01 1.000001590E-17 4.139722586E+03 1.220591953E+00 3.634667180E-10 1.379250588E-03 4.770577271E-01 1.365947600E-03 7.107097985E-01 4.631239888E-04 3.911085012E-01 1.184121900E-03 5.574200753E-02 
0L55 42886 300.01 38.646 1.000000000E+00 9.165134558E-01 8.528335585E-12 1.182496716E+04 2.492594011E+00 3.082229846E-07 1.367954489E-03 4.770803940E-01 1.366954489E-03 7.100606704E-01 4.630640681E-04 3.913400995E-01 1.183279201E-03 4.026858590E-02 
0L56 43078 300 38.647 1.000000000E+00 5.638273328E-01 1.000000004E-17 4.239031215E+03 1.227431321E+00 3.956158313E-10 1.379737850E-03 4.769990616E-01 1.368106683E-03 7.102003028E-01 4.634664935E-04 3.913497686E-01 1.184275638E-03 5.334095612E-02 
0L57 43282 300.03 38.643 1.000000000E+00 5.693756991E-01 1.000000002E-17 4.324959866E+03 1.230057260E+00 4.119674793E-10 1.379456026E-03 4.771903481E-01 1.367765945E-03 7.101820222E-01 4.635249452E-04 3.913203009E-01 1.184497708E-03 6.781875853E-02 
0L58 43478 300.01 38.646 1.000000000E+00 5.790566955E-01 1.000000022E-17 4.182197184E+03 1.222254625E+00 3.709171753E-10 1.379918508E-03 4.770795616E-01 1.366907627E-03 7.107460409E-01 4.634943318E-04 3.912236097E-01 1.184735063E-03 5.587877892E-02 
0L59 43692 300.02 38.645 1.000000000E+00 5.605410383E-01 1.000000003E-17 4.438149344E+03 1.232556141E+00 4.241092451E-10 1.378295940E-03 4.771778175E-01 1.367370335E-03 7.104653207E-01 4.635635542E-04 3.912254515E-01 1.184891133E-03 6.466433131E-02 
0L60 43882 300.02 38.645 1.000000000E+00 9.329672445E-01 8.873662252E-12 1.773361812E+04 2.859684980E+00 7.397917993E-07 1.367966290E-03 4.772011597E-01 1.366966290E-03 7.105350355E-01 4.634947215E-04 3.912282141E-01 1.184704833E-03 3.193441344E-02 
0L61 44084 300.02 38.645 1.000000000E+00 5.683119511E-01 1.000000002E-17 4.217443590E+03 1.227831842E+00 3.982364127E-10 1.379803120E-03 4.769430473E-01 1.368076625E-03 7.103952695E-01 4.635291018E-04 3.910484058E-01 1.185345509E-03 5.200476312E-02 
0L62 44280 300.02 38.645 1.000000000E+00 5.611882448E-01 1.000000011E-17 4.407530679E+03 1.232266777E+00 4.230841895E-10 1.378540493E-03 4.771745186E-01 1.367307562E-03 7.103524804E-01 4.634654465E-04 3.914492224E-01 1.183970077E-03 6.736404151E-02 
0L63 44296 300.02 38.645 1.000000000E+00 5.784053968E-01 1.000000000E-17 4.258311629E+03 1.223529379E+00 3.769440028E-10 1.378612710E-03 4.770561943E-01 1.366239323E-03 7.111122995E-01 4.634837485E-04 3.912154049E-01 1.184719652E-03 5.552613940E-02 
0L64 44484 300.02 38.645 1.000000000E+00 5.699603395E-01 1.393699001E-12 1.819968148E+04 1.294440393E+00 7.959283523E-10 1.332594829E-03 4.772111565E-01 1.283964990E-03 7.571513419E-01 4.639236007E-04 3.912447897E-01 1.185746885E-03 7.851036614E-02 
0L65 44502 300.02 38.645 1.000000000E+00 5.783711337E-01 1.000000007E-17 4.172063349E+03 1.222019572E+00 3.689405359E-10 1.379546820E-03 4.772185356E-01 1.366524499E-03 7.107813175E-01 4.635224038E-04 3.911609907E-01 1.184974904E-03 5.892364231E-02 
0L66 44678 300.02 38.645 1.000000000E+00 8.075217739E-01 7.714784814E-12 1.308270306E+19 3.337984805E+00 3.058264878E-06 1.375125927E-03 4.772560623E-01 1.368455563E-03 -8.497884620E+05 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.060875743E+00 
0L67 44694 300.02 38.645 1.000000000E+00 5.716224261E-01 1.000000001E-17 4.295360847E+03 1.226333488E+00 3.906005352E-10 1.379572508E-03 4.772278458E-01 1.367852860E-03 7.105586340E-01 4.638366702E-04 3.914932766E-01 1.184800955E-03 6.219664831E-02 
0L68 44880 300.02 38.645 1.000000000E+00 8.878348087E-01 6.892719291E-12 1.549288390E+03 1.290357841E+00 2.788250309E-10 1.448539954E-03 4.771933235E-01 1.447539954E-03 6.722021521E-01 4.643279396E-04 3.919691483E-01 1.184571103E-03 4.358011431E-01 
0L69 44898 300.02 38.645 1.000000000E+00 6.299135200E-01 1.476034905E-12 4.313110451E+03 1.260191828E+00 5.201558483E-10 1.379563315E-03 4.773061775E-01 1.367479282E-03 7.107430865E-01 4.639064967E-04 3.911670994E-01 1.185945411E-03 6.731872260E-02 
0L70 45082 300.02 38.645 1.000000000E+00 5.777734386E-01 1.000000002E-17 4.323156405E+03 1.226770874E+00 3.933911398E-10 1.379389224E-03 4.772358200E-01 1.367849846E-03 7.106283376E-01 4.638889001E-04 3.912595699E-01 1.185615846E-03 6.492328015E-02 
0L71 45282 300.02 38.645 1.000000000E+00 5.620672758E-01 1.000000007E-17 4.357708610E+03 1.231481573E+00 4.172949071E-10 1.379327722E-03 4.771139977E-01 1.368200482E-03 7.107111585E-01 4.639434326E-04 3.914521133E-01 1.185175037E-03 5.989354378E-02 
0L72 45480 300.02 38.645 1.000000000E+00 5.817035387E-01 1.000000011E-17 4.153509802E+03 1.221074064E+00 3.640673499E-10 1.380737368E-03 4.772646553E-01 1.367623238E-03 7.109193648E-01 4.640300318E-04 3.915091646E-01 1.185238573E-03 5.991176797E-02 
0L73 45688 300.02 38.645 1.000000000E+00 9.230136634E-01 8.760885649E-12 1.367758175E+04 2.729369767E+00 5.462827970E-07 1.370130161E-03 4.772303146E-01 1.369130161E-03 7.106006725E-01 4.642996700E-04 3.918857996E-01 1.184761983E-03 3.163981845E-02 
0L74 45888 300.03 38.643 1.000000000E+00 6.192014140E-01 1.000000002E-17 2.336592091E+03 1.185632849E+00 2.184453295E-10 1.377532527E-03 4.773186447E-01 1.367924245E-03 6.289012033E-01 4.106320767E-04 3.225019995E-01 1.270387478E-03 4.120227043E-01 
0L75 45908 300.03 38.643 1.000000000E+00 3.527366276E-15 1.000000000E-17 5.791730912E+17 1.571735717E+00 1.372627076E-08 1.357684940E-03 4.773213982E-01 1.130386363E-03 8.596694306E-01 4.638411741E-04 3.911665159E-01 1.185800822E-03 4.436037112E-01 
