N_Fe N_B d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
1.000000E+10 1.000E+16 2.300E-4 5.7904363E-04 -3.9342824E-03 -3.4410999E-03 -1.1125054E-03 6.0803518E-04 -3.9015127E-03 -3.4388368E-03 -1.1068338E-03 -3.2983707E-02 -2.1000337E-02 -1.9916532E-03 1.6723799E-02
1.000000E+10 1.000E+16 2.800E-4 5.7594022E-04 -3.9384928E-03 -3.4388762E-03 -1.1166700E-03 6.1236299E-04 -3.8979342E-03 -3.4362888E-03 -1.1100304E-03 -3.0864649E-02 -2.0415026E-02 -1.9160493E-03 1.7048785E-02
1.000000E+10 1.000E+16 3.300E-4 5.7167567E-04 -3.9446824E-03 -3.4372764E-03 -1.1210789E-03 6.1583148E-04 -3.8961300E-03 -3.4344057E-03 -1.1135479E-03 -2.9307479E-02 -1.9989971E-02 -1.8458456E-03 1.7307284E-02
1.000000E+10 1.000E+16 3.800E-4 5.6830906E-04 -3.9505131E-03 -3.4360269E-03 -1.1256533E-03 6.2049911E-04 -3.8938702E-03 -3.4329289E-03 -1.1172778E-03 -2.8155167E-02 -1.9645516E-02 -1.7694929E-03 1.7543824E-02
1.000000E+10 1.778E+16 1.800E-4 5.9304497E-04 -3.9098227E-03 -3.4413859E-03 -1.0986174E-03 6.2968550E-04 -3.8735113E-03 -3.4386300E-03 -1.0971026E-03 -2.5723777E-02 -1.8457735E-02 -3.5200358E-03 2.9457020E-02
1.000000E+10 1.778E+16 2.300E-4 5.9262535E-04 -3.9072794E-03 -3.4375439E-03 -1.0996965E-03 6.3978204E-04 -3.8608274E-03 -3.4341885E-03 -1.0978736E-03 -2.3668079E-02 -1.7612625E-02 -3.4776202E-03 2.8859968E-02
1.000000E+10 1.778E+16 2.800E-4 5.9038706E-04 -3.9077609E-03 -3.4346684E-03 -1.1012175E-03 6.4826115E-04 -3.8510386E-03 -3.4308238E-03 -1.0991242E-03 -2.2277717E-02 -1.7031046E-02 -3.3892061E-03 2.8859866E-02
1.000000E+10 1.778E+16 3.300E-4 5.8691800E-04 -3.9101487E-03 -3.4324410E-03 -1.1030300E-03 6.5557231E-04 -3.8433247E-03 -3.4281213E-03 -1.1006753E-03 -2.1275094E-02 -1.6587143E-02 -3.3392778E-03 2.9613408E-02
1.000000E+10 1.778E+16 3.800E-4 5.8368202E-04 -3.9129735E-03 -3.4306087E-03 -1.1050049E-03 6.6306448E-04 -3.8360891E-03 -3.4258969E-03 -1.1024576E-03 -2.0513662E-02 -1.6243741E-02 -3.2659668E-03 2.9026030E-02
1.000000E+10 3.162E+16 1.800E-4 6.1270778E-04 -3.8826426E-03 -3.4369683E-03 -1.0924528E-03 6.7118082E-04 -3.8293824E-03 -3.4347337E-03 -1.0924235E-03 -2.0139003E-02 -1.5855254E-02 -2.9474648E-03 -4.0430382E-04
1.000000E+10 3.162E+16 2.300E-4 6.1261314E-04 -3.8776453E-03 -3.4321933E-03 -1.0920594E-03 6.8568355E-04 -3.8113185E-03 -3.4295483E-03 -1.0920546E-03 -1.8481188E-02 -1.4910539E-02 -2.8668243E-03 -7.8090829E-05
1.000000E+10 3.162E+16 2.800E-4 6.1023539E-04 -3.8760756E-03 -3.4285217E-03 -1.0920977E-03 6.9760149E-04 -3.7969829E-03 -3.4254872E-03 -1.0921404E-03 -1.7374072E-02 -1.4251880E-02 -2.8222018E-03 3.8249714E-04
1.000000E+10 3.162E+16 3.300E-4 6.0699220E-04 -3.8761925E-03 -3.4255269E-03 -1.0924545E-03 7.0822997E-04 -3.7848100E-03 -3.4221774E-03 -1.0925487E-03 -1.6575854E-02 -1.3763858E-02 -2.7571120E-03 8.0025761E-04
1.000000E+10 3.162E+16 3.800E-4 6.0324622E-04 -3.8774738E-03 -3.4230547E-03 -1.0929894E-03 7.1786356E-04 -3.7741704E-03 -3.4193863E-03 -1.0931351E-03 -1.5970260E-02 -1.3406820E-02 -2.7259311E-03 1.1380209E-03
1.000000E+10 5.623E+16 1.800E-4 6.3842075E-04 -3.8514222E-03 -3.4316110E-03 -1.0886355E-03 7.2584129E-04 -3.7742878E-03 -3.4301208E-03 -1.0891596E-03 -1.7025240E-02 -1.4315939E-02 -1.8758410E-03 4.1492540E-03
1.000000E+10 5.623E+16 2.300E-4 6.3604527E-04 -3.8469199E-03 -3.4260479E-03 -1.0873899E-03 7.4213156E-04 -3.7533589E-03 -3.4243038E-03 -1.0880727E-03 -1.5603486E-02 -1.3328004E-02 -1.8144338E-03 4.5949572E-03
1.000000E+10 5.623E+16 2.800E-4 6.3230378E-04 -3.8451125E-03 -3.4217263E-03 -1.0866048E-03 7.5620173E-04 -3.7360125E-03 -3.4197190E-03 -1.0874503E-03 -1.4664786E-02 -1.2642906E-02 -1.8043296E-03 5.0151442E-03
1.000000E+10 5.623E+16 3.300E-4 6.2803431E-04 -3.8449287E-03 -3.4182104E-03 -1.0861185E-03 7.6886915E-04 -3.7210164E-03 -3.4159904E-03 -1.0871339E-03 -1.3994477E-02 -1.2163660E-02 -1.7726878E-03 5.4890148E-03
1.000000E+10 5.623E+16 3.800E-4 6.2393183E-04 -3.8454080E-03 -3.4152861E-03 -1.0859308E-03 7.8079987E-04 -3.7074971E-03 -3.4128620E-03 -1.0870664E-03 -1.3486580E-02 -1.1797023E-02 -1.7547172E-03 5.6783631E-03
1.000000E+10 1.000E+17 1.800E-4 6.6497944E-04 -3.8204621E-03 -3.4260082E-03 -1.0861083E-03 7.8460883E-04 -3.7151054E-03 -3.4249951E-03 -1.0868703E-03 -1.4832984E-02 -1.3050434E-02 -1.1092904E-03 5.2895351E-03
1.000000E+10 1.000E+17 2.300E-4 6.6014282E-04 -3.8172409E-03 -3.4200360E-03 -1.0843784E-03 8.0236853E-04 -3.6918983E-03 -3.4188192E-03 -1.0853858E-03 -1.3638526E-02 -1.2109095E-02 -1.1081063E-03 6.0249059E-03
1.000000E+10 1.000E+17 2.800E-4 6.5609610E-04 -3.8151678E-03 -3.4154554E-03 -1.0832090E-03 8.1961397E-04 -3.6711152E-03 -3.4140377E-03 -1.0844321E-03 -1.2860486E-02 -1.1487763E-02 -1.1218380E-03 6.4493804E-03
1.000000E+10 1.000E+17 3.300E-4 6.5307630E-04 -3.8135125E-03 -3.4118501E-03 -1.0824145E-03 8.3628800E-04 -3.6521110E-03 -3.4102708E-03 -1.0838111E-03 -1.2296629E-02 -1.1038359E-02 -1.1154209E-03 6.6669082E-03
1.000000E+10 1.000E+17 3.800E-4 6.5106929E-04 -3.8117441E-03 -3.4088787E-03 -1.0818629E-03 8.5220746E-04 -3.6347500E-03 -3.4072193E-03 -1.0834381E-03 -1.1857156E-02 -1.0671903E-02 -1.0627340E-03 6.9775688E-03
1.468000E+10 1.000E+15 1.800E-4 5.6622999E-04 -4.0490948E-03 -3.4509978E-03 -1.2154731E-03 5.7039918E-04 -4.0522557E-03 -3.4564680E-03 -1.2170628E-03 5.0593239E-02 8.5737495E-04 1.9094215E-03 1.6812167E-03
1.468000E+10 1.000E+15 2.300E-4 5.6330563E-04 -4.0830801E-03 -3.4495508E-03 -1.2517778E-03 5.6932724E-04 -4.0871454E-03 -3.4567672E-03 -1.2542519E-03 8.6481863E-02 8.9185355E-04 1.9832456E-03 2.3093281E-03
1.468000E+10 1.000E+15 2.800E-4 5.6317312E-04 -4.1162216E-03 -3.4488735E-03 -1.2896375E-03 5.7127500E-04 -4.1211546E-03 -3.4578600E-03 -1.2932439E-03 1.9011914E-01 9.1141544E-04 2.0336804E-03 3.1815510E-03
1.468000E+10 1.000E+15 3.300E-4 5.5254058E-04 -4.1619440E-03 -3.4492941E-03 -1.3287560E-03 5.6280129E-04 -4.1678751E-03 -3.4601433E-03 -1.3335556E-03 2.5741549E+00 9.7468957E-04 2.0901531E-03 4.3219617E-03
1.468000E+10 1.000E+15 3.800E-4 5.4512182E-04 -4.2057742E-03 -3.4500104E-03 -1.3691581E-03 5.5770358E-04 -4.2122417E-03 -3.4629841E-03 -1.3744470E-03 -2.8897791E-01 9.4014481E-04 2.1769064E-03 4.9713425E-03
1.468000E+10 1.778E+15 1.800E-4 5.6692900E-04 -4.0111278E-03 -3.4497067E-03 -1.1758683E-03 5.7372258E-04 -4.0085143E-03 -3.4571432E-03 -1.1715736E-03 8.9804163E-02 -1.1541480E-03 2.9651121E-03 8.2747517E-02
1.468000E+10 1.778E+15 2.300E-4 5.6406259E-04 -4.0330699E-03 -3.4479310E-03 -1.1992554E-03 5.7378332E-04 -4.0292823E-03 -3.4579687E-03 -1.1937553E-03 1.7560452E-01 -1.2965726E-03 3.1732330E-03 6.5583063E-02
1.468000E+10 1.778E+15 2.800E-4 5.6319136E-04 -4.0547893E-03 -3.4469980E-03 -1.2233424E-03 5.7600367E-04 -4.0486463E-03 -3.4581286E-03 -1.2168607E-03 9.5417786E-01 -1.7503601E-03 2.8937932E-03 4.7221587E-02
1.468000E+10 1.778E+15 3.300E-4 5.5317021E-04 -4.0856125E-03 -3.4470137E-03 -1.2478026E-03 5.6946961E-04 -4.0775599E-03 -3.4603332E-03 -1.2403461E-03 -3.4589063E-01 -1.9517577E-03 2.9587971E-03 3.4742530E-02
1.468000E+10 1.778E+15 3.800E-4 5.4610672E-04 -4.1146386E-03 -3.4473834E-03 -1.2727907E-03 5.6622315E-04 -4.1054685E-03 -3.4640278E-03 -1.2641896E-03 -1.6187945E-01 -1.9363103E-03 3.2413460E-03 2.7331917E-02
1.468000E+10 3.162E+15 1.800E-4 5.7174030E-04 -3.9814900E-03 -3.4482760E-03 -1.1492915E-03 5.8239432E-04 -3.9665003E-03 -3.4528578E-03 -1.1382271E-03 -6.2345065E-01 -1.0521260E-02 2.1653240E-03 1.6444135E-02
1.468000E+10 3.162E+15 2.300E-4 5.6655327E-04 -3.9973570E-03 -3.4462410E-03 -1.1641746E-03 5.8159639E-04 -3.9776747E-03 -3.4522317E-03 -1.1506455E-03 -2.0961423E-01 -1.0485800E-02 2.2554720E-03 1.6812315E-02
1.468000E+10 3.162E+15 2.800E-4 5.6181328E-04 -4.0141653E-03 -3.4451415E-03 -1.1794735E-03 5.8155807E-04 -3.9899533E-03 -3.4529204E-03 -1.1633110E-03 -1.2848244E-01 -1.0336266E-02 2.4412238E-03 1.7336737E-02
1.468000E+10 3.162E+15 3.300E-4 5.5950884E-04 -4.0296332E-03 -3.4445122E-03 -1.1949859E-03 5.8437120E-04 -4.0000404E-03 -3.4534170E-03 -1.1766674E-03 -9.5702229E-02 -1.0499547E-02 2.3985656E-03 1.7298667E-02
1.468000E+10 3.162E+15 3.800E-4 5.4937842E-04 -4.0527428E-03 -3.4446058E-03 -1.2107354E-03 5.7972632E-04 -4.0176984E-03 -3.4550727E-03 -1.1899910E-03 -7.8280134E-02 -1.0610280E-02 2.4805916E-03 1.7510967E-02
1.468000E+10 5.623E+15 1.800E-4 5.7438415E-04 -3.9594997E-03 -3.4473035E-03 -1.1288821E-03 5.9158025E-04 -3.9347529E-03 -3.4480532E-03 -1.1173820E-03 -5.8575054E-02 -2.0443133E-02 4.4204863E-04 1.5879754E-02
1.468000E+10 5.623E+15 2.300E-4 5.7106671E-04 -3.9682214E-03 -3.4449466E-03 -1.1379133E-03 5.9465958E-04 -3.9357420E-03 -3.4460391E-03 -1.1237796E-03 -5.1956737E-02 -1.9922209E-02 5.1652781E-04 1.6293012E-02
1.468000E+10 5.623E+15 2.800E-4 5.6688964E-04 -3.9788566E-03 -3.4435193E-03 -1.1472348E-03 5.9746952E-04 -3.9384883E-03 -3.4450335E-03 -1.1306359E-03 -4.7228164E-02 -1.9495453E-02 6.0182497E-04 1.6652464E-02
1.468000E+10 5.623E+15 3.300E-4 5.6225242E-04 -3.9906410E-03 -3.4427070E-03 -1.1567310E-03 6.0030441E-04 -3.9421057E-03 -3.4446980E-03 -1.1377832E-03 -4.3700514E-02 -1.9171588E-02 6.8668509E-04 1.7040136E-02
1.468000E+10 5.623E+15 3.800E-4 5.5774151E-04 -4.0028532E-03 -3.4422746E-03 -1.1662792E-03 6.0368134E-04 -3.9459365E-03 -3.4447859E-03 -1.1451198E-03 -4.1061090E-02 -1.8922423E-02 7.7039641E-04 1.7287495E-02
1.468000E+10 1.000E+16 1.800E-4 5.8085589E-04 -3.9370167E-03 -3.4460598E-03 -1.1117722E-03 6.0939919E-04 -3.9031124E-03 -3.4432998E-03 -1.1050471E-03 -3.2104076E-02 -2.0130692E-02 -2.0932587E-03 1.6486778E-02
1.468000E+10 1.000E+16 2.300E-4 5.7932224E-04 -3.9397111E-03 -3.4433382E-03 -1.1161896E-03 6.1758102E-04 -3.8952695E-03 -3.4400403E-03 -1.1079899E-03 -2.9975779E-02 -1.9718438E-02 -2.0157142E-03 1.6696222E-02
1.468000E+10 1.000E+16 2.800E-4 5.7618127E-04 -3.9448738E-03 -3.4415743E-03 -1.1209404E-03 6.2472416E-04 -3.8896987E-03 -3.4378257E-03 -1.1113494E-03 -2.8462744E-02 -1.9324665E-02 -1.9370249E-03 1.6974828E-02
1.468000E+10 1.000E+16 3.300E-4 5.7185829E-04 -3.9519532E-03 -3.4404135E-03 -1.1259121E-03 6.3107636E-04 -3.8859093E-03 -3.4362903E-03 -1.1150443E-03 -2.7329620E-02 -1.9001363E-02 -1.8594971E-03 1.7264444E-02
1.468000E+10 1.000E+16 3.800E-4 5.6851626E-04 -3.9586694E-03 -3.4396094E-03 -1.1309683E-03 6.3861039E-04 -3.8816482E-03 -3.4351928E-03 -1.1189477E-03 -2.6446210E-02 -1.8804857E-02 -1.7791060E-03 1.7374042E-02
1.468000E+10 1.778E+16 1.800E-4 5.9374871E-04 -3.9120922E-03 -3.4431135E-03 -1.0999861E-03 6.4140119E-04 -3.8641344E-03 -3.4390171E-03 -1.0977656E-03 -2.2996763E-02 -1.6771175E-02 -3.6230707E-03 2.9674099E-02
1.468000E+10 1.778E+16 2.300E-4 5.9347717E-04 -3.9101368E-03 -3.4396676E-03 -1.1013506E-03 6.5566904E-04 -3.8481193E-03 -3.4347605E-03 -1.0986728E-03 -2.1562552E-02 -1.6291218E-02 -3.5462475E-03 2.9734005E-02
1.468000E+10 1.778E+16 2.800E-4 5.9136745E-04 -3.9111285E-03 -3.4371916E-03 -1.1031326E-03 6.6830690E-04 -3.8350875E-03 -3.4315882E-03 -1.1001018E-03 -2.0577580E-02 -1.5913034E-02 -3.4622250E-03 2.9107319E-02
1.468000E+10 1.778E+16 3.300E-4 5.8801894E-04 -3.9140200E-03 -3.4353459E-03 -1.1051759E-03 6.7962617E-04 -3.8241876E-03 -3.4291463E-03 -1.1017905E-03 -1.9846820E-02 -1.5625139E-02 -3.3794317E-03 2.9838689E-02
1.468000E+10 1.778E+16 3.800E-4 5.8489881E-04 -3.9172905E-03 -3.4338803E-03 -1.1073841E-03 6.9089858E-04 -3.8139936E-03 -3.4271992E-03 -1.1036909E-03 -1.9280299E-02 -1.5391759E-02 -3.2873380E-03 2.9775748E-02
1.468000E+10 3.162E+16 1.800E-4 6.1378402E-04 -3.8834932E-03 -3.4381954E-03 -1.0930524E-03 6.9018600E-04 -3.8135023E-03 -3.4348409E-03 -1.0929507E-03 -1.8162496E-02 -1.4405851E-02 -3.0724834E-03 -9.3057053E-04
1.468000E+10 3.162E+16 2.300E-4 6.1395512E-04 -3.8786561E-03 -3.4337398E-03 -1.0927855E-03 7.1050843E-04 -3.7905461E-03 -3.4297914E-03 -1.0927348E-03 -1.6967344E-02 -1.3769447E-02 -2.9889885E-03 -4.0987134E-04
1.468000E+10 3.162E+16 2.800E-4 6.1183448E-04 -3.8772209E-03 -3.4303161E-03 -1.0929359E-03 7.2783066E-04 -3.7718284E-03 -3.4258984E-03 -1.0929590E-03 -1.6144808E-02 -1.3315003E-02 -2.8923082E-03 1.2008186E-04
1.468000E+10 3.162E+16 3.300E-4 6.0884077E-04 -3.8775031E-03 -3.4275543E-03 -1.0933895E-03 7.4333754E-04 -3.7557096E-03 -3.4227884E-03 -1.0934747E-03 -1.5534775E-02 -1.2961445E-02 -2.7837085E-03 4.9246313E-04
1.468000E+10 3.162E+16 3.800E-4 6.0534091E-04 -3.8788930E-03 -3.4253213E-03 -1.0940330E-03 7.5726347E-04 -3.7418144E-03 -3.4202713E-03 -1.0941914E-03 -1.5056564E-02 -1.2673099E-02 -2.6861804E-03 8.5793416E-04
1.468000E+10 5.623E+16 1.800E-4 6.3977295E-04 -3.8512579E-03 -3.4323612E-03 -1.0889450E-03 7.5480574E-04 -3.7494797E-03 -3.4300554E-03 -1.0896293E-03 -1.5554704E-02 -1.3128367E-02 -2.0201484E-03 3.6936730E-03
1.468000E+10 5.623E+16 2.300E-4 6.3774027E-04 -3.8466466E-03 -3.4269939E-03 -1.0877494E-03 7.7836958E-04 -3.7223999E-03 -3.4243578E-03 -1.0886816E-03 -1.4486642E-02 -1.2399674E-02 -1.9297222E-03 4.3516810E-03
1.468000E+10 5.623E+16 2.800E-4 6.3433788E-04 -3.8448648E-03 -3.4228107E-03 -1.0870253E-03 7.9869848E-04 -3.6999732E-03 -3.4199245E-03 -1.0881786E-03 -1.3752409E-02 -1.1886017E-02 -1.8396263E-03 4.7813723E-03
1.468000E+10 5.623E+16 3.300E-4 6.3040112E-04 -3.8445572E-03 -3.4194488E-03 -1.0866128E-03 8.1658740E-04 -3.6807115E-03 -3.4163647E-03 -1.0879886E-03 -1.3205396E-02 -1.1488863E-02 -1.7621353E-03 5.2246328E-03
1.468000E+10 5.623E+16 3.800E-4 6.2662919E-04 -3.8448766E-03 -3.4166546E-03 -1.0864686E-03 8.3275512E-04 -3.6638619E-03 -3.4135062E-03 -1.0880139E-03 -1.2773797E-02 -1.1169144E-02 -1.6492628E-03 5.4586537E-03
1.468000E+10 1.000E+17 1.800E-4 6.6649341E-04 -3.8196905E-03 -3.4264368E-03 -1.0862421E-03 8.2514757E-04 -3.6796420E-03 -3.4248367E-03 -1.0873319E-03 -1.3764190E-02 -1.2138965E-02 -1.2426359E-03 5.2700084E-03
1.468000E+10 1.000E+17 2.300E-4 6.6204361E-04 -3.8162347E-03 -3.4205599E-03 -1.0845649E-03 8.5107135E-04 -3.6496384E-03 -3.4187630E-03 -1.0859610E-03 -1.2821352E-02 -1.1386264E-02 -1.1686324E-03 5.8296527E-03
1.468000E+10 1.000E+17 2.800E-4 6.5839676E-04 -3.8140205E-03 -3.4160835E-03 -1.0834583E-03 8.7467920E-04 -3.6235221E-03 -3.4141614E-03 -1.0851209E-03 -1.2167163E-02 -1.0867885E-02 -1.0923616E-03 6.1602271E-03
1.468000E+10 1.000E+17 3.300E-4 6.5575169E-04 -3.8121443E-03 -3.4125254E-03 -1.0826970E-03 8.9605300E-04 -3.6007286E-03 -3.4106222E-03 -1.0846197E-03 -1.1665759E-02 -1.0459529E-02 -9.6585842E-04 6.5296164E-03
1.468000E+10 1.000E+17 3.800E-4 6.5411175E-04 -3.8102356E-03 -3.4096645E-03 -1.0821775E-03 9.1523970E-04 -3.5808889E-03 -3.4077999E-03 -1.0843586E-03 -1.1257184E-02 -1.0117418E-02 -8.6605350E-04 6.9144331E-03
2.154000E+10 1.000E+15 1.800E-4 5.6533039E-04 -4.0549491E-03 -3.4519782E-03 -1.2200666E-03 5.7111149E-04 -4.0606170E-03 -3.4602458E-03 -1.2229518E-03 4.7713836E-02 1.0866661E-03 1.9990691E-03 2.1972579E-03
2.154000E+10 1.000E+15 2.300E-4 5.6197340E-04 -4.0904768E-03 -3.4507977E-03 -1.2573237E-03 5.7041905E-04 -4.0977753E-03 -3.4618744E-03 -1.2614943E-03 8.1578517E-02 1.1335224E-03 2.1195831E-03 2.8465308E-03
2.154000E+10 1.000E+15 2.800E-4 5.6138285E-04 -4.1250697E-03 -3.4503812E-03 -1.2960794E-03 5.7282334E-04 -4.1339885E-03 -3.4645901E-03 -1.3016396E-03 1.7558512E-01 1.1899641E-03 2.2529891E-03 3.7024641E-03
2.154000E+10 1.000E+15 3.300E-4 5.5028747E-04 -4.1722139E-03 -3.4510894E-03 -1.3360293E-03 5.6486215E-04 -4.1826818E-03 -3.4687257E-03 -1.3425902E-03 1.4055120E+00 1.2234400E-03 2.3935812E-03 4.4319038E-03
2.154000E+10 1.000E+15 3.800E-4 5.4240494E-04 -4.2174325E-03 -3.4521053E-03 -1.3772245E-03 5.6032578E-04 -4.2283266E-03 -3.4733161E-03 -1.3836045E-03 -3.1566436E-01 1.1371440E-03 2.5178776E-03 4.6084106E-03
2.154000E+10 1.778E+15 1.800E-4 5.6609587E-04 -4.0191783E-03 -3.4508641E-03 -1.1827231E-03 5.7540059E-04 -4.0159194E-03 -3.4618703E-03 -1.1762498E-03 8.3282432E-02 -1.0042700E-03 3.0400033E-03 5.8371362E-02
2.154000E+10 1.778E+15 2.300E-4 5.6274429E-04 -4.0431229E-03 -3.4494353E-03 -1.2075440E-03 5.7622605E-04 -4.0383541E-03 -3.4643408E-03 -1.1992297E-03 1.6227652E-01 -1.1480010E-03 3.2793374E-03 4.8895292E-02
2.154000E+10 1.778E+15 2.800E-4 5.6134819E-04 -4.0668877E-03 -3.4488102E-03 -1.2329221E-03 5.7924745E-04 -4.0586029E-03 -3.4655648E-03 -1.2230405E-03 7.4005218E-01 -1.6643462E-03 3.0448126E-03 3.7452729E-02
2.154000E+10 1.778E+15 3.300E-4 5.5076484E-04 -4.0997175E-03 -3.4491722E-03 -1.2587509E-03 5.7364108E-04 -4.0888776E-03 -3.4695123E-03 -1.2469112E-03 -3.7489239E-01 -1.8633760E-03 3.1777227E-03 3.0469178E-02
2.154000E+10 1.778E+15 3.800E-4 5.4313311E-04 -4.1307521E-03 -3.4498739E-03 -1.2849725E-03 5.7144464E-04 -4.1181987E-03 -3.4754828E-03 -1.2708726E-03 -1.6765522E-01 -1.8931345E-03 3.5230525E-03 2.5905450E-02
