fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
012_340 012_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.015271862E-12 1.000000000E+20 1.330475695E+00 7.532155179E-13 3.463663168E-04 
012_340_SRH 012_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.869626825E-12 1.000000000E+20 1.331983051E+00 7.517698627E-13 3.734076458E-04 
013_340 013_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.522216892E-12 1.000000000E+20 1.333839787E+00 1.101016377E-12 4.079682660E-04 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.387177641E-12 1.000000000E+20 1.334805124E+00 1.099700341E-12 4.305205180E-04 
014_340 014_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.111416781E-12 1.000000000E+20 1.337068717E+00 1.611037536E-12 4.849191056E-04 
014_340_SRH 014_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.986688325E-12 1.000000000E+20 1.337682310E+00 1.609833974E-12 5.042014712E-04 
015_340 015_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.794520311E-12 1.000000000E+20 1.340089496E+00 2.357255523E-12 5.779656074E-04 
015_340_SRH 015_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.679158592E-12 1.000000000E+20 1.340480188E+00 2.356173188E-12 5.947509777E-04 
016_340 016_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.591504797E-12 1.000000000E+20 1.342717960E+00 3.451090897E-12 6.923907900E-04 
016_340_SRH 016_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.484184095E-12 1.000000000E+20 1.342966564E+00 3.450095619E-12 7.072716081E-04 
017_340 017_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.530691548E-12 1.000000000E+20 1.344796124E+00 5.053219572E-12 8.277859714E-04 
017_340_SRH 017_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.429998270E-12 1.000000000E+20 1.344956606E+00 5.052307412E-12 8.411379750E-04 
018_340 018_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.646471608E-12 1.000000000E+20 1.346708367E+00 7.405968310E-12 9.884254744E-04 
018_340_SRH 018_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.551095436E-12 1.000000000E+20 1.346812702E+00 7.405127077E-12 1.000588209E-03 
019_340 019_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.981101146E-12 1.000000000E+20 1.349944920E+00 1.086913566E-11 1.170319929E-03 
019_340_SRH 019_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.894136468E-12 1.000000000E+20 1.351268385E+00 1.087872059E-11 1.181627237E-03 
