fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
007_315 007_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.319544918E-14 1.000000000E+20 1.226682689E+00 1.546988772E-14 4.041929520E-04 
007_315_SRH 007_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.869011332E-14 1.000000000E+20 1.228133667E+00 1.540223372E-14 4.351516844E-04 
008_315 008_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.567062172E-14 1.000000000E+20 1.228228741E+00 2.260101091E-14 4.375245100E-04 
008_315_SRH 008_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.129444597E-14 1.000000000E+20 1.229200558E+00 2.253560922E-14 4.608209728E-04 
009_315 009_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.146823444E-13 1.000000000E+20 1.229905603E+00 3.300902468E-14 4.791580249E-04 
009_315_SRH 009_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.104661127E-13 1.000000000E+20 1.230552201E+00 3.294637654E-14 4.970561588E-04 
010_315 010_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.508376212E-13 1.000000000E+20 1.231754412E+00 4.819011441E-14 5.332731482E-04 
010_315_SRH 010_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.468086579E-13 1.000000000E+20 1.232181722E+00 4.813067207E-14 5.474082678E-04 
011_315 011_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.943506131E-13 1.000000000E+20 1.233753883E+00 7.033007619E-14 6.044309777E-04 
011_315_SRH 011_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.905269883E-13 1.000000000E+20 1.234034642E+00 7.027413897E-14 6.159587707E-04 
012_315 012_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.452370992E-13 1.000000000E+20 1.235826540E+00 1.026326669E-13 6.972348191E-04 
012_315_SRH 012_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.416229089E-13 1.000000000E+20 1.236010154E+00 1.025802964E-13 7.069562553E-04 
013_315 013_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.037814788E-13 1.000000000E+20 1.238932361E+00 1.500141971E-13 8.159868865E-04 
013_315_SRH 013_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.004246044E-13 1.000000000E+20 1.239456297E+00 1.499673462E-13 8.245318610E-04 
014_315 014_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.719543386E-13 1.000000000E+20 1.248194941E+00 2.198712143E-13 9.676966253E-04 
014_315_SRH 014_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.687892568E-13 1.000000000E+20 1.248668756E+00 2.198791791E-13 9.755649567E-04 
015_315 015_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.505392986E-13 1.000000000E+20 1.252956920E+00 3.218066928E-13 1.149394366E-03 
015_315_SRH 015_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.474679332E-13 1.000000000E+20 1.253029423E+00 3.217742978E-13 1.155930247E-03 
016_315 016_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.418484005E-13 1.000000000E+20 1.254308171E+00 4.704346569E-13 1.356021686E-03 
016_315_SRH 016_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.388915789E-13 1.000000000E+20 1.254345338E+00 4.703954902E-13 1.362084138E-03 
017_315 017_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.492854070E-13 1.000000000E+20 1.255516203E+00 6.882364530E-13 1.596348738E-03 
017_315_SRH 017_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.464156863E-13 1.000000000E+20 1.255540143E+00 6.881972973E-13 1.601977999E-03 
018_315 018_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.790012420E-13 1.000000000E+20 1.263957005E+00 1.026242345E-12 1.908140879E-03 
018_315_SRH 018_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.761966690E-13 1.000000000E+20 1.263976925E+00 1.026211410E-12 1.913487512E-03 
019_315 019_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.287627378E-13 1.000000000E+20 1.264911696E+00 1.503416328E-12 2.216301322E-03 
019_315_SRH 019_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.260086698E-13 1.000000000E+20 1.264921826E+00 1.503374891E-12 2.221381857E-03 
