fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L13 36770 320.56 36.169 1.000000000E+00 1.668200753E+00 1.681560330E-10 1.000000000E+20 4.763224618E+00 6.846326321E-05 2.418383478E-03 4.243016393E-01 2.417383478E-03 5.323621635E-01 5.460437500E-04 3.056127487E-01 1.786688847E-03 5.939520157E-02 
0L14 36888 320.45 36.181 1.000000000E+00 1.644487048E+00 1.678119353E-10 1.000000000E+20 4.729497334E+00 6.799687864E-05 2.420679621E-03 4.249086498E-01 2.419679621E-03 5.330234306E-01 5.480242027E-04 3.075713497E-01 1.781914818E-03 1.159573762E-01 
0L15 37010 320.36 36.191 1.000000000E+00 1.707563996E+00 1.739882252E-10 1.000000000E+20 4.986953753E+00 7.770850481E-05 2.424644052E-03 4.244623859E-01 2.423644052E-03 5.311445990E-01 5.464127417E-04 3.067997732E-01 1.780914825E-03 5.960913014E-02 
0L16 37130 320.28 36.2 1.000000000E+00 1.694106382E+00 1.671139423E-10 1.000000000E+20 4.879345948E+00 7.288545484E-05 2.420966271E-03 4.256088573E-01 2.419966271E-03 5.297960892E-01 5.456682922E-04 3.065024010E-01 1.780364334E-03 7.693378963E-02 
0L17 37248 320.23 36.206 1.000000000E+00 1.639965127E+00 1.596157067E-10 1.000000000E+20 4.817244207E+00 7.082887277E-05 2.422075860E-03 4.257394023E-01 2.421075860E-03 5.305578320E-01 5.468711004E-04 3.062702519E-01 1.785556653E-03 7.445944607E-02 
0L18 37368 320.18 36.212 1.000000000E+00 1.528638200E+00 1.373279594E-10 1.000000000E+20 4.318202013E+00 5.256587509E-05 2.416876854E-03 4.268688811E-01 2.415876854E-03 5.338580883E-01 5.505479066E-04 3.129859500E-01 1.758720057E-03 1.505448287E-01 
0L19 37490 320.14 36.216 1.000000000E+00 1.546515641E+00 1.463712228E-10 1.000000000E+20 4.753159477E+00 6.926070422E-05 2.422572559E-03 4.260047972E-01 2.421572559E-03 5.266500803E-01 5.432930269E-04 3.098189677E-01 1.755454459E-03 6.112010234E-02 
0L20 37758 319.46 36.293 1.000000000E+00 1.747279248E+00 1.451327776E-10 1.000000000E+20 4.742162170E+00 6.792260204E-05 2.420857875E-03 4.278382764E-01 2.419857875E-03 5.395695353E-01 5.586205606E-04 3.088046601E-01 1.802535563E-03 1.424795889E-01 
0L21 37886 319.78 36.257 1.000000000E+00 1.769608379E+00 1.503979990E-10 1.000000000E+20 4.859119203E+00 7.191456498E-05 2.425532693E-03 4.268879198E-01 2.424532693E-03 5.296982931E-01 5.482397027E-04 3.042858484E-01 1.801776200E-03 7.700399417E-02 
0L22 38006 320.13 36.217 1.000000000E+00 1.795038755E+00 1.610757505E-10 1.000000000E+20 4.764518188E+00 6.852372849E-05 2.420779312E-03 4.256687061E-01 2.419779312E-03 5.326529282E-01 5.486454748E-04 3.096763044E-01 1.771455395E-03 8.718877177E-02 
0L23 38126 320.12 36.218 1.000000000E+00 1.864598915E+00 1.686442604E-10 1.000000000E+20 4.879971615E+00 7.231623710E-05 2.420471842E-03 4.265005145E-01 2.419471842E-03 5.281928691E-01 5.450453832E-04 3.089435683E-01 1.764090397E-03 1.058201597E-01 
0L24 38248 320.05 36.226 1.000000000E+00 1.824747242E+00 1.648539898E-10 1.000000000E+20 4.935583192E+00 7.458934689E-05 2.421394455E-03 4.266898946E-01 2.420394455E-03 5.303961379E-01 5.477707776E-04 3.077453050E-01 1.780030127E-03 9.045222922E-02 
0L25 38366 320.02 36.23 1.000000000E+00 1.879702040E+00 1.719068643E-10 1.000000000E+20 4.764213481E+00 6.698567957E-05 2.415200684E-03 4.263103411E-01 2.414200684E-03 5.313404867E-01 5.468549472E-04 3.100374657E-01 1.763883656E-03 1.294639606E-01 
0L26 38488 320.03 36.228 1.000000000E+00 1.861479111E+00 1.681400824E-10 1.000000000E+20 4.882352835E+00 7.205844313E-05 2.419438356E-03 4.261358062E-01 2.418438356E-03 5.268707001E-01 5.429840807E-04 3.070970416E-01 1.768041682E-03 9.287492868E-02 
0L27 38608 320.04 36.227 1.000000000E+00 1.784051586E+00 1.557026400E-10 1.000000000E+20 4.672434855E+00 6.485738170E-05 2.420839249E-03 4.273435877E-01 2.419839249E-03 5.316660526E-01 5.497973464E-04 3.102953848E-01 1.771713605E-03 1.315479189E-01 
0L28 38728 320.03 36.228 1.000000000E+00 1.791707972E+00 1.569621009E-10 1.000000000E+20 4.893112003E+00 7.311076665E-05 2.420554563E-03 4.261345947E-01 2.419554563E-03 5.295254441E-01 5.459703349E-04 3.098523672E-01 1.761857793E-03 6.517380007E-02 
0L29 38846 320.03 36.228 1.000000000E+00 1.853736284E+00 1.664114508E-10 1.000000000E+20 4.973925036E+00 7.621370153E-05 2.423365227E-03 4.257871025E-01 2.422365227E-03 5.298155108E-01 5.464580074E-04 3.102125300E-01 1.761509708E-03 8.095291470E-02 
0L30 38966 320.04 36.227 1.000000000E+00 1.815516956E+00 1.547469219E-10 1.000000000E+20 4.781646050E+00 6.900838678E-05 2.421536562E-03 4.266254932E-01 2.420536562E-03 5.286231567E-01 5.458893658E-04 3.072050732E-01 1.776993072E-03 9.276397567E-02 
0L31 39086 320.04 36.227 1.000000000E+00 1.754252387E+00 1.557631423E-10 1.000000000E+20 4.840649102E+00 7.096385209E-05 2.421845450E-03 4.273481679E-01 2.420845450E-03 5.301972618E-01 5.485123258E-04 3.123078944E-01 1.756328137E-03 8.821141711E-02 
0L32 39208 320.03 36.228 1.000000000E+00 1.744495900E+00 1.539399478E-10 1.000000000E+20 4.745282601E+00 6.755038554E-05 2.420188953E-03 4.271561269E-01 2.419188953E-03 5.291694315E-01 5.468285473E-04 3.109498203E-01 1.758425813E-03 9.944613779E-02 
0L33 39326 320.03 36.228 1.000000000E+00 1.793072387E+00 1.577367699E-10 1.000000000E+20 4.793635376E+00 6.943208737E-05 2.420422864E-03 4.261908575E-01 2.419422864E-03 5.297961044E-01 5.462917857E-04 3.082476380E-01 1.772419664E-03 9.083016196E-02 
0L34 39446 320.04 36.227 1.000000000E+00 1.864334415E+00 1.693103135E-10 1.000000000E+20 4.891020725E+00 7.292534899E-05 2.423643892E-03 4.277287196E-01 2.422643892E-03 5.279954068E-01 5.471269878E-04 3.087421158E-01 1.772269162E-03 1.060954319E-01 
0L35 39568 320.04 36.227 1.000000000E+00 1.753637340E+00 1.509990899E-10 1.000000000E+20 4.933682557E+00 7.478569479E-05 2.424983442E-03 4.276072926E-01 2.423983442E-03 5.290024989E-01 5.483179655E-04 3.076476473E-01 1.782125994E-03 7.198436723E-02 
0L36 39690 320.04 36.227 1.000000000E+00 1.758372226E+00 1.488627169E-10 1.000000000E+20 4.727649759E+00 7.017046482E-05 2.424183970E-03 5.550000000E+02 2.423183970E-03 2.378965959E-04 3.199393058E-04 3.059181685E-01 1.033532227E-03 4.536946763E-01 
0L37 39806 320.03 36.228 1.000000000E+00 1.831494029E+00 1.608895467E-10 1.000000000E+20 4.896509025E+00 7.366087619E-05 2.424922092E-03 4.255545821E-01 2.423922092E-03 5.295611374E-01 5.462482194E-04 3.090039523E-01 1.767875955E-03 7.700605633E-02 
0L38 39926 320.04 36.227 1.000000000E+00 1.840876269E+00 1.609549997E-10 1.000000000E+20 4.751565096E+00 6.758537067E-05 2.420143488E-03 4.260560839E-01 2.419143488E-03 5.325696646E-01 5.489146541E-04 3.104307054E-01 1.768159574E-03 9.348803152E-02 
0L39 40048 320.04 36.227 1.000000000E+00 1.814270508E+00 1.580211022E-10 1.000000000E+20 4.788065908E+00 6.878571866E-05 2.421143664E-03 4.264775663E-01 2.420143664E-03 5.295906369E-01 5.466100806E-04 3.071352244E-01 1.779704665E-03 8.998530305E-02 
0L40 40166 320.04 36.227 1.000000000E+00 1.867892003E+00 1.665668062E-10 1.000000000E+20 4.844629532E+00 7.098339734E-05 2.422464586E-03 4.262387811E-01 2.421464586E-03 5.331424142E-01 5.502680754E-04 3.096939723E-01 1.776992553E-03 9.662093206E-02 
0L41 40290 320.04 36.227 1.000000000E+00 1.773554181E+00 1.562173031E-10 1.000000000E+20 4.793351725E+00 7.102931305E-05 2.423822757E-03 4.268613348E-01 2.422822757E-03 5.264170729E-01 5.444254620E-04 3.098288757E-01 1.757112379E-03 1.231047444E-01 
0L42 40406 320.04 36.227 1.000000000E+00 1.793290860E+00 1.544671855E-10 1.000000000E+20 4.718182501E+00 6.736605135E-05 2.419490829E-03 5.550000000E+02 2.418490829E-03 4.069601677E-04 5.462473356E-04 3.076449277E-01 1.777260070E-03 5.105438946E-01 
0L43 40530 320.04 36.227 1.000000000E+00 1.328194112E+00 1.186513073E-10 1.000000000E+20 4.399981682E+00 5.810062293E-05 2.421091843E-03 4.274259138E-01 2.420091843E-03 5.459337232E-01 5.647192849E-04 3.111221933E-01 1.807811024E-03 1.586128864E-01 
0L44 40646 320.03 36.228 1.000000000E+00 1.751690559E+00 1.537254394E-10 1.000000000E+20 4.877621831E+00 7.268101236E-05 2.423118632E-03 4.273257887E-01 2.422118632E-03 5.311147409E-01 5.497216844E-04 3.097596493E-01 1.774677439E-03 8.072029373E-02 
0L45 40766 320.04 36.227 1.000000000E+00 1.823341087E+00 1.585988132E-10 1.000000000E+20 4.838901053E+00 7.046725494E-05 2.419263028E-03 4.257733302E-01 2.418263028E-03 5.305338344E-01 5.462545613E-04 3.073864388E-01 1.777114769E-03 8.028362036E-02 
0L46 40888 320.03 36.228 1.000000000E+00 1.772317956E+00 1.533292230E-10 1.000000000E+20 4.755667308E+00 6.871352124E-05 2.421311683E-03 4.263819863E-01 2.420311683E-03 5.297026365E-01 5.466410981E-04 3.096405857E-01 1.765340033E-03 8.713853330E-02 
0L47 41008 320.04 36.227 1.000000000E+00 1.819295526E+00 1.637383797E-10 1.000000000E+20 4.818622722E+00 7.323396859E-05 2.420901183E-03 4.092611295E-01 2.419901183E-03 6.139317064E-01 6.080204598E-04 3.077044930E-01 1.956200982E-03 3.608070513E-01 
0L48 41128 320.03 36.228 1.000000000E+00 1.740173490E+00 1.558783095E-10 1.000000000E+20 4.773478849E+00 6.903078214E-05 2.419267903E-03 4.252809975E-01 2.418267903E-03 5.298038773E-01 5.448732936E-04 3.085712242E-01 1.765705654E-03 6.637801895E-02 
0L49 41248 320.03 36.228 1.000000000E+00 1.854487584E+00 1.664132286E-10 1.000000000E+20 4.931505758E+00 7.464234628E-05 2.421280587E-03 4.261976904E-01 2.420280587E-03 5.323467191E-01 5.491252210E-04 3.111153297E-01 1.765165949E-03 8.948851794E-02 
0L50 41364 320.03 36.228 1.000000000E+00 1.820351933E+00 1.598938238E-10 1.000000000E+20 4.859811160E+00 7.224350087E-05 2.420561263E-03 4.254388871E-01 2.419561263E-03 5.326137371E-01 5.482595058E-04 3.091309584E-01 1.773544704E-03 6.735523970E-02 
0L51 41486 320.03 36.228 1.000000000E+00 1.783542046E+00 1.551537710E-10 1.000000000E+20 4.810347026E+00 7.030476369E-05 2.421171334E-03 4.266800060E-01 2.420171334E-03 5.271831728E-01 5.443897566E-04 3.084936670E-01 1.764460322E-03 9.075206390E-02 
0L52 41608 320.03 36.228 1.000000000E+00 1.804961084E+00 1.606497087E-10 1.000000000E+20 4.769627289E+00 6.862784786E-05 2.421856724E-03 4.260861576E-01 2.420856724E-03 5.313380634E-01 5.480717798E-04 3.077939083E-01 1.780867971E-03 9.511296432E-02 
0L53 41728 320.03 36.228 1.000000000E+00 1.801427272E+00 1.601101522E-10 1.000000000E+20 4.861141122E+00 7.177184203E-05 2.420680375E-03 4.283362611E-01 2.419680375E-03 5.271101320E-01 5.463163621E-04 3.106213134E-01 1.758694546E-03 1.006598291E-01 
0L54 41844 320.03 36.228 1.000000000E+00 1.782015389E+00 1.579475349E-10 1.000000000E+20 4.814253124E+00 7.052507539E-05 2.420752328E-03 4.274690576E-01 2.419752328E-03 5.262283870E-01 5.443144607E-04 3.087276142E-01 1.762933086E-03 1.318547096E-01 
0L55 41966 320.04 36.227 1.000000000E+00 1.821724203E+00 1.675351750E-10 1.000000000E+20 5.000000000E+00 7.748393795E-05 2.420341953E-03 4.254983428E-01 2.419341953E-03 5.285123554E-01 5.440643557E-04 3.081214889E-01 1.765793622E-03 7.867572760E-02 
0L56 42090 320.03 36.228 1.000000000E+00 1.921734216E+00 1.671857114E-10 1.000000000E+20 4.783226305E+00 7.033143028E-05 2.421309592E-03 5.550000000E+02 2.420309592E-03 4.071322763E-04 5.468893152E-04 3.065643322E-01 1.782578740E-03 2.677517339E-01 
0L57 42206 320.03 36.228 1.000000000E+00 1.781938685E+00 1.521821321E-10 1.000000000E+20 4.820560052E+00 7.049235003E-05 2.421437471E-03 4.278132373E-01 2.420437471E-03 5.281791766E-01 5.469269968E-04 3.096962907E-01 1.766022403E-03 1.057594122E-01 
0L58 42326 320.03 36.228 1.000000000E+00 1.781112176E+00 1.576731461E-10 1.000000000E+20 4.798258711E+00 7.000180385E-05 2.420443632E-03 4.256914207E-01 2.419443632E-03 5.306974627E-01 5.465846326E-04 3.083656380E-01 1.772593954E-03 7.344762267E-02 
0L59 42448 320.03 36.228 1.000000000E+00 1.757167092E+00 1.579960072E-10 1.000000000E+20 5.000000000E+00 7.965511979E-05 2.423955652E-03 4.259174152E-01 2.422955652E-03 5.283166518E-01 5.452116943E-04 3.120697156E-01 1.747303512E-03 7.342850521E-02 
0L60 42570 320.04 36.227 1.000000000E+00 1.834710562E+00 1.628775900E-10 1.000000000E+20 4.925856703E+00 7.588963731E-05 2.416453892E-03 4.275052051E-01 2.415453892E-03 5.284449605E-01 5.456823656E-04 3.045924564E-01 1.792614056E-03 1.580127971E-01 
0L61 42688 320.04 36.227 1.000000000E+00 1.772528269E+00 1.569048069E-10 1.000000000E+20 4.726330430E+00 6.655747879E-05 2.418067820E-03 4.263186359E-01 2.417067820E-03 5.312199734E-01 5.473908702E-04 3.096515539E-01 1.767489310E-03 8.800255423E-02 
0L62 42808 320.04 36.227 1.000000000E+00 1.835684094E+00 1.648213767E-10 1.000000000E+20 4.862068683E+00 7.220351670E-05 2.422505257E-03 4.263133447E-01 2.421505257E-03 5.297266527E-01 5.468474210E-04 3.099872765E-01 1.764139484E-03 1.016279087E-01 
0L63 42926 320.03 36.228 1.000000000E+00 1.800604840E+00 1.557103954E-10 1.000000000E+20 4.784568431E+00 6.924244416E-05 2.420321951E-03 4.292834198E-01 2.419321951E-03 5.260034451E-01 5.462939232E-04 3.072078103E-01 1.778505351E-03 1.289772722E-01 
0L64 43048 320.04 36.227 1.000000000E+00 1.796002371E+00 1.563575311E-10 1.000000000E+20 4.866407817E+00 7.291246410E-05 2.423325511E-03 4.263490479E-01 2.422325511E-03 5.283516073E-01 5.456583851E-04 3.093530804E-01 1.763645399E-03 7.881998815E-02 
0L65 43166 320.03 36.228 1.000000000E+00 1.808733994E+00 1.657347445E-10 1.000000000E+20 5.000000000E+00 7.756177273E-05 2.421674923E-03 4.268617582E-01 2.420674923E-03 5.275365750E-01 5.451001423E-04 3.087763615E-01 1.765362896E-03 1.008507237E-01 
0L66 43288 320.04 36.227 1.000000000E+00 1.837401800E+00 1.607458251E-10 1.000000000E+20 4.698271909E+00 6.548992173E-05 2.417033983E-03 4.261181054E-01 2.416033983E-03 5.322377024E-01 5.479471365E-04 3.123370979E-01 1.754242620E-03 1.109495320E-01 
0L67 43408 320.03 36.228 1.000000000E+00 1.808720204E+00 1.621477512E-10 1.000000000E+20 4.969117615E+00 7.648246342E-05 2.421450246E-03 4.264777905E-01 2.420450246E-03 5.292738653E-01 5.463526188E-04 3.049582209E-01 1.791573678E-03 8.004495298E-02 
0L68 43530 320.04 36.227 1.000000000E+00 1.768868251E+00 1.499483340E-10 1.000000000E+20 4.696090191E+00 6.583272517E-05 2.417185988E-03 4.264888235E-01 2.416185988E-03 5.300176013E-01 5.461705870E-04 3.072434632E-01 1.777752380E-03 8.223317331E-02 
0L69 43762 319.66 36.27 1.000000000E+00 1.815393036E+00 3.018673574E-10 1.000000000E+20 5.000000000E+00 9.226763403E-05 2.376048167E-03 5.550000000E+02 2.375048167E-03 3.786797980E-04 4.991574318E-04 2.921492019E-01 1.708436494E-03 1.191018350E-01 
0L70 43892 319.55 36.283 1.000000000E+00 1.969528652E+00 1.703406412E-10 1.000000000E+20 4.879799001E+00 7.200929679E-05 2.383916933E-03 4.284161507E-01 2.382916933E-03 5.272364419E-01 5.382451915E-04 3.071663394E-01 1.750974848E-03 2.457410776E-01 
0L71 44008 319.97 36.235 1.000000000E+00 1.869695348E+00 1.606659994E-10 1.000000000E+20 4.907827255E+00 7.333776582E-05 2.382742032E-03 4.275861568E-01 2.381742032E-03 5.269952337E-01 5.366919049E-04 3.095606235E-01 1.733522132E-03 1.481348089E-01 
0L72 44130 320.07 36.224 1.000000000E+00 1.836161791E+00 1.554833981E-10 1.000000000E+20 4.897590161E+00 7.411918361E-05 2.382093989E-03 4.244518260E-01 2.381093989E-03 5.268804348E-01 5.324968176E-04 3.071665149E-01 1.733437444E-03 7.776844971E-02 
0L73 44250 320.02 36.23 1.000000000E+00 1.686739793E+00 1.445271889E-10 1.000000000E+20 4.587279155E+00 6.247234369E-05 2.378249257E-03 4.254952987E-01 2.377249257E-03 5.270561270E-01 5.331216905E-04 3.104110838E-01 1.717568597E-03 9.901336053E-02 
0L74 44368 319.98 36.234 1.000000000E+00 1.865656330E+00 1.635446231E-10 1.000000000E+20 4.922966937E+00 7.409924643E-05 2.382193928E-03 4.263144221E-01 2.381193928E-03 5.247331033E-01 5.326761527E-04 3.052697947E-01 1.744870985E-03 1.141098940E-01 
0L75 44488 319.98 36.234 1.000000000E+00 1.856799176E+00 1.634159215E-10 1.000000000E+20 4.789709370E+00 6.921350128E-05 2.379885686E-03 4.252770301E-01 2.378885686E-03 5.272717817E-01 5.334331841E-04 3.063429632E-01 1.741256007E-03 1.218375439E-01 
0L76 44610 320 36.232 1.000000000E+00 1.854279568E+00 1.615493114E-10 1.000000000E+20 4.903854239E+00 7.323484728E-05 2.380388856E-03 4.253202678E-01 2.379388856E-03 5.269340467E-01 5.332584701E-04 3.068343835E-01 1.737928598E-03 9.124047512E-02 
0L77 44728 319.99 36.233 1.000000000E+00 1.834172291E+00 1.575259112E-10 1.000000000E+20 4.827684827E+00 7.171432061E-05 2.380642561E-03 4.255442064E-01 2.379642561E-03 -5.480706848E+05 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.104916563E-01 
0L78 44848 319.99 36.233 1.000000000E+00 1.836733343E+00 1.569689663E-10 1.000000000E+20 4.736035079E+00 6.727791513E-05 2.379792778E-03 4.249029677E-01 2.378792778E-03 5.283534492E-01 5.340364775E-04 3.088786676E-01 1.729095828E-03 9.241122905E-02 
0L79 44968 319.99 36.233 1.000000000E+00 1.836962116E+00 1.618717347E-10 1.000000000E+20 4.956661758E+00 7.567605883E-05 2.382441330E-03 4.254964646E-01 2.381441330E-03 5.273001317E-01 5.343105167E-04 3.031603715E-01 1.762470232E-03 8.179760858E-02 
0L80 45098 320 36.232 1.000000000E+00 1.751322243E+00 1.489839951E-10 1.000000000E+20 5.000000000E+00 7.987655108E-05 2.385837906E-03 4.260638479E-01 2.384837906E-03 -5.462097296E+05 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 7.266937302E-02 
0L81 45208 320 36.232 1.000000000E+00 1.863861403E+00 1.640463239E-10 1.000000000E+20 5.000000000E+00 7.801589359E-05 2.387462183E-03 4.264410531E-01 2.386462183E-03 -5.453551506E+05 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.155847076E-01 
0L82 45334 320.02 36.23 1.000000000E+00 1.809150385E+00 1.682063264E-10 1.000000000E+20 4.946390325E+00 7.604263489E-05 2.383830310E-03 4.249931239E-01 2.382830310E-03 5.235250261E-01 5.301667248E-04 3.207069736E-01 1.652069816E-03 1.254787800E-01 
0L83 45454 320.02 36.23 1.000000000E+00 1.855835923E+00 1.615821988E-10 1.000000000E+20 5.000000000E+00 7.760421311E-05 2.385783556E-03 4.274811823E-01 2.384783556E-03 5.248218366E-01 5.350296708E-04 3.062858210E-01 1.746974597E-03 1.359209731E-01 
0L84 45572 320 36.232 1.000000000E+00 1.836217087E+00 1.651233163E-10 1.000000000E+20 5.000000000E+00 7.742191962E-05 2.383066318E-03 4.250277537E-01 2.382066318E-03 5.272998625E-01 5.338617383E-04 3.065333075E-01 1.741581875E-03 7.155033704E-02 
0L85 45690 320 36.232 1.000000000E+00 1.881667382E+00 1.618623222E-10 1.000000000E+20 4.786676699E+00 6.966068080E-05 2.385142065E-03 4.254191943E-01 2.384142065E-03 5.285471072E-01 5.360840814E-04 3.074924105E-01 1.743330580E-03 1.280880498E-01 
0L86 45810 320 36.232 1.000000000E+00 1.893274325E+00 1.690030239E-10 1.000000000E+20 4.683860907E+00 6.554723785E-05 2.381146080E-03 4.247937361E-01 2.380146080E-03 5.325858378E-01 5.384821732E-04 3.047311727E-01 1.767102327E-03 1.833537119E-01 
0L87 45928 320 36.232 1.000000000E+00 1.754762850E+00 1.456893363E-10 1.000000000E+20 4.582583171E+00 6.240251532E-05 2.382247660E-03 4.232828937E-01 2.381247660E-03 5.329721152E-01 5.372046601E-04 3.099479822E-01 1.732724878E-03 7.108991149E-02 
0L88 46048 320 36.232 1.000000000E+00 1.781646452E+00 1.490930017E-10 1.000000000E+20 4.716899877E+00 6.665767206E-05 2.380728068E-03 4.258793475E-01 2.379728068E-03 5.279855583E-01 5.351012391E-04 3.076794145E-01 1.739206547E-03 9.525545798E-02 
0L89 46168 320 36.232 1.000000000E+00 1.801997213E+00 1.548606039E-10 1.000000000E+20 4.774225531E+00 6.884861410E-05 2.386626516E-03 4.258247803E-01 2.385626516E-03 5.280547480E-01 5.364291086E-04 3.090330478E-01 1.735973249E-03 9.791004770E-02 
0L90 46290 320 36.232 1.000000000E+00 1.860200419E+00 1.605845971E-10 1.000000000E+20 4.701072757E+00 6.584676819E-05 2.383392371E-03 4.255178500E-01 2.382392371E-03 5.286557479E-01 5.359250179E-04 3.087908592E-01 1.735695069E-03 1.298092889E-01 
0L91 46408 320 36.232 1.000000000E+00 1.804004494E+00 1.518912000E-10 1.000000000E+20 4.815065935E+00 7.113055900E-05 2.387330121E-03 4.263950822E-01 2.386330121E-03 5.258980205E-01 5.351114531E-04 3.053428083E-01 1.752565740E-03 9.725602478E-02 
0L92 46528 320 36.232 1.000000000E+00 1.851024260E+00 1.674065402E-10 1.000000000E+20 4.976783037E+00 7.704064718E-05 2.388974426E-03 4.250251095E-01 2.387974426E-03 5.282052800E-01 5.361014693E-04 3.087336638E-01 1.736278888E-03 9.040201846E-02 
0L93 46648 320.02 36.23 1.000000000E+00 1.751994680E+00 1.522831360E-10 1.000000000E+20 4.829741344E+00 7.073966610E-05 2.383777848E-03 4.268613262E-01 2.382777848E-03 5.259271584E-01 5.349287762E-04 3.068981921E-01 1.742902362E-03 1.040995319E-01 
0L94 46770 320 36.232 1.000000000E+00 1.779400219E+00 1.554630344E-10 1.000000000E+20 5.000000000E+00 7.814022532E-05 2.387885608E-03 4.277723315E-01 2.386885608E-03 5.201666491E-01 5.311128391E-04 3.039392993E-01 1.747411904E-03 1.128855928E-01 
0L95 46888 320.02 36.23 1.000000000E+00 1.845288466E+00 1.607170419E-10 1.000000000E+20 4.820899352E+00 7.066379878E-05 2.384287906E-03 4.253103998E-01 2.383287906E-03 5.275648362E-01 5.347593076E-04 3.107604639E-01 1.720974487E-03 9.894330619E-02 
0L96 47010 320 36.232 1.000000000E+00 1.835463436E+00 1.617130729E-10 1.000000000E+20 5.000000000E+00 7.811209238E-05 2.390310876E-03 4.274358662E-01 2.389310876E-03 5.223046555E-01 5.334178174E-04 3.074744066E-01 1.734846385E-03 1.431635628E-01 
0L97 47128 320.02 36.23 1.000000000E+00 1.834628411E+00 1.596783898E-10 1.000000000E+20 4.903632608E+00 7.366485682E-05 2.386541877E-03 4.258104311E-01 2.385541877E-03 5.291014618E-01 5.374552411E-04 3.077279462E-01 1.746520893E-03 8.741674265E-02 
