fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
DARK14 36884 320.44 36.182 1.000000000E+00 1.334251239E+00 9.031137207E-11 1.000000000E+20 3.560237848E+00 2.816095459E-05 1.379660766E-01 
DARK15 37006 320.35 36.192 1.000000000E+00 1.369656246E+00 9.869569610E-11 1.000000000E+20 3.775687658E+00 3.395814867E-05 8.798453369E-02 
DARK16 37126 320.28 36.2 1.000000000E+00 1.346968153E+00 9.405901441E-11 1.000000000E+20 3.689224338E+00 3.144283597E-05 1.135398612E-01 
DARK17 37244 320.22 36.207 1.000000000E+00 1.297962525E+00 8.650033793E-11 1.000000000E+20 3.627147279E+00 2.982667715E-05 1.260977330E-01 
DARK18 37364 320.17 36.213 1.000000000E+00 1.359914027E+00 9.637210928E-11 1.000000000E+20 3.892967974E+00 3.709550536E-05 5.718772830E-02 
DARK19 37484 320.13 36.217 1.000000000E+00 1.314261909E+00 8.598437018E-11 1.000000000E+20 3.619767632E+00 2.930273188E-05 1.279508243E-01 
DARK2 35444 305.4 37.964 1.000000000E+00 1.187591967E+00 8.141982311E-12 1.000000000E+20 3.740574750E+00 2.225047575E-05 1.600335895E-01 
DARK20 37756 319.46 36.293 1.000000000E+00 1.441659432E+00 8.326456269E-11 1.000000000E+20 3.840080317E+00 3.489646429E-05 7.927926258E-02 
DARK21 37882 319.74 36.261 1.000000000E+00 1.405354410E+00 8.491303328E-11 1.000000000E+20 3.805600101E+00 3.426938689E-05 8.389611643E-02 
DARK22 38004 320.12 36.218 1.000000000E+00 1.711150164E+00 1.242348568E-10 1.000000000E+20 4.398405926E+00 5.228218866E-05 8.275886142E-02 
DARK23 38122 320.12 36.218 1.000000000E+00 1.493201206E+00 8.848542102E-11 1.000000000E+20 3.657241347E+00 3.024591073E-05 1.253140941E-01 
DARK24 38244 320.04 36.227 1.000000000E+00 1.615629048E+00 1.055045893E-10 1.000000000E+20 3.948144632E+00 3.833070750E-05 5.781122101E-02 
DARK25 38362 320 36.232 1.000000000E+00 1.526643839E+00 9.638320376E-11 1.000000000E+20 3.827004281E+00 3.531462068E-05 7.977888387E-02 
DARK26 38484 320.02 36.23 1.000000000E+00 1.518209930E+00 9.006324736E-11 1.000000000E+20 3.670257988E+00 3.089493431E-05 1.227125736E-01 
DARK27 38602 320.02 36.23 1.000000000E+00 1.577629503E+00 9.880750149E-11 1.000000000E+20 3.840842357E+00 3.531000130E-05 8.886798189E-02 
DARK28 38722 320.02 36.23 1.000000000E+00 1.618144994E+00 1.067631571E-10 1.000000000E+20 3.974232211E+00 3.938632334E-05 5.510293957E-02 
DARK29 38842 320.02 36.23 1.000000000E+00 1.494620945E+00 9.130703513E-11 1.000000000E+20 3.676589101E+00 3.079662062E-05 1.286439196E-01 
DARK3 35568 319.5 36.289 1.000000000E+00 1.235409048E+00 9.201163132E-11 1.000000000E+20 3.619594146E+00 2.927544639E-05 1.320330835E-01 
DARK30 38962 320.02 36.23 1.000000000E+00 1.461755658E+00 8.557384440E-11 1.000000000E+20 3.661000185E+00 3.034435946E-05 1.255379782E-01 
DARK31 39082 320.02 36.23 1.000000000E+00 1.525048744E+00 9.385252392E-11 1.000000000E+20 3.796753532E+00 3.417463200E-05 8.574406329E-02 
DARK32 39204 320.03 36.228 1.000000000E+00 1.365804227E+00 7.350801525E-11 1.000000000E+20 3.383498778E+00 2.315968357E-05 1.785571095E-01 
DARK33 39322 320.03 36.228 1.000000000E+00 1.526021436E+00 9.894551422E-11 1.000000000E+20 3.810407609E+00 3.425646957E-05 8.673544959E-02 
DARK34 39442 320.02 36.23 1.000000000E+00 1.551544618E+00 9.579975431E-11 1.000000000E+20 3.633645037E+00 2.935090238E-05 1.296109173E-01 
DARK35 39564 320.03 36.228 1.000000000E+00 1.421388936E+00 7.998802104E-11 1.000000000E+20 3.576538312E+00 2.764897072E-05 1.337935197E-01 
DARK36 39684 320.03 36.228 1.000000000E+00 1.505875721E+00 8.991478587E-11 1.000000000E+20 3.559873670E+00 2.748896449E-05 1.579836693E-01 
DARK37 39802 320.02 36.23 1.000000000E+00 1.475594473E+00 8.480737032E-11 1.000000000E+20 3.549517256E+00 2.722444324E-05 1.362875377E-01 
DARK38 39922 320.03 36.228 1.000000000E+00 1.458324085E+00 8.450778705E-11 1.000000000E+20 3.605495886E+00 2.868432012E-05 1.312799573E-01 
DARK39 40044 320.03 36.228 1.000000000E+00 1.313932907E+00 6.881814275E-11 1.000000000E+20 3.349035136E+00 2.211549651E-05 1.980095648E-01 
DARK4 35684 328.32 35.314 1.000000000E+00 1.505109069E+00 5.414234883E-10 1.000000000E+20 3.949639576E+00 4.959176827E-05 4.610956350E-02 
DARK40 40162 320.03 36.228 1.000000000E+00 1.513757670E+00 8.773494379E-11 1.000000000E+20 3.589363522E+00 2.822241193E-05 1.290069011E-01 
DARK41 40286 320.03 36.228 1.000000000E+00 1.329311177E+00 7.036082831E-11 1.000000000E+20 3.385081035E+00 2.353151931E-05 1.895912325E-01 
DARK42 40402 320.03 36.228 1.000000000E+00 1.408803255E+00 8.074189216E-11 1.000000000E+20 3.557524192E+00 2.742359120E-05 1.338684695E-01 
DARK43 40524 320.03 36.228 1.000000000E+00 1.545605822E+00 9.700132892E-11 1.000000000E+20 3.881702362E+00 3.674817817E-05 9.952835677E-02 
DARK44 40644 320.03 36.228 1.000000000E+00 1.549905789E+00 9.738444997E-11 1.000000000E+20 3.800127783E+00 3.404444113E-05 8.848835819E-02 
DARK45 40762 320.02 36.23 1.000000000E+00 1.497456278E+00 9.298457400E-11 1.000000000E+20 3.824257163E+00 3.488001310E-05 8.092291960E-02 
DARK46 40884 320.03 36.228 1.000000000E+00 1.479788784E+00 8.949980266E-11 1.000000000E+20 3.671968299E+00 3.074239846E-05 1.252840712E-01 
DARK47 41004 320.03 36.228 1.000000000E+00 1.412229326E+00 7.589874788E-11 1.000000000E+20 3.420574392E+00 2.395157281E-05 1.959786032E-01 
DARK48 41124 320.03 36.228 1.000000000E+00 1.520249927E+00 9.634234319E-11 1.000000000E+20 3.804406888E+00 3.425839306E-05 8.721141567E-02 
DARK49 41244 320.03 36.228 1.000000000E+00 1.539292169E+00 9.713214528E-11 1.000000000E+20 3.900260968E+00 3.709370908E-05 6.723624068E-02 
DARK5 35806 326.31 35.531 1.000000000E+00 1.424948103E+00 3.456132027E-10 1.000000000E+20 3.861522895E+00 4.392543862E-05 6.623120880E-02 
DARK50 41362 320.02 36.23 1.000000000E+00 1.401973258E+00 8.460171738E-11 1.000000000E+20 3.650552716E+00 3.002584375E-05 1.270773538E-01 
DARK51 41482 320.02 36.23 1.000000000E+00 1.545816806E+00 1.012924679E-10 1.000000000E+20 3.941743722E+00 3.814407074E-05 5.861127540E-02 
DARK52 41604 320.02 36.23 1.000000000E+00 1.506130734E+00 9.275944563E-11 1.000000000E+20 3.655522987E+00 3.012357840E-05 1.490220181E-01 
DARK53 41724 320.03 36.228 1.000000000E+00 1.523906963E+00 9.299963870E-11 1.000000000E+20 3.802494017E+00 3.421853648E-05 8.639107512E-02 
DARK54 41842 320.02 36.23 1.000000000E+00 1.493314550E+00 9.521774269E-11 1.000000000E+20 3.821827666E+00 3.479106164E-05 8.576386186E-02 
DARK55 41962 320.03 36.228 1.000000000E+00 1.522368712E+00 9.720410701E-11 1.000000000E+20 3.873069512E+00 3.643554157E-05 6.944015599E-02 
DARK56 42086 320.03 36.228 1.000000000E+00 1.550822587E+00 1.004703677E-10 1.000000000E+20 3.919832767E+00 3.834170674E-05 1.286045226E-01 
DARK57 42202 320.02 36.23 1.000000000E+00 1.436822331E+00 8.357852415E-11 1.000000000E+20 3.650157683E+00 3.010645550E-05 1.263354760E-01 
DARK58 42322 320.02 36.23 1.000000000E+00 1.509183082E+00 9.709666278E-11 1.000000000E+20 3.843653645E+00 3.531452352E-05 8.072229845E-02 
DARK59 42444 320.02 36.23 1.000000000E+00 1.584648468E+00 1.027412895E-10 1.000000000E+20 3.954892110E+00 3.847322031E-05 5.929999578E-02 
DARK6 35924 323.02 35.893 1.000000000E+00 1.324101163E+00 1.522038311E-10 1.000000000E+20 3.701412037E+00 3.407576183E-05 9.811627202E-02 
DARK60 42564 320.03 36.228 1.000000000E+00 1.521932340E+00 9.655653252E-11 1.000000000E+20 3.666837197E+00 3.052532982E-05 1.436441366E-01 
DARK61 42684 320.03 36.228 1.000000000E+00 1.508056662E+00 9.088756614E-11 1.000000000E+20 3.704234969E+00 3.160620835E-05 1.294780958E-01 
DARK62 42802 320.02 36.23 1.000000000E+00 1.515737588E+00 9.603543150E-11 1.000000000E+20 3.799657898E+00 3.425100413E-05 9.816566379E-02 
DARK63 42922 320.02 36.23 1.000000000E+00 1.525260588E+00 9.506932466E-11 1.000000000E+20 3.823659953E+00 3.501457353E-05 9.197776868E-02 
DARK64 43044 320.03 36.228 1.000000000E+00 1.536494547E+00 9.228389678E-11 1.000000000E+20 3.707181830E+00 3.148025530E-05 1.448037807E-01 
DARK65 43162 320.02 36.23 1.000000000E+00 1.536921024E+00 9.948039517E-11 1.000000000E+20 3.885833597E+00 3.647458761E-05 7.739817945E-02 
DARK66 43284 320.03 36.228 1.000000000E+00 1.491712707E+00 9.015820495E-11 1.000000000E+20 3.665693425E+00 3.052000854E-05 1.289669072E-01 
DARK67 43404 320.03 36.228 1.000000000E+00 1.522308210E+00 9.908749946E-11 1.000000000E+20 3.845208352E+00 3.550798194E-05 8.893736216E-02 
DARK68 43526 320.03 36.228 1.000000000E+00 1.542546929E+00 9.591434409E-11 1.000000000E+20 3.790991539E+00 3.424486297E-05 1.132615178E-01 
DARK69 43758 319.68 36.268 1.000000000E+00 1.182989514E+00 1.136247379E-10 1.000000000E+20 3.617722304E+00 3.597622822E-05 2.087429683E-01 
DARK7 36048 321.9 36.018 1.000000000E+00 1.536773840E+00 3.379571064E-10 1.000000000E+20 4.489679154E+00 6.893853560E-05 2.587900381E-02 
DARK70 43886 319.52 36.286 1.000000000E+00 1.698097017E+00 1.122838356E-10 1.000000000E+20 3.999028589E+00 3.973717588E-05 1.193414148E-01 
DARK71 44004 319.95 36.238 1.000000000E+00 1.580693031E+00 9.805856085E-11 1.000000000E+20 3.843208157E+00 3.556769985E-05 8.685979020E-02 
DARK72 44124 320.06 36.225 1.000000000E+00 1.607967631E+00 1.051702658E-10 1.000000000E+20 3.905051151E+00 3.719511308E-05 7.490523386E-02 
DARK73 44246 319.99 36.233 1.000000000E+00 1.560204536E+00 9.472731303E-11 1.000000000E+20 3.693404329E+00 3.151458601E-05 1.253190847E-01 
DARK74 44364 319.97 36.235 1.000000000E+00 1.556371607E+00 9.641116608E-11 1.000000000E+20 3.846770905E+00 3.548428796E-05 8.106521789E-02 
DARK75 44484 319.98 36.234 1.000000000E+00 1.596787050E+00 9.986727819E-11 1.000000000E+20 3.805895477E+00 3.435312583E-05 9.241806784E-02 
DARK76 44606 319.98 36.234 1.000000000E+00 1.578167938E+00 9.934136520E-11 1.000000000E+20 3.881024856E+00 3.661624870E-05 7.560405544E-02 
DARK77 44724 319.99 36.233 1.000000000E+00 1.458870990E+00 8.692276219E-11 1.000000000E+20 3.724965466E+00 3.245996030E-05 1.187537072E-01 
DARK78 44844 319.99 36.233 1.000000000E+00 1.593588984E+00 9.678241225E-11 1.000000000E+20 3.866785272E+00 3.650056713E-05 7.129838208E-02 
DARK79 44964 319.99 36.233 1.000000000E+00 1.514072906E+00 9.074354983E-11 1.000000000E+20 3.688301502E+00 3.109182729E-05 1.210657169E-01 
DARK8 36168 321.77 36.033 1.000000000E+00 1.610406436E+00 3.562483984E-10 1.000000000E+20 4.595962803E+00 7.302231852E-05 3.692245986E-02 
DARK80 45090 319.99 36.233 1.000000000E+00 1.576406171E+00 9.869001473E-11 1.000000000E+20 3.940534401E+00 3.847709362E-05 7.866263398E-02 
DARK81 45204 319.99 36.233 1.000000000E+00 1.541650906E+00 9.214723434E-11 1.000000000E+20 3.660090478E+00 3.030608621E-05 1.286235779E-01 
DARK82 45326 319.99 36.233 1.000000000E+00 1.351947791E+00 8.075567286E-11 1.000000000E+20 3.574773341E+00 2.881516500E-05 1.565952555E-01 
DARK83 45446 319.99 36.233 1.000000000E+00 1.627329092E+00 1.075059436E-10 1.000000000E+20 3.845934877E+00 3.636776917E-05 1.479816725E-01 
DARK84 45568 319.99 36.233 1.000000000E+00 1.590119771E+00 9.803049633E-11 1.000000000E+20 3.818477413E+00 3.497559041E-05 8.638993447E-02 
DARK85 45684 319.99 36.233 1.000000000E+00 1.522760884E+00 9.090075910E-11 1.000000000E+20 3.707375129E+00 3.165575217E-05 1.241930233E-01 
DARK86 45804 319.99 36.233 1.000000000E+00 1.034467704E+00 6.216661057E-11 1.000000000E+20 3.618025621E+00 2.989311330E-05 1.315430820E-01 
DARK87 45926 319.99 36.233 1.000000000E+00 1.510268269E+00 9.101424535E-11 1.000000000E+20 3.692440995E+00 3.125678561E-05 1.230586134E-01 
DARK88 46044 319.99 36.233 1.000000000E+00 1.583425306E+00 9.854881789E-11 1.000000000E+20 3.765857535E+00 3.338767213E-05 9.691701699E-02 
DARK89 46164 319.99 36.233 1.000000000E+00 1.590717035E+00 9.903562606E-11 1.000000000E+20 3.841681993E+00 3.537710701E-05 8.151502437E-02 
DARK9 36288 321.57 36.055 1.000000000E+00 1.323801427E+00 1.190358436E-10 1.000000000E+20 3.734799380E+00 3.411941809E-05 9.016329189E-02 
DARK90 46286 319.99 36.233 1.000000000E+00 1.587702214E+00 9.750522021E-11 1.000000000E+20 3.845114912E+00 3.554754900E-05 8.710869462E-02 
DARK91 46404 320 36.232 1.000000000E+00 1.561882147E+00 9.728080947E-11 1.000000000E+20 3.855257643E+00 3.566412467E-05 7.950038812E-02 
DARK92 46524 319.99 36.233 1.000000000E+00 1.601182641E+00 9.839709438E-11 1.000000000E+20 3.814595742E+00 3.469624990E-05 9.015788265E-02 
DARK93 46644 320 36.232 1.000000000E+00 1.535169224E+00 9.242282788E-11 1.000000000E+20 3.767363691E+00 3.327720217E-05 9.753318502E-02 
DARK94 46766 320 36.232 1.000000000E+00 1.423612133E+00 7.562149344E-11 1.000000000E+20 3.464789261E+00 2.530248461E-05 1.850062580E-01 
DARK95 46884 320.02 36.23 1.000000000E+00 1.351890224E+00 7.142005487E-11 1.000000000E+20 3.417538136E+00 2.406706952E-05 1.876507673E-01 
DARK96 47006 320 36.232 1.000000000E+00 1.559079130E+00 9.675373555E-11 1.000000000E+20 3.810814916E+00 3.445109348E-05 9.424919476E-02 
DARK97 47124 320.02 36.23 1.000000000E+00 1.597594927E+00 1.010147897E-10 1.000000000E+20 3.877414111E+00 3.645025403E-05 7.894114831E-02 
DARK98 47246 320.02 36.23 1.000000000E+00 1.523970880E+00 9.196116606E-11 1.000000000E+20 3.734076463E+00 3.262411640E-05 1.199451701E-01 
DARK99 47364 320 36.232 1.000000000E+00 1.409851547E+00 7.349843136E-11 1.000000000E+20 3.434706772E+00 2.442402902E-05 1.911830090E-01 
