fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
012_300_SRH 012_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.843810323E-14 1.000000000E+20 1.238985244E+00 1.718302578E-14 1.680716531E-03 
013_300 013_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.258039754E-14 1.000000000E+20 1.239784522E+00 2.513923617E-14 1.935337992E-03 
013_300_SRH 013_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.224396871E-14 1.000000000E+20 1.239972965E+00 2.513588087E-14 1.958263356E-03 
014_300 014_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.708792197E-14 1.000000000E+20 1.248629551E+00 3.757692391E-14 2.311770847E-03 
014_300_SRH 014_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.676458104E-14 1.000000000E+20 1.248686206E+00 3.757275508E-14 2.331502383E-03 
015_300 015_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.221116775E-14 1.000000000E+20 1.249557208E+00 5.505228314E-14 2.679960359E-03 
015_300_SRH 015_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.189943319E-14 1.000000000E+20 1.249590474E+00 5.504799498E-14 2.698058630E-03 
016_300 016_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.819051860E-14 1.000000000E+20 1.251453378E+00 8.074465600E-14 3.097085251E-03 
016_300_SRH 016_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.792502513E-14 1.000000000E+20 1.252247869E+00 8.078607074E-14 3.114818926E-03 
017_300 017_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.578245653E-14 1.000000000E+20 1.263878416E+00 1.194512215E-13 3.599086708E-03 
017_300_SRH 017_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.555225089E-14 1.000000000E+20 1.264454131E+00 1.194466039E-13 3.610859489E-03 
018_300 018_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.476951760E-14 1.000000000E+20 1.269976828E+00 1.751558437E-13 4.064067154E-03 
018_300_SRH 018_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.448497024E-14 1.000000000E+20 1.270043508E+00 1.751519913E-13 4.076846521E-03 
019_300 019_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.109529228E-14 1.000000000E+20 1.258233933E+00 2.568818755E-13 4.607927570E-03 
019_300_SRH 019_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.081130462E-14 1.000000000E+20 1.258243644E+00 2.568772794E-13 4.618928040E-03 
