B T nFsrh nFBsrh dnsrh nF nFB dn
1.524993176E+01 315 1.152137421E+00 1.161468379E+00 -9.330958000E-03 1.152112990E+00 1.161462993E+00 -9.350003000E-03
1.524993176E+01 320 1.132795922E+00 1.150929006E+00 -1.813308400E-02 1.132792913E+00 1.150908361E+00 -1.811544800E-02
1.524993176E+01 325 1.118840017E+00 1.132573789E+00 -1.373377200E-02 1.118829025E+00 1.132567945E+00 -1.373892000E-02
1.524993176E+01 330 1.093934102E+00 1.116989344E+00 -2.305524200E-02 1.093923242E+00 1.116967539E+00 -2.304429700E-02
1.524993176E+01 335 1.016115207E+00 1.088492324E+00 -7.237711700E-02 1.016106196E+00 1.088472462E+00 -7.236626600E-02
1.524993176E+01 340 1.014956829E+00 1.061684034E+00 -4.672720500E-02 1.014951599E+00 1.061662777E+00 -4.671117800E-02
1.549996187E+01 290 1.172268556E+00 1.14378291E+00 2.848564600E-02 1.172266633E+00 1.14331508E+00 2.895155300E-02
1.549996187E+01 295 1.172308166E+00 1.14566238E+00 2.664578600E-02 1.172215276E+00 1.14513665E+00 2.707862600E-02
1.549996187E+01 300 1.175530628E+00 1.149870128E+00 2.566050000E-02 1.175528303E+00 1.149867297E+00 2.566100600E-02
1.549996187E+01 305 1.181696286E+00 1.156369347E+00 2.532693900E-02 1.181692399E+00 1.156365636E+00 2.532676300E-02
1.549996187E+01 310 1.187203765E+00 1.162892801E+00 2.431096400E-02 1.187198718E+00 1.162887890E+00 2.431082800E-02
1.549996187E+01 315 1.182636126E+00 1.168888926E+00 1.374720000E-02 1.182630055E+00 1.168883720E+00 1.374633500E-02
1.549996187E+01 320 1.181246461E+00 1.173677499E+00 7.568962000E-03 1.181229458E+00 1.173634117E+00 7.595341000E-03
1.549996187E+01 325 1.160363098E+00 1.170009471E+00 -9.646373000E-03 1.160344454E+00 1.169971384E+00 -9.626930000E-03
1.549996187E+01 330 1.149324617E+00 1.162845400E+00 -1.352078300E-02 1.149288709E+00 1.162835658E+00 -1.354694900E-02
1.549996187E+01 335 1.129387766E+00 1.140727100E+00 -1.133933400E-02 1.129366479E+00 1.140642160E+00 -1.127568100E-02
1.549996187E+01 340 1.105008800E+00 1.115881164E+00 -1.087236400E-02 1.104976818E+00 1.115821741E+00 -1.084492300E-02
1.574996808E+01 290 1.177223098E+00 1.14555867E+00 3.166442800E-02 1.177220356E+00 1.14524986E+00 3.197049600E-02
1.574996808E+01 295 1.184674391E+00 1.15065974E+00 3.401465100E-02 1.184670753E+00 1.15023582E+00 3.443493300E-02
1.574996808E+01 300 1.182056555E+00 1.157018926E+00 2.503762900E-02 1.182052241E+00 1.157014896E+00 2.503734500E-02
1.574996808E+01 305 1.189085726E+00 1.163506245E+00 2.557948100E-02 1.189080182E+00 1.163501018E+00 2.557916400E-02
1.574996808E+01 310 1.195733808E+00 1.170069987E+00 2.566382100E-02 1.195726863E+00 1.170063367E+00 2.566349600E-02
1.574996808E+01 315 1.196412330E+00 1.176584644E+00 1.982768600E-02 1.196312191E+00 1.176575884E+00 1.973630700E-02
1.574996808E+01 320 1.198332524E+00 1.177537805E+00 2.079471900E-02 1.198321914E+00 1.177467805E+00 2.085410900E-02
1.574996808E+01 325 1.202669779E+00 1.178923376E+00 2.374640300E-02 1.202656171E+00 1.178909762E+00 2.374640900E-02
1.574996808E+01 330 1.189810593E+00 1.183411033E+00 6.399560000E-03 1.189738146E+00 1.183393043E+00 6.345103000E-03
1.574996808E+01 335 1.180668566E+00 1.182449824E+00 -1.781258000E-03 1.180654150E+00 1.182393307E+00 -1.739157000E-03
1.574996808E+01 340 1.161896980E+00 1.164042475E+00 -2.145495000E-03 1.161865012E+00 1.163985473E+00 -2.120461000E-03
1.600000000E+01 290 1.191152411E+00 1.15510949E+00 3.604292100E-02 1.190762473E+00 1.15510949E+00 3.565298300E-02
1.600000000E+01 295 1.189921889E+00 1.164551229E+00 2.537066000E-02 1.189916975E+00 1.164380189E+00 2.553678600E-02
1.600000000E+01 300 1.197800083E+00 1.163021050E+00 3.477903300E-02 1.197793706E+00 1.163015307E+00 3.477839900E-02
1.600000000E+01 305 1.195304039E+00 1.170011783E+00 2.529225600E-02 1.195296551E+00 1.170004769E+00 2.529178200E-02
1.600000000E+01 310 1.202868361E+00 1.177123715E+00 2.574464600E-02 1.202858244E+00 1.177114125E+00 2.574411900E-02
1.600000000E+01 315 1.210157967E+00 1.183877847E+00 2.628012000E-02 1.210145147E+00 1.183865528E+00 2.627961900E-02
1.600000000E+01 320 1.207514355E+00 1.181278475E+00 2.623588000E-02 1.207499589E+00 1.181168052E+00 2.633153700E-02
1.600000000E+01 325 1.214058094E+00 1.187024240E+00 2.703385400E-02 1.214039357E+00 1.187005921E+00 2.703343600E-02
1.600000000E+01 330 1.215000101E+00 1.192782162E+00 2.221793900E-02 1.214977868E+00 1.192758821E+00 2.221904700E-02
1.600000000E+01 335 1.219156588E+00 1.197797345E+00 2.135924300E-02 1.219040966E+00 1.197767412E+00 2.127355400E-02
1.600000000E+01 340 1.207410992E+00 1.201426334E+00 5.984658000E-03 1.207383981E+00 1.201390093E+00 5.993888000E-03
1.624993176E+01 290 1.209167748E+00 1.15112858E+00 5.803916800E-02 1.209161171E+00 1.15112858E+00 5.803259100E-02
1.624993176E+01 295 1.194753837E+00 1.15678832E+00 3.796551700E-02 1.194703617E+00 1.15752948E+00 3.717413700E-02
1.624993176E+01 300 1.202937967E+00 1.164429628E+00 3.850833900E-02 1.202927230E+00 1.164421630E+00 3.850560000E-02
1.624993176E+01 305 1.204991276E+00 1.171789123E+00 3.320215300E-02 1.204417241E+00 1.171778963E+00 3.263827800E-02
1.624993176E+01 310 1.209132796E+00 1.179375387E+00 2.975740900E-02 1.209118251E+00 1.179361954E+00 2.975629700E-02
1.624993176E+01 315 1.217112234E+00 1.186665133E+00 3.044710100E-02 1.217093805E+00 1.186648002E+00 3.044580300E-02
1.624993176E+01 320 1.220975694E+00 1.184112581E+00 3.686311300E-02 1.220598411E+00 1.184093096E+00 3.650531500E-02
1.624993176E+01 325 1.223068617E+00 1.191244569E+00 3.182404800E-02 1.223041879E+00 1.191219326E+00 3.182255300E-02
1.624993176E+01 330 1.224754595E+00 1.197958015E+00 2.679658000E-02 1.224723309E+00 1.197926939E+00 2.679637000E-02
1.624993176E+01 335 1.231779506E+00 1.203016265E+00 2.876324100E-02 1.231740655E+00 1.202926270E+00 2.881438500E-02
1.624993176E+01 340 1.232996970E+00 1.205314329E+00 2.768264100E-02 1.232950838E+00 1.205225327E+00 2.772551100E-02
1.649996187E+01 290 1.213187279E+00 1.15182482E+00 6.136245900E-02 1.213178056E+00 1.15244526E+00 6.073279600E-02
1.649996187E+01 295 1.217922456E+00 1.15642336E+00 6.149909600E-02 1.216986504E+00 1.15638686E+00 6.059964400E-02
1.649996187E+01 300 1.207608103E+00 1.164664284E+00 4.294381900E-02 1.207594625E+00 1.164665529E+00 4.292909600E-02
1.649996187E+01 305 1.216493501E+00 1.172813133E+00 4.368036800E-02 1.216476037E+00 1.172808955E+00 4.366708200E-02
1.649996187E+01 310 1.214550522E+00 1.180769833E+00 3.378068900E-02 1.214342210E+00 1.180756058E+00 3.358615200E-02
1.649996187E+01 315 1.223141919E+00 1.18328467E+00 3.985724900E-02 1.223064807E+00 1.1823863E+00 4.067850700E-02
1.649996187E+01 320 1.231642071E+00 1.186291136E+00 4.535093500E-02 1.231572206E+00 1.186263557E+00 4.530864900E-02
1.649996187E+01 325 1.230354541E+00 1.193854970E+00 3.649957100E-02 1.230319473E+00 1.193820089E+00 3.649938400E-02
1.649996187E+01 330 1.233138711E+00 1.201440032E+00 3.169867900E-02 1.233099068E+00 1.201396203E+00 3.170286500E-02
1.649996187E+01 335 1.241657042E+00 1.203798310E+00 3.785873200E-02 1.241601237E+00 1.203664858E+00 3.793637900E-02
1.649996187E+01 340 1.244600170E+00 1.208269433E+00 3.633073700E-02 1.244538232E+00 1.208217166E+00 3.632106600E-02
1.674996808E+01 290 1.229892128E+00 1.15495227E+00 7.493985800E-02 1.229877370E+00 1.1547726E+00 7.510477000E-02
1.674996808E+01 295 1.227325914E+00 1.156640532E+00 7.068538200E-02 1.227308086E+00 1.156647211E+00 7.066087500E-02
1.674996808E+01 300 1.225559376E+00 1.158143651E+00 6.741572500E-02 1.223980117E+00 1.158168545E+00 6.581157200E-02
1.674996808E+01 305 1.222225971E+00 1.171089756E+00 5.113621500E-02 1.222199943E+00 1.171131958E+00 5.106798500E-02
1.674996808E+01 310 1.231481461E+00 1.17668164E+00 5.479982100E-02 1.231389955E+00 1.1758338E+00 5.555615500E-02
1.674996808E+01 315 1.230022061E+00 1.18375632E+00 4.626574100E-02 1.229881072E+00 1.18270915E+00 4.717192200E-02
1.674996808E+01 320 1.239103593E+00 1.190714927E+00 4.838866600E-02 1.239038911E+00 1.190711897E+00 4.832701400E-02
1.674996808E+01 325 1.247897588E+00 1.198630713E+00 4.926687500E-02 1.247838433E+00 1.198583185E+00 4.925524800E-02
1.674996808E+01 330 1.246879650E+00 1.205143974E+00 4.173567600E-02 1.246794440E+00 1.204931511E+00 4.186292900E-02
1.674996808E+01 335 1.250511080E+00 1.208650862E+00 4.186021800E-02 1.250371848E+00 1.208579602E+00 4.179224600E-02
1.674996808E+01 340 1.259222635E+00 1.213294428E+00 4.592820700E-02 1.259113257E+00 1.213223520E+00 4.588973700E-02
1.700000000E+01 290 1.237533822E+00 1.174454839E+00 6.307898300E-02 1.237513468E+00 1.174324080E+00 6.318938800E-02
1.700000000E+01 295 1.235629262E+00 1.177983137E+00 5.764612500E-02 1.235153582E+00 1.177345973E+00 5.780760900E-02
1.700000000E+01 300 1.244880720E+00 1.177870299E+00 6.701042100E-02 1.244848432E+00 1.177845415E+00 6.700301700E-02
1.700000000E+01 305 1.234796277E+00 1.186688299E+00 4.810797800E-02 1.231931500E+00 1.186674784E+00 4.525671600E-02
1.700000000E+01 310 1.240243654E+00 1.191864587E+00 4.837906700E-02 1.240199477E+00 1.191856391E+00 4.834308600E-02
1.700000000E+01 315 1.247699400E+00 1.19830432E+00 4.939508000E-02 1.244292148E+00 1.19830432E+00 4.598782800E-02
1.700000000E+01 320 1.248776571E+00 1.20251544E+00 4.626113100E-02 1.248674251E+00 1.20251544E+00 4.615881100E-02
1.700000000E+01 325 1.258210669E+00 1.20435710E+00 5.385356900E-02 1.258416225E+00 1.204054E+00 5.436222500E-02
1.700000000E+01 330 1.260203596E+00 1.20941606E+00 5.078753600E-02 1.257794582E+00 1.20941606E+00 4.837852200E-02
1.700000000E+01 335 1.261744312E+00 1.214987241E+00 4.675707100E-02 1.261594588E+00 1.214635428E+00 4.695916000E-02
1.700000000E+01 340 1.271114845E+00 1.221358682E+00 4.975616300E-02 1.270529274E+00 1.221244029E+00 4.928524500E-02
