fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T24 13:03:30 295 39.3 1.000E+000 1.050E+000 5.033E-006 1.024E+020 2.916E+000 4.014E-009 1.953E-003 
0T25 13:08:36 295 39.3 1.000E+000 1.050E+000 5.048E-006 5.817E+019 2.920E+000 4.004E-009 2.040E-003 
0T26 13:13:06 295 39.3 1.000E+000 1.050E+000 5.049E-006 1.438E+020 2.919E+000 4.017E-009 2.028E-003 
0T27 13:18:22 295 39.3 1.000E+000 1.050E+000 4.986E-006 5.813E+019 2.918E+000 4.023E-009 1.950E-003 
0T28 13:24:32 295 39.3 1.000E+000 1.050E+000 4.942E-006 3.383E+020 2.917E+000 4.041E-009 1.883E-003 
0T29 13:27:28 295 39.3 1.000E+000 1.050E+000 4.969E-006 6.773E+019 2.920E+000 4.013E-009 1.995E-003 
0T30 13:33:16 295 39.3 1.000E+000 1.050E+000 5.075E-006 6.463E+019 2.918E+000 4.037E-009 1.906E-003 
0T31 13:40:44 295 39.3 1.000E+000 1.050E+000 4.951E-006 6.241E+019 2.919E+000 4.045E-009 1.940E-003 
0T32 13:44:28 295 39.3 1.000E+000 1.050E+000 4.980E-006 6.194E+019 2.920E+000 4.039E-009 1.987E-003 
0T33 13:52:48 295 39.3 1.000E+000 1.050E+000 5.013E-006 6.339E+019 2.918E+000 4.066E-009 1.917E-003 
0T34 13:59:58 295 39.3 1.000E+000 1.050E+000 4.985E-006 6.485E+019 2.919E+000 4.059E-009 5.871E-003 
0T35 14:04:08 295 39.3 1.000E+000 1.050E+000 4.989E-006 2.905E+020 2.919E+000 4.055E-009 1.860E-003 
0T36 14:11:38 295 39.3 1.000E+000 1.050E+000 5.062E-006 1.849E+020 2.917E+000 4.083E-009 1.817E-003 
0T37 14:20:04 294.9 39.32 1.000E+000 1.050E+000 4.956E-006 6.077E+019 2.919E+000 4.050E-009 1.877E-003 
0T38 14:22:32 295 39.3 1.000E+000 1.050E+000 4.985E-006 6.776E+019 2.916E+000 4.094E-009 1.833E-003 
0T39 14:28:12 295.1 39.29 1.000E+000 1.050E+000 4.959E-006 8.680E+020 2.918E+000 4.118E-009 1.787E-003 
0T40 14:34:18 295 39.3 1.000E+000 1.050E+000 4.913E-006 6.215E+019 2.918E+000 4.086E-009 1.799E-003 
0T41 14:41:12 295.2 39.28 1.000E+000 1.050E+000 5.069E-006 6.237E+019 2.920E+000 4.135E-009 1.975E-003 
0T42 14:46:58 295.1 39.29 1.000E+000 1.050E+000 4.927E-006 6.390E+020 2.921E+000 4.110E-009 1.861E-003 
0T43 14:52:32 295.1 39.29 1.000E+000 1.050E+000 4.958E-006 8.178E+020 2.920E+000 4.103E-009 1.852E-003 
0T44 14:59:14 295.1 39.29 1.000E+000 1.050E+000 4.984E-006 6.466E+019 2.921E+000 4.105E-009 1.847E-003 
0T45 15:03:18 295.1 39.29 1.000E+000 1.050E+000 4.906E-006 5.889E+019 2.922E+000 4.105E-009 1.869E-003 
0T46 15:13:58 295.1 39.29 1.000E+000 1.050E+000 5.010E-006 6.700E+019 2.921E+000 4.121E-009 1.883E-003 
0T47 15:22:42 295 39.3 1.000E+000 1.050E+000 4.911E-006 2.637E+020 2.920E+000 4.110E-009 1.782E-003 
0T48 15:33:42 295 39.3 1.000E+000 1.050E+000 4.954E-006 6.838E+019 2.921E+000 4.112E-009 1.809E-003 
