N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
2.154000E+12 1.360E+15 290 3.800E-4 1.971829E-1 1.626650E+1 4.227550E-1 7.805460E+1 2.189561E-1 1.855520E+1 4.319640E-1 7.847340E+1 9.9440938E+00 1.2334548E+01 2.1318906E+00 5.3368403E-01
3.162000E+12 1.360E+15 290 3.800E-4 1.834602E-1 1.487610E+1 4.167400E-1 7.782930E+1 2.061178E-1 1.720220E+1 4.264780E-1 7.827670E+1 1.0992549E+01 1.3522108E+01 2.2833534E+00 5.7156216E-01
4.642000E+12 1.360E+15 290 3.800E-4 1.693430E-1 1.346740E+1 4.104810E-1 7.749710E+1 1.927635E-1 1.581280E+1 4.208180E-1 7.797400E+1 1.2149862E+01 1.4832288E+01 2.4564063E+00 6.1161413E-01
6.813000E+12 1.360E+15 290 3.800E-4 1.550043E-1 1.208190E+1 4.037530E-1 7.722140E+1 1.789424E-1 1.442120E+1 4.147180E-1 7.773140E+1 1.3377545E+01 1.6221258E+01 2.6439653E+00 6.5610551E-01
1.000000E+13 1.360E+15 290 3.800E-4 1.406772E-1 1.071950E+1 3.967310E-1 7.682730E+1 1.647719E-1 1.301490E+1 4.083700E-1 7.736850E+1 1.4623064E+01 1.7636709E+01 2.8501114E+00 6.9950949E-01
1.468000E+13 1.360E+15 290 3.800E-4 1.266152E-1 9.414000E+0 3.894140E-1 7.637250E+1 1.504465E-1 1.162760E+1 4.016420E-1 7.697130E+1 1.5840382E+01 1.9037463E+01 3.0445023E+00 7.7795230E-01
2.154000E+13 1.360E+15 290 3.800E-4 1.130597E-1 8.191900E+0 3.816530E-1 7.594000E+1 1.362077E-1 1.028860E+1 3.944970E-1 7.659030E+1 1.6994634E+01 2.0378866E+01 3.2557916E+00 8.4906313E-01
3.162000E+13 1.360E+15 290 3.800E-4 1.002188E-1 7.053300E+0 3.734890E-1 7.537500E+1 1.223061E-1 9.002000E+0 3.870280E-1 7.606960E+1 1.8059034E+01 2.1647412E+01 3.4981965E+00 9.1311115E-01
4.642000E+13 1.360E+15 290 3.800E-4 8.825530E-2 6.015500E+0 3.649160E-1 7.471300E+1 1.089728E-1 7.795900E+0 3.792150E-1 7.546120E+1 1.9011625E+01 2.2837645E+01 3.7706842E+00 9.9150292E-01
6.813000E+13 1.360E+15 290 3.800E-4 7.728183E-2 5.083500E+0 3.558610E-1 7.393830E+1 9.640179E-2 6.684000E+0 3.709480E-1 7.476550E+1 1.9833615E+01 2.3945242E+01 4.0671469E+00 1.1063927E+00
1.000000E+14 1.360E+15 290 3.800E-4 6.736183E-2 4.257800E+0 3.462080E-1 7.302850E+1 8.473947E-2 5.678700E+0 3.622010E-1 7.400800E+1 2.0507138E+01 2.5021572E+01 4.4155041E+00 1.3235056E+00
1.000000E+10 1.360E+15 295 3.800E-4 2.940921E-1 2.659800E+1 4.566280E-1 7.922510E+1 2.949595E-1 2.672250E+1 4.571160E-1 7.927740E+1 2.9407427E-01 4.6589952E-01 1.0675627E-01 6.5970882E-02
1.468000E+10 1.360E+15 295 3.800E-4 2.932245E-1 2.645890E+1 4.560500E-1 7.914430E+1 2.944989E-1 2.665610E+1 4.567530E-1 7.926700E+1 4.3273506E-01 7.3979314E-01 1.5391251E-01 1.5479329E-01
2.154000E+10 1.360E+15 295 3.800E-4 2.919778E-1 2.628370E+1 4.552280E-1 7.909850E+1 2.938307E-1 2.656030E+1 4.562350E-1 7.925150E+1 6.3060123E-01 1.0414039E+00 2.2071959E-01 1.9305628E-01
3.162000E+10 1.360E+15 295 3.800E-4 2.902030E-1 2.603810E+1 4.540760E-1 7.903870E+1 2.928662E-1 2.640660E+1 4.555030E-1 7.917950E+1 9.0935724E-01 1.3954845E+00 3.1328004E-01 1.7782381E-01
4.642000E+10 1.360E+15 295 3.800E-4 2.877099E-1 2.570000E+1 4.524930E-1 7.896380E+1 2.914844E-1 2.621200E+1 4.544840E-1 7.914560E+1 1.2949235E+00 1.9533038E+00 4.3807923E-01 2.2970323E-01
6.813000E+10 1.360E+15 295 3.800E-4 2.842712E-1 2.524480E+1 4.503720E-1 7.887290E+1 2.895258E-1 2.594110E+1 4.530960E-1 7.909920E+1 1.8148987E+00 2.6841576E+00 6.0119710E-01 2.8609645E-01
1.000000E+11 1.360E+15 295 3.800E-4 2.796440E-1 2.464830E+1 4.475070E-1 7.878480E+1 2.867906E-1 2.557130E+1 4.512520E-1 7.903680E+1 2.4919227E+00 3.6095154E+00 8.2991322E-01 3.1883882E-01
1.468000E+11 1.360E+15 295 3.800E-4 2.736132E-1 2.387770E+1 4.439990E-1 7.862040E+1 2.830475E-1 2.507830E+1 4.488060E-1 7.896630E+1 3.3331155E+00 4.7874058E+00 1.0710641E+00 4.3803496E-01
2.154000E+11 1.360E+15 295 3.800E-4 2.660559E-1 2.296720E+1 4.399240E-1 7.849070E+1 2.780609E-1 2.443980E+1 4.457160E-1 7.887870E+1 4.3173995E+00 6.0254176E+00 1.2994822E+00 4.9189452E-01
3.162000E+11 1.360E+15 295 3.800E-4 2.570002E-1 2.189980E+1 4.352060E-1 7.832010E+1 2.716408E-1 2.362860E+1 4.421030E-1 7.870090E+1 5.3896911E+00 7.3165571E+00 1.5600437E+00 4.8385724E-01
4.642000E+11 1.360E+15 295 3.800E-4 2.466374E-1 2.073520E+1 4.302780E-1 7.815570E+1 2.637051E-1 2.268320E+1 4.379070E-1 7.857130E+1 6.4722677E+00 8.5878536E+00 1.7421507E+00 5.2894632E-01
6.813000E+11 1.360E+15 295 3.800E-4 2.352561E-1 1.949820E+1 4.249910E-1 7.800710E+1 2.543278E-1 2.158830E+1 4.332930E-1 7.836190E+1 7.4988656E+00 9.6816331E+00 1.9160245E+00 4.5277105E-01
1.000000E+12 1.360E+15 295 3.800E-4 2.231264E-1 1.820270E+1 4.196700E-1 7.775660E+1 2.437289E-1 2.041010E+1 4.284000E-1 7.818990E+1 8.4530394E+00 1.0815234E+01 2.0378151E+00 5.5416365E-01
1.468000E+12 1.360E+15 295 3.800E-4 2.104123E-1 1.689480E+1 4.140390E-1 7.757120E+1 2.321934E-1 1.915200E+1 4.232500E-1 7.795230E+1 9.3805853E+00 1.1785714E+01 2.1762552E+00 4.8888872E-01
2.154000E+12 1.360E+15 295 3.800E-4 1.971760E-1 1.555380E+1 4.082520E-1 7.728850E+1 2.199609E-1 1.786860E+1 4.179340E-1 7.774950E+1 1.0358614E+01 1.2954568E+01 2.3166337E+00 5.9292986E-01
3.162000E+12 1.360E+15 295 3.800E-4 1.834542E-1 1.419910E+1 4.021520E-1 7.698490E+1 2.071625E-1 1.654630E+1 4.123980E-1 7.747030E+1 1.1444301E+01 1.4185649E+01 2.4844931E+00 6.2656270E-01
4.642000E+12 1.360E+15 295 3.800E-4 1.693378E-1 1.285070E+1 3.956830E-1 7.671650E+1 1.938463E-1 1.521660E+1 4.065620E-1 7.723170E+1 1.2643264E+01 1.5548151E+01 2.6758526E+00 6.6708359E-01
6.813000E+12 1.360E+15 295 3.800E-4 1.549998E-1 1.150430E+1 3.889440E-1 7.633170E+1 1.800578E-1 1.386050E+1 4.005000E-1 7.688210E+1 1.3916642E+01 1.6999387E+01 2.8853933E+00 7.1590136E-01
1.000000E+13 1.360E+15 295 3.800E-4 1.406732E-1 1.020210E+1 3.817950E-1 7.598170E+1 1.659076E-1 1.251440E+1 3.939600E-1 7.658660E+1 1.5209912E+01 1.8477114E+01 3.0878769E+00 7.8982485E-01
1.468000E+13 1.360E+15 295 3.800E-4 1.266113E-1 8.946800E+0 3.742530E-1 7.552530E+1 1.515847E-1 1.117390E+1 3.871210E-1 7.616620E+1 1.6474882E+01 1.9931268E+01 3.3240253E+00 8.4144936E-01
2.154000E+13 1.360E+15 295 3.800E-4 1.130556E-1 7.765700E+0 3.663690E-1 7.499500E+1 1.373284E-1 9.872600E+0 3.799790E-1 7.567840E+1 1.7675004E+01 2.1340883E+01 3.5817769E+00 9.0303178E-01
3.162000E+13 1.360E+15 295 3.800E-4 1.002142E-1 6.674000E+0 3.581140E-1 7.438700E+1 1.233899E-1 8.638500E+0 3.723320E-1 7.521240E+1 1.8782494E+01 2.2741217E+01 3.8186350E+00 1.0974254E+00
4.642000E+13 1.360E+15 295 3.800E-4 8.824976E-2 5.680900E+0 3.494310E-1 7.368870E+1 1.100026E-1 7.473500E+0 3.643160E-1 7.459350E+1 1.9774842E+01 2.3986084E+01 4.0857388E+00 1.2129743E+00
6.813000E+13 1.360E+15 295 3.800E-4 7.726758E-2 4.794200E+0 3.402220E-1 7.294890E+1 9.736400E-2 6.398800E+0 3.559010E-1 7.386400E+1 2.0640504E+01 2.5076577E+01 4.4054386E+00 1.2388985E+00
1.000000E+14 1.360E+15 295 3.800E-4 6.734559E-2 4.005300E+0 3.303810E-1 7.200660E+1 8.562469E-2 5.423600E+0 3.470410E-1 7.300810E+1 2.1347931E+01 2.6150527E+01 4.8005855E+00 1.3717656E+00
1.000000E+10 1.360E+15 300 3.800E-4 2.941291E-1 2.557340E+1 4.430770E-1 7.849300E+1 2.950531E-1 2.570110E+1 4.435820E-1 7.854870E+1 3.1316397E-01 4.9686589E-01 1.1384592E-01 7.0911422E-02
1.468000E+10 1.360E+15 300 3.800E-4 2.932608E-1 2.545290E+1 4.424940E-1 7.845810E+1 2.945996E-1 2.563680E+1 4.432240E-1 7.853620E+1 4.5444732E-01 7.1732822E-01 1.6470227E-01 9.9444587E-02
2.154000E+10 1.360E+15 300 3.800E-4 2.920132E-1 2.528180E+1 4.416630E-1 7.841070E+1 2.939413E-1 2.554400E+1 4.427100E-1 7.851820E+1 6.5594729E-01 1.0264641E+00 2.3649793E-01 1.3691093E-01
3.162000E+10 1.360E+15 300 3.800E-4 2.902374E-1 2.504160E+1 4.404960E-1 7.834800E+1 2.929910E-1 2.541140E+1 4.419830E-1 7.849260E+1 9.3982409E-01 1.4552524E+00 3.3643828E-01 1.8422119E-01
4.642000E+10 1.360E+15 300 3.800E-4 2.877430E-1 2.471020E+1 4.388250E-1 7.827830E+1 2.916291E-1 2.522360E+1 4.409690E-1 7.845660E+1 1.3325488E+00 2.0353954E+00 4.8620198E-01 2.2725940E-01
6.813000E+10 1.360E+15 300 3.800E-4 2.843031E-1 2.426280E+1 4.365730E-1 7.819220E+1 2.896976E-1 2.496170E+1 4.395540E-1 7.841130E+1 1.8621141E+00 2.7998894E+00 6.7818744E-01 2.7942401E-01
1.000000E+11 1.360E+15 300 3.800E-4 2.796749E-1 2.366160E+1 4.336990E-1 7.803040E+1 2.869984E-1 2.460300E+1 4.375990E-1 7.835960E+1 2.5517564E+00 3.8263626E+00 8.9122690E-01 4.2011445E-01
1.468000E+11 1.360E+15 300 3.800E-4 2.736441E-1 2.292630E+1 4.301790E-1 7.790390E+1 2.833012E-1 2.410760E+1 4.351070E-1 7.822950E+1 3.4087748E+00 4.9001145E+00 1.1325950E+00 4.1621128E-01
2.154000E+11 1.360E+15 300 3.800E-4 2.660884E-1 2.203780E+1 4.258910E-1 7.778650E+1 2.783698E-1 2.348750E+1 4.320460E-1 7.811700E+1 4.4119010E+00 6.1722193E+00 1.4246168E+00 4.2308332E-01
3.162000E+11 1.360E+15 300 3.800E-4 2.570364E-1 2.099710E+1 4.212030E-1 7.757740E+1 2.720110E-1 2.271870E+1 4.283300E-1 7.799710E+1 5.5051450E+00 7.5778984E+00 1.6639040E+00 5.3809693E-01
4.642000E+11 1.360E+15 300 3.800E-4 2.466792E-1 1.986770E+1 4.160700E-1 7.743000E+1 2.641378E-1 2.178550E+1 4.240450E-1 7.780120E+1 6.6096560E+00 8.8031030E+00 1.8806966E+00 4.7711346E-01
6.813000E+11 1.360E+15 300 3.800E-4 2.353049E-1 1.865260E+1 4.108160E-1 7.718300E+1 2.548175E-1 2.073960E+1 4.194050E-1 7.762440E+1 7.6574804E+00 1.0062875E+01 2.0479012E+00 5.6863564E-01
1.000000E+12 1.360E+15 300 3.800E-4 2.231822E-1 1.741250E+1 4.052780E-1 7.700330E+1 2.442654E-1 1.959740E+1 4.143430E-1 7.745310E+1 8.6312675E+00 1.1148928E+01 2.1878009E+00 5.8073854E-01
1.468000E+12 1.360E+15 300 3.800E-4 2.104748E-1 1.613360E+1 3.996760E-1 7.671570E+1 2.327663E-1 1.837840E+1 4.091630E-1 7.718830E+1 9.5767729E+00 1.2214339E+01 2.3186358E+00 6.1226896E-01
2.154000E+12 1.360E+15 300 3.800E-4 1.972442E-1 1.485060E+1 3.937090E-1 7.649340E+1 2.205630E-1 1.713640E+1 4.036990E-1 7.698230E+1 1.0572399E+01 1.3338858E+01 2.4746160E+00 6.3508105E-01
3.162000E+12 1.360E+15 300 3.800E-4 1.835267E-1 1.354230E+1 3.875050E-1 7.616860E+1 2.077908E-1 1.585780E+1 3.980750E-1 7.668560E+1 1.1677177E+01 1.4601647E+01 2.6552785E+00 6.7418133E-01
4.642000E+12 1.360E+15 300 3.800E-4 1.694132E-1 1.223240E+1 3.809990E-1 7.580540E+1 1.944988E-1 1.456250E+1 3.921730E-1 7.636620E+1 1.2897560E+01 1.6000687E+01 2.8492528E+00 7.3435630E-01
6.813000E+12 1.360E+15 300 3.800E-4 1.550764E-1 1.094650E+1 3.740480E-1 7.548550E+1 1.807305E-1 1.326560E+1 3.859120E-1 7.607990E+1 1.4194671E+01 1.7482059E+01 3.0742760E+00 7.8128389E-01
1.000000E+13 1.360E+15 300 3.800E-4 1.407492E-1 9.685100E+0 3.667820E-1 7.504350E+1 1.665928E-1 1.195690E+1 3.793870E-1 7.567310E+1 1.5513035E+01 1.8999908E+01 3.3224649E+00 8.3199975E-01
1.468000E+13 1.360E+15 300 3.800E-4 1.266849E-1 8.479900E+0 3.591920E-1 7.454170E+1 1.522717E-1 1.067560E+1 3.724020E-1 7.530450E+1 1.6803385E+01 2.0567462E+01 3.5472420E+00 1.0129541E+00
2.154000E+13 1.360E+15 300 3.800E-4 1.131251E-1 7.354600E+0 3.511720E-1 7.405300E+1 1.380049E-1 9.422300E+0 3.650410E-1 7.481350E+1 1.8028200E+01 2.1944748E+01 3.7992993E+00 1.0165278E+00
3.162000E+13 1.360E+15 300 3.800E-4 1.002780E-1 6.308700E+0 3.427180E-1 7.342720E+1 1.240441E-1 8.226700E+0 3.573310E-1 7.424070E+1 1.9159396E+01 2.3314330E+01 4.0894857E+00 1.0957601E+00
4.642000E+13 1.360E+15 300 3.800E-4 8.830698E-2 5.358000E+0 3.338320E-1 7.270160E+1 1.106242E-1 7.106900E+0 3.492450E-1 7.357970E+1 2.0173904E+01 2.4608479E+01 4.4132343E+00 1.1933998E+00
6.813000E+13 1.360E+15 300 3.800E-4 7.732493E-2 4.506900E+0 3.244400E-1 7.185960E+1 9.794482E-2 6.080200E+0 3.406960E-1 7.288360E+1 2.1052558E+01 2.5875794E+01 4.7714091E+00 1.4049800E+00
1.000000E+14 1.360E+15 300 3.800E-4 6.739566E-2 3.755000E+0 3.144310E-1 7.087880E+1 8.615895E-2 5.143500E+0 3.316430E-1 7.200320E+1 2.1777529E+01 2.6995237E+01 5.1899181E+00 1.5615973E+00
1.000000E+10 1.360E+15 305 3.800E-4 2.941697E-1 2.457070E+1 4.295270E-1 7.778390E+1 2.951544E-1 2.470200E+1 4.300880E-1 7.783710E+1 3.3362200E-01 5.3153591E-01 1.3043842E-01 6.8347870E-02
1.468000E+10 1.360E+15 305 3.800E-4 2.933015E-1 2.445240E+1 4.288990E-1 7.775230E+1 2.947110E-1 2.464020E+1 4.297160E-1 7.782650E+1 4.7826515E-01 7.6216914E-01 1.9012557E-01 9.5340276E-02
2.154000E+10 1.360E+15 305 3.800E-4 2.920541E-1 2.428420E+1 4.280100E-1 7.770820E+1 2.940673E-1 2.455090E+1 4.291750E-1 7.781220E+1 6.8460519E-01 1.0863146E+00 2.7145104E-01 1.3365513E-01
3.162000E+10 1.360E+15 305 3.800E-4 2.902786E-1 2.404770E+1 4.267700E-1 7.764720E+1 2.931377E-1 2.442310E+1 4.284120E-1 7.779090E+1 9.7534367E-01 1.5370694E+00 3.8327591E-01 1.8472598E-01
4.642000E+10 1.360E+15 305 3.800E-4 2.877849E-1 2.370600E+1 4.250760E-1 7.751470E+1 2.918048E-1 2.424190E+1 4.273510E-1 7.775910E+1 1.3775990E+00 2.2106353E+00 5.3234929E-01 3.1430405E-01
6.813000E+10 1.360E+15 305 3.800E-4 2.843463E-1 2.326760E+1 4.228250E-1 7.741130E+1 2.899132E-1 2.398850E+1 4.259060E-1 7.771090E+1 1.9201954E+00 3.0051900E+00 7.2339906E-01 3.8553150E-01
1.000000E+11 1.360E+15 305 3.800E-4 2.797206E-1 2.269720E+1 4.199270E-1 7.729200E+1 2.872669E-1 2.362570E+1 4.239900E-1 7.758970E+1 2.6269299E+00 3.9300423E+00 9.5827732E-01 3.8368495E-01
1.468000E+11 1.360E+15 305 3.800E-4 2.736940E-1 2.197890E+1 4.162100E-1 7.717730E+1 2.836373E-1 2.316350E+1 4.215270E-1 7.749570E+1 3.5056391E+00 5.1140803E+00 1.2613664E+00 4.1086151E-01
2.154000E+11 1.360E+15 305 3.800E-4 2.661447E-1 2.109740E+1 4.119380E-1 7.697330E+1 2.787876E-1 2.256740E+1 4.183810E-1 7.739210E+1 4.5349578E+00 6.5138208E+00 1.5399839E+00 5.4114050E-01
3.162000E+11 1.360E+15 305 3.800E-4 2.571015E-1 2.010210E+1 4.070930E-1 7.682550E+1 2.725205E-1 2.180910E+1 4.145890E-1 7.721140E+1 5.6579230E+00 7.8270080E+00 1.8080557E+00 4.9979666E-01
4.642000E+11 1.360E+15 305 3.800E-4 2.467551E-1 1.899010E+1 4.019430E-1 7.658750E+1 2.647410E-1 2.092180E+1 4.103300E-1 7.703820E+1 6.7937720E+00 9.2329532E+00 2.0439646E+00 5.8503444E-01
6.813000E+11 1.360E+15 305 3.800E-4 2.353925E-1 1.782840E+1 3.965120E-1 7.640550E+1 2.555070E-1 1.991200E+1 4.054860E-1 7.687720E+1 7.8723871E+00 1.0464042E+01 2.2131467E+00 6.1357594E-01
1.000000E+12 1.360E+15 305 3.800E-4 2.232815E-1 1.661410E+1 3.909870E-1 7.612430E+1 2.450267E-1 1.879260E+1 4.004580E-1 7.660870E+1 8.8746247E+00 1.1592329E+01 2.3650420E+00 6.3230416E-01
1.468000E+12 1.360E+15 305 3.800E-4 2.105846E-1 1.539250E+1 3.851710E-1 7.590820E+1 2.335834E-1 1.762870E+1 3.950700E-1 7.641260E+1 9.8460764E+00 1.2684997E+01 2.5056319E+00 6.6010056E-01
2.154000E+12 1.360E+15 305 3.800E-4 1.973627E-1 1.414150E+1 3.792110E-1 7.558060E+1 2.214247E-1 1.641470E+1 3.896190E-1 7.610770E+1 1.0866900E+01 1.3848563E+01 2.6713276E+00 6.9257119E-01
3.162000E+12 1.360E+15 305 3.800E-4 1.836520E-1 1.289220E+1 3.728670E-1 7.530750E+1 2.086917E-1 1.519340E+1 3.838300E-1 7.587040E+1 1.1998417E+01 1.5146050E+01 2.8562124E+00 7.4192307E-01
4.642000E+12 1.360E+15 305 3.800E-4 1.695428E-1 1.163060E+1 3.661930E-1 7.493320E+1 1.954358E-1 1.394300E+1 3.778400E-1 7.552760E+1 1.3248852E+01 1.6584666E+01 3.0825217E+00 7.8699707E-01
6.813000E+12 1.360E+15 305 3.800E-4 1.552077E-1 1.038460E+1 3.592250E-1 7.450300E+1 1.816980E-1 1.268360E+1 3.715390E-1 7.515330E+1 1.4579302E+01 1.8125769E+01 3.3143223E+00 8.6529800E-01
1.000000E+13 1.360E+15 305 3.800E-4 1.408794E-1 9.182800E+0 3.518230E-1 7.410780E+1 1.675799E-1 1.143380E+1 3.648140E-1 7.480960E+1 1.5932997E+01 1.9687243E+01 3.5609927E+00 9.3811489E-01
1.468000E+13 1.360E+15 305 3.800E-4 1.268113E-1 8.026500E+0 3.440260E-1 7.359330E+1 1.532628E-1 1.019060E+1 3.577720E-1 7.433890E+1 1.7258917E+01 2.1236237E+01 3.8421117E+00 1.0029742E+00
2.154000E+13 1.360E+15 305 3.800E-4 1.132453E-1 6.941800E+0 3.358650E-1 7.300460E+1 1.389828E-1 8.985500E+0 3.503740E-1 7.380920E+1 1.8518479E+01 2.2744422E+01 4.1410036E+00 1.0901080E+00
3.162000E+13 1.360E+15 305 3.800E-4 1.003899E-1 5.942000E+0 3.273080E-1 7.233540E+1 1.249917E-1 7.843100E+0 3.424870E-1 7.328660E+1 1.9682747E+01 2.4239140E+01 4.4319930E+00 1.2979180E+00
4.642000E+13 1.360E+15 305 3.800E-4 8.840894E-2 5.035200E+0 3.183000E-1 7.157240E+1 1.115265E-1 6.765500E+0 3.342070E-1 7.260540E+1 2.0728311E+01 2.5575346E+01 4.7596250E+00 1.4227592E+00
6.813000E+13 1.360E+15 305 3.800E-4 7.741591E-2 4.228300E+0 3.087620E-1 7.075740E+1 9.878974E-2 5.773100E+0 3.255020E-1 7.181300E+1 2.1635678E+01 2.6758587E+01 5.1428255E+00 1.4699288E+00
1.000000E+14 1.360E+15 305 3.800E-4 6.747509E-2 3.512500E+0 2.985760E-1 6.974020E+1 8.693808E-2 4.873800E+0 3.163170E-1 7.089130E+1 2.2387186E+01 2.7930978E+01 5.6086141E+00 1.6237535E+00
1.000000E+10 1.360E+15 310 3.800E-4 2.942057E-1 2.356870E+1 4.158430E-1 7.705780E+1 2.952437E-1 2.370330E+1 4.164230E-1 7.711770E+1 3.5157397E-01 5.6785342E-01 1.3928145E-01 7.7673478E-02
1.468000E+10 1.360E+15 310 3.800E-4 2.933379E-1 2.343700E+1 4.152170E-1 7.696970E+1 2.948080E-1 2.364310E+1 4.160530E-1 7.710410E+1 4.9866354E-01 8.7171310E-01 2.0093594E-01 1.7430980E-01
2.154000E+10 1.360E+15 310 3.800E-4 2.920910E-1 2.327110E+1 4.143290E-1 7.691580E+1 2.941756E-1 2.354140E+1 4.155250E-1 7.703520E+1 7.0862437E-01 1.1481900E+00 2.8782865E-01 1.5499408E-01
3.162000E+10 1.360E+15 310 3.800E-4 2.903165E-1 2.303920E+1 4.130860E-1 7.684530E+1 2.932618E-1 2.341680E+1 4.147760E-1 7.700490E+1 1.0043245E+00 1.6125175E+00 4.0744884E-01 2.0725954E-01
4.642000E+10 1.360E+15 310 3.800E-4 2.878242E-1 2.272070E+1 4.113810E-1 7.675590E+1 2.919511E-1 2.324080E+1 4.137320E-1 7.696300E+1 1.4135586E+00 2.2378748E+00 5.6824224E-01 2.6909034E-01
6.813000E+10 1.360E+15 310 3.800E-4 2.843880E-1 2.229320E+1 4.090570E-1 7.665470E+1 2.900900E-1 2.299580E+1 4.123050E-1 7.690570E+1 1.9655969E+00 3.0553405E+00 7.8776634E-01 3.2637373E-01
1.000000E+11 1.360E+15 310 3.800E-4 2.797659E-1 2.173490E+1 4.060080E-1 7.654040E+1 2.874844E-1 2.266120E+1 4.103980E-1 7.682890E+1 2.6848413E+00 4.0876035E+00 1.0696933E+00 3.7550974E-01
1.468000E+11 1.360E+15 310 3.800E-4 2.737447E-1 2.101860E+1 4.023080E-1 7.634160E+1 2.839069E-1 2.221500E+1 4.078190E-1 7.674740E+1 3.5794128E+00 5.3855503E+00 1.3513348E+00 5.2874755E-01
2.154000E+11 1.360E+15 310 3.800E-4 2.662030E-1 2.017720E+1 3.979170E-1 7.619340E+1 2.791203E-1 2.162220E+1 4.046260E-1 7.658010E+1 4.6278612E+00 6.6829462E+00 1.6580744E+00 5.0496147E-01
3.162000E+11 1.360E+15 310 3.800E-4 2.571696E-1 1.919460E+1 3.930100E-1 7.596550E+1 2.729244E-1 2.090210E+1 4.008590E-1 7.642190E+1 5.7725876E+00 8.1690356E+00 1.9580451E+00 5.9721101E-01
4.642000E+11 1.360E+15 310 3.800E-4 2.468346E-1 1.813170E+1 3.877460E-1 7.577840E+1 2.652183E-1 2.004590E+1 3.964070E-1 7.626780E+1 6.9315353E+00 9.5490849E+00 2.1848756E+00 6.4168627E-01
