fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
007_305_SRH 007_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.539597914E-15 1.000000000E+20 1.299056326E+00 4.187257200E-15 2.013519713E-03 
008_305 008_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.859722568E-15 1.000000000E+20 1.288124380E+00 6.113992357E-15 1.617148192E-03 
008_305_SRH 008_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.564528543E-15 1.000000000E+20 1.299279580E+00 6.144217555E-15 2.081409984E-03 
009_305 009_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.194456418E-15 1.000000000E+20 1.298427464E+00 9.028931010E-15 1.834485920E-03 
009_305_SRH 009_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.921373762E-15 1.000000000E+20 1.299570516E+00 9.014978110E-15 2.177049404E-03 
010_305 010_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.873462333E-15 1.000000000E+20 1.299188463E+00 1.323905827E-14 2.043862143E-03 
010_305_SRH 010_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.681644089E-15 1.000000000E+20 1.306966497E+00 1.348616537E-14 2.337346728E-03 
011_305 011_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.976027109E-15 1.000000000E+20 1.306420717E+00 1.976919415E-14 2.303649175E-03 
011_305_SRH 011_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.829040821E-15 1.000000000E+20 1.307415644E+00 1.978483871E-14 2.511171979E-03 
012_305 012_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.244622973E-14 1.000000000E+20 1.307596649E+00 2.903434966E-14 2.580805462E-03 
012_305_SRH 012_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.137014435E-14 1.000000000E+20 1.307916395E+00 2.902368371E-14 2.740709928E-03 
013_305 013_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.527270375E-14 1.000000000E+20 1.308236935E+00 4.258570599E-14 2.905221387E-03 
013_305_SRH 013_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.427177916E-14 1.000000000E+20 1.308439329E+00 4.257586172E-14 3.035313595E-03 
014_305 014_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.854729214E-14 1.000000000E+20 1.314761880E+00 6.284239642E-14 3.298759713E-03 
014_305_SRH 014_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.774781076E-14 1.000000000E+20 1.321335619E+00 6.323613775E-14 3.437680051E-03 
015_305 015_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.225993633E-14 1.000000000E+20 1.321691443E+00 9.276918060E-14 3.759141984E-03 
015_305_SRH 015_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.144927100E-14 1.000000000E+20 1.322672642E+00 9.279021402E-14 3.832633781E-03 
016_305 016_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.667987326E-14 1.000000000E+20 1.327518302E+00 1.363888486E-13 4.198274633E-03 
016_305_SRH 016_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.586992665E-14 1.000000000E+20 1.327577854E+00 1.363822547E-13 4.265694303E-03 
017_305 017_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.123149691E-14 1.000000000E+20 1.327923857E+00 2.001306951E-13 4.712152890E-03 
017_305_SRH 017_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.046625598E-14 1.000000000E+20 1.327961804E+00 2.001243712E-13 4.770417554E-03 
018_305 018_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.718532231E-14 1.000000000E+20 1.340884661E+00 2.976363173E-13 5.318281313E-03 
018_305_SRH 018_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.645570091E-14 1.000000000E+20 1.340910580E+00 2.976302076E-13 5.363511542E-03 
019_305 019_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.297052142E-14 1.000000000E+20 1.341221624E+00 4.368136016E-13 5.876862640E-03 
019_305_SRH 019_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.226924716E-14 1.000000000E+20 1.341236048E+00 4.368042835E-13 5.916656141E-03 
