fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
013_315_SRH 013_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.031393427E-14 1.000000000E+20 1.316673202E+00 1.140393642E-13 1.799160314E-03 
014_315 014_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.129124407E-14 1.000000000E+20 1.318027577E+00 1.675652579E-13 1.968392348E-03 
014_315_SRH 014_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.731574337E-14 1.000000000E+20 1.323492490E+00 1.698649514E-13 2.054731609E-03 
015_315 015_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.103070497E-13 1.000000000E+20 1.325171999E+00 2.498196971E-13 2.290843537E-03 
015_315_SRH 015_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.064201443E-13 1.000000000E+20 1.325308319E+00 2.497836979E-13 2.346922918E-03 
016_315 016_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.316793849E-13 1.000000000E+20 1.325999558E+00 3.664440626E-13 2.629875270E-03 
016_315_SRH 016_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.280459283E-13 1.000000000E+20 1.326086666E+00 3.664112423E-13 2.678250679E-03 
017_315 017_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.570995507E-13 1.000000000E+20 1.332835876E+00 5.407668971E-13 3.025718181E-03 
017_315_SRH 017_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.541764968E-13 1.000000000E+20 1.336042193E+00 5.423891002E-13 3.080849391E-03 
018_315 018_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.867245660E-13 1.000000000E+20 1.339090324E+00 7.977371080E-13 3.464958985E-03 
018_315_SRH 018_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.846076957E-13 1.000000000E+20 1.341523489E+00 7.984112557E-13 3.478123019E-03 
019_315 019_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.230688936E-13 1.000000000E+20 1.344745491E+00 1.172726229E-12 3.867544554E-03 
019_315_SRH 019_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.199413285E-13 1.000000000E+20 1.344768075E+00 1.172687788E-12 3.896243245E-03 
