fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
007_325 007_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.688348751E-13 1.000000000E+20 1.251042490E+00 2.167263638E-14 1.550153839E-04 
007_325_SRH 007_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.459947033E-13 1.000000000E+20 1.259510143E+00 2.134326680E-14 1.892974704E-04 
008_325 008_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.068081129E-13 1.000000000E+20 1.263268919E+00 3.133446163E-14 1.988809168E-04 
008_325_SRH 008_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.857058347E-13 1.000000000E+20 1.266200562E+00 3.100653160E-14 2.246871779E-04 
009_325 009_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.512082043E-13 1.000000000E+20 1.268945291E+00 4.514765167E-14 2.447952585E-04 
009_325_SRH 009_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.319484102E-13 1.000000000E+20 1.273497830E+00 4.511956034E-14 2.627426341E-04 
010_325 010_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.035141434E-13 1.000000000E+20 1.277287510E+00 6.569386043E-14 2.954978965E-04 
010_325_SRH 010_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.858216047E-13 1.000000000E+20 1.279620393E+00 6.559064004E-14 3.131011229E-04 
011_325 011_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.652836814E-13 1.000000000E+20 1.280821427E+00 9.517629862E-14 3.575310601E-04 
011_325_SRH 011_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.489619957E-13 1.000000000E+20 1.282381827E+00 9.502868184E-14 3.731542037E-04 
012_325 012_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.392715952E-13 1.000000000E+20 1.287334466E+00 1.386453892E-13 4.352201085E-04 
012_325_SRH 012_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.240312411E-13 1.000000000E+20 1.287986535E+00 1.384656280E-13 4.507473475E-04 
013_325 013_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.280179096E-13 1.000000000E+20 1.290903520E+00 2.017844578E-13 5.249817249E-04 
013_325_SRH 013_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.136688807E-13 1.000000000E+20 1.291254605E+00 2.015839587E-13 5.405202024E-04 
014_325 014_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.348044763E-13 1.000000000E+20 1.294019944E+00 2.942022809E-13 6.319651603E-04 
014_325_SRH 014_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.211709502E-13 1.000000000E+20 1.294130461E+00 2.939323826E-13 6.475892645E-04 
015_325 015_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.631866860E-13 1.000000000E+20 1.296570065E+00 4.294163571E-13 7.594052778E-04 
015_325_SRH 015_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.501421384E-13 1.000000000E+20 1.296602042E+00 4.291166185E-13 7.743290874E-04 
016_325 016_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.172875335E-13 1.000000000E+20 1.298662127E+00 6.274935503E-13 9.179888291E-04 
016_325_SRH 016_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.047253895E-13 1.000000000E+20 1.298660122E+00 6.271771416E-13 9.260748761E-04 
017_325 017_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.077329196E-12 1.000000000E+20 1.277706209E+00 9.282850914E-13 1.516653021E-03 
017_325_SRH 017_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.065251845E-12 1.000000000E+20 1.277830780E+00 9.281213765E-13 1.528575722E-03 
018_325 018_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.317401262E-12 1.000000000E+20 1.300794374E+00 1.349570819E-12 1.764590813E-03 
018_325_SRH 018_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.306003472E-12 1.000000000E+20 1.301578832E+00 1.350155702E-12 1.775238826E-03 
019_325 019_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.589159793E-12 1.000000000E+20 1.311420084E+00 1.982954302E-12 2.052249274E-03 
019_325_SRH 019_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.577707391E-12 1.000000000E+20 1.311634302E+00 1.983189789E-12 2.063964046E-03 
