Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.133324570E+01 295 1.186471322E+00 1.137138288E+00 4.933303400E-02 1.185776158E+00 1.136819886E+00 4.895627200E-02
1.133324570E+01 300 1.194296331E+00 1.143006845E+00 5.128948600E-02 1.193716008E+00 1.142594684E+00 5.112132400E-02
1.133324570E+01 305 1.194874412E+00 1.148793123E+00 4.608128900E-02 1.191767642E+00 1.148266689E+00 4.350095300E-02
1.133324570E+01 310 1.199999593E+00 1.154059001E+00 4.594059200E-02 1.196329314E+00 1.153393863E+00 4.293545100E-02
1.133324570E+01 315 1.201950213E+00 1.159019748E+00 4.293046500E-02 1.200912638E+00 1.158189340E+00 4.272329800E-02
1.133324570E+01 320 1.204957228E+00 1.163711618E+00 4.124561000E-02 1.203701986E+00 1.162686419E+00 4.101556700E-02
1.133324570E+01 325 1.211116049E+00 1.167374049E+00 4.374200000E-02 1.209668352E+00 1.166368429E+00 4.329992300E-02
1.133324570E+01 330 1.216429317E+00 1.170102638E+00 4.632667900E-02 1.214556089E+00 1.169433304E+00 4.512278500E-02
1.133324570E+01 335 1.220620076E+00 1.173082020E+00 4.753805600E-02 1.218379605E+00 1.171814457E+00 4.656514800E-02
1.133324570E+01 340 1.223407537E+00 1.175615006E+00 4.779253100E-02 1.220930553E+00 1.174322961E+00 4.660759200E-02
1.149996187E+01 290 1.188570283E+00 1.13759124E+00 5.097904300E-02 1.180880327E+00 1.13766423E+00 4.321609700E-02
1.149996187E+01 295 1.186560212E+00 1.138784373E+00 4.777583900E-02 1.186086297E+00 1.138460964E+00 4.762533300E-02
1.149996187E+01 300 1.194422368E+00 1.144516190E+00 4.990617800E-02 1.194026917E+00 1.144232576E+00 4.979434100E-02
1.149996187E+01 305 1.197336871E+00 1.150293025E+00 4.704384600E-02 1.192147168E+00 1.149928434E+00 4.221873400E-02
1.149996187E+01 310 1.200223595E+00 1.155764024E+00 4.445957100E-02 1.199231984E+00 1.155302349E+00 4.392963500E-02
1.149996187E+01 315 1.202237999E+00 1.160935496E+00 4.130250300E-02 1.201529554E+00 1.160357722E+00 4.117183200E-02
1.149996187E+01 320 1.205333485E+00 1.165839879E+00 3.949360600E-02 1.204475495E+00 1.165124729E+00 3.935076600E-02
1.149996187E+01 325 1.211618525E+00 1.168641227E+00 4.297729800E-02 1.210627945E+00 1.168157921E+00 4.247002400E-02
1.149996187E+01 330 1.217093193E+00 1.171177948E+00 4.591524500E-02 1.215808789E+00 1.170726095E+00 4.508269400E-02
1.149996187E+01 335 1.221489268E+00 1.173997348E+00 4.749192000E-02 1.219949543E+00 1.173574358E+00 4.637518500E-02
1.149996187E+01 340 1.224538309E+00 1.176348152E+00 4.819015700E-02 1.222832137E+00 1.176056596E+00 4.677554100E-02
1.166670514E+01 290 1.188661330E+00 1.142971144E+00 4.569018600E-02 1.188494873E+00 1.142843874E+00 4.565099900E-02
1.166670514E+01 295 1.186678925E+00 1.143250071E+00 4.342885400E-02 1.186355995E+00 1.142616790E+00 4.373920500E-02
1.166670514E+01 300 1.194590283E+00 1.146401139E+00 4.818914400E-02 1.194320953E+00 1.146204580E+00 4.811637300E-02
1.166670514E+01 305 1.200841570E+00 1.152596471E+00 4.824509900E-02 1.195859843E+00 1.152343731E+00 4.351611200E-02
1.166670514E+01 310 1.200520783E+00 1.158328779E+00 4.219200400E-02 1.200092680E+00 1.158004336E+00 4.208834400E-02
1.166670514E+01 315 1.202619077E+00 1.163663846E+00 3.895523100E-02 1.202135555E+00 1.163260452E+00 3.887510300E-02
1.166670514E+01 320 1.206120841E+00 1.168495609E+00 3.762523200E-02 1.205244482E+00 1.168056159E+00 3.718832300E-02
1.166670514E+01 325 1.212281068E+00 1.170382422E+00 4.189864600E-02 1.211603322E+00 1.169975899E+00 4.162742300E-02
1.166670514E+01 330 1.217966706E+00 1.172663104E+00 4.530360200E-02 1.217085839E+00 1.172286076E+00 4.479976300E-02
1.166670514E+01 335 1.222629606E+00 1.175267213E+00 4.736239300E-02 1.221570905E+00 1.174917031E+00 4.665387400E-02
1.166670514E+01 340 1.226016805E+00 1.178545636E+00 4.747116900E-02 1.224840303E+00 1.177826547E+00 4.701375600E-02
1.183333839E+01 290 1.188779033E+00 1.143943907E+00 4.483512600E-02 1.188665834E+00 1.143856119E+00 4.480971500E-02
1.183333839E+01 295 1.186831920E+00 1.148992014E+00 3.783990600E-02 1.186611959E+00 1.148410626E+00 3.820133300E-02
1.183333839E+01 300 1.194806032E+00 1.147667828E+00 4.713820400E-02 1.194622717E+00 1.147531790E+00 4.709092700E-02
1.183333839E+01 305 1.202911683E+00 1.154283720E+00 4.862796300E-02 1.201925789E+00 1.154108050E+00 4.781773900E-02
1.183333839E+01 310 1.200900637E+00 1.160679476E+00 4.022116100E-02 1.200608755E+00 1.160455927E+00 4.015282800E-02
1.183333839E+01 315 1.203104811E+00 1.166547824E+00 3.655698700E-02 1.202774874E+00 1.166266473E+00 3.650840100E-02
1.183333839E+01 320 1.209640823E+00 1.171332248E+00 3.830857500E-02 1.207397696E+00 1.170943360E+00 3.645433600E-02
1.183333839E+01 325 1.213121182E+00 1.172827698E+00 4.029348400E-02 1.212657399E+00 1.172470334E+00 4.018706500E-02
1.183333839E+01 330 1.219070842E+00 1.176905363E+00 4.216547900E-02 1.218466333E+00 1.176398334E+00 4.206799900E-02
1.183333839E+01 335 1.224067172E+00 1.179562810E+00 4.450436200E-02 1.223338439E+00 1.178954938E+00 4.438350100E-02
1.183333839E+01 340 1.227871754E+00 1.184257762E+00 4.361399200E-02 1.227059147E+00 1.183744965E+00 4.331418200E-02
1.200000000E+01 290 1.188924533E+00 1.144998932E+00 4.392560100E-02 1.188847593E+00 1.144938673E+00 4.390892000E-02
1.200000000E+01 295 1.187020371E+00 1.151998105E+00 3.502226600E-02 1.186870586E+00 1.151918603E+00 3.495198300E-02
1.200000000E+01 300 1.195070815E+00 1.151815322E+00 4.325549300E-02 1.194946083E+00 1.151330732E+00 4.361535100E-02
1.200000000E+01 305 1.203279264E+00 1.155872109E+00 4.740715500E-02 1.203118468E+00 1.155750354E+00 4.736811400E-02
1.200000000E+01 310 1.201363510E+00 1.162278121E+00 3.908538900E-02 1.201164539E+00 1.162122337E+00 3.904220200E-02
1.200000000E+01 315 1.205480569E+00 1.168479902E+00 3.700066700E-02 1.204012597E+00 1.168283678E+00 3.572891900E-02
1.200000000E+01 320 1.211452144E+00 1.174545737E+00 3.690640700E-02 1.211168951E+00 1.174300408E+00 3.686854300E-02
1.200000000E+01 325 1.214135721E+00 1.176100300E+00 3.803542100E-02 1.213818203E+00 1.175806745E+00 3.801145800E-02
1.200000000E+01 330 1.220400641E+00 1.180502385E+00 3.989825600E-02 1.219985488E+00 1.180143846E+00 3.984164200E-02
1.200000000E+01 335 1.225790163E+00 1.183079525E+00 4.271063800E-02 1.225287952E+00 1.182650979E+00 4.263697300E-02
1.200000000E+01 340 1.230086610E+00 1.186134201E+00 4.395240900E-02 1.229524411E+00 1.186030903E+00 4.349350800E-02
1.216672606E+01 290 1.189094914E+00 1.145901958E+00 4.319295600E-02 1.189042644E+00 1.145863052E+00 4.317959200E-02
1.216672606E+01 295 1.196052649E+00 1.153158189E+00 4.289446000E-02 1.192746754E+00 1.152692324E+00 4.005443000E-02
1.216672606E+01 300 1.195378208E+00 1.159288050E+00 3.609015800E-02 1.195293372E+00 1.158827783E+00 3.646558900E-02
1.216672606E+01 305 1.203704321E+00 1.157443328E+00 4.626099300E-02 1.203594862E+00 1.157359247E+00 4.623561500E-02
1.216672606E+01 310 1.205102619E+00 1.163944347E+00 4.115827200E-02 1.203090754E+00 1.163836695E+00 3.925405900E-02
1.216672606E+01 315 1.209790211E+00 1.170688281E+00 3.910193000E-02 1.209371213E+00 1.170550984E+00 3.882022900E-02
1.216672606E+01 320 1.212264028E+00 1.176850999E+00 3.541302900E-02 1.212104478E+00 1.176678356E+00 3.542612200E-02
1.216672606E+01 325 1.215809723E+00 1.180013962E+00 3.579576100E-02 1.215591929E+00 1.179710896E+00 3.588103300E-02
1.216672606E+01 330 1.222029547E+00 1.182484538E+00 3.954500900E-02 1.221743913E+00 1.182233361E+00 3.951055200E-02
1.216672606E+01 335 1.227677694E+00 1.185804200E+00 4.187349400E-02 1.227331721E+00 1.185656045E+00 4.167567600E-02
1.216672606E+01 340 1.233034489E+00 1.189066380E+00 4.396810900E-02 1.232645450E+00 1.188775561E+00 4.386988900E-02
1.233324570E+01 290 1.189346356E+00 1.146512135E+00 4.283422100E-02 1.189318998E+00 1.146485462E+00 4.283353600E-02
1.233324570E+01 295 1.197915148E+00 1.154136346E+00 4.377880200E-02 1.197772177E+00 1.153996902E+00 4.377527500E-02
1.233324570E+01 300 1.195582250E+00 1.161470704E+00 3.411154600E-02 1.195524903E+00 1.160997277E+00 3.452762600E-02
1.233324570E+01 305 1.204058439E+00 1.162844044E+00 4.121439500E-02 1.203984192E+00 1.162416320E+00 4.156787200E-02
1.233324570E+01 310 1.212148077E+00 1.165720563E+00 4.642751400E-02 1.212022182E+00 1.165646113E+00 4.637606900E-02
1.233324570E+01 315 1.210384149E+00 1.172575413E+00 3.780873600E-02 1.210229218E+00 1.172480524E+00 3.774869400E-02
1.233324570E+01 320 1.213733439E+00 1.178720006E+00 3.501343300E-02 1.213362887E+00 1.178600801E+00 3.476208600E-02
1.233324570E+01 325 1.221293208E+00 1.184944333E+00 3.634887500E-02 1.220299900E+00 1.184665592E+00 3.563430800E-02
1.233324570E+01 330 1.224245148E+00 1.185620878E+00 3.862427000E-02 1.224048439E+00 1.185444162E+00 3.860427700E-02
1.233324570E+01 335 1.229473612E+00 1.188063777E+00 4.140983500E-02 1.229234952E+00 1.187922241E+00 4.131271100E-02
1.233324570E+01 340 1.234838666E+00 1.193407733E+00 4.143093300E-02 1.234568869E+00 1.193200689E+00 4.136818000E-02
1.249996187E+01 290 1.191317635E+00 1.147160596E+00 4.415703900E-02 1.189221479E+00 1.147142363E+00 4.207911600E-02
1.249996187E+01 295 1.197880596E+00 1.154912579E+00 4.296801700E-02 1.197724654E+00 1.154859921E+00 4.286473300E-02
1.249996187E+01 300 1.199950157E+00 1.162602572E+00 3.734758500E-02 1.197997601E+00 1.162432194E+00 3.556540700E-02
1.249996187E+01 305 1.204652456E+00 1.16642336E+00 3.822909600E-02 1.204601834E+00 1.16555867E+00 3.904316400E-02
1.249996187E+01 310 1.212874018E+00 1.167128231E+00 4.574578700E-02 1.212761401E+00 1.166614671E+00 4.614673000E-02
1.249996187E+01 315 1.212533228E+00 1.174272054E+00 3.826117400E-02 1.211290428E+00 1.174059753E+00 3.723067500E-02
1.249996187E+01 320 1.217777494E+00 1.181104514E+00 3.667298000E-02 1.217058935E+00 1.180928152E+00 3.613078300E-02
1.249996187E+01 325 1.221628200E+00 1.187822343E+00 3.380585700E-02 1.221525269E+00 1.187718232E+00 3.380703700E-02
1.249996187E+01 330 1.225548596E+00 1.189570080E+00 3.597851600E-02 1.225413822E+00 1.189411367E+00 3.600245500E-02
1.249996187E+01 335 1.231516144E+00 1.190881076E+00 4.063506800E-02 1.231351435E+00 1.190743432E+00 4.060800300E-02
1.249996187E+01 340 1.237560554E+00 1.198125021E+00 3.943553300E-02 1.237373488E+00 1.197977911E+00 3.939557700E-02
1.266670514E+01 290 1.205998707E+00 1.150226132E+00 5.577257500E-02 1.203942695E+00 1.149791633E+00 5.415106200E-02
1.266670514E+01 295 1.198306417E+00 1.155575982E+00 4.273043500E-02 1.198168295E+00 1.155558097E+00 4.261019800E-02
1.266670514E+01 300 1.207044756E+00 1.163434690E+00 4.361006600E-02 1.207015592E+00 1.163405999E+00 4.360959300E-02
1.266670514E+01 305 1.205243387E+00 1.171179347E+00 3.406404000E-02 1.205208924E+00 1.171011980E+00 3.419694400E-02
1.266670514E+01 310 1.213608476E+00 1.176224032E+00 3.738444400E-02 1.213518016E+00 1.175896350E+00 3.762166600E-02
1.266670514E+01 315 1.21832117E+00 1.175780752E+00 4.254041800E-02 1.21786075E+00 1.175702958E+00 4.215779200E-02
1.266670514E+01 320 1.220252007E+00 1.183113466E+00 3.713854100E-02 1.220001497E+00 1.183037630E+00 3.696386700E-02
1.266670514E+01 325 1.222871728E+00 1.190216875E+00 3.265485300E-02 1.222801246E+00 1.190143817E+00 3.265742900E-02
1.266670514E+01 330 1.230475183E+00 1.193606937E+00 3.686824600E-02 1.230380082E+00 1.193451716E+00 3.692836600E-02
1.266670514E+01 335 1.233293256E+00 1.196373821E+00 3.691943500E-02 1.233181896E+00 1.196157304E+00 3.702459200E-02
1.266670514E+01 340 1.239964526E+00 1.202211372E+00 3.775315400E-02 1.239834940E+00 1.202107275E+00 3.772766500E-02
1.283333839E+01 290 1.213001218E+00 1.15138686E+00 6.161435800E-02 1.212987641E+00 1.15161145E+00 6.137619100E-02
1.283333839E+01 295 1.202433964E+00 1.156158662E+00 4.627530200E-02 1.200812729E+00 1.156146984E+00 4.466574500E-02
1.283333839E+01 300 1.207322550E+00 1.164153625E+00 4.316892500E-02 1.207302698E+00 1.164137692E+00 4.316500600E-02
1.283333839E+01 305 1.213319389E+00 1.172083226E+00 4.123616300E-02 1.212023420E+00 1.172062202E+00 3.996121800E-02
1.283333839E+01 310 1.214091414E+00 1.179819366E+00 3.427204800E-02 1.213884634E+00 1.179792058E+00 3.409257600E-02
1.283333839E+01 315 1.222597842E+00 1.180739235E+00 4.185860700E-02 1.222444436E+00 1.180459599E+00 4.198483700E-02
1.283333839E+01 320 1.226697320E+00 1.184701414E+00 4.199590600E-02 1.225833921E+00 1.184660457E+00 4.117346400E-02
1.283333839E+01 325 1.229101325E+00 1.192445588E+00 3.665573700E-02 1.228886758E+00 1.192395114E+00 3.649164400E-02
1.283333839E+01 330 1.231941818E+00 1.198500547E+00 3.344127100E-02 1.231876296E+00 1.198348099E+00 3.352819700E-02
1.283333839E+01 335 1.237634374E+00 1.201063521E+00 3.657085300E-02 1.237068659E+00 1.200991655E+00 3.607700400E-02
1.283333839E+01 340 1.242447459E+00 1.205276294E+00 3.717116500E-02 1.242357162E+00 1.205203048E+00 3.715411400E-02
1.300000000E+01 290 1.213187279E+00 1.15182482E+00 6.136245900E-02 1.213178056E+00 1.15244526E+00 6.073279600E-02
1.300000000E+01 295 1.217922456E+00 1.15642336E+00 6.149909600E-02 1.216986504E+00 1.15638686E+00 6.059964400E-02
1.300000000E+01 300 1.207608103E+00 1.164664284E+00 4.294381900E-02 1.207594625E+00 1.164665529E+00 4.292909600E-02
1.300000000E+01 305 1.216493501E+00 1.172813133E+00 4.368036800E-02 1.216476037E+00 1.172808955E+00 4.366708200E-02
1.300000000E+01 310 1.214550522E+00 1.180769833E+00 3.378068900E-02 1.214342210E+00 1.180756058E+00 3.358615200E-02
1.300000000E+01 315 1.223141919E+00 1.18328467E+00 3.985724900E-02 1.223064807E+00 1.1823863E+00 4.067850700E-02
1.300000000E+01 320 1.231642071E+00 1.186291136E+00 4.535093500E-02 1.231572206E+00 1.186263557E+00 4.530864900E-02
1.300000000E+01 325 1.230354541E+00 1.193854970E+00 3.649957100E-02 1.230319473E+00 1.193820089E+00 3.649938400E-02
1.300000000E+01 330 1.233138711E+00 1.201440032E+00 3.169867900E-02 1.233099068E+00 1.201396203E+00 3.170286500E-02
1.300000000E+01 335 1.241657042E+00 1.203798310E+00 3.785873200E-02 1.241601237E+00 1.203664858E+00 3.793637900E-02
1.300000000E+01 340 1.244600170E+00 1.208269433E+00 3.633073700E-02 1.244538232E+00 1.208217166E+00 3.632106600E-02
