fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
0D70 42738 305.03 38.01 1.000000000E+00 1.376149452E+00 2.913120933E-10 1.137366749E+19 1.471578099E+01 4.125752186E-04 3.223830764E-02 
0D71 42830 305.02 38.011 1.000000000E+00 1.003610796E+00 2.262506530E-10 7.091152751E+18 5.141654730E+00 5.867124223E-05 8.016189199E-01 
0D72 42918 305.03 38.01 1.000000000E+00 1.401600976E+00 2.948125966E-10 9.095221498E+15 1.479826016E+01 4.151398591E-04 3.155471277E-02 
0D73 43006 305.01 38.013 1.000000000E+00 1.408198060E+00 2.948990978E-10 1.238359528E+18 1.459010583E+01 4.082547077E-04 3.218139654E-02 
0D74 43734 304.76 38.044 1.000000000E+00 6.168379310E-01 1.398277487E-10 6.004871519E+19 3.192846849E+00 1.247701841E-05 6.003075962E-01 
0D75 43852 305.17 37.993 1.000000000E+00 1.414734688E+00 3.054939180E-10 9.534480156E+19 1.463260465E+01 4.100388547E-04 3.089443528E-02 
0D76 43944 305.28 37.979 1.000000000E+00 1.382145253E+00 3.106910804E-10 2.287187618E+18 1.468909754E+01 4.121354151E-04 1.794217442E-01 
0D77 44034 305.31 37.975 1.000000000E+00 1.377557013E+00 3.099776341E-10 1.139285983E+19 1.455465447E+01 4.081775406E-04 1.837246262E-01 
0D78 44118 305.3 37.976 1.000000000E+00 1.363844762E+00 3.071998600E-10 1.142575091E+19 1.455723369E+01 4.081726037E-04 3.404877060E-02 
0D79 44212 305.26 37.981 1.000000000E+00 1.384883376E+00 3.070423275E-10 2.064599664E+18 1.442273649E+01 4.018112854E-04 3.108528428E-02 
0D80 44300 305.21 37.988 1.000000000E+00 1.390248669E+00 3.055184322E-10 1.133755953E+19 1.468150846E+01 4.118711115E-04 3.217327061E-02 
0D81 44390 305.17 37.993 1.000000000E+00 1.386917502E+00 3.014069458E-10 2.080786449E+18 1.456645869E+01 4.083374889E-04 1.837033337E-01 
0D82 44480 305.14 37.996 1.000000000E+00 6.145253233E-01 1.467653688E-10 3.451960821E+19 3.164188417E+00 1.213777370E-05 5.973630570E-01 
0D83 44566 305.12 37.999 1.000000000E+00 1.409813673E+00 3.022082135E-10 6.585953999E+17 1.470729272E+01 4.127158823E-04 3.246018608E-02 
0D84 44660 305.09 38.003 1.000000000E+00 6.041925269E-01 1.454226165E-10 1.850430636E+19 3.193719751E+00 1.262255250E-05 6.002303834E-01 
0D85 44742 305.06 38.006 1.000000000E+00 1.382618541E+00 2.960470671E-10 2.058849110E+18 1.455484748E+01 4.070665191E-04 2.984961102E-02 
0D86 44830 305.06 38.006 1.000000000E+00 1.414793715E+00 2.983449759E-10 1.410087728E+16 1.468083819E+01 4.117079819E-04 3.232506024E-02 
0D87 44924 305.03 38.01 1.000000000E+00 9.907091276E-01 2.238527267E-10 8.901731343E+18 4.983292891E+00 5.438306368E-05 7.892768999E-01 
0D88 45014 305.03 38.01 1.000000000E+00 1.406601053E+00 2.981214115E-10 1.219564433E+18 1.470593308E+01 4.117740742E-04 3.100119815E-02 
0D89 45098 305.03 38.01 1.000000000E+00 1.405059696E+00 2.962319269E-10 2.078102928E+17 1.462641445E+01 4.100785457E-04 3.210145219E-02 
0D90 45192 305.02 38.011 1.000000000E+00 1.389040145E+00 2.956058414E-10 2.085655245E+16 1.472536574E+01 4.131057108E-04 3.133724958E-02 
0D91 45278 305.03 38.01 1.000000000E+00 6.046213344E-01 1.433194160E-10 3.037766746E+19 3.181840930E+00 1.239256206E-05 5.991029852E-01 
0D92 45372 305.02 38.011 1.000000000E+00 1.394270450E+00 2.956189366E-10 4.964838344E+16 1.468796089E+01 4.120411206E-04 3.232210504E-02 
0D93 45468 305.01 38.013 1.000000000E+00 6.099346582E-01 1.446198929E-10 3.270397297E+19 3.195554386E+00 1.257759310E-05 5.997040024E-01 
0D94 45544 305 38.014 1.000000000E+00 1.407001340E+00 2.964332729E-10 7.329311534E+19 1.472194925E+01 4.131072279E-04 3.088197433E-02 
0D95 45636 305.01 38.013 1.000000000E+00 1.403838826E+00 2.967378429E-10 1.127953495E+19 1.568365849E+01 4.472627182E-04 3.384743181E-02 
0D96 45726 305.03 38.01 1.000000000E+00 5.899302155E-01 1.420063876E-10 7.771493449E+19 3.184997993E+00 1.242712513E-05 5.997273380E-01 
0D97 45810 305.02 38.011 1.000000000E+00 1.403675305E+00 2.947062927E-10 1.119327308E+19 1.467732810E+01 4.116627079E-04 3.154880238E-02 
0D98 45900 305.01 38.013 1.000000000E+00 1.393989535E+00 2.942084014E-10 7.765543577E+15 1.466709765E+01 4.112101759E-04 3.028953277E-02 
0D99 45988 305.01 38.013 1.000000000E+00 1.385684473E+00 2.940485595E-10 6.630192915E+17 1.462432474E+01 4.099148749E-04 3.093846614E-02 
D100 46080 305.02 38.011 1.000000000E+00 1.377549951E+00 2.934093326E-10 1.419555747E+16 1.459729573E+01 4.083471203E-04 3.197588798E-02 
D101 46170 305.03 38.01 1.000000000E+00 5.894799281E-01 1.409008717E-10 3.564526454E+19 3.172161930E+00 1.225232435E-05 5.993882519E-01 
D102 46264 305.02 38.011 1.000000000E+00 5.992206476E-01 1.435227290E-10 1.135780317E+19 3.185381223E+00 1.242567065E-05 5.996060624E-01 
D103 46352 305 38.014 1.000000000E+00 9.866539299E-01 2.230676749E-10 7.401880984E+18 5.059354987E+00 5.648240889E-05 7.958886992E-01 
D104 46440 305.01 38.013 1.000000000E+00 5.930300579E-01 1.416371066E-10 2.907184856E+19 3.173085878E+00 1.225997516E-05 5.995416433E-01 
D105 46524 305.02 38.011 1.000000000E+00 5.957316139E-01 1.423659475E-10 2.996397486E+19 3.184776196E+00 1.242099808E-05 5.996254565E-01 
D106 46610 305.01 38.013 1.000000000E+00 1.405466916E+00 2.940133929E-10 2.061756946E+18 1.468664421E+01 4.120547916E-04 3.007144900E-02 
D107 46702 305.01 38.013 1.000000000E+00 6.085377917E-01 1.441107162E-10 3.037599219E+19 3.197043443E+00 1.260008667E-05 5.999139263E-01 
D108 46790 304.99 38.015 1.000000000E+00 1.383165553E+00 2.925821022E-10 1.156955494E+16 1.467671976E+01 4.117767974E-04 3.243331695E-02 
D109 46876 305.02 38.011 1.000000000E+00 1.402767793E+00 2.949518768E-10 2.072843136E+18 1.476192397E+01 4.148652312E-04 3.151703139E-02 
D110 46972 305.01 38.013 1.000000000E+00 5.841836737E-01 1.415271666E-10 9.254969206E+19 3.186764129E+00 1.244949081E-05 5.998688655E-01 
D111 47062 305.01 38.013 1.000000000E+00 1.398284971E+00 2.936938246E-10 6.618021246E+15 1.474738318E+01 4.145338179E-04 3.261439402E-02 
