fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
009_300_SRH 009_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.164352739E-14 1.000000000E+20 1.228639436E+00 6.971539790E-15 1.133932814E-03 
010_300 010_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.566219262E-14 1.000000000E+20 1.229414293E+00 1.021119473E-14 1.222331856E-03 
010_300_SRH 010_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.526110230E-14 1.000000000E+20 1.229629999E+00 1.020519792E-14 1.249642724E-03 
011_300 011_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.989719621E-14 1.000000000E+20 1.230572847E+00 1.494111328E-14 1.380869572E-03 
011_300_SRH 011_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.951683330E-14 1.000000000E+20 1.230713395E+00 1.493546039E-14 1.403225514E-03 
012_300 012_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.475286400E-14 1.000000000E+20 1.231731412E+00 2.186283142E-14 1.582204076E-03 
012_300_SRH 012_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.439287543E-14 1.000000000E+20 1.231822761E+00 2.185751750E-14 1.601067807E-03 
013_300 013_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.023778305E-14 1.000000000E+20 1.233178727E+00 3.203010053E-14 1.831482010E-03 
013_300_SRH 013_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.989739966E-14 1.000000000E+20 1.233186845E+00 3.202089180E-14 1.848067069E-03 
014_300 014_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.661508353E-14 1.000000000E+20 1.241390084E+00 4.779112952E-14 2.168075249E-03 
014_300_SRH 014_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.629197446E-14 1.000000000E+20 1.241441397E+00 4.778803785E-14 2.182062425E-03 
015_300 015_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.374343528E-14 1.000000000E+20 1.242235467E+00 6.999372148E-14 2.512013340E-03 
015_300_SRH 015_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.343321581E-14 1.000000000E+20 1.242266426E+00 6.999027821E-14 2.524538246E-03 
016_300 016_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.198612361E-14 1.000000000E+20 1.244422099E+00 1.026696658E-13 2.909762566E-03 
016_300_SRH 016_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.172124738E-14 1.000000000E+20 1.244976461E+00 1.027037433E-13 2.921433788E-03 
017_300 017_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.268735373E-14 1.000000000E+20 1.258440522E+00 1.517044826E-13 3.369662186E-03 
017_300_SRH 017_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.245943715E-14 1.000000000E+20 1.258865766E+00 1.516974163E-13 3.378329017E-03 
018_300 018_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.462633385E-14 1.000000000E+20 1.262465089E+00 2.224068050E-13 3.825451319E-03 
018_300_SRH 018_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.433711956E-14 1.000000000E+20 1.262489942E+00 2.224118880E-13 3.834468854E-03 
019_300 019_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.754476296E-14 1.000000000E+20 1.262997013E+00 3.261860596E-13 4.327876092E-03 
019_300_SRH 019_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.726175788E-14 1.000000000E+20 1.262999899E+00 3.261789693E-13 4.335566068E-03 
