fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L16 42534 319.96 36.236 1.121915237E+00 2.603087845E+00 5.236426436E-09 2.710342716E+17 1.383023381E-04 3.169925125E-01 1.383023381E-04 6.943295239E-01 3.043996571E-05 2.486002701E-01 1.224409355E-04 5.405422626E-02 
0L17 42634 320 36.232 1.118008244E+00 2.613588336E+00 5.014439705E-09 6.698348364E+17 1.389218967E-04 3.170123405E-01 1.389218967E-04 6.961750233E-01 3.065951713E-05 2.486824751E-01 1.232835143E-04 3.893395457E-02 
0L18 42734 320.03 36.228 1.119067072E+00 2.601081027E+00 5.065795385E-09 8.991483413E+19 1.391983327E-04 3.171483170E-01 1.391983327E-04 6.959084786E-01 3.072193544E-05 2.486181353E-01 1.235714912E-04 4.120456206E-02 
0L19 42832 320.03 36.228 1.114828621E+00 2.610509664E+00 4.804899590E-09 5.814649627E+05 1.395215286E-04 3.171980492E-01 1.395215286E-04 6.951024566E-01 3.076242421E-05 2.488052414E-01 1.236359836E-04 2.933838028E-02 
0L20 42934 320.03 36.228 1.121999093E+00 2.585335784E+00 5.226655654E-09 9.891670356E+19 1.396499307E-04 3.173296440E-01 1.396499307E-04 6.951600565E-01 3.080606155E-05 2.489093576E-01 1.237627624E-04 5.365566087E-02 
0L21 43038 320.02 36.23 1.123998516E+00 2.579616962E+00 5.336935257E-09 9.732716181E+19 1.399684815E-04 3.173843727E-01 1.399684815E-04 6.945024603E-01 3.085244444E-05 2.488086920E-01 1.239972369E-04 5.805498302E-02 
0L22 43132 320 36.232 1.119580029E+00 2.583450807E+00 5.048402865E-09 9.736004331E+05 1.403645037E-04 3.174766121E-01 1.403645037E-04 6.947380778E-01 3.095922884E-05 2.492362902E-01 1.242164749E-04 4.242012870E-02 
0L23 43232 320.02 36.23 1.122123072E+00 2.573387564E+00 5.212792076E-09 8.753515649E+19 1.407094739E-04 3.172896736E-01 1.407094739E-04 6.967350649E-01 3.110619895E-05 2.487818161E-01 1.250207131E-04 5.901211872E-02 
0L24 43332 320 36.232 1.110016997E+00 2.599866323E+00 4.483264450E-09 3.888091256E+05 1.409547121E-04 3.174329521E-01 1.409503842E-04 6.965745275E-01 3.116634408E-05 2.490100233E-01 1.251417412E-04 2.470597567E-02 
0L25 43432 320.03 36.228 1.123757958E+00 2.561611285E+00 5.280286551E-09 7.467919139E+19 1.409841109E-04 3.177500656E-01 1.409841109E-04 6.960298166E-01 3.118054222E-05 2.496195786E-01 1.249045559E-04 5.729355409E-02 
0L26 43534 320.06 36.225 1.122693582E+00 2.562024600E+00 5.206940124E-09 9.826034146E+19 1.410928006E-04 3.178561996E-01 1.410928006E-04 6.959442482E-01 3.121116578E-05 2.493566605E-01 1.251624750E-04 5.463062502E-02 
0L27 43636 320.03 36.228 1.120251033E+00 2.567059263E+00 5.046984254E-09 9.877424072E+19 1.410269937E-04 3.178763161E-01 1.410269937E-04 6.959861186E-01 3.120046000E-05 2.492067852E-01 1.251994621E-04 4.464897898E-02 
0L28 43738 320.03 36.228 1.127954665E+00 2.548958317E+00 5.533558402E-09 9.723317072E+19 1.415029744E-04 3.180318932E-01 1.415029744E-04 6.949263868E-01 3.127339613E-05 2.496873886E-01 1.252469296E-04 7.967730720E-02 
0L29 43832 320.03 36.228 1.119568272E+00 2.567517873E+00 4.989275864E-09 7.067786755E+05 1.421025153E-04 3.180398872E-01 1.421025153E-04 6.953275317E-01 3.142481877E-05 2.497120468E-01 1.258386172E-04 4.168707401E-02 
0L30 43938 320.02 36.23 1.119866657E+00 2.561990022E+00 4.995580509E-09 1.064409374E+07 1.422684815E-04 3.179757011E-01 1.422684815E-04 6.953373792E-01 3.145561684E-05 2.492280003E-01 1.262011585E-04 4.455870192E-02 
0L31 44038 320.04 36.227 1.119689461E+00 2.564858105E+00 4.991151801E-09 9.770327182E+19 1.420463240E-04 3.183076645E-01 1.420463240E-04 6.966006335E-01 3.149640313E-05 2.496170958E-01 1.261760761E-04 4.944627394E-02 
0L32 44136 320.02 36.23 1.117896814E+00 2.561723450E+00 4.871530074E-09 1.214369218E+06 1.420120222E-04 3.182347870E-01 1.420120222E-04 6.964706144E-01 3.147571185E-05 2.498764494E-01 1.259580756E-04 5.154875768E-02 
0L33 44236 320.04 36.227 1.131329831E+00 2.528656079E+00 5.700341897E-09 9.331335796E+19 1.421449985E-04 3.183266800E-01 1.421449985E-04 6.952795290E-01 3.146038738E-05 2.495090418E-01 1.260860604E-04 9.095312772E-02 
0L34 44336 320.03 36.228 1.118065474E+00 2.570000112E+00 4.883618243E-09 9.433916176E+05 1.424221263E-04 3.182594170E-01 1.424221263E-04 6.956556631E-01 3.153211147E-05 2.494619413E-01 1.264014562E-04 3.822441803E-02 
0L35 44434 320.03 36.228 1.124917547E+00 2.538756248E+00 5.273447780E-09 3.454751871E+17 1.428260529E-04 3.183711708E-01 1.428260529E-04 6.949595839E-01 3.160099210E-05 2.496020113E-01 1.266075501E-04 5.572698605E-02 
0L36 44534 320 36.232 1.119090392E+00 2.564320424E+00 4.933380108E-09 1.370019138E+18 1.427463365E-04 3.170258690E-01 1.427463365E-04 7.008879211E-01 3.171817919E-05 2.497614756E-01 1.269473095E-04 1.487060015E-01 
0L37 44636 320.02 36.23 1.123887900E+00 2.549528057E+00 5.218597700E-09 1.539872843E+18 1.427807239E-04 3.183328140E-01 1.427807239E-04 6.966526110E-01 3.166410793E-05 2.500613176E-01 1.266145463E-04 5.779458347E-02 
0L38 44734 320 36.232 1.122128550E+00 2.543691828E+00 5.080890679E-09 1.154213472E+18 1.426502038E-04 3.182113602E-01 1.426502038E-04 6.968295563E-01 3.163112509E-05 2.499475327E-01 1.265393154E-04 4.515498197E-02 
0L39 44836 320.03 36.228 1.120190401E+00 2.561555794E+00 4.992527804E-09 3.903663685E+06 1.427170042E-04 3.183947014E-01 1.427170042E-04 6.960167854E-01 3.162723794E-05 2.495247036E-01 1.267526788E-04 4.496093912E-02 
0L40 44936 320.03 36.228 1.117253198E+00 2.565260958E+00 4.821273137E-09 4.925780832E+05 1.432685647E-04 3.184248245E-01 1.432685647E-04 6.952537282E-01 3.171766110E-05 2.496189428E-01 1.270557875E-04 4.302800217E-02 
0L41 45036 320.04 36.227 1.118999603E+00 2.560090768E+00 4.910049702E-09 8.724554970E+05 1.432586911E-04 3.172423241E-01 1.432586911E-04 6.997794902E-01 3.180338242E-05 2.496937494E-01 1.273192778E-04 1.481846274E-01 
0L42 45134 319.99 36.233 1.120760764E+00 2.563112334E+00 5.011125215E-09 9.682398700E+19 1.431797164E-04 3.184107162E-01 1.431797164E-04 6.971477441E-01 3.178293502E-05 2.498769178E-01 1.271903107E-04 4.885814944E-02 
0L43 45234 320 36.232 1.116342744E+00 2.575023711E+00 4.757759987E-09 5.328902209E+05 1.431167997E-04 3.184965927E-01 1.431167997E-04 6.960190793E-01 3.172608996E-05 2.501605179E-01 1.268178518E-04 3.373774535E-02 
0L44 45338 320.04 36.227 1.119783298E+00 2.564265050E+00 4.960300446E-09 7.334531985E+05 1.430361947E-04 3.171839058E-01 1.430361947E-04 6.999078783E-01 3.175396578E-05 2.501053452E-01 1.268998625E-04 1.489187127E-01 
0L45 45434 320.03 36.228 1.121020064E+00 2.556830954E+00 5.026978772E-09 1.300650611E+06 1.432544097E-04 3.184986244E-01 1.432544097E-04 6.954588541E-01 3.173123687E-05 2.498408859E-01 1.270109351E-04 4.645183723E-02 
0L46 45532 320.02 36.23 1.121288458E+00 2.554327360E+00 5.034653479E-09 5.225992341E+05 1.436159053E-04 3.182969276E-01 1.436159053E-04 6.991561901E-01 3.196017834E-05 2.498072891E-01 1.278487458E-04 5.774274186E-02 
0L47 45634 320.02 36.23 1.122737636E+00 2.550698448E+00 5.122463541E-09 1.301900311E+06 1.438024754E-04 3.187286079E-01 1.438024754E-04 6.954799130E-01 3.187660047E-05 2.503593126E-01 1.273216718E-04 5.993811928E-02 
0L48 45736 320.02 36.23 1.117678189E+00 2.564414612E+00 4.820668563E-09 2.713044878E+04 1.522048455E-04 3.185625771E-01 1.522048455E-04 6.568836709E-01 3.185016604E-05 2.496642925E-01 1.275701022E-04 6.564564743E-02 
0L49 45834 320.02 36.23 1.132027619E+00 2.523710197E+00 5.700889670E-09 9.534410529E+19 1.434353022E-04 3.184667564E-01 1.434353022E-04 6.961228676E-01 3.179845783E-05 2.498242762E-01 1.272694529E-04 9.953997456E-02 
0L50 45934 320 36.232 1.119455691E+00 2.555898071E+00 4.911061092E-09 5.965674633E+05 1.433892162E-04 3.173825279E-01 1.433892162E-04 6.995855896E-01 3.183760284E-05 2.502619247E-01 1.271552309E-04 1.446964932E-01 
0L51 46034 320.02 36.23 1.117577901E+00 2.568559547E+00 4.816433568E-09 6.353371013E+05 1.434211147E-04 3.173372604E-01 1.434211147E-04 6.994469020E-01 3.183383148E-05 2.495520679E-01 1.275086232E-04 1.415379581E-01 
0L52 46136 320.02 36.23 1.120106361E+00 2.557337546E+00 4.951397925E-09 3.918813375E+05 1.438393056E-04 3.188121666E-01 1.438393056E-04 6.939481017E-01 3.182287819E-05 2.500643040E-01 1.272541045E-04 5.333867251E-02 
0L53 46234 320.04 36.227 1.122820892E+00 2.552499394E+00 5.109460295E-09 1.839785742E+17 1.439070052E-04 3.187382584E-01 1.439070052E-04 6.959153444E-01 3.192071003E-05 2.502534136E-01 1.275573517E-04 5.090636130E-02 
0L54 46334 320.02 36.23 1.121559686E+00 2.551456234E+00 5.037221908E-09 7.379679288E+05 1.438776281E-04 3.188282265E-01 1.438776281E-04 6.952174615E-01 3.189118850E-05 2.504271347E-01 1.273453890E-04 5.789532740E-02 
0L55 46434 320.03 36.228 1.117135802E+00 2.562530507E+00 4.767241222E-09 4.423918242E+05 1.437736485E-04 3.187710381E-01 1.437736485E-04 6.958429988E-01 3.189109363E-05 2.501189072E-01 1.275022141E-04 3.455844965E-02 
0L56 46532 320 36.232 1.118856798E+00 2.555936803E+00 4.852186280E-09 4.969508759E+05 1.435829073E-04 3.185922836E-01 1.435829073E-04 6.959731476E-01 3.183687846E-05 2.501404831E-01 1.272589533E-04 4.919483735E-02 
0L57 46634 320.05 36.226 1.119365201E+00 2.557320025E+00 4.908621726E-09 7.508867471E+05 1.435926730E-04 3.175203156E-01 1.435926730E-04 6.994038760E-01 3.188833415E-05 2.501390179E-01 1.274315179E-04 1.457281851E-01 
0L58 46732 320 36.232 1.114336399E+00 2.577902343E+00 4.614788756E-09 2.598499556E+04 1.522601090E-04 3.187538200E-01 1.522601090E-04 6.559364739E-01 3.183488719E-05 2.500144947E-01 1.273320155E-04 6.161070587E-02 
