fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
0D28 43758 320.04 36.227 1.000000000E+00 2.682800022E+00 4.593560169E-10 8.771231174E+05 1.188887938E+00 5.993313827E-09 5.555730069E-02 
0D29 43852 320.02 36.23 1.000000000E+00 2.685201931E+00 4.492060266E-10 8.257515413E+05 1.186295885E+00 5.918604632E-09 1.862859831E-02 
0D30 43954 320.02 36.23 1.000000000E+00 2.775077323E+00 5.539330813E-10 8.540313091E+05 1.209116450E+00 6.389225036E-09 6.055861232E-02 
0D31 44058 320.03 36.228 1.000000000E+00 2.686577459E+00 4.821899488E-10 8.547916054E+05 1.198009344E+00 6.287418217E-09 5.285965324E-02 
0D32 44156 320 36.232 1.000000000E+00 2.679956567E+00 5.093768982E-10 8.601041650E+05 1.203502371E+00 6.372394917E-09 4.515844941E-01 
0D33 44252 320.03 36.228 1.000000000E+00 2.629496917E+00 3.382561904E-10 7.848030926E+05 1.166498445E+00 5.641789849E-09 1.648735498E-02 
0D34 44352 320.03 36.228 1.000000000E+00 2.715890967E+00 5.207284870E-10 8.547337335E+05 1.205252600E+00 6.388462524E-09 5.590428725E-02 
0D35 44452 320.03 36.228 1.000000000E+00 2.721813133E+00 5.072676292E-10 8.305766391E+05 1.197201696E+00 6.074812399E-09 9.477641824E-03 
0D36 44556 320.03 36.228 1.000000000E+00 2.715291084E+00 5.223109294E-10 8.455558811E+05 1.205055943E+00 6.342075502E-09 5.512521824E-02 
0D37 44656 320.04 36.227 1.000000000E+00 2.632525227E+00 3.123042224E-10 7.927109757E+05 1.161164096E+00 5.507653626E-09 3.142619580E-02 
0D38 44752 320 36.232 1.000000000E+00 2.663144454E+00 3.790402550E-10 8.355307661E+05 1.173889777E+00 5.738119506E-09 3.768087771E-02 
0D39 44854 320 36.232 1.000000000E+00 2.737142905E+00 5.590480917E-10 9.112432416E+05 1.218014760E+00 6.686418499E-09 4.440109337E-02 
0D40 44952 320.03 36.228 1.000000000E+00 2.666552011E+00 4.282493911E-10 8.585017677E+05 1.185537422E+00 6.003849244E-09 3.199299493E-02 
0D41 45056 320.03 36.228 1.000000000E+00 2.720265973E+00 5.029556728E-10 8.555695381E+05 1.197611125E+00 6.138224628E-09 1.039147242E-02 
0D42 45154 320.03 36.228 1.000000000E+00 2.713685486E+00 5.061987387E-10 8.558112571E+05 1.202725807E+00 6.334360175E-09 1.666421270E-02 
0D43 45254 320.03 36.228 1.000000000E+00 2.696120118E+00 5.249880426E-10 8.473044838E+05 1.211190000E+00 6.537352361E-09 1.525701277E-02 
0D44 45356 320.03 36.228 1.000000000E+00 2.538946692E+00 6.110926855E-32 7.562743563E+05 1.125191684E+00 5.206195187E-09 4.861323965E-02 
0D45 45454 320 36.232 1.000000000E+00 2.742655228E+00 5.404006812E-10 8.343395669E+05 1.206907163E+00 6.319237485E-09 9.082637376E-03 
0D46 45550 320.03 36.228 1.000000000E+00 2.643500462E+00 3.635633283E-10 7.670042366E+05 1.172723024E+00 5.752904524E-09 8.848100562E-03 
0D47 45650 320.03 36.228 1.000000000E+00 2.678360693E+00 4.894114577E-10 8.262205666E+05 1.200095094E+00 6.314943105E-09 9.122929189E-03 
0D48 45752 320.03 36.228 1.000000000E+00 2.638861911E+00 3.067568197E-10 7.752432066E+05 1.161484478E+00 5.543030687E-09 4.877557275E-02 
0D49 45854 320.02 36.23 1.000000000E+00 2.684859436E+00 4.644854324E-10 8.022728773E+05 1.192804071E+00 6.081593721E-09 8.711595377E-03 
0D50 45956 320.02 36.23 1.000000000E+00 2.670187702E+00 4.966615963E-10 8.189135987E+05 1.204329260E+00 6.413836777E-09 9.837469770E-03 
0D51 46050 320.03 36.228 1.000000000E+00 2.714254117E+00 5.247902211E-10 8.210146230E+05 1.208422164E+00 6.440698527E-09 1.893855978E-02 
0D52 46152 320.02 36.23 1.000000000E+00 2.664534001E+00 4.217202551E-10 7.920995900E+05 1.185156274E+00 5.975794618E-09 9.076455308E-03 
0D53 46250 319.99 36.233 1.000000000E+00 2.641476847E+00 3.445258451E-10 7.570060887E+05 1.168844843E+00 5.643277312E-09 2.717761616E-02 
0D54 46352 319.99 36.233 1.000000000E+00 2.727863111E+00 5.258864058E-10 7.990890631E+05 1.204929962E+00 6.249618482E-09 1.161777316E-02 
0D55 46452 320.02 36.23 1.000000000E+00 2.622833684E+00 3.058549061E-10 7.566204967E+05 1.162687598E+00 5.560849123E-09 1.485667702E-02 
0D56 46548 320.02 36.23 1.000000000E+00 2.670986208E+00 4.790864471E-10 8.085263233E+05 1.199489334E+00 6.323451519E-09 2.150774721E-02 
0D57 46650 320.03 36.228 1.000000000E+00 2.645842256E+00 3.363075951E-10 7.447350058E+05 1.167954963E+00 5.681529497E-09 8.980882628E-03 
0D58 46748 320 36.232 1.000000000E+00 2.600419571E+00 1.818740163E-10 6.344697131E+05 1.141767002E+00 5.169380904E-09 5.960088087E-03 
