fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
010_290 010_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.023683309E-15 1.000000000E+20 1.219447342E+00 3.368789220E-15 2.061362167E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.950978756E-15 1.000000000E+20 1.221177065E+00 3.382237794E-15 2.106773673E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.800733519E-15 1.000000000E+20 1.225759926E+00 5.009779464E-15 2.365638971E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.728765091E-15 1.000000000E+20 1.225841838E+00 5.008705229E-15 2.398837829E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.658417708E-15 1.000000000E+20 1.226650044E+00 7.342666464E-15 2.693109980E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.590309526E-15 1.000000000E+20 1.226670923E+00 7.341011779E-15 2.721170077E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.622234104E-15 1.000000000E+20 1.229455909E+00 1.077304714E-14 3.087734354E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.565342504E-15 1.000000000E+20 1.230484041E+00 1.077962091E-14 3.112436523E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.802763384E-15 1.000000000E+20 1.241641634E+00 1.590594393E-14 3.569455282E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.753916127E-15 1.000000000E+20 1.242370285E+00 1.590390812E-14 3.584656049E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.143889106E-15 1.000000000E+20 1.247043918E+00 2.330637853E-14 4.046064931E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.084518989E-15 1.000000000E+20 1.247061845E+00 2.330561320E-14 4.062929624E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.545583394E-15 1.000000000E+20 1.247557580E+00 3.417645834E-14 4.585147519E-03 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.487872821E-15 1.000000000E+20 1.247568986E+00 3.417567869E-14 4.600226006E-03 
017_290 017_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.110891633E-14 1.000000000E+20 1.248771051E+00 5.015843458E-14 5.186126861E-03 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.106808948E-14 1.000000000E+20 1.249348104E+00 5.018220863E-14 5.199903838E-03 
018_290 018_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.323729142E-14 1.000000000E+20 1.261598512E+00 7.440322808E-14 5.886819072E-03 
018_290_SRH 018_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.318173672E-14 1.000000000E+20 1.261602683E+00 7.440221017E-14 5.898011700E-03 
019_290 019_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.514051595E-14 1.000000000E+20 1.261881085E+00 1.091533343E-13 6.553539465E-03 
019_290_SRH 019_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.508569988E-14 1.000000000E+20 1.261883227E+00 1.091520427E-13 6.563619874E-03 
