fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
L071 11:16:14 313.5 36.98 1.000E+000 6.623E-001 1.770E-006 1.746E+003 2.732E+000 1.747E-008 1.780E-004 1.314E-001 1.779E-004 7.266E-006 3.108E-001 7.360E-002 9.859E-005 7.829E-003 
L080 11:32:08 317.2 36.55 1.000E+000 6.292E-001 1.990E-006 1.674E+003 2.676E+000 2.110E-008 1.816E-004 1.265E-001 1.815E-004 7.114E-006 3.098E-001 7.070E-002 1.005E-004 3.546E-003 
L081 11:38:16 317.2 36.55 1.000E+000 6.322E-001 1.926E-006 1.674E+003 2.681E+000 2.096E-008 1.819E-004 1.265E-001 1.818E-004 7.125E-006 3.098E-001 7.070E-002 1.006E-004 1.747E-003 
L090 11:53:40 321.4 36.07 1.000E+000 5.829E-001 2.171E-006 1.590E+003 2.608E+000 2.595E-008 1.838E-004 1.201E-001 1.837E-004 6.796E-006 3.081E-001 6.690E-002 1.014E-004 1.392E-002 
L091 11:58:44 321.4 36.07 1.000E+000 6.077E-001 2.119E-006 1.590E+003 2.608E+000 2.605E-008 1.841E-004 1.203E-001 1.840E-004 6.823E-006 3.083E-001 6.700E-002 1.017E-004 1.589E-002 
L100 12:14:08 324.4 35.74 1.000E+000 6.360E-001 2.055E-006 1.530E+003 2.576E+000 2.935E-008 1.850E-004 1.150E-001 1.849E-004 6.512E-006 3.063E-001 6.380E-002 1.019E-004 8.483E-004 
L101 12:19:40 324.4 35.74 1.000E+000 6.198E-001 2.111E-006 1.530E+003 2.570E+000 2.980E-008 1.848E-004 1.154E-001 1.847E-004 6.530E-006 3.065E-001 6.410E-002 1.017E-004 1.812E-003 
L110 12:36:56 328 35.35 1.000E+000 6.245E-001 2.142E-006 1.459E+003 2.525E+000 3.466E-008 1.765E-004 1.057E-001 1.763E-004 5.625E-006 3.019E-001 5.820E-002 9.648E-005 1.106E-003 
L111 12:44:20 328.2 35.33 1.000E+000 6.682E-001 1.944E-006 1.455E+003 2.651E+000 2.791E-008 1.769E-004 9.999E-002 1.768E-004 5.273E-006 2.983E-001 5.470E-002 9.622E-005 2.963E-002 
L120 13:04:20 331.1 35.02 1.000E+000 6.188E-001 2.325E-006 1.397E+003 2.480E+000 4.006E-008 1.787E-004 1.018E-001 1.786E-004 5.466E-006 3.007E-001 5.600E-002 9.743E-005 7.900E-003 
L121 13:10:48 331.1 35.02 1.000E+000 6.421E-001 2.243E-006 1.397E+003 2.491E+000 3.928E-008 1.818E-004 1.025E-001 1.816E-004 5.606E-006 3.011E-001 5.640E-002 9.922E-005 1.528E-003 
L130 13:27:48 334.3 34.68 1.000E+000 6.074E-001 2.475E-006 1.334E+003 2.452E+000 4.477E-008 1.817E-004 9.730E-002 1.815E-004 5.282E-006 2.991E-001 5.330E-002 9.892E-005 1.457E-001 
L131 13:32:32 334.3 34.68 1.000E+000 5.873E-001 2.522E-006 1.334E+003 2.447E+000 4.507E-008 1.815E-004 9.734E-002 1.814E-004 5.281E-006 2.991E-001 5.340E-002 9.870E-005 1.725E-003 
L140 13:47:06 337.3 34.37 1.000E+000 6.340E-001 2.439E-006 1.276E+003 2.425E+000 4.960E-008 1.814E-004 9.205E-002 1.812E-004 4.952E-006 2.968E-001 5.020E-002 9.844E-005 3.500E-003 
L141 13:52:28 337.4 34.36 1.000E+000 5.925E-001 2.636E-006 1.274E+003 2.412E+000 5.085E-008 1.862E-004 9.405E-002 1.860E-004 5.217E-006 2.982E-001 5.150E-002 1.011E-004 1.715E-003 
L150 14:09:20 340.7 34.03 1.000E+000 6.326E-001 2.575E-006 1.211E+003 2.380E+000 5.695E-008 1.819E-004 8.717E-002 1.818E-004 4.673E-006 2.949E-001 4.740E-002 9.838E-005 1.533E-003 
L151 14:14:42 340.7 34.03 1.000E+000 5.840E-001 2.791E-006 1.211E+003 2.375E+000 5.731E-008 1.824E-004 8.742E-002 1.822E-004 4.701E-006 2.951E-001 4.760E-002 9.856E-005 2.544E-003 
