Ytrue por T Ypred RelError
1.000000e+00 0.000000e+00 9.700000e+02 5.779159e+01 5.679159e+01
1.000000e+00 0.000000e+00 9.800000e+02 5.711440e+01 5.611440e+01
1.000000e+00 0.000000e+00 9.900000e+02 5.645119e+01 5.545119e+01
1.000000e+00 0.000000e+00 1.000000e+03 5.580157e+01 5.480157e+01
1.000000e+00 0.000000e+00 1.010000e+03 5.516514e+01 5.416514e+01
1.000000e+00 2.000000e+00 2.500000e+02 5.939158e+01 5.839158e+01
1.000000e+00 2.000000e+00 2.600000e+02 5.876919e+01 5.776919e+01
1.000000e+00 2.000000e+00 2.700000e+02 5.815977e+01 5.715977e+01
1.000000e+00 2.000000e+00 2.800000e+02 5.756284e+01 5.656284e+01
1.000000e+00 2.000000e+00 2.900000e+02 5.697795e+01 5.597795e+01
1.000000e+00 2.000000e+00 3.000000e+02 5.640463e+01 5.540463e+01
1.000000e+00 2.000000e+00 3.100000e+02 5.584248e+01 5.484248e+01
1.000000e+00 2.000000e+00 3.200000e+02 5.529108e+01 5.429108e+01
1.000000e+00 2.000000e+00 3.300000e+02 5.475005e+01 5.375005e+01
1.000000e+00 2.000000e+00 3.400000e+02 5.421902e+01 5.321902e+01
1.000000e+00 2.000000e+00 3.500000e+02 5.369762e+01 5.269762e+01
1.000000e+00 2.000000e+00 3.600000e+02 5.318553e+01 5.218553e+01
1.000000e+00 2.000000e+00 3.700000e+02 5.268240e+01 5.168240e+01
1.000000e+00 2.000000e+00 3.800000e+02 5.218794e+01 5.118794e+01
1.000000e+00 2.000000e+00 3.900000e+02 5.170184e+01 5.070184e+01
1.000000e+00 2.000000e+00 4.000000e+02 5.122381e+01 5.022381e+01
1.000000e+00 2.000000e+00 4.100000e+02 5.075358e+01 4.975358e+01
1.000000e+00 2.000000e+00 4.200000e+02 5.029089e+01 4.929089e+01
1.000000e+00 2.000000e+00 4.300000e+02 4.983548e+01 4.883548e+01
1.000000e+00 2.000000e+00 4.400000e+02 4.938712e+01 4.838712e+01
1.000000e+00 2.000000e+00 4.500000e+02 4.894556e+01 4.794556e+01
1.000000e+00 2.000000e+00 4.600000e+02 4.851060e+01 4.751060e+01
1.000000e+00 2.000000e+00 4.700000e+02 4.808202e+01 4.708202e+01
1.000000e+00 2.000000e+00 4.800000e+02 4.765961e+01 4.665961e+01
1.000000e+00 2.000000e+00 4.900000e+02 4.724319e+01 4.624319e+01
1.000000e+00 2.000000e+00 5.000000e+02 4.683256e+01 4.583256e+01
1.000000e+00 2.000000e+00 5.100000e+02 4.642756e+01 4.542756e+01
1.000000e+00 2.000000e+00 5.200000e+02 4.602801e+01 4.502801e+01
1.000000e+00 2.000000e+00 5.300000e+02 4.563375e+01 4.463375e+01
1.000000e+00 2.000000e+00 5.400000e+02 4.524463e+01 4.424463e+01
1.000000e+00 2.000000e+00 5.500000e+02 4.486050e+01 4.386050e+01
1.000000e+00 2.000000e+00 5.600000e+02 4.448122e+01 4.348122e+01
1.000000e+00 2.000000e+00 5.700000e+02 4.410666e+01 4.310666e+01
1.000000e+00 2.000000e+00 5.800000e+02 4.373669e+01 4.273669e+01
1.000000e+00 2.000000e+00 5.900000e+02 4.337118e+01 4.237118e+01
1.000000e+00 2.000000e+00 6.000000e+02 4.301003e+01 4.201003e+01
1.000000e+00 2.000000e+00 6.100000e+02 4.265313e+01 4.165313e+01
1.000000e+00 2.000000e+00 6.200000e+02 4.230036e+01 4.130036e+01
1.000000e+00 2.000000e+00 6.300000e+02 4.195164e+01 4.095164e+01
1.000000e+00 2.000000e+00 6.400000e+02 4.160686e+01 4.060686e+01
1.000000e+00 2.000000e+00 6.500000e+02 4.126595e+01 4.026595e+01
1.000000e+00 2.000000e+00 6.600000e+02 4.092881e+01 3.992881e+01
1.000000e+00 2.000000e+00 6.700000e+02 4.059536e+01 3.959536e+01
1.000000e+00 2.000000e+00 6.800000e+02 4.026554e+01 3.926554e+01
1.000000e+00 2.000000e+00 6.900000e+02 3.993927e+01 3.893927e+01
1.000000e+00 2.000000e+00 7.000000e+02 3.961649e+01 3.861649e+01
1.000000e+00 2.000000e+00 7.100000e+02 3.929713e+01 3.829713e+01
1.000000e+00 2.000000e+00 7.200000e+02 3.898113e+01 3.798113e+01
1.000000e+00 2.000000e+00 7.300000e+02 3.866845e+01 3.766845e+01
1.000000e+00 2.000000e+00 7.400000e+02 3.835902e+01 3.735902e+01
1.000000e+00 2.000000e+00 7.500000e+02 3.805280e+01 3.705280e+01
1.000000e+00 2.000000e+00 7.600000e+02 3.774975e+01 3.674975e+01
1.000000e+00 2.000000e+00 7.700000e+02 3.744982e+01 3.644982e+01
1.000000e+00 2.000000e+00 7.800000e+02 3.715298e+01 3.615298e+01
1.000000e+00 2.000000e+00 7.900000e+02 3.685918e+01 3.585918e+01
1.000000e+00 2.000000e+00 8.000000e+02 3.656841e+01 3.556841e+01
1.000000e+00 2.000000e+00 8.100000e+02 3.628062e+01 3.528062e+01
1.000000e+00 2.000000e+00 8.200000e+02 3.599579e+01 3.499579e+01
1.000000e+00 2.000000e+00 8.300000e+02 3.571390e+01 3.471390e+01
1.000000e+00 2.000000e+00 8.400000e+02 3.543491e+01 3.443491e+01
1.000000e+00 2.000000e+00 8.500000e+02 3.515882e+01 3.415882e+01
1.000000e+00 2.000000e+00 8.600000e+02 3.488559e+01 3.388559e+01
1.000000e+00 2.000000e+00 8.700000e+02 3.461522e+01 3.361522e+01
1.000000e+00 2.000000e+00 8.800000e+02 3.434770e+01 3.334770e+01
1.000000e+00 2.000000e+00 8.900000e+02 3.408299e+01 3.308299e+01
1.000000e+00 2.000000e+00 9.000000e+02 3.382111e+01 3.282111e+01
1.000000e+00 2.000000e+00 9.100000e+02 3.356202e+01 3.256202e+01
1.000000e+00 2.000000e+00 9.200000e+02 3.330574e+01 3.230574e+01
1.000000e+00 2.000000e+00 9.300000e+02 3.305224e+01 3.205224e+01
1.000000e+00 2.000000e+00 9.400000e+02 3.280153e+01 3.180153e+01
1.000000e+00 2.000000e+00 9.500000e+02 3.255359e+01 3.155359e+01
1.000000e+00 2.000000e+00 9.600000e+02 3.230844e+01 3.130844e+01
1.000000e+00 2.000000e+00 9.700000e+02 3.206605e+01 3.106605e+01
1.000000e+00 2.000000e+00 9.800000e+02 3.182643e+01 3.082643e+01
1.000000e+00 2.000000e+00 9.900000e+02 3.158959e+01 3.058959e+01
1.000000e+00 2.000000e+00 1.000000e+03 3.135551e+01 3.035551e+01
1.000000e+00 2.000000e+00 1.010000e+03 3.112421e+01 3.012421e+01
1.000000e+00 4.000000e+00 2.500000e+02 3.357540e+01 3.257540e+01
1.000000e+00 4.000000e+00 2.600000e+02 3.339345e+01 3.239345e+01
1.000000e+00 4.000000e+00 2.700000e+02 3.321272e+01 3.221272e+01
1.000000e+00 4.000000e+00 2.800000e+02 3.303316e+01 3.203316e+01
1.000000e+00 4.000000e+00 2.900000e+02 3.285470e+01 3.185470e+01
1.000000e+00 4.000000e+00 3.000000e+02 3.267729e+01 3.167729e+01
1.000000e+00 4.000000e+00 3.100000e+02 3.250086e+01 3.150086e+01
1.000000e+00 4.000000e+00 3.200000e+02 3.232538e+01 3.132538e+01
1.000000e+00 4.000000e+00 3.300000e+02 3.215077e+01 3.115077e+01
1.000000e+00 4.000000e+00 3.400000e+02 3.197701e+01 3.097701e+01
1.000000e+00 4.000000e+00 3.500000e+02 3.180402e+01 3.080402e+01
1.000000e+00 4.000000e+00 3.600000e+02 3.163179e+01 3.063179e+01
1.000000e+00 4.000000e+00 3.700000e+02 3.146025e+01 3.046025e+01
1.000000e+00 4.000000e+00 3.800000e+02 3.128938e+01 3.028938e+01
1.000000e+00 4.000000e+00 3.900000e+02 3.111913e+01 3.011913e+01
1.000000e+00 4.000000e+00 4.000000e+02 3.094946e+01 2.994946e+01
1.000000e+00 4.000000e+00 4.100000e+02 3.078036e+01 2.978036e+01
1.000000e+00 4.000000e+00 4.200000e+02 3.061178e+01 2.961178e+01
1.000000e+00 4.000000e+00 4.300000e+02 3.044369e+01 2.944369e+01
1.000000e+00 4.000000e+00 4.400000e+02 3.027608e+01 2.927608e+01
1.000000e+00 4.000000e+00 4.500000e+02 3.010891e+01 2.910891e+01
1.000000e+00 4.000000e+00 4.600000e+02 2.994217e+01 2.894217e+01
1.000000e+00 4.000000e+00 4.700000e+02 2.977583e+01 2.877583e+01
1.000000e+00 4.000000e+00 4.800000e+02 2.960987e+01 2.860987e+01
1.000000e+00 4.000000e+00 4.900000e+02 2.944429e+01 2.844429e+01
1.000000e+00 4.000000e+00 5.000000e+02 2.927906e+01 2.827906e+01
1.000000e+00 4.000000e+00 5.100000e+02 2.911417e+01 2.811417e+01
1.000000e+00 4.000000e+00 5.200000e+02 2.894962e+01 2.794962e+01
1.000000e+00 4.000000e+00 5.300000e+02 2.878539e+01 2.778539e+01
1.000000e+00 4.000000e+00 5.400000e+02 2.862149e+01 2.762149e+01
1.000000e+00 4.000000e+00 5.500000e+02 2.845790e+01 2.745790e+01
1.000000e+00 4.000000e+00 5.600000e+02 2.829462e+01 2.729462e+01
1.000000e+00 4.000000e+00 5.700000e+02 2.813165e+01 2.713165e+01
1.000000e+00 4.000000e+00 5.800000e+02 2.796900e+01 2.696900e+01
1.000000e+00 4.000000e+00 5.900000e+02 2.780667e+01 2.680667e+01
1.000000e+00 4.000000e+00 6.000000e+02 2.764465e+01 2.664465e+01
1.000000e+00 4.000000e+00 6.100000e+02 2.748296e+01 2.648296e+01
1.000000e+00 4.000000e+00 6.200000e+02 2.732161e+01 2.632161e+01
1.000000e+00 4.000000e+00 6.300000e+02 2.716059e+01 2.616059e+01
1.000000e+00 4.000000e+00 6.400000e+02 2.699994e+01 2.599994e+01
1.000000e+00 4.000000e+00 6.500000e+02 2.683964e+01 2.583964e+01
1.000000e+00 4.000000e+00 6.600000e+02 2.667973e+01 2.567973e+01
1.000000e+00 4.000000e+00 6.700000e+02 2.652021e+01 2.552021e+01
1.000000e+00 4.000000e+00 6.800000e+02 2.636110e+01 2.536110e+01
1.000000e+00 4.000000e+00 6.900000e+02 2.620241e+01 2.520241e+01
1.000000e+00 4.000000e+00 7.000000e+02 2.604417e+01 2.504417e+01
1.000000e+00 4.000000e+00 7.100000e+02 2.588640e+01 2.488640e+01
1.000000e+00 4.000000e+00 7.200000e+02 2.572912e+01 2.472912e+01
1.000000e+00 4.000000e+00 7.300000e+02 2.557234e+01 2.457234e+01
1.000000e+00 4.000000e+00 7.400000e+02 2.541609e+01 2.441609e+01
1.000000e+00 4.000000e+00 7.500000e+02 2.526040e+01 2.426040e+01
1.000000e+00 4.000000e+00 7.600000e+02 2.510529e+01 2.410529e+01
1.000000e+00 4.000000e+00 7.700000e+02 2.495078e+01 2.395078e+01
1.000000e+00 4.000000e+00 7.800000e+02 2.479691e+01 2.379691e+01
1.000000e+00 4.000000e+00 7.900000e+02 2.464369e+01 2.364369e+01
1.000000e+00 4.000000e+00 8.000000e+02 2.449117e+01 2.349117e+01
1.000000e+00 4.000000e+00 8.100000e+02 2.433936e+01 2.333936e+01
1.000000e+00 4.000000e+00 8.200000e+02 2.418829e+01 2.318829e+01
1.000000e+00 4.000000e+00 8.300000e+02 2.403800e+01 2.303800e+01
1.000000e+00 4.000000e+00 8.400000e+02 2.388852e+01 2.288852e+01
1.000000e+00 4.000000e+00 8.500000e+02 2.373987e+01 2.273987e+01
1.000000e+00 4.000000e+00 8.600000e+02 2.359209e+01 2.259209e+01
1.000000e+00 4.000000e+00 8.700000e+02 2.344521e+01 2.244521e+01
1.000000e+00 4.000000e+00 8.800000e+02 2.329925e+01 2.229925e+01
1.000000e+00 4.000000e+00 8.900000e+02 2.315426e+01 2.215426e+01
1.000000e+00 4.000000e+00 9.000000e+02 2.301027e+01 2.201027e+01
1.000000e+00 4.000000e+00 9.100000e+02 2.286730e+01 2.186730e+01
1.000000e+00 4.000000e+00 9.200000e+02 2.272539e+01 2.172539e+01
1.000000e+00 4.000000e+00 9.300000e+02 2.258457e+01 2.158457e+01
1.000000e+00 4.000000e+00 9.400000e+02 2.244488e+01 2.144488e+01
1.000000e+00 4.000000e+00 9.500000e+02 2.230634e+01 2.130634e+01
1.000000e+00 4.000000e+00 9.600000e+02 2.216899e+01 2.116899e+01
1.000000e+00 4.000000e+00 9.700000e+02 2.203286e+01 2.103286e+01
1.000000e+00 4.000000e+00 9.800000e+02 2.189798e+01 2.089798e+01
1.000000e+00 4.000000e+00 9.900000e+02 2.176439e+01 2.076439e+01
1.000000e+00 4.000000e+00 1.000000e+03 2.163211e+01 2.063211e+01
1.000000e+00 4.000000e+00 1.010000e+03 2.150117e+01 2.050117e+01
1.000000e+00 6.000000e+00 2.500000e+02 2.366091e+01 2.266091e+01
1.000000e+00 6.000000e+00 2.600000e+02 2.357841e+01 2.257841e+01
1.000000e+00 6.000000e+00 2.700000e+02 2.349544e+01 2.249544e+01
1.000000e+00 6.000000e+00 2.800000e+02 2.341199e+01 2.241199e+01
1.000000e+00 6.000000e+00 2.900000e+02 2.332802e+01 2.232802e+01
1.000000e+00 6.000000e+00 3.000000e+02 2.324353e+01 2.224353e+01
1.000000e+00 6.000000e+00 3.100000e+02 2.315849e+01 2.215849e+01
1.000000e+00 6.000000e+00 3.200000e+02 2.307289e+01 2.207289e+01
1.000000e+00 6.000000e+00 3.300000e+02 2.298672e+01 2.198672e+01
1.000000e+00 6.000000e+00 3.400000e+02 2.289995e+01 2.189995e+01
1.000000e+00 6.000000e+00 3.500000e+02 2.281259e+01 2.181259e+01
1.000000e+00 6.000000e+00 3.600000e+02 2.272461e+01 2.172461e+01
1.000000e+00 6.000000e+00 3.700000e+02 2.263602e+01 2.163602e+01
1.000000e+00 6.000000e+00 3.800000e+02 2.254680e+01 2.154680e+01
1.000000e+00 6.000000e+00 3.900000e+02 2.245695e+01 2.145695e+01
1.000000e+00 6.000000e+00 4.000000e+02 2.236647e+01 2.136647e+01
1.000000e+00 6.000000e+00 4.100000e+02 2.227535e+01 2.127535e+01
1.000000e+00 6.000000e+00 4.200000e+02 2.218360e+01 2.118360e+01
1.000000e+00 6.000000e+00 4.300000e+02 2.209120e+01 2.109120e+01
1.000000e+00 6.000000e+00 4.400000e+02 2.199818e+01 2.099818e+01
1.000000e+00 6.000000e+00 4.500000e+02 2.190452e+01 2.090452e+01
1.000000e+00 6.000000e+00 4.600000e+02 2.181024e+01 2.081024e+01
1.000000e+00 6.000000e+00 4.700000e+02 2.171534e+01 2.071534e+01
1.000000e+00 6.000000e+00 4.800000e+02 2.161983e+01 2.061983e+01
1.000000e+00 6.000000e+00 4.900000e+02 2.152372e+01 2.052372e+01
1.000000e+00 6.000000e+00 5.000000e+02 2.142702e+01 2.042702e+01
1.000000e+00 6.000000e+00 5.100000e+02 2.132974e+01 2.032974e+01
1.000000e+00 6.000000e+00 5.200000e+02 2.123190e+01 2.023190e+01
1.000000e+00 6.000000e+00 5.300000e+02 2.113351e+01 2.013351e+01
1.000000e+00 6.000000e+00 5.400000e+02 2.103459e+01 2.003459e+01
1.000000e+00 6.000000e+00 5.500000e+02 2.093515e+01 1.993515e+01
1.000000e+00 6.000000e+00 5.600000e+02 2.083521e+01 1.983521e+01
1.000000e+00 6.000000e+00 5.700000e+02 2.073480e+01 1.973480e+01
1.000000e+00 6.000000e+00 5.800000e+02 2.063393e+01 1.963393e+01
1.000000e+00 6.000000e+00 5.900000e+02 2.053262e+01 1.953262e+01
1.000000e+00 6.000000e+00 6.000000e+02 2.043090e+01 1.943090e+01
1.000000e+00 6.000000e+00 6.100000e+02 2.032880e+01 1.932880e+01
1.000000e+00 6.000000e+00 6.200000e+02 2.022634e+01 1.922634e+01
1.000000e+00 6.000000e+00 6.300000e+02 2.012354e+01 1.912354e+01
1.000000e+00 6.000000e+00 6.400000e+02 2.002043e+01 1.902043e+01
1.000000e+00 6.000000e+00 6.500000e+02 1.991704e+01 1.891704e+01
1.000000e+00 6.000000e+00 6.600000e+02 1.981340e+01 1.881340e+01
1.000000e+00 6.000000e+00 6.700000e+02 1.970954e+01 1.870954e+01
1.000000e+00 6.000000e+00 6.800000e+02 1.960549e+01 1.860549e+01
1.000000e+00 6.000000e+00 6.900000e+02 1.950129e+01 1.850129e+01
1.000000e+00 6.000000e+00 7.000000e+02 1.939695e+01 1.839695e+01
1.000000e+00 6.000000e+00 7.100000e+02 1.929253e+01 1.829253e+01
1.000000e+00 6.000000e+00 7.200000e+02 1.918804e+01 1.818804e+01
1.000000e+00 6.000000e+00 7.300000e+02 1.908353e+01 1.808353e+01
1.000000e+00 6.000000e+00 7.400000e+02 1.897903e+01 1.797903e+01
1.000000e+00 6.000000e+00 7.500000e+02 1.887457e+01 1.787457e+01
1.000000e+00 6.000000e+00 7.600000e+02 1.877020e+01 1.777020e+01
1.000000e+00 6.000000e+00 7.700000e+02 1.866594e+01 1.766594e+01
1.000000e+00 6.000000e+00 7.800000e+02 1.856183e+01 1.756183e+01
1.000000e+00 6.000000e+00 7.900000e+02 1.845792e+01 1.745792e+01
1.000000e+00 6.000000e+00 8.000000e+02 1.835423e+01 1.735423e+01
1.000000e+00 6.000000e+00 8.100000e+02 1.825081e+01 1.725081e+01
1.000000e+00 6.000000e+00 8.200000e+02 1.814769e+01 1.714769e+01
1.000000e+00 6.000000e+00 8.300000e+02 1.804492e+01 1.704492e+01
1.000000e+00 6.000000e+00 8.400000e+02 1.794252e+01 1.694252e+01
1.000000e+00 6.000000e+00 8.500000e+02 1.784054e+01 1.684054e+01
1.000000e+00 6.000000e+00 8.600000e+02 1.773901e+01 1.673901e+01
1.000000e+00 6.000000e+00 8.700000e+02 1.763798e+01 1.663798e+01
1.000000e+00 6.000000e+00 8.800000e+02 1.753748e+01 1.653748e+01
1.000000e+00 6.000000e+00 8.900000e+02 1.743755e+01 1.643755e+01
1.000000e+00 6.000000e+00 9.000000e+02 1.733823e+01 1.633823e+01
1.000000e+00 6.000000e+00 9.100000e+02 1.723955e+01 1.623955e+01
1.000000e+00 6.000000e+00 9.200000e+02 1.714156e+01 1.614156e+01
1.000000e+00 6.000000e+00 9.300000e+02 1.704428e+01 1.604428e+01
1.000000e+00 6.000000e+00 9.400000e+02 1.694776e+01 1.594776e+01
1.000000e+00 6.000000e+00 9.500000e+02 1.685204e+01 1.585204e+01
1.000000e+00 6.000000e+00 9.600000e+02 1.675714e+01 1.575714e+01
1.000000e+00 6.000000e+00 9.700000e+02 1.666311e+01 1.566311e+01
1.000000e+00 6.000000e+00 9.800000e+02 1.656998e+01 1.556998e+01
1.000000e+00 6.000000e+00 9.900000e+02 1.647778e+01 1.547778e+01
1.000000e+00 6.000000e+00 1.000000e+03 1.638655e+01 1.538655e+01
1.000000e+00 6.000000e+00 1.010000e+03 1.629633e+01 1.529633e+01
1.000000e+00 8.000000e+00 2.500000e+02 1.842022e+01 1.742022e+01
1.000000e+00 8.000000e+00 2.600000e+02 1.837268e+01 1.737268e+01
1.000000e+00 8.000000e+00 2.700000e+02 1.832420e+01 1.732420e+01
1.000000e+00 8.000000e+00 2.800000e+02 1.827476e+01 1.727476e+01
1.000000e+00 8.000000e+00 2.900000e+02 1.822437e+01 1.722437e+01
1.000000e+00 8.000000e+00 3.000000e+02 1.817302e+01 1.717302e+01
1.000000e+00 8.000000e+00 3.100000e+02 1.812070e+01 1.712070e+01
1.000000e+00 8.000000e+00 3.200000e+02 1.806742e+01 1.706742e+01
1.000000e+00 8.000000e+00 3.300000e+02 1.801316e+01 1.701316e+01
1.000000e+00 8.000000e+00 3.400000e+02 1.795793e+01 1.695793e+01
1.000000e+00 8.000000e+00 3.500000e+02 1.790174e+01 1.690174e+01
1.000000e+00 8.000000e+00 3.600000e+02 1.784458e+01 1.684458e+01
1.000000e+00 8.000000e+00 3.700000e+02 1.778645e+01 1.678645e+01
1.000000e+00 8.000000e+00 3.800000e+02 1.772737e+01 1.672737e+01
1.000000e+00 8.000000e+00 3.900000e+02 1.766734e+01 1.666734e+01
1.000000e+00 8.000000e+00 4.000000e+02 1.760636e+01 1.660636e+01
1.000000e+00 8.000000e+00 4.100000e+02 1.754445e+01 1.654445e+01
1.000000e+00 8.000000e+00 4.200000e+02 1.748161e+01 1.648161e+01
1.000000e+00 8.000000e+00 4.300000e+02 1.741786e+01 1.641786e+01
1.000000e+00 8.000000e+00 4.400000e+02 1.735321e+01 1.635321e+01
1.000000e+00 8.000000e+00 4.500000e+02 1.728767e+01 1.628767e+01
1.000000e+00 8.000000e+00 4.600000e+02 1.722126e+01 1.622126e+01
1.000000e+00 8.000000e+00 4.700000e+02 1.715399e+01 1.615399e+01
1.000000e+00 8.000000e+00 4.800000e+02 1.708589e+01 1.608589e+01
1.000000e+00 8.000000e+00 4.900000e+02 1.701696e+01 1.601696e+01
1.000000e+00 8.000000e+00 5.000000e+02 1.694723e+01 1.594723e+01
1.000000e+00 8.000000e+00 5.100000e+02 1.687673e+01 1.587673e+01
1.000000e+00 8.000000e+00 5.200000e+02 1.680546e+01 1.580546e+01
1.000000e+00 8.000000e+00 5.300000e+02 1.673346e+01 1.573346e+01
1.000000e+00 8.000000e+00 5.400000e+02 1.666074e+01 1.566074e+01
1.000000e+00 8.000000e+00 5.500000e+02 1.658734e+01 1.558734e+01
1.000000e+00 8.000000e+00 5.600000e+02 1.651327e+01 1.551327e+01
1.000000e+00 8.000000e+00 5.700000e+02 1.643857e+01 1.543857e+01
1.000000e+00 8.000000e+00 5.800000e+02 1.636326e+01 1.536326e+01
1.000000e+00 8.000000e+00 5.900000e+02 1.628736e+01 1.528736e+01
1.000000e+00 8.000000e+00 6.000000e+02 1.621092e+01 1.521092e+01
1.000000e+00 8.000000e+00 6.100000e+02 1.613395e+01 1.513395e+01
1.000000e+00 8.000000e+00 6.200000e+02 1.605650e+01 1.505650e+01
1.000000e+00 8.000000e+00 6.300000e+02 1.597858e+01 1.497858e+01
1.000000e+00 8.000000e+00 6.400000e+02 1.590023e+01 1.490023e+01
1.000000e+00 8.000000e+00 6.500000e+02 1.582149e+01 1.482149e+01
