B T nFsrh nFBsrh dnsrh nF nFB dn
1.649996187E+01 305 1.192189506E+00 1.145650026E+00 4.653948000E-02 1.190040797E+00 1.144050574E+00 4.599022300E-02
1.649996187E+01 310 1.199186023E+00 1.150590519E+00 4.859550400E-02 1.191488317E+00 1.148579778E+00 4.290853900E-02
1.649996187E+01 315 1.201480765E+00 1.155228999E+00 4.625176600E-02 1.194206686E+00 1.152731623E+00 4.147506300E-02
1.649996187E+01 320 1.204341865E+00 1.159604924E+00 4.473694100E-02 1.200434443E+00 1.156537979E+00 4.389646400E-02
1.649996187E+01 325 1.210292392E+00 1.163214157E+00 4.707823500E-02 1.205799468E+00 1.159497822E+00 4.630164600E-02
1.649996187E+01 330 1.215337656E+00 1.166261841E+00 4.907581500E-02 1.209561501E+00 1.161812668E+00 4.774883300E-02
1.649996187E+01 335 1.219185784E+00 1.168686963E+00 5.049882100E-02 1.212318861E+00 1.163424964E+00 4.889389700E-02
1.649996187E+01 340 1.221532302E+00 1.170378233E+00 5.115406900E-02 1.213981308E+00 1.166025205E+00 4.795610300E-02
1.674996808E+01 290 1.193146117E+00 1.130868998E+00 6.227711900E-02 1.181203217E+00 1.129847675E+00 5.135554200E-02
1.674996808E+01 295 1.191319925E+00 1.136416033E+00 5.490389200E-02 1.189310375E+00 1.135086793E+00 5.422358200E-02
1.674996808E+01 300 1.199843602E+00 1.141658510E+00 5.818509200E-02 1.187455111E+00 1.139950983E+00 4.750412800E-02
1.674996808E+01 305 1.208200321E+00 1.146538447E+00 6.166187400E-02 1.192675108E+00 1.144373413E+00 4.830169500E-02
1.674996808E+01 310 1.206450633E+00 1.151050633E+00 5.540000000E-02 1.197175418E+00 1.148340270E+00 4.883514800E-02
1.674996808E+01 315 1.208933375E+00 1.155082833E+00 5.385054200E-02 1.200018035E+00 1.151732546E+00 4.828548900E-02
1.674996808E+01 320 1.212122977E+00 1.158543990E+00 5.357898700E-02 1.206342468E+00 1.154455061E+00 5.188740700E-02
1.674996808E+01 325 1.219114736E+00 1.161437432E+00 5.767730400E-02 1.212003970E+00 1.156508798E+00 5.549517200E-02
1.674996808E+01 330 1.225455109E+00 1.163870667E+00 6.158444200E-02 1.216698230E+00 1.158000029E+00 5.869820100E-02
1.674996808E+01 335 1.230907439E+00 1.165689934E+00 6.521750500E-02 1.220394335E+00 1.158780214E+00 6.161412100E-02
1.674996808E+01 340 1.235203707E+00 1.166354739E+00 6.884896800E-02 1.222694275E+00 1.159629591E+00 6.306468400E-02
1.700000000E+01 290 1.200542576E+00 1.140365062E+00 6.017751400E-02 1.187698577E+00 1.138996938E+00 4.870163900E-02
1.700000000E+01 295 1.209657449E+00 1.145439815E+00 6.421763400E-02 1.193147239E+00 1.143664888E+00 4.948235100E-02
1.700000000E+01 300 1.207972039E+00 1.150077662E+00 5.789437700E-02 1.194240561E+00 1.147807055E+00 4.643350600E-02
1.700000000E+01 305 1.216866225E+00 1.152265442E+00 6.460078300E-02 1.196660347E+00 1.150494794E+00 4.616555300E-02
1.700000000E+01 310 1.215443092E+00 1.154401585E+00 6.104150700E-02 1.200046593E+00 1.152742325E+00 4.730426800E-02
1.700000000E+01 315 1.218531212E+00 1.156891321E+00 6.163989100E-02 1.207224307E+00 1.155329384E+00 5.189492300E-02
1.700000000E+01 320 1.226912980E+00 1.159671502E+00 6.724147800E-02 1.213820125E+00 1.158195487E+00 5.562463800E-02
1.700000000E+01 325 1.230193375E+00 1.162705109E+00 6.748826600E-02 1.219576457E+00 1.159211908E+00 6.036454900E-02
1.700000000E+01 330 1.237538195E+00 1.165960723E+00 7.157747200E-02 1.224485570E+00 1.159399582E+00 6.508598800E-02
1.700000000E+01 335 1.244202917E+00 1.167726890E+00 7.647602700E-02 1.227221522E+00 1.158928226E+00 6.829329600E-02
1.700000000E+01 340 1.245014845E+00 1.167865108E+00 7.714973700E-02 1.229026684E+00 1.157706597E+00 7.132008700E-02
