B T nFsrh nFBsrh dnsrh nF nFB dn
1.574996808E+01 320 1.179356193E+00 1.162058805E+00 1.729738800E-02 1.179176402E+00 1.161874430E+00 1.730197200E-02
1.574996808E+01 325 1.165703573E+00 1.165678343E+00 2.523000000E-05 1.165519352E+00 1.165453031E+00 6.632100000E-05
1.574996808E+01 330 1.146816329E+00 1.168545119E+00 -2.172879000E-02 1.146679460E+00 1.168272494E+00 -2.159303400E-02
1.574996808E+01 335 1.138830451E+00 1.169641474E+00 -3.081102300E-02 1.138623821E+00 1.169317254E+00 -3.069343300E-02
1.574996808E+01 340 1.117361286E+00 1.151864833E+00 -3.450354700E-02 1.117136977E+00 1.151485817E+00 -3.434884000E-02
1.600000000E+01 290 1.169904631E+00 1.143249916E+00 2.665471500E-02 1.169834797E+00 1.143186285E+00 2.664851200E-02
1.600000000E+01 295 1.177211910E+00 1.146944236E+00 3.026767400E-02 1.177114523E+00 1.146534038E+00 3.058048500E-02
1.600000000E+01 300 1.179915622E+00 1.145742075E+00 3.417354700E-02 1.178523769E+00 1.145637861E+00 3.288590800E-02
1.600000000E+01 305 1.181557053E+00 1.151659797E+00 2.989725600E-02 1.181410204E+00 1.151526452E+00 2.988375200E-02
1.600000000E+01 310 1.186479222E+00 1.157078630E+00 2.940059200E-02 1.185843985E+00 1.156910024E+00 2.893396100E-02
1.600000000E+01 315 1.188172210E+00 1.162004296E+00 2.616791400E-02 1.187718107E+00 1.161793520E+00 2.592458700E-02
1.600000000E+01 320 1.189254380E+00 1.166496957E+00 2.275742300E-02 1.188988753E+00 1.166236219E+00 2.275253400E-02
1.600000000E+01 325 1.192674356E+00 1.170568682E+00 2.210567400E-02 1.192354631E+00 1.170249528E+00 2.210510300E-02
1.600000000E+01 330 1.191253147E+00 1.174104713E+00 1.714843400E-02 1.190648549E+00 1.173718162E+00 1.693038700E-02
1.600000000E+01 335 1.176834268E+00 1.176664463E+00 1.698050000E-04 1.176269877E+00 1.176202201E+00 6.767600000E-05
1.600000000E+01 340 1.163854452E+00 1.178074719E+00 -1.422026700E-02 1.163579751E+00 1.177562976E+00 -1.398322500E-02
1.624993176E+01 290 1.174250920E+00 1.143707200E+00 3.054372000E-02 1.174144511E+00 1.143613128E+00 3.053138300E-02
1.624993176E+01 295 1.182083288E+00 1.144772902E+00 3.731038600E-02 1.181839171E+00 1.144269251E+00 3.756992000E-02
1.624993176E+01 300 1.189693563E+00 1.146479259E+00 4.321430400E-02 1.189503410E+00 1.146335033E+00 4.316837700E-02
1.624993176E+01 305 1.187492095E+00 1.152492607E+00 3.499948800E-02 1.187271881E+00 1.152307583E+00 3.496429800E-02
1.624993176E+01 310 1.194520100E+00 1.158162583E+00 3.635751700E-02 1.193594266E+00 1.157928042E+00 3.566622400E-02
1.624993176E+01 315 1.195897452E+00 1.163461730E+00 3.243572200E-02 1.195562436E+00 1.163167849E+00 3.239458700E-02
1.624993176E+01 320 1.197949177E+00 1.168294800E+00 2.965437700E-02 1.197553582E+00 1.167930763E+00 2.962281900E-02
1.624993176E+01 325 1.203196189E+00 1.171404023E+00 3.179216600E-02 1.202709384E+00 1.171074839E+00 3.163454500E-02
1.624993176E+01 330 1.207327651E+00 1.173561891E+00 3.376576000E-02 1.206745613E+00 1.173257237E+00 3.348837600E-02
1.624993176E+01 335 1.210038214E+00 1.176055746E+00 3.398246800E-02 1.209349467E+00 1.175773553E+00 3.357591400E-02
1.624993176E+01 340 1.202031920E+00 1.178280464E+00 2.375145600E-02 1.201165867E+00 1.177836932E+00 2.332893500E-02
1.649996187E+01 290 1.188661330E+00 1.142971144E+00 4.569018600E-02 1.188494873E+00 1.142843874E+00 4.565099900E-02
1.649996187E+01 295 1.186678925E+00 1.143250071E+00 4.342885400E-02 1.186355995E+00 1.142616790E+00 4.373920500E-02
1.649996187E+01 300 1.194590283E+00 1.146401139E+00 4.818914400E-02 1.194320953E+00 1.146204580E+00 4.811637300E-02
1.649996187E+01 305 1.200841570E+00 1.152596471E+00 4.824509900E-02 1.195859843E+00 1.152343731E+00 4.351611200E-02
1.649996187E+01 310 1.200520783E+00 1.158328779E+00 4.219200400E-02 1.200092680E+00 1.158004336E+00 4.208834400E-02
1.649996187E+01 315 1.202619077E+00 1.163663846E+00 3.895523100E-02 1.202135555E+00 1.163260452E+00 3.887510300E-02
1.649996187E+01 320 1.206120841E+00 1.168495609E+00 3.762523200E-02 1.205244482E+00 1.168056159E+00 3.718832300E-02
1.649996187E+01 325 1.212281068E+00 1.170382422E+00 4.189864600E-02 1.211603322E+00 1.169975899E+00 4.162742300E-02
1.649996187E+01 330 1.217966706E+00 1.172663104E+00 4.530360200E-02 1.217085839E+00 1.172286076E+00 4.479976300E-02
1.649996187E+01 335 1.222629606E+00 1.175267213E+00 4.736239300E-02 1.221570905E+00 1.174917031E+00 4.665387400E-02
1.649996187E+01 340 1.226016805E+00 1.178545636E+00 4.747116900E-02 1.224840303E+00 1.177826547E+00 4.701375600E-02
1.674996808E+01 290 1.193362233E+00 1.141654514E+00 5.170771900E-02 1.193116873E+00 1.14058675E+00 5.253012300E-02
1.674996808E+01 295 1.197902671E+00 1.143392560E+00 5.451011100E-02 1.191307990E+00 1.143183720E+00 4.812427000E-02
1.674996808E+01 300 1.200246911E+00 1.150194673E+00 5.005223800E-02 1.199860217E+00 1.149922131E+00 4.993808600E-02
1.674996808E+01 305 1.208767138E+00 1.156437455E+00 5.232968300E-02 1.208265820E+00 1.156087463E+00 5.217835700E-02
1.674996808E+01 310 1.207173098E+00 1.162385705E+00 4.478739300E-02 1.206582431E+00 1.161940874E+00 4.464155700E-02
1.674996808E+01 315 1.209866381E+00 1.166560180E+00 4.330620100E-02 1.209159181E+00 1.165948586E+00 4.321059500E-02
1.674996808E+01 320 1.217717178E+00 1.167984400E+00 4.973277800E-02 1.214438964E+00 1.167422636E+00 4.701632800E-02
1.674996808E+01 325 1.220754988E+00 1.172177138E+00 4.857785000E-02 1.219680892E+00 1.171359446E+00 4.832144600E-02
1.674996808E+01 330 1.227626456E+00 1.175742233E+00 5.188422300E-02 1.226290767E+00 1.174750969E+00 5.153979800E-02
1.674996808E+01 335 1.233746644E+00 1.178972509E+00 5.477413500E-02 1.232125417E+00 1.177786176E+00 5.433924100E-02
1.674996808E+01 340 1.238871473E+00 1.181341372E+00 5.753010100E-02 1.236916652E+00 1.180173345E+00 5.674330700E-02
1.700000000E+01 290 1.200718539E+00 1.148656299E+00 5.206224000E-02 1.200367028E+00 1.147551257E+00 5.281577100E-02
1.700000000E+01 295 1.209911357E+00 1.154447525E+00 5.546383200E-02 1.202130597E+00 1.154169881E+00 4.796071600E-02
1.700000000E+01 300 1.208301942E+00 1.160679859E+00 4.762208300E-02 1.207742487E+00 1.160317876E+00 4.742461100E-02
1.700000000E+01 305 1.217331276E+00 1.166699400E+00 5.063187600E-02 1.216601899E+00 1.165748656E+00 5.085324300E-02
1.700000000E+01 310 1.226269417E+00 1.167848969E+00 5.842044800E-02 1.215173777E+00 1.167281309E+00 4.789246800E-02
1.700000000E+01 315 1.223046344E+00 1.171357304E+00 5.168904000E-02 1.218261023E+00 1.170884195E+00 4.737682800E-02
1.700000000E+01 320 1.227964533E+00 1.174671865E+00 5.329266800E-02 1.226032248E+00 1.173815753E+00 5.221649500E-02
1.700000000E+01 325 1.231560638E+00 1.179154857E+00 5.240578100E-02 1.229956568E+00 1.178100523E+00 5.185604500E-02
1.700000000E+01 330 1.239356956E+00 1.182721825E+00 5.663513100E-02 1.237363674E+00 1.181438682E+00 5.592499200E-02
1.700000000E+01 335 1.246591312E+00 1.186099035E+00 6.049227700E-02 1.244141908E+00 1.184584382E+00 5.955752600E-02
1.700000000E+01 340 1.250408649E+00 1.186803960E+00 6.360468900E-02 1.245167089E+00 1.185062131E+00 6.010495800E-02
