B T nFsrh nFBsrh dnsrh nF nFB dn
1.600000000E+01 300 1.186368488E+00 1.161077966E+00 2.529052200E-02 1.186350226E+00 1.161059910E+00 2.529031600E-02
1.600000000E+01 305 1.193750047E+00 1.167504862E+00 2.624518500E-02 1.193726638E+00 1.167481962E+00 2.624467600E-02
1.600000000E+01 310 1.191423470E+00 1.164436347E+00 2.698712300E-02 1.191394613E+00 1.164274658E+00 2.711995500E-02
1.600000000E+01 315 1.198143438E+00 1.169876265E+00 2.826717300E-02 1.198107128E+00 1.169842253E+00 2.826487500E-02
1.600000000E+01 320 1.199134650E+00 1.175720208E+00 2.341444200E-02 1.199091999E+00 1.175677588E+00 2.341441100E-02
1.600000000E+01 325 1.202898694E+00 1.180983473E+00 2.191522100E-02 1.202696302E+00 1.180930023E+00 2.176627900E-02
1.600000000E+01 330 1.205145638E+00 1.185789127E+00 1.935651100E-02 1.205083664E+00 1.185722872E+00 1.936079200E-02
1.600000000E+01 335 1.207872394E+00 1.188615362E+00 1.925703200E-02 1.207797344E+00 1.188513069E+00 1.928427500E-02
1.600000000E+01 340 1.193477472E+00 1.189732769E+00 3.744703000E-03 1.193369782E+00 1.189646654E+00 3.723128000E-03
1.624993176E+01 290 1.185427828E+00 1.147907116E+00 3.752071200E-02 1.185411041E+00 1.147893659E+00 3.751738200E-02
1.624993176E+01 295 1.193597123E+00 1.155201577E+00 3.839554600E-02 1.193473876E+00 1.155171152E+00 3.830272400E-02
1.624993176E+01 300 1.191521575E+00 1.162005164E+00 2.951641100E-02 1.191408475E+00 1.161978746E+00 2.942972900E-02
1.624993176E+01 305 1.199558802E+00 1.16534531E+00 3.421349200E-02 1.199523952E+00 1.16534531E+00 3.417864200E-02
1.624993176E+01 310 1.207163884E+00 1.166190144E+00 4.097374000E-02 1.206450511E+00 1.166152809E+00 4.029770200E-02
1.624993176E+01 315 1.205258075E+00 1.172872763E+00 3.238531200E-02 1.205141259E+00 1.172825201E+00 3.231605800E-02
1.624993176E+01 320 1.207301059E+00 1.179347107E+00 2.795395200E-02 1.207240341E+00 1.179287124E+00 2.795321700E-02
1.624993176E+01 325 1.213904688E+00 1.185776858E+00 2.812783000E-02 1.213806611E+00 1.185701931E+00 2.810468000E-02
1.624993176E+01 330 1.215968606E+00 1.189139617E+00 2.682898900E-02 1.215878808E+00 1.189030558E+00 2.684825000E-02
1.624993176E+01 335 1.221312683E+00 1.190552043E+00 3.076064000E-02 1.221201199E+00 1.190457750E+00 3.074344900E-02
1.624993176E+01 340 1.225350552E+00 1.193712406E+00 3.163814600E-02 1.225216954E+00 1.193607073E+00 3.160988100E-02
1.649996187E+01 290 1.191317635E+00 1.147160596E+00 4.415703900E-02 1.189221479E+00 1.147142363E+00 4.207911600E-02
1.649996187E+01 295 1.197880596E+00 1.154912579E+00 4.296801700E-02 1.197724654E+00 1.154859921E+00 4.286473300E-02
1.649996187E+01 300 1.199950157E+00 1.162602572E+00 3.734758500E-02 1.197997601E+00 1.162432194E+00 3.556540700E-02
1.649996187E+01 305 1.204652456E+00 1.16642336E+00 3.822909600E-02 1.204601834E+00 1.16555867E+00 3.904316400E-02
1.649996187E+01 310 1.212874018E+00 1.167128231E+00 4.574578700E-02 1.212761401E+00 1.166614671E+00 4.614673000E-02
1.649996187E+01 315 1.212533228E+00 1.174272054E+00 3.826117400E-02 1.211290428E+00 1.174059753E+00 3.723067500E-02
1.649996187E+01 320 1.217777494E+00 1.181104514E+00 3.667298000E-02 1.217058935E+00 1.180928152E+00 3.613078300E-02
1.649996187E+01 325 1.221628200E+00 1.187822343E+00 3.380585700E-02 1.221525269E+00 1.187718232E+00 3.380703700E-02
1.649996187E+01 330 1.225548596E+00 1.189570080E+00 3.597851600E-02 1.225413822E+00 1.189411367E+00 3.600245500E-02
1.649996187E+01 335 1.231516144E+00 1.190881076E+00 4.063506800E-02 1.231351435E+00 1.190743432E+00 4.060800300E-02
1.649996187E+01 340 1.237560554E+00 1.198125021E+00 3.943553300E-02 1.237373488E+00 1.197977911E+00 3.939557700E-02
1.674996808E+01 290 1.214273847E+00 1.151299800E+00 6.297404700E-02 1.211145204E+00 1.151273608E+00 5.987159600E-02
1.674996808E+01 295 1.203072900E+00 1.159218511E+00 4.385438900E-02 1.203026144E+00 1.159192879E+00 4.383326500E-02
1.674996808E+01 300 1.212079128E+00 1.167059462E+00 4.501966600E-02 1.212018335E+00 1.166772944E+00 4.524539100E-02
1.674996808E+01 305 1.210461244E+00 1.173574072E+00 3.688717200E-02 1.210389117E+00 1.172995125E+00 3.739399200E-02
1.674996808E+01 310 1.219428007E+00 1.171648460E+00 4.777954700E-02 1.219332345E+00 1.171224104E+00 4.810824100E-02
1.674996808E+01 315 1.228247550E+00 1.179013356E+00 4.923419400E-02 1.228118602E+00 1.178571521E+00 4.954708100E-02
1.674996808E+01 320 1.226788890E+00 1.186114952E+00 4.067393800E-02 1.226222600E+00 1.185650074E+00 4.057252600E-02
1.674996808E+01 325 1.229778994E+00 1.189257767E+00 4.052122700E-02 1.229616155E+00 1.189004271E+00 4.061188400E-02
1.674996808E+01 330 1.238052867E+00 1.191565701E+00 4.648716600E-02 1.237119200E+00 1.191210075E+00 4.590912500E-02
1.674996808E+01 335 1.241389887E+00 1.194849764E+00 4.654012300E-02 1.240364692E+00 1.194576988E+00 4.578770400E-02
1.674996808E+01 340 1.248670063E+00 1.203326490E+00 4.534357300E-02 1.248351235E+00 1.203108086E+00 4.524314900E-02
1.700000000E+01 290 1.225056135E+00 1.162502628E+00 6.255350700E-02 1.224995511E+00 1.162513106E+00 6.248240500E-02
1.700000000E+01 295 1.221897774E+00 1.170473548E+00 5.142422600E-02 1.219693258E+00 1.170453636E+00 4.923962200E-02
1.700000000E+01 300 1.220149982E+00 1.17262774E+00 4.752224200E-02 1.220064202E+00 1.17262774E+00 4.743646200E-02
1.700000000E+01 305 1.229564660E+00 1.176266782E+00 5.329787800E-02 1.228105788E+00 1.175574155E+00 5.253163300E-02
1.700000000E+01 310 1.228213680E+00 1.182954084E+00 4.525959600E-02 1.228081783E+00 1.182859431E+00 4.522235200E-02
1.700000000E+01 315 1.237581464E+00 1.190617527E+00 4.696393700E-02 1.237413058E+00 1.190496709E+00 4.691634900E-02
1.700000000E+01 320 1.241534267E+00 1.192351591E+00 4.918267600E-02 1.237063697E+00 1.192206917E+00 4.485678000E-02
1.700000000E+01 325 1.240100925E+00 1.194140239E+00 4.596068600E-02 1.239866246E+00 1.193621135E+00 4.624511100E-02
1.700000000E+01 330 1.249263245E+00 1.200172495E+00 4.909075000E-02 1.248974942E+00 1.199954684E+00 4.902025800E-02
1.700000000E+01 335 1.253428693E+00 1.206165740E+00 4.726295300E-02 1.253077853E+00 1.205895899E+00 4.718195400E-02
1.700000000E+01 340 1.261474630E+00 1.211729767E+00 4.974486300E-02 1.260995948E+00 1.211413215E+00 4.958273300E-02
