B T nFsrh nFBsrh dnsrh nF nFB dn
1.524993176E+01 335 1.006660257E+00 1.067176880E+00 -6.051662300E-02 1.006637036E+00 1.068763292E+00 -6.212625600E-02
1.524993176E+01 340 1.006983698E+00 1.009333438E+00 -2.349740000E-03 1.006967664E+00 1.009371868E+00 -2.404204000E-03
1.549996187E+01 290 1.160046301E+00 1.133506994E+00 2.653930700E-02 1.159991243E+00 1.133457680E+00 2.653356300E-02
1.549996187E+01 295 1.160873456E+00 1.139485625E+00 2.138783100E-02 1.160353666E+00 1.139421452E+00 2.093221400E-02
1.549996187E+01 300 1.162373173E+00 1.144916781E+00 1.745639200E-02 1.162290987E+00 1.144615637E+00 1.767535000E-02
1.549996187E+01 305 1.166334321E+00 1.143088289E+00 2.324603200E-02 1.166232352E+00 1.142818123E+00 2.341422900E-02
1.549996187E+01 310 1.168520628E+00 1.146769206E+00 2.175142200E-02 1.168396891E+00 1.146647948E+00 2.174894300E-02
1.549996187E+01 315 1.154371711E+00 1.151081405E+00 3.290306000E-03 1.154178067E+00 1.150964730E+00 3.213337000E-03
1.549996187E+01 320 1.134331303E+00 1.155308655E+00 -2.097735200E-02 1.134193582E+00 1.155122092E+00 -2.092851000E-02
1.549996187E+01 325 1.123326475E+00 1.157851820E+00 -3.452534500E-02 1.123213026E+00 1.157624849E+00 -3.441182300E-02
1.549996187E+01 330 1.102534051E+00 1.146945333E+00 -4.441128200E-02 1.102409171E+00 1.146775446E+00 -4.436627500E-02
1.549996187E+01 335 1.049614308E+00 1.125449863E+00 -7.583555500E-02 1.049537805E+00 1.125172819E+00 -7.563501400E-02
1.549996187E+01 340 1.007728077E+00 1.101869563E+00 -9.414148600E-02 1.007768875E+00 1.101730562E+00 -9.396168700E-02
1.574996808E+01 290 1.165146443E+00 1.138953724E+00 2.619271900E-02 1.165067222E+00 1.138883481E+00 2.618374100E-02
1.574996808E+01 295 1.171822269E+00 1.144879030E+00 2.694323900E-02 1.171719530E+00 1.144787392E+00 2.693213800E-02
1.574996808E+01 300 1.168812821E+00 1.143639535E+00 2.517328600E-02 1.168692541E+00 1.143257986E+00 2.543455500E-02
1.574996808E+01 305 1.174465574E+00 1.146545146E+00 2.792042800E-02 1.174313692E+00 1.146408256E+00 2.790543600E-02
1.574996808E+01 310 1.178890412E+00 1.152000329E+00 2.689008300E-02 1.178499707E+00 1.151827082E+00 2.667262500E-02
1.574996808E+01 315 1.178056282E+00 1.156818981E+00 2.123730100E-02 1.177756975E+00 1.156602649E+00 2.115432600E-02
1.574996808E+01 320 1.178514303E+00 1.161227778E+00 1.728652500E-02 1.178253409E+00 1.160960580E+00 1.729282900E-02
1.574996808E+01 325 1.161623599E+00 1.164774587E+00 -3.150988000E-03 1.161369465E+00 1.164448946E+00 -3.079481000E-03
1.574996808E+01 330 1.145941959E+00 1.167578151E+00 -2.163619200E-02 1.145743249E+00 1.167185646E+00 -2.144239700E-02
1.574996808E+01 335 1.131302995E+00 1.168619668E+00 -3.731667300E-02 1.131043453E+00 1.168155582E+00 -3.711212900E-02
1.574996808E+01 340 1.110775078E+00 1.151063154E+00 -4.028807600E-02 1.110504467E+00 1.150548369E+00 -4.004390200E-02
1.600000000E+01 290 1.169777990E+00 1.142666997E+00 2.711099300E-02 1.169675507E+00 1.142574323E+00 2.710118400E-02
1.600000000E+01 295 1.177031217E+00 1.143768415E+00 3.326280200E-02 1.176888396E+00 1.143260435E+00 3.362796100E-02
1.600000000E+01 300 1.177138718E+00 1.144866445E+00 3.227227300E-02 1.175269754E+00 1.144714547E+00 3.055520700E-02
1.600000000E+01 305 1.181231524E+00 1.150663574E+00 3.056795000E-02 1.181016521E+00 1.150469622E+00 3.054689900E-02
1.600000000E+01 310 1.185013683E+00 1.156044696E+00 2.896898700E-02 1.184168933E+00 1.155800014E+00 2.836891900E-02
1.600000000E+01 315 1.186570347E+00 1.160857969E+00 2.571237800E-02 1.185546723E+00 1.160552569E+00 2.499415400E-02
1.600000000E+01 320 1.188488826E+00 1.165297640E+00 2.319118600E-02 1.188101928E+00 1.164920454E+00 2.318147400E-02
1.600000000E+01 325 1.191620544E+00 1.169333253E+00 2.228729100E-02 1.191156300E+00 1.168872289E+00 2.228401100E-02
1.600000000E+01 330 1.188997094E+00 1.172708704E+00 1.628839000E-02 1.188485730E+00 1.172152220E+00 1.633351000E-02
1.600000000E+01 335 1.170264221E+00 1.175082675E+00 -4.818454000E-03 1.169777170E+00 1.174419502E+00 -4.642332000E-03
1.600000000E+01 340 1.161142581E+00 1.176418384E+00 -1.527580300E-02 1.160690986E+00 1.175687507E+00 -1.499652100E-02
1.624993176E+01 290 1.174148198E+00 1.142685171E+00 3.146302700E-02 1.173991958E+00 1.142548261E+00 3.144369700E-02
1.624993176E+01 295 1.181936406E+00 1.140938543E+00 4.099786300E-02 1.181578418E+00 1.140344648E+00 4.123377000E-02
1.624993176E+01 300 1.189486357E+00 1.145422376E+00 4.406398100E-02 1.189207485E+00 1.145213129E+00 4.399435600E-02
1.624993176E+01 305 1.187227514E+00 1.151268258E+00 3.595925600E-02 1.186904729E+00 1.151000326E+00 3.590440300E-02
1.624993176E+01 310 1.193034028E+00 1.156760192E+00 3.627383600E-02 1.191355801E+00 1.156421243E+00 3.493455800E-02
1.624993176E+01 315 1.195431606E+00 1.161872309E+00 3.355929700E-02 1.194941583E+00 1.161448491E+00 3.349309200E-02
1.624993176E+01 320 1.197341173E+00 1.166511862E+00 3.082931100E-02 1.196763435E+00 1.165988004E+00 3.077543100E-02
1.624993176E+01 325 1.202383034E+00 1.169959565E+00 3.242346900E-02 1.201673590E+00 1.169549691E+00 3.212389900E-02
1.624993176E+01 330 1.206243789E+00 1.172334466E+00 3.390932300E-02 1.205397836E+00 1.171952597E+00 3.344523900E-02
1.624993176E+01 335 1.208592648E+00 1.175009486E+00 3.358316200E-02 1.207595271E+00 1.174653511E+00 3.294176000E-02
1.624993176E+01 340 1.199602583E+00 1.177187526E+00 2.241505700E-02 1.198561394E+00 1.176944615E+00 2.161677900E-02
1.649996187E+01 290 1.188570283E+00 1.13759124E+00 5.097904300E-02 1.180880327E+00 1.13766423E+00 4.321609700E-02
1.649996187E+01 295 1.186560212E+00 1.138784373E+00 4.777583900E-02 1.186086297E+00 1.138460964E+00 4.762533300E-02
1.649996187E+01 300 1.194422368E+00 1.144516190E+00 4.990617800E-02 1.194026917E+00 1.144232576E+00 4.979434100E-02
1.649996187E+01 305 1.197336871E+00 1.150293025E+00 4.704384600E-02 1.192147168E+00 1.149928434E+00 4.221873400E-02
1.649996187E+01 310 1.200223595E+00 1.155764024E+00 4.445957100E-02 1.199231984E+00 1.155302349E+00 4.392963500E-02
1.649996187E+01 315 1.202237999E+00 1.160935496E+00 4.130250300E-02 1.201529554E+00 1.160357722E+00 4.117183200E-02
1.649996187E+01 320 1.205333485E+00 1.165839879E+00 3.949360600E-02 1.204475495E+00 1.165124729E+00 3.935076600E-02
1.649996187E+01 325 1.211618525E+00 1.168641227E+00 4.297729800E-02 1.210627945E+00 1.168157921E+00 4.247002400E-02
1.649996187E+01 330 1.217093193E+00 1.171177948E+00 4.591524500E-02 1.215808789E+00 1.170726095E+00 4.508269400E-02
1.649996187E+01 335 1.221489268E+00 1.173997348E+00 4.749192000E-02 1.219949543E+00 1.173574358E+00 4.637518500E-02
1.649996187E+01 340 1.224538309E+00 1.176348152E+00 4.819015700E-02 1.222832137E+00 1.176056596E+00 4.677554100E-02
1.674996808E+01 290 1.193289054E+00 1.140692772E+00 5.259628200E-02 1.192928051E+00 1.139674327E+00 5.325372400E-02
1.674996808E+01 295 1.193018919E+00 1.142279197E+00 5.073972200E-02 1.191073279E+00 1.141976299E+00 4.909698000E-02
1.674996808E+01 300 1.200110977E+00 1.148794108E+00 5.131686900E-02 1.199542323E+00 1.148401280E+00 5.114104300E-02
1.674996808E+01 305 1.208576654E+00 1.154640960E+00 5.393569400E-02 1.204479033E+00 1.154137470E+00 5.034156300E-02
1.674996808E+01 310 1.206930869E+00 1.159833677E+00 4.709719200E-02 1.206063115E+00 1.159197254E+00 4.686586100E-02
1.674996808E+01 315 1.209554272E+00 1.163651446E+00 4.590282600E-02 1.208516024E+00 1.162971163E+00 4.554486100E-02
1.674996808E+01 320 1.217294554E+00 1.165490904E+00 5.180365000E-02 1.211667195E+00 1.164861782E+00 4.680541300E-02
1.674996808E+01 325 1.220208670E+00 1.167721630E+00 5.248704000E-02 1.218635454E+00 1.167138196E+00 5.149725800E-02
1.674996808E+01 330 1.226904719E+00 1.170303021E+00 5.660169800E-02 1.224951815E+00 1.169760101E+00 5.519171400E-02
1.674996808E+01 335 1.232804781E+00 1.173183200E+00 5.962158100E-02 1.230439423E+00 1.172676097E+00 5.776332600E-02
1.674996808E+01 340 1.237657554E+00 1.175641141E+00 6.201641300E-02 1.234812937E+00 1.175288869E+00 5.952406800E-02
1.700000000E+01 290 1.200658986E+00 1.146522924E+00 5.413606200E-02 1.200140660E+00 1.146224877E+00 5.391578300E-02
1.700000000E+01 295 1.209825601E+00 1.152681168E+00 5.714443300E-02 1.198491544E+00 1.152277394E+00 4.621415000E-02
1.700000000E+01 300 1.208190780E+00 1.158931273E+00 4.925950700E-02 1.207366049E+00 1.158407697E+00 4.895835200E-02
1.700000000E+01 305 1.217174983E+00 1.162224719E+00 5.495026400E-02 1.216100163E+00 1.161203907E+00 5.489625600E-02
1.700000000E+01 310 1.222337547E+00 1.165493556E+00 5.684399100E-02 1.214565679E+00 1.164678882E+00 4.988679700E-02
1.700000000E+01 315 1.220138398E+00 1.169388046E+00 5.075035200E-02 1.217511361E+00 1.168881813E+00 4.862954800E-02
1.700000000E+01 320 1.227613743E+00 1.171624964E+00 5.598877900E-02 1.221145262E+00 1.171170320E+00 4.997494200E-02
1.700000000E+01 325 1.231105478E+00 1.174188103E+00 5.691737500E-02 1.228748605E+00 1.173777506E+00 5.497109900E-02
1.700000000E+01 330 1.238752657E+00 1.177080008E+00 6.167264900E-02 1.235828301E+00 1.176656333E+00 5.917196800E-02
1.700000000E+01 335 1.245799170E+00 1.180092609E+00 6.570656100E-02 1.242212430E+00 1.179751869E+00 6.246056100E-02
1.700000000E+01 340 1.248451768E+00 1.183363845E+00 6.508792300E-02 1.241834189E+00 1.180863638E+00 6.097055100E-02
