B T nFsrh nFBsrh dnsrh nF nFB dn
1.624993176E+01 315 1.204318521E+00 1.171491457E+00 3.282706400E-02 1.204343999E+00 1.171422864E+00 3.292113500E-02
1.624993176E+01 320 1.206206149E+00 1.177475939E+00 2.873021000E-02 1.206117726E+00 1.177389730E+00 2.872799600E-02
1.624993176E+01 325 1.208664426E+00 1.182941297E+00 2.572312900E-02 1.208517924E+00 1.182834196E+00 2.568372800E-02
1.624993176E+01 330 1.214109956E+00 1.184668453E+00 2.944150300E-02 1.213977535E+00 1.184486673E+00 2.949086200E-02
1.624993176E+01 335 1.218851855E+00 1.187615043E+00 3.123681200E-02 1.218692340E+00 1.187460068E+00 3.123227200E-02
1.624993176E+01 340 1.221993695E+00 1.190099369E+00 3.189432600E-02 1.221802715E+00 1.189951368E+00 3.185134700E-02
1.649996187E+01 290 1.189346356E+00 1.146512135E+00 4.283422100E-02 1.189318998E+00 1.146485462E+00 4.283353600E-02
1.649996187E+01 295 1.197915148E+00 1.154136346E+00 4.377880200E-02 1.197772177E+00 1.153996902E+00 4.377527500E-02
1.649996187E+01 300 1.195582250E+00 1.161470704E+00 3.411154600E-02 1.195524903E+00 1.160997277E+00 3.452762600E-02
1.649996187E+01 305 1.204058439E+00 1.162844044E+00 4.121439500E-02 1.203984192E+00 1.162416320E+00 4.156787200E-02
1.649996187E+01 310 1.212148077E+00 1.165720563E+00 4.642751400E-02 1.212022182E+00 1.165646113E+00 4.637606900E-02
1.649996187E+01 315 1.210384149E+00 1.172575413E+00 3.780873600E-02 1.210229218E+00 1.172480524E+00 3.774869400E-02
1.649996187E+01 320 1.213733439E+00 1.178720006E+00 3.501343300E-02 1.213362887E+00 1.178600801E+00 3.476208600E-02
1.649996187E+01 325 1.221293208E+00 1.184944333E+00 3.634887500E-02 1.220299900E+00 1.184665592E+00 3.563430800E-02
1.649996187E+01 330 1.224245148E+00 1.185620878E+00 3.862427000E-02 1.224048439E+00 1.185444162E+00 3.860427700E-02
1.649996187E+01 335 1.229473612E+00 1.188063777E+00 4.140983500E-02 1.229234952E+00 1.187922241E+00 4.131271100E-02
1.649996187E+01 340 1.234838666E+00 1.193407733E+00 4.143093300E-02 1.234568869E+00 1.193200689E+00 4.136818000E-02
1.674996808E+01 290 1.204763470E+00 1.150797515E+00 5.396595500E-02 1.200918413E+00 1.150759266E+00 5.015914700E-02
1.674996808E+01 295 1.202754116E+00 1.158573084E+00 4.418103200E-02 1.202685743E+00 1.158520806E+00 4.416493700E-02
1.674996808E+01 300 1.211663788E+00 1.166101688E+00 4.556210000E-02 1.208143111E+00 1.166014976E+00 4.212813500E-02
1.674996808E+01 305 1.209968146E+00 1.164057235E+00 4.591091100E-02 1.209862663E+00 1.163482371E+00 4.638029200E-02
1.674996808E+01 310 1.218801666E+00 1.170099056E+00 4.870261000E-02 1.218663608E+00 1.169558957E+00 4.910465100E-02
1.674996808E+01 315 1.221197682E+00 1.177409786E+00 4.378789600E-02 1.218223163E+00 1.176708915E+00 4.151424800E-02
1.674996808E+01 320 1.222724252E+00 1.183914266E+00 3.880998600E-02 1.220816312E+00 1.183031888E+00 3.778442400E-02
1.674996808E+01 325 1.228689715E+00 1.185257508E+00 4.343220700E-02 1.228450739E+00 1.184999811E+00 4.345092800E-02
1.674996808E+01 330 1.232268816E+00 1.186527750E+00 4.574106600E-02 1.231057621E+00 1.186303170E+00 4.475445100E-02
1.674996808E+01 335 1.239801757E+00 1.191484851E+00 4.831690600E-02 1.238410663E+00 1.191198438E+00 4.721222500E-02
1.674996808E+01 340 1.246405036E+00 1.198750423E+00 4.765461300E-02 1.245941739E+00 1.198459787E+00 4.748195200E-02
1.700000000E+01 290 1.224842740E+00 1.161912244E+00 6.293049600E-02 1.220551456E+00 1.161862311E+00 5.868914500E-02
1.700000000E+01 295 1.210496765E+00 1.169729196E+00 4.076756900E-02 1.210399426E+00 1.169660999E+00 4.073842700E-02
1.700000000E+01 300 1.219840795E+00 1.1682718E+00 5.156899500E-02 1.219714083E+00 1.1682718E+00 5.144228300E-02
1.700000000E+01 305 1.218365355E+00 1.174334166E+00 4.403118900E-02 1.218214411E+00 1.174230481E+00 4.398393000E-02
1.700000000E+01 310 1.227704678E+00 1.181741538E+00 4.596314000E-02 1.227509746E+00 1.181605464E+00 4.590428200E-02
1.700000000E+01 315 1.236937982E+00 1.185421146E+00 5.151683600E-02 1.236689543E+00 1.184994587E+00 5.169495600E-02
1.700000000E+01 320 1.235820644E+00 1.188183159E+00 4.763748500E-02 1.233938296E+00 1.187593981E+00 4.634431500E-02
1.700000000E+01 325 1.239285389E+00 1.191078581E+00 4.820680800E-02 1.238938697E+00 1.190826624E+00 4.811207300E-02
1.700000000E+01 330 1.247208508E+00 1.197031747E+00 5.017676100E-02 1.243237311E+00 1.196718693E+00 4.651861800E-02
1.700000000E+01 335 1.251837363E+00 1.202963239E+00 4.887412400E-02 1.251318282E+00 1.202494699E+00 4.882358300E-02
1.700000000E+01 340 1.259629034E+00 1.207291316E+00 5.233771800E-02 1.258928832E+00 1.206841623E+00 5.208720900E-02
