B T nFsrh nFBsrh dnsrh nF nFB dn
1.624993176E+01 295 1.181746534E+00 1.137894122E+00 4.385241200E-02 1.180977066E+00 1.137551623E+00 4.342544300E-02
1.624993176E+01 300 1.189217786E+00 1.143760845E+00 4.545694100E-02 1.182417949E+00 1.143318701E+00 3.909924800E-02
1.624993176E+01 305 1.186883405E+00 1.149388651E+00 3.749475400E-02 1.186190180E+00 1.148824029E+00 3.736615100E-02
1.624993176E+01 310 1.190864499E+00 1.154654123E+00 3.621037600E-02 1.187798405E+00 1.153941738E+00 3.385666700E-02
1.624993176E+01 315 1.194575399E+00 1.159534208E+00 3.504119100E-02 1.190481361E+00 1.158646105E+00 3.183525600E-02
1.624993176E+01 320 1.196563733E+00 1.163939919E+00 3.262381400E-02 1.195329665E+00 1.162845797E+00 3.248386800E-02
1.624993176E+01 325 1.201309633E+00 1.167796469E+00 3.351316400E-02 1.199799444E+00 1.166464866E+00 3.333457800E-02
1.624993176E+01 330 1.204804275E+00 1.170846385E+00 3.395789000E-02 1.203011064E+00 1.169472868E+00 3.353819600E-02
1.624993176E+01 335 1.206657320E+00 1.173721428E+00 3.293589200E-02 1.204554617E+00 1.171817751E+00 3.273686600E-02
1.624993176E+01 340 1.197349778E+00 1.176076279E+00 2.127349900E-02 1.194855293E+00 1.174229061E+00 2.062623200E-02
1.649996187E+01 290 1.186604137E+00 1.134094114E+00 5.251002300E-02 1.177718004E+00 1.133003482E+00 4.471452200E-02
1.649996187E+01 295 1.186406564E+00 1.136143905E+00 5.026265900E-02 1.185387432E+00 1.135681768E+00 4.970566400E-02
1.649996187E+01 300 1.194204453E+00 1.141869474E+00 5.233497900E-02 1.193353429E+00 1.141272318E+00 5.208111100E-02
1.649996187E+01 305 1.193160272E+00 1.147506624E+00 4.565364800E-02 1.191330695E+00 1.146745243E+00 4.458545200E-02
1.649996187E+01 310 1.199835606E+00 1.152622269E+00 4.721333700E-02 1.193449547E+00 1.151662226E+00 4.178732100E-02
1.649996187E+01 315 1.201739109E+00 1.157432456E+00 4.430665300E-02 1.198795134E+00 1.156236143E+00 4.255899100E-02
1.649996187E+01 320 1.204680794E+00 1.161974544E+00 4.270625000E-02 1.202845477E+00 1.160500443E+00 4.234503400E-02
1.649996187E+01 325 1.210746292E+00 1.165738414E+00 4.500787800E-02 1.208631696E+00 1.163945811E+00 4.468588500E-02
1.649996187E+01 330 1.215939864E+00 1.168926473E+00 4.701339100E-02 1.213209166E+00 1.166772298E+00 4.643686800E-02
1.649996187E+01 335 1.219977326E+00 1.171473083E+00 4.850424300E-02 1.216717594E+00 1.168915115E+00 4.780247900E-02
1.649996187E+01 340 1.222568791E+00 1.173436559E+00 4.913223200E-02 1.218972059E+00 1.171317921E+00 4.765413800E-02
1.674996808E+01 290 1.193194565E+00 1.132834453E+00 6.036011200E-02 1.182060316E+00 1.132350130E+00 4.971018600E-02
1.674996808E+01 295 1.191383576E+00 1.138745035E+00 5.263854100E-02 1.190447109E+00 1.138111636E+00 5.233547300E-02
1.674996808E+01 300 1.199934519E+00 1.144296842E+00 5.563767700E-02 1.198709150E+00 1.143479465E+00 5.522968500E-02
1.674996808E+01 305 1.208328440E+00 1.149484765E+00 5.884367500E-02 1.196904082E+00 1.148443372E+00 4.846071000E-02
1.674996808E+01 310 1.206614317E+00 1.154296405E+00 5.231791200E-02 1.199319639E+00 1.152986349E+00 4.633329000E-02
1.674996808E+01 315 1.209145404E+00 1.158615739E+00 5.052966500E-02 1.206185042E+00 1.156988352E+00 4.919669000E-02
1.674996808E+01 320 1.213870943E+00 1.162327990E+00 5.154295300E-02 1.209679102E+00 1.160345611E+00 4.933349100E-02
1.674996808E+01 325 1.219489339E+00 1.165058063E+00 5.443127600E-02 1.216128099E+00 1.163058995E+00 5.306910400E-02
1.674996808E+01 330 1.225952191E+00 1.168052030E+00 5.790016100E-02 1.221794021E+00 1.165226702E+00 5.656731900E-02
1.674996808E+01 335 1.231558767E+00 1.170123064E+00 6.143570300E-02 1.226542072E+00 1.166696114E+00 5.984595800E-02
1.674996808E+01 340 1.236047471E+00 1.171179625E+00 6.486784600E-02 1.230043348E+00 1.167839775E+00 6.220357300E-02
1.700000000E+01 290 1.200582065E+00 1.144058255E+00 5.652381000E-02 1.188903621E+00 1.143427835E+00 4.547578600E-02
1.700000000E+01 295 1.209714532E+00 1.149611684E+00 6.010284800E-02 1.197662823E+00 1.148767887E+00 4.889493600E-02
1.700000000E+01 300 1.208046405E+00 1.154818895E+00 5.322751000E-02 1.206265217E+00 1.153479827E+00 5.278539000E-02
1.700000000E+01 305 1.216971331E+00 1.155816084E+00 6.115524700E-02 1.204601340E+00 1.154557917E+00 5.004342300E-02
1.700000000E+01 310 1.217089256E+00 1.157595159E+00 5.949409700E-02 1.207389810E+00 1.156180795E+00 5.120901500E-02
1.700000000E+01 315 1.218706520E+00 1.161503366E+00 5.720315400E-02 1.210972487E+00 1.159439663E+00 5.153282400E-02
1.700000000E+01 320 1.227152706E+00 1.164757903E+00 6.239480300E-02 1.218546839E+00 1.162227788E+00 5.631905100E-02
1.700000000E+01 325 1.230505735E+00 1.167228086E+00 6.327764900E-02 1.225461485E+00 1.164171413E+00 6.129007200E-02
1.700000000E+01 330 1.237954700E+00 1.169121327E+00 6.883337300E-02 1.231717998E+00 1.166533173E+00 6.518482500E-02
1.700000000E+01 335 1.244751112E+00 1.170636048E+00 7.411506400E-02 1.235140499E+00 1.169806605E+00 6.533389400E-02
1.700000000E+01 340 1.246126530E+00 1.174060657E+00 7.206587300E-02 1.235519836E+00 1.169721462E+00 6.579837400E-02
