fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T33 12:33:14 295 39.3 1.000E+000 8.732E-001 4.344E-006 2.504E+004 3.063E+000 2.856E-009 8.786E-004 
0T34 12:43:32 295 39.3 1.000E+000 8.362E-001 4.587E-006 2.559E+004 3.062E+000 2.857E-009 8.335E-004 
0T35 12:53:56 295 39.3 1.000E+000 8.327E-001 4.575E-006 2.608E+004 3.064E+000 2.854E-009 8.534E-004 
0T36 13:04:04 295 39.3 1.000E+000 8.322E-001 4.562E-006 2.712E+004 3.066E+000 2.842E-009 8.019E-004 
0T37 13:14:00 295.1 39.29 1.000E+000 8.156E-001 4.866E-006 2.514E+004 3.058E+000 2.895E-009 8.306E-004 
0T38 13:23:58 295 39.3 1.000E+000 8.392E-001 4.694E-006 2.393E+004 3.053E+000 2.898E-009 8.294E-004 
0T39 13:32:22 295 39.3 1.000E+000 8.573E-001 4.524E-006 2.565E+004 3.060E+000 2.869E-009 7.818E-004 
0T40 13:44:34 295 39.3 1.000E+000 8.526E-001 4.520E-006 2.722E+004 3.063E+000 2.858E-009 8.808E-004 
0T41 13:53:28 295 39.3 1.000E+000 8.519E-001 4.503E-006 2.681E+004 3.064E+000 2.853E-009 8.298E-004 
0T42 14:03:30 295 39.3 1.000E+000 8.466E-001 4.517E-006 2.822E+004 3.066E+000 2.846E-009 9.274E-004 
0T43 14:14:56 295 39.3 1.000E+000 8.527E-001 4.540E-006 2.599E+004 3.060E+000 2.871E-009 9.210E-004 
0T44 14:21:10 295 39.3 1.000E+000 8.632E-001 4.473E-006 2.657E+004 3.061E+000 2.865E-009 8.157E-004 
0T51 14:33:54 295 39.3 1.000E+000 8.322E-001 4.597E-006 2.561E+004 3.060E+000 2.875E-009 8.657E-004 
0T52 14:43:04 295 39.3 1.000E+000 8.524E-001 4.493E-006 2.756E+004 3.062E+000 2.860E-009 8.587E-004 
0T53 14:52:50 295 39.3 1.000E+000 8.646E-001 4.421E-006 2.712E+004 3.063E+000 2.859E-009 8.138E-004 
0T54 15:02:58 295 39.3 1.000E+000 8.437E-001 4.595E-006 2.608E+004 3.058E+000 2.883E-009 8.744E-004 
0T55 15:12:56 295 39.3 1.000E+000 8.346E-001 4.624E-006 2.601E+004 3.058E+000 2.884E-009 8.890E-004 
