N_Fe Time N_B T d Jsc Eta Voc FF Vm Jm
1.468000E+10 220 3.162E+15 340 3.800E-4 3.749361E-1 2.132400E+1 3.835020E-1 7.415030E+1 3.112400E-1 3.425642E-1
2.154000E+10 220 3.162E+15 340 3.800E-4 3.737063E-1 2.112300E+1 3.817030E-1 7.404040E+1 3.094820E-1 3.412628E-1
3.162000E+10 220 3.162E+15 340 3.800E-4 3.719535E-1 2.084970E+1 3.792430E-1 7.390310E+1 3.071390E-1 3.394177E-1
4.642000E+10 220 3.162E+15 340 3.800E-4 3.694872E-1 2.048750E+1 3.759580E-1 7.374280E+1 3.040920E-1 3.368636E-1
6.813000E+10 220 3.162E+15 340 3.800E-4 3.660771E-1 2.002200E+1 3.718820E-1 7.353590E+1 3.003030E-1 3.333637E-1
1.000000E+11 220 3.162E+15 340 3.800E-4 3.614725E-1 1.944450E+1 3.668990E-1 7.330660E+1 2.957710E-1 3.287069E-1
1.468000E+11 220 3.162E+15 340 3.800E-4 3.554421E-1 1.875470E+1 3.612260E-1 7.303490E+1 2.905960E-1 3.226926E-1
2.154000E+11 220 3.162E+15 340 3.800E-4 3.478348E-1 1.796280E+1 3.549330E-1 7.274850E+1 2.849510E-1 3.151909E-1
3.162000E+11 220 3.162E+15 340 3.800E-4 3.386403E-1 1.708910E+1 3.483880E-1 7.242450E+1 2.790330E-1 3.062186E-1
4.642000E+11 220 3.162E+15 340 3.800E-4 3.280063E-1 1.615920E+1 3.417220E-1 7.208310E+1 2.729980E-1 2.959571E-1
6.813000E+11 220 3.162E+15 340 3.800E-4 3.161807E-1 1.519780E+1 3.350360E-1 7.173370E+1 2.669820E-1 2.846216E-1
1.000000E+12 220 3.162E+15 340 3.800E-4 3.033956E-1 1.422170E+1 3.284530E-1 7.135690E+1 2.609860E-1 2.724593E-1
1.468000E+12 220 3.162E+15 340 3.800E-4 2.897682E-1 1.323640E+1 3.218370E-1 7.096600E+1 2.549900E-1 2.595458E-1
2.154000E+12 220 3.162E+15 340 3.800E-4 2.752891E-1 1.223980E+1 3.150710E-1 7.055820E+1 2.488770E-1 2.459010E-1
3.162000E+12 220 3.162E+15 340 3.800E-4 2.599018E-1 1.122920E+1 3.081420E-1 7.010600E+1 2.425880E-1 2.314445E-1
4.642000E+12 220 3.162E+15 340 3.800E-4 2.436054E-1 1.020640E+1 3.009340E-1 6.961190E+1 2.360450E-1 2.161955E-1
6.813000E+12 220 3.162E+15 340 3.800E-4 2.265122E-1 9.180500E+0 2.933390E-1 6.908350E+1 2.292090E-1 2.002644E-1
1.000000E+13 220 3.162E+15 340 3.800E-4 2.088441E-1 8.165600E+0 2.854200E-1 6.849380E+1 2.220610E-1 1.838598E-1
1.468000E+13 220 3.162E+15 340 3.800E-4 1.908948E-1 7.178100E+0 2.771600E-1 6.783510E+1 2.145800E-1 1.672590E-1
2.154000E+13 220 3.162E+15 340 3.800E-4 1.729896E-1 6.234100E+0 2.685380E-1 6.709920E+1 2.067870E-1 1.507366E-1
3.162000E+13 220 3.162E+15 340 3.800E-4 1.554535E-1 5.347700E+0 2.595280E-1 6.627560E+1 1.986430E-1 1.346065E-1
4.642000E+13 220 3.162E+15 340 3.800E-4 1.385858E-1 4.530300E+0 2.500960E-1 6.535400E+1 1.901270E-1 1.191389E-1
6.813000E+13 220 3.162E+15 340 3.800E-4 1.226408E-1 3.789600E+0 2.402070E-1 6.431890E+1 1.812210E-1 1.045567E-1
1.000000E+14 220 3.162E+15 340 3.800E-4 1.078146E-1 3.129600E+0 2.298320E-1 6.314850E+1 1.719040E-1 9.102596E-2
1.000000E+10 320 3.162E+15 340 3.800E-4 3.759199E-1 2.149040E+1 3.849560E-1 7.425200E+1 3.127050E-1 3.436210E-1
1.468000E+10 320 3.162E+15 340 3.800E-4 3.751219E-1 2.135440E+1 3.837150E-1 7.417820E+1 3.114940E-1 3.427734E-1
2.154000E+10 320 3.162E+15 340 3.800E-4 3.739727E-1 2.116500E+1 3.820000E-1 7.407720E+1 3.098340E-1 3.415535E-1
3.162000E+10 320 3.162E+15 340 3.800E-4 3.723318E-1 2.090640E+1 3.796680E-1 7.394610E+1 3.076070E-1 3.398226E-1
4.642000E+10 320 3.162E+15 340 3.800E-4 3.700166E-1 2.056210E+1 3.765120E-1 7.379640E+1 3.046970E-1 3.374173E-1
6.813000E+10 320 3.162E+15 340 3.800E-4 3.668039E-1 2.011690E+1 3.725820E-1 7.359940E+1 3.010450E-1 3.341170E-1
1.000000E+11 320 3.162E+15 340 3.800E-4 3.624445E-1 1.956080E+1 3.677770E-1 7.337210E+1 2.966500E-1 3.296943E-1
1.468000E+11 320 3.162E+15 340 3.800E-4 3.566999E-1 1.889200E+1 3.622220E-1 7.310860E+1 2.915920E-1 3.239450E-1
2.154000E+11 320 3.162E+15 340 3.800E-4 3.493988E-1 1.811850E+1 3.560510E-1 7.282120E+1 2.860250E-1 3.167285E-1
3.162000E+11 320 3.162E+15 340 3.800E-4 3.405017E-1 1.725890E+1 3.495970E-1 7.249270E+1 2.801460E-1 3.080324E-1
4.642000E+11 320 3.162E+15 340 3.800E-4 3.301283E-1 1.633810E+1 3.429170E-1 7.216050E+1 2.741310E-1 2.979977E-1
6.813000E+11 320 3.162E+15 340 3.800E-4 3.185147E-1 1.538160E+1 3.362560E-1 7.180790E+1 2.680960E-1 2.868677E-1
1.000000E+12 320 3.162E+15 340 3.800E-4 3.059049E-1 1.440790E+1 3.297060E-1 7.142630E+1 2.621190E-1 2.748351E-1
1.468000E+12 320 3.162E+15 340 3.800E-4 2.924411E-1 1.342470E+1 3.230620E-1 7.104740E+1 2.561230E-1 2.620744E-1
2.154000E+12 320 3.162E+15 340 3.800E-4 2.781336E-1 1.243080E+1 3.163500E-1 7.063930E+1 2.500490E-1 2.485664E-1
3.162000E+12 320 3.162E+15 340 3.800E-4 2.629266E-1 1.142290E+1 3.094990E-1 7.018620E+1 2.437990E-1 2.342680E-1
4.642000E+12 320 3.162E+15 340 3.800E-4 2.468021E-1 1.040190E+1 3.023000E-1 6.970990E+1 2.372950E-1 2.191759E-1
6.813000E+12 320 3.162E+15 340 3.800E-4 2.298499E-1 9.375500E+0 2.947810E-1 6.918610E+1 2.305180E-1 2.033568E-1
1.000000E+13 320 3.162E+15 340 3.800E-4 2.122731E-1 8.357100E+0 2.869450E-1 6.860070E+1 2.234080E-1 1.870353E-1
1.468000E+13 320 3.162E+15 340 3.800E-4 1.943551E-1 7.362800E+0 2.787710E-1 6.794680E+1 2.160060E-1 1.704301E-1
2.154000E+13 320 3.162E+15 340 3.800E-4 1.764178E-1 6.408900E+0 2.702230E-1 6.721870E+1 2.082520E-1 1.538740E-1
3.162000E+13 320 3.162E+15 340 3.800E-4 1.587883E-1 5.510200E+0 2.612410E-1 6.641630E+1 2.001660E-1 1.376398E-1
4.642000E+13 320 3.162E+15 340 3.800E-4 1.417726E-1 4.678500E+0 2.518580E-1 6.551240E+1 1.917090E-1 1.220194E-1
6.813000E+13 320 3.162E+15 340 3.800E-4 1.256348E-1 3.922200E+0 2.420430E-1 6.449120E+1 1.828610E-1 1.072458E-1
1.000000E+14 320 3.162E+15 340 3.800E-4 1.105829E-1 3.246300E+0 2.317540E-1 6.333460E+1 1.736040E-1 9.349696E-2
1.000000E+10 420 3.162E+15 340 3.800E-4 3.760130E-1 2.150620E+1 3.850650E-1 7.426710E+1 3.128420E-1 3.437224E-1
1.468000E+10 420 3.162E+15 340 3.800E-4 3.752565E-1 2.137660E+1 3.838690E-1 7.419880E+1 3.116890E-1 3.429140E-1
2.154000E+10 420 3.162E+15 340 3.800E-4 3.741660E-1 2.119570E+1 3.822150E-1 7.410450E+1 3.101070E-1 3.417470E-1
3.162000E+10 420 3.162E+15 340 3.800E-4 3.726068E-1 2.094800E+1 3.799770E-1 7.397820E+1 3.079590E-1 3.401100E-1
4.642000E+10 420 3.162E+15 340 3.800E-4 3.704025E-1 2.061700E+1 3.769180E-1 7.383690E+1 3.051460E-1 3.378204E-1
6.813000E+10 420 3.162E+15 340 3.800E-4 3.673356E-1 2.018720E+1 3.730960E-1 7.364780E+1 3.016110E-1 3.346544E-1
1.000000E+11 420 3.162E+15 340 3.800E-4 3.631590E-1 1.964760E+1 3.684290E-1 7.342220E+1 2.973140E-1 3.304170E-1
1.468000E+11 420 3.162E+15 340 3.800E-4 3.576297E-1 1.899500E+1 3.629680E-1 7.316570E+1 2.923540E-1 3.248637E-1
2.154000E+11 420 3.162E+15 340 3.800E-4 3.505636E-1 1.823620E+1 3.568980E-1 7.287720E+1 2.868460E-1 3.178738E-1
3.162000E+11 420 3.162E+15 340 3.800E-4 3.418985E-1 1.738800E+1 3.504980E-1 7.254980E+1 2.810060E-1 3.093883E-1
4.642000E+11 420 3.162E+15 340 3.800E-4 3.317316E-1 1.647490E+1 3.438340E-1 7.222010E+1 2.749900E-1 2.995545E-1
6.813000E+11 420 3.162E+15 340 3.800E-4 3.202878E-1 1.552270E+1 3.371970E-1 7.186430E+1 2.689750E-1 2.885532E-1
1.000000E+12 420 3.162E+15 340 3.800E-4 3.078168E-1 1.455120E+1 3.306410E-1 7.148540E+1 2.629790E-1 2.766602E-1
1.468000E+12 420 3.162E+15 340 3.800E-4 2.944795E-1 1.356950E+1 3.240050E-1 7.110930E+1 2.570020E-1 2.639953E-1
2.154000E+12 420 3.162E+15 340 3.800E-4 2.803030E-1 1.257750E+1 3.173340E-1 7.070010E+1 2.509470E-1 2.506005E-1
3.162000E+12 420 3.162E+15 340 3.800E-4 2.652347E-1 1.157180E+1 3.105170E-1 7.025140E+1 2.447170E-1 2.364327E-1
4.642000E+12 420 3.162E+15 340 3.800E-4 2.492453E-1 1.055240E+1 3.033470E-1 6.978380E+1 2.382520E-1 2.214546E-1
6.813000E+12 420 3.162E+15 340 3.800E-4 2.324068E-1 9.526000E+0 2.958910E-1 6.926250E+1 2.315140E-1 2.057319E-1
1.000000E+13 420 3.162E+15 340 3.800E-4 2.149076E-1 8.505200E+0 2.881210E-1 6.867960E+1 2.244630E-1 1.894568E-1
1.468000E+13 420 3.162E+15 340 3.800E-4 1.970216E-1 7.506100E+0 2.800140E-1 6.802840E+1 2.171000E-1 1.728724E-1
2.154000E+13 420 3.162E+15 340 3.800E-4 1.790674E-1 6.545000E+0 2.714650E-1 6.732080E+1 2.093850E-1 1.562914E-1
3.162000E+13 420 3.162E+15 340 3.800E-4 1.613730E-1 5.637000E+0 2.625380E-1 6.652610E+1 2.013380E-1 1.399876E-1
4.642000E+13 420 3.162E+15 340 3.800E-4 1.442489E-1 4.794400E+0 2.532100E-1 6.563090E+1 1.929200E-1 1.242579E-1
6.813000E+13 420 3.162E+15 340 3.800E-4 1.279664E-1 4.026300E+0 2.434500E-1 6.461960E+1 1.841110E-1 1.093427E-1
1.000000E+14 420 3.162E+15 340 3.800E-4 1.127423E-1 3.338000E+0 2.332190E-1 6.347460E+1 1.748930E-1 9.542876E-2
1.000000E+10 520 3.162E+15 340 3.800E-4 3.760803E-1 2.151760E+1 3.851430E-1 7.427800E+1 3.129390E-1 3.437975E-1
1.468000E+10 520 3.162E+15 340 3.800E-4 3.753539E-1 2.139270E+1 3.839800E-1 7.421380E+1 3.118260E-1 3.430218E-1
2.154000E+10 520 3.162E+15 340 3.800E-4 3.743061E-1 2.121800E+1 3.823710E-1 7.412460E+1 3.102830E-1 3.419135E-1
3.162000E+10 520 3.162E+15 340 3.800E-4 3.728063E-1 2.097840E+1 3.801930E-1 7.400380E+1 3.082130E-1 3.403226E-1
4.642000E+10 520 3.162E+15 340 3.800E-4 3.706832E-1 2.065720E+1 3.772140E-1 7.386700E+1 3.054790E-1 3.381116E-1
6.813000E+10 520 3.162E+15 340 3.800E-4 3.677232E-1 2.023890E+1 3.734730E-1 7.368430E+1 3.020210E-1 3.350561E-1
1.000000E+11 520 3.162E+15 340 3.800E-4 3.636818E-1 1.971170E+1 3.689110E-1 7.346000E+1 2.978030E-1 3.309525E-1
1.468000E+11 520 3.162E+15 340 3.800E-4 3.583133E-1 1.907170E+1 3.635210E-1 7.320920E+1 2.929000E-1 3.255649E-1
2.154000E+11 520 3.162E+15 340 3.800E-4 3.514242E-1 1.832410E+1 3.575320E-1 7.291960E+1 2.874510E-1 3.187333E-1
3.162000E+11 520 3.162E+15 340 3.800E-4 3.429362E-1 1.748500E+1 3.511610E-1 7.259630E+1 2.816500E-1 3.104018E-1
4.642000E+11 520 3.162E+15 340 3.800E-4 3.329294E-1 1.657810E+1 3.445270E-1 7.226530E+1 2.756540E-1 3.007046E-1
6.813000E+11 520 3.162E+15 340 3.800E-4 3.216181E-1 1.562950E+1 3.379120E-1 7.190670E+1 2.696390E-1 2.898217E-1
1.000000E+12 520 3.162E+15 340 3.800E-4 3.092549E-1 1.465970E+1 3.313400E-1 7.153250E+1 2.636430E-1 2.780212E-1
1.468000E+12 520 3.162E+15 340 3.800E-4 2.960142E-1 1.367920E+1 3.247200E-1 7.115560E+1 2.576660E-1 2.654442E-1
2.154000E+12 520 3.162E+15 340 3.800E-4 2.819366E-1 1.268870E+1 3.180820E-1 7.074510E+1 2.516110E-1 2.521483E-1
3.162000E+12 520 3.162E+15 340 3.800E-4 2.669732E-1 1.168470E+1 3.112690E-1 7.030450E+1 2.454200E-1 2.380549E-1
4.642000E+12 520 3.162E+15 340 3.800E-4 2.510874E-1 1.066660E+1 3.041400E-1 6.983870E+1 2.389750E-1 2.231735E-1
6.813000E+12 520 3.162E+15 340 3.800E-4 2.343382E-1 9.640300E+0 2.967320E-1 6.931900E+1 2.322750E-1 2.075181E-1
1.000000E+13 520 3.162E+15 340 3.800E-4 2.169019E-1 8.618000E+0 2.890140E-1 6.873760E+1 2.252440E-1 1.913038E-1
1.468000E+13 520 3.162E+15 340 3.800E-4 1.990448E-1 7.615500E+0 2.809130E-1 6.809940E+1 2.179200E-1 1.747305E-1
2.154000E+13 520 3.162E+15 340 3.800E-4 1.810824E-1 6.649100E+0 2.724050E-1 6.739670E+1 2.102440E-1 1.581272E-1
3.162000E+13 520 3.162E+15 340 3.800E-4 1.633428E-1 5.734100E+0 2.635200E-1 6.660740E+1 2.022170E-1 1.417815E-1
4.642000E+13 520 3.162E+15 340 3.800E-4 1.461398E-1 4.883400E+0 2.542340E-1 6.571830E+1 1.938380E-1 1.259651E-1
6.813000E+13 520 3.162E+15 340 3.800E-4 1.297498E-1 4.106200E+0 2.445170E-1 6.471410E+1 1.850490E-1 1.109501E-1
1.000000E+14 520 3.162E+15 340 3.800E-4 1.143963E-1 3.408600E+0 2.343270E-1 6.357830E+1 1.758690E-1 9.690664E-2
1.000000E+10 620 3.162E+15 340 3.800E-4 3.761290E-1 2.152590E+1 3.852000E-1 7.428600E+1 3.130180E-1 3.438438E-1
1.468000E+10 620 3.162E+15 340 3.800E-4 3.754244E-1 2.140440E+1 3.840600E-1 7.422480E+1 3.119240E-1 3.431015E-1
2.154000E+10 620 3.162E+15 340 3.800E-4 3.744075E-1 2.123430E+1 3.824840E-1 7.413930E+1 3.104200E-1 3.420244E-1
3.162000E+10 620 3.162E+15 340 3.800E-4 3.729509E-1 2.100050E+1 3.803490E-1 7.402280E+1 3.083890E-1 3.404873E-1
4.642000E+10 620 3.162E+15 340 3.800E-4 3.708868E-1 2.068660E+1 3.774290E-1 7.388930E+1 3.057130E-1 3.383330E-1
6.813000E+10 620 3.162E+15 340 3.800E-4 3.680051E-1 2.027670E+1 3.737470E-1 7.371150E+1 3.023140E-1 3.353578E-1
1.000000E+11 620 3.162E+15 340 3.800E-4 3.640629E-1 1.975890E+1 3.692650E-1 7.348820E+1 2.981740E-1 3.313312E-1
1.468000E+11 620 3.162E+15 340 3.800E-4 3.588132E-1 1.912820E+1 3.639280E-1 7.324180E+1 2.933300E-1 3.260512E-1
2.154000E+11 620 3.162E+15 340 3.800E-4 3.520561E-1 1.838920E+1 3.580030E-1 7.295140E+1 2.879200E-1 3.193450E-1
3.162000E+11 620 3.162E+15 340 3.800E-4 3.437016E-1 1.755710E+1 3.516540E-1 7.263140E+1 2.821190E-1 3.111638E-1
4.642000E+11 620 3.162E+15 340 3.800E-4 3.338165E-1 1.665510E+1 3.450450E-1 7.229910E+1 2.761430E-1 3.015667E-1
6.813000E+11 620 3.162E+15 340 3.800E-4 3.226066E-1 1.570930E+1 3.384490E-1 7.193810E+1 2.701270E-1 2.907751E-1
1.000000E+12 620 3.162E+15 340 3.800E-4 3.103259E-1 1.474090E+1 3.318620E-1 7.156780E+1 2.641310E-1 2.790452E-1
1.468000E+12 620 3.162E+15 340 3.800E-4 2.971580E-1 1.376140E+1 3.252550E-1 7.119010E+1 2.581540E-1 2.665336E-1
2.154000E+12 620 3.162E+15 340 3.800E-4 2.831541E-1 1.277190E+1 3.186420E-1 7.077820E+1 2.521190E-1 2.532912E-1
3.162000E+12 620 3.162E+15 340 3.800E-4 2.682692E-1 1.176920E+1 3.118310E-1 7.034390E+1 2.459280E-1 2.392815E-1
4.642000E+12 620 3.162E+15 340 3.800E-4 2.524617E-1 1.075210E+1 3.047330E-1 6.987930E+1 2.395210E-1 2.244496E-1
6.813000E+12 620 3.162E+15 340 3.800E-4 2.357810E-1 9.726100E+0 2.973620E-1 6.936040E+1 2.328420E-1 2.088549E-1
1.000000E+13 620 3.162E+15 340 3.800E-4 2.183940E-1 8.702800E+0 2.896850E-1 6.877970E+1 2.258300E-1 1.926837E-1
1.468000E+13 620 3.162E+15 340 3.800E-4 2.005612E-1 7.697800E+0 2.815840E-1 6.815190E+1 2.185250E-1 1.761293E-1
2.154000E+13 620 3.162E+15 340 3.800E-4 1.825951E-1 6.727500E+0 2.731090E-1 6.745270E+1 2.108690E-1 1.595186E-1
3.162000E+13 620 3.162E+15 340 3.800E-4 1.648242E-1 5.807500E+0 2.642560E-1 6.666720E+1 2.028810E-1 1.431254E-1
4.642000E+13 620 3.162E+15 340 3.800E-4 1.475639E-1 4.950700E+0 2.550020E-1 6.578240E+1 1.945210E-1 1.272523E-1
6.813000E+13 620 3.162E+15 340 3.800E-4 1.310947E-1 4.166900E+0 2.453150E-1 6.478400E+1 1.857520E-1 1.121615E-1
1.000000E+14 620 3.162E+15 340 3.800E-4 1.156447E-1 3.462100E+0 2.351560E-1 6.365350E+1 1.765920E-1 9.802443E-2
1.000000E+10 720 3.162E+15 340 3.800E-4 3.761642E-1 2.153190E+1 3.852410E-1 7.429180E+1 3.130570E-1 3.438965E-1
1.468000E+10 720 3.162E+15 340 3.800E-4 3.754754E-1 2.141280E+1 3.841190E-1 7.423280E+1 3.120020E-1 3.431512E-1
2.154000E+10 720 3.162E+15 340 3.800E-4 3.744809E-1 2.124610E+1 3.825660E-1 7.415010E+1 3.105370E-1 3.420849E-1
3.162000E+10 720 3.162E+15 340 3.800E-4 3.730556E-1 2.101660E+1 3.804610E-1 7.403670E+1 3.085250E-1 3.405968E-1
4.642000E+10 720 3.162E+15 340 3.800E-4 3.710344E-1 2.070800E+1 3.775850E-1 7.390570E+1 3.058890E-1 3.384883E-1
6.813000E+10 720 3.162E+15 340 3.800E-4 3.682097E-1 2.030440E+1 3.739470E-1 7.373150E+1 3.025290E-1 3.355763E-1
1.000000E+11 720 3.162E+15 340 3.800E-4 3.643401E-1 1.979340E+1 3.695230E-1 7.350910E+1 2.984280E-1 3.316272E-1
1.468000E+11 720 3.162E+15 340 3.800E-4 3.591777E-1 1.916960E+1 3.642260E-1 7.326600E+1 2.936230E-1 3.264318E-1
2.154000E+11 720 3.162E+15 340 3.800E-4 3.525181E-1 1.843710E+1 3.583490E-1 7.297500E+1 2.882520E-1 3.198079E-1
3.162000E+11 720 3.162E+15 340 3.800E-4 3.442630E-1 1.761030E+1 3.520170E-1 7.265760E+1 2.824900E-1 3.116965E-1
4.642000E+11 720 3.162E+15 340 3.800E-4 3.344692E-1 1.671210E+1 3.454290E-1 7.232420E+1 2.765140E-1 3.021916E-1
6.813000E+11 720 3.162E+15 340 3.800E-4 3.233359E-1 1.576840E+1 3.388480E-1 7.196130E+1 2.704980E-1 2.914696E-1
1.000000E+12 720 3.162E+15 340 3.800E-4 3.111172E-1 1.480120E+1 3.322500E-1 7.159390E+1 2.645020E-1 2.797930E-1
